ID_REF	VALUE
1007_s_at	10.76095762
1053_at	6.710543453
117_at	6.422513325
121_at	7.419216206
1255_g_at	3.123924142
1294_at	7.442178169
1316_at	4.913151761
1320_at	5.259758007
1405_i_at	4.874326582
1431_at	4.493071719
1438_at	5.783437212
1487_at	7.52920753
1494_f_at	4.933173135
1552256_a_at	6.901337592
1552257_a_at	8.719347543
1552258_at	5.022636145
1552261_at	4.970760225
1552263_at	6.399301903
1552264_a_at	7.20407532
1552266_at	3.853820243
1552269_at	3.371040469
1552271_at	5.064535249
1552272_a_at	4.8405869
1552274_at	6.325970326
1552275_s_at	6.255935335
1552276_a_at	5.24451267
1552277_a_at	7.747441019
1552278_a_at	5.050139505
1552279_a_at	5.988945447
1552280_at	3.733959061
1552281_at	6.94331614
1552283_s_at	4.863842442
1552286_at	4.872866572
1552287_s_at	6.945761261
1552288_at	5.009723708
1552289_a_at	5.814441813
1552291_at	6.683488765
1552293_at	4.026398674
1552295_a_at	7.736830968
1552296_at	3.084056338
1552299_at	4.18269647
1552301_a_at	4.819125712
1552302_at	5.13698299
1552303_a_at	4.900327731
1552304_at	3.516644011
1552306_at	3.73201506
1552307_a_at	5.77961308
1552309_a_at	8.038111858
1552310_at	6.397038696
1552311_a_at	6.530097126
1552312_a_at	6.018741961
1552314_a_at	4.115020151
1552315_at	5.230645459
1552316_a_at	5.625815077
1552318_at	5.520883932
1552319_a_at	4.781653023
1552320_a_at	2.54616584
1552321_a_at	3.01158274
1552322_at	2.81596927
1552323_s_at	4.271074347
1552325_at	2.603064006
1552326_a_at	4.358214884
1552327_at	4.728567598
1552329_at	5.896482046
1552330_at	4.850768562
1552332_at	6.580710865
1552334_at	6.580710865
1552335_at	5.276698325
1552337_s_at	4.300347859
1552338_at	4.304295958
1552340_at	3.762613036
1552343_s_at	5.45668098
1552344_s_at	5.144763955
1552347_at	7.986779022
1552348_at	5.300283917
1552349_a_at	4.344334846
1552354_at	4.942779148
1552355_s_at	5.449878261
1552359_at	2.943942445
1552360_a_at	5.141907869
1552362_a_at	5.087353227
1552364_s_at	4.907478184
1552365_at	7.53928954
1552367_a_at	5.713587594
1552368_at	3.017170409
1552370_at	6.560273848
1552372_at	2.501649386
1552373_s_at	2.536779722
1552375_at	4.45893464
1552377_s_at	6.321374992
1552378_s_at	7.605337358
1552379_at	2.596692804
1552381_at	2.710332102
1552383_at	6.433746536
1552384_a_at	4.768851427
1552386_at	4.417279383
1552388_at	5.164565939
1552389_at	3.324417412
1552390_a_at	4.51562144
1552391_at	3.515833019
1552393_at	2.651775927
1552394_a_at	3.041564391
1552395_at	6.287968784
1552396_at	4.335221807
1552398_a_at	3.914394449
1552399_a_at	3.477289283
1552400_a_at	3.458454787
1552401_a_at	3.322060845
1552402_at	3.851357941
1552405_at	3.905126735
1552408_at	3.065806165
1552409_a_at	5.520187704
1552410_at	5.031252855
1552411_at	6.332798562
1552412_a_at	3.233383882
1552414_at	3.651132876
1552415_a_at	3.558256623
1552417_a_at	4.303670029
1552418_at	4.993349241
1552419_s_at	6.181345053
1552421_a_at	3.110160741
1552422_at	5.200878414
1552423_at	5.624859684
1552424_at	3.039340325
1552425_a_at	3.213223148
1552426_a_at	8.720548408
1552427_at	3.286761977
1552430_at	2.687900583
1552432_at	5.230258807
1552436_a_at	3.73201506
1552438_a_at	2.725971009
1552439_s_at	2.591593023
1552440_at	4.077955162
1552445_a_at	3.390249476
1552448_a_at	3.692175576
1552449_a_at	3.51153842
1552450_a_at	5.029978011
1552452_at	3.319467547
1552453_a_at	3.199351212
1552455_at	4.273715932
1552456_a_at	4.256952105
1552457_a_at	3.274596624
1552458_at	2.942914452
1552459_a_at	4.36644186
1552461_at	2.81596927
1552463_at	5.068229077
1552466_x_at	2.683002609
1552467_at	6.21470838
1552468_a_at	4.685120346
1552470_a_at	4.318924921
1552472_a_at	5.399757469
1552473_at	7.18084629
1552474_a_at	6.32754425
1552476_s_at	6.320713866
1552477_a_at	7.207944264
1552478_a_at	4.692334381
1552480_s_at	2.502523575
1552481_s_at	4.547704369
1552482_at	5.25971084
1552484_at	4.974064658
1552485_at	6.977833572
1552486_s_at	5.933275577
1552487_a_at	2.698174274
1552489_s_at	2.713209046
1552490_at	3.589436307
1552491_at	5.33076785
1552493_s_at	4.398748915
1552494_at	4.239471059
1552496_a_at	5.813536119
1552497_a_at	5.954488243
1552498_at	3.915728708
1552499_a_at	4.089530191
1552501_a_at	6.128891034
1552502_s_at	7.071504131
1552503_at	4.390581765
1552504_a_at	5.741828694
1552506_at	3.448402112
1552507_at	5.331304882
1552508_at	5.596317655
1552509_a_at	3.256119492
1552510_at	7.270064953
1552511_a_at	3.505222219
1552514_at	3.887008145
1552515_at	3.655660158
1552516_a_at	5.155109284
1552518_s_at	3.743914832
1552519_at	4.385002951
1552520_at	3.074892439
1552521_a_at	2.865131153
1552522_at	2.45347684
1552523_a_at	3.942531095
1552524_at	5.823371565
1552526_at	3.842545232
1552528_at	5.812547809
1552531_a_at	3.248613871
1552532_a_at	3.086390371
1552535_at	5.264084288
1552536_at	5.319354184
1552538_a_at	3.066928921
1552540_s_at	4.963164906
1552541_at	5.772566433
1552542_s_at	3.792440126
1552543_a_at	3.519952962
1552544_at	4.062275715
1552546_a_at	4.586215606
1552548_at	3.84724005
1552549_a_at	4.937598483
1552552_s_at	2.922749069
1552553_a_at	5.026023647
1552554_a_at	2.994483457
1552555_at	5.87514599
1552557_a_at	3.257343444
1552558_a_at	6.176586835
1552559_a_at	4.156283217
1552562_at	4.347483417
1552563_a_at	4.503637241
1552564_at	3.435804231
1552566_at	3.682530444
1552568_at	4.170798578
1552569_a_at	3.706539914
1552570_at	2.964964019
1552572_a_at	3.442178234
1552573_s_at	4.268635304
1552575_a_at	4.746552554
1552576_at	3.947017103
1552578_a_at	3.217054672
1552579_a_at	4.081255392
1552580_at	4.527006467
1552582_at	3.099120224
1552583_s_at	3.452605724
1552584_at	5.213461956
1552585_s_at	3.893740554
1552586_at	5.26664806
1552587_at	2.90714958
1552588_a_at	3.214766858
1552590_a_at	2.901122067
1552592_at	2.630066796
1552594_at	5.539154697
1552596_at	6.031037376
1552598_at	4.424058554
1552599_at	3.140481263
1552602_at	4.809272035
1552604_at	3.5717455
1552605_s_at	3.323582787
1552607_at	4.839246233
1552608_at	4.373922306
1552609_s_at	3.115454277
1552610_a_at	9.14220866
1552611_a_at	6.375454169
1552612_at	6.571562676
1552613_s_at	6.633369516
1552615_at	7.041068471
1552616_a_at	4.696369513
1552617_a_at	8.202022672
1552618_at	7.007512397
1552619_a_at	5.421238298
1552620_at	6.633334311
1552621_at	8.41787866
1552622_s_at	7.504150675
1552623_at	5.255194962
1552625_a_at	6.647358051
1552626_a_at	6.943059577
1552627_a_at	6.396953684
1552628_a_at	8.656936589
1552629_a_at	3.890024087
1552630_a_at	4.687455905
1552631_a_at	5.069304119
1552632_a_at	4.132918453
1552633_at	4.530585436
1552634_a_at	4.582201399
1552637_at	3.621854527
1552639_at	5.176583345
1552641_s_at	6.648655293
1552643_at	5.15477709
1552644_a_at	4.725964866
1552646_at	4.984449334
1552648_a_at	6.035935074
1552649_a_at	4.368719967
1552651_a_at	4.390524013
1552652_at	5.980342823
1552656_s_at	5.125362295
1552657_a_at	4.869209501
1552658_a_at	5.892962082
1552660_a_at	5.158784087
1552661_at	2.412278771
1552662_a_at	4.169638663
1552663_a_at	5.854938845
1552664_at	5.850356777
1552665_at	4.425436233
1552666_a_at	2.732486446
1552667_a_at	5.329772142
1552669_at	4.194017799
1552670_a_at	6.467502057
1552671_a_at	5.055793219
1552672_a_at	4.217362984
1552673_at	3.812587284
1552674_at	2.81596927
1552675_at	2.801714972
1552676_at	5.050341678
1552677_a_at	5.465511587
1552678_a_at	5.206980502
1552680_a_at	3.562247744
1552682_a_at	3.521593005
1552684_a_at	3.879478047
1552685_a_at	6.039904007
1552686_at	4.350562438
1552687_a_at	3.818562773
1552689_at	6.114525793
1552690_a_at	4.619556865
1552691_at	3.034875659
1552693_at	3.083481845
1552694_at	2.847783951
1552695_a_at	4.212831357
1552696_at	4.006487187
1552698_at	5.027201315
1552701_a_at	8.013341971
1552703_s_at	7.709469596
1552705_at	3.08463118
1552708_a_at	3.055468545
1552711_a_at	6.591107716
1552712_a_at	4.96518413
1552713_a_at	4.203098153
1552714_at	3.28500362
1552715_a_at	2.987685274
1552716_at	4.863842442
1552717_s_at	4.797043109
1552718_at	5.067730427
1552719_at	5.801070907
1552721_a_at	4.808448769
1552722_at	2.785741626
1552724_at	5.094739447
1552725_s_at	4.173697771
1552726_at	3.897529462
