ID_REF	VALUE
1007_s_at	10.29955126
1053_at	6.309304788
117_at	6.956481651
121_at	7.729057783
1255_g_at	3.069733876
1294_at	7.78635821
1316_at	5.138522261
1320_at	4.935486655
1405_i_at	7.958035315
1431_at	4.242656849
1438_at	6.423782254
1487_at	6.895150853
1494_f_at	4.84324202
1552256_a_at	7.232219837
1552257_a_at	7.422378763
1552258_at	4.973140272
1552261_at	5.331252628
1552263_at	6.36436389
1552264_a_at	7.328357045
1552266_at	3.779326549
1552269_at	3.542608054
1552271_at	4.816391191
1552272_a_at	5.138798185
1552274_at	6.560711301
1552275_s_at	6.170450214
1552276_a_at	5.185046252
1552277_a_at	7.043390664
1552278_a_at	4.790170906
1552279_a_at	5.989537116
1552280_at	3.734531491
1552281_at	7.79845053
1552283_s_at	5.811210785
1552286_at	4.969343226
1552287_s_at	7.184238572
1552288_at	3.966551177
1552289_a_at	4.876819728
1552291_at	5.729142395
1552293_at	4.063801457
1552295_a_at	6.793107191
1552296_at	3.277372178
1552299_at	3.745258108
1552301_a_at	4.572244727
1552302_at	5.357387612
1552303_a_at	5.312927686
1552304_at	3.717516818
1552306_at	3.58109582
1552307_a_at	6.3348527
1552309_a_at	7.273737261
1552310_at	6.707526337
1552311_a_at	6.386356494
1552312_a_at	5.509177168
1552314_a_at	3.938529051
1552315_at	5.851281507
1552316_a_at	6.34598214
1552318_at	6.430168054
1552319_a_at	3.556456979
1552320_a_at	2.892922484
1552321_a_at	3.035522724
1552322_at	2.916821145
1552323_s_at	4.349459107
1552325_at	2.529294373
1552326_a_at	4.262667915
1552327_at	4.302205946
1552329_at	6.225807805
1552330_at	4.92699255
1552332_at	6.41640355
1552334_at	6.172647947
1552335_at	5.314914641
1552337_s_at	3.961404033
1552338_at	4.540639677
1552340_at	3.649387985
1552343_s_at	6.844853089
1552344_s_at	6.012233642
1552347_at	7.926690376
1552348_at	6.193447392
1552349_a_at	4.403215918
1552354_at	5.182296567
1552355_s_at	5.184000211
1552359_at	3.006584246
1552360_a_at	4.995798489
1552362_a_at	5.755361605
1552364_s_at	4.35072135
1552365_at	5.507737129
1552367_a_at	4.446066402
1552368_at	3.157876896
1552370_at	6.81896537
1552372_at	2.554712357
1552373_s_at	2.633736202
1552375_at	4.495740392
1552377_s_at	6.602866371
1552378_s_at	5.363903465
1552379_at	2.337615077
1552381_at	3.18039413
1552383_at	6.262868232
1552384_a_at	4.617134369
1552386_at	5.917861205
1552388_at	5.009719701
1552389_at	5.643542364
1552390_a_at	8.074101425
1552391_at	3.352673173
1552393_at	2.537957383
1552394_a_at	3.13533719
1552395_at	6.410496457
1552396_at	4.107847431
1552398_a_at	5.155579234
1552399_a_at	3.394976531
1552400_a_at	3.799829851
1552401_a_at	3.183178703
1552402_at	3.31129093
1552405_at	3.921258096
1552408_at	3.011003749
1552409_a_at	5.622308275
1552410_at	5.356178959
1552411_at	6.516563754
1552412_a_at	3.405297528
1552414_at	3.465457548
1552415_a_at	3.629914668
1552417_a_at	4.822158874
1552418_at	4.991762382
1552419_s_at	5.902102891
1552421_a_at	3.007037992
1552422_at	4.833502917
1552423_at	6.321609352
1552424_at	3.19785797
1552425_a_at	3.140166965
1552426_a_at	8.314691244
1552427_at	3.354725839
1552430_at	2.470855166
1552432_at	5.15270023
1552436_a_at	3.819326027
1552438_a_at	2.829402716
1552439_s_at	2.862884188
1552440_at	3.962551836
1552445_a_at	3.439300123
1552448_a_at	3.606783177
1552449_a_at	3.628739996
1552450_a_at	4.914410919
1552452_at	3.288477177
1552453_a_at	3.241059183
1552455_at	3.542856722
1552456_a_at	4.040905131
1552457_a_at	3.152790421
1552458_at	2.676543985
1552459_a_at	4.364883284
1552461_at	2.851990748
1552463_at	3.335812193
1552466_x_at	2.560472525
1552467_at	6.096862106
1552468_a_at	4.608291776
1552470_a_at	3.975497573
1552472_a_at	5.535281507
1552473_at	7.591591908
1552474_a_at	7.309567712
1552476_s_at	5.678266691
1552477_a_at	7.162069155
1552478_a_at	5.180504423
1552480_s_at	2.771095663
1552481_s_at	4.419859984
1552482_at	5.163501192
1552484_at	4.851431437
1552485_at	6.130634254
1552486_s_at	5.670194585
1552487_a_at	2.782940923
1552489_s_at	2.723148075
1552490_at	3.658830058
1552491_at	5.075758925
1552493_s_at	4.331822742
1552494_at	4.205558508
1552496_a_at	4.554920157
1552497_a_at	6.917222305
1552498_at	3.956932532
1552499_a_at	4.014639218
1552501_a_at	6.137732319
1552502_s_at	4.437381047
1552503_at	4.471522539
1552504_a_at	6.211123738
1552506_at	3.397565109
1552507_at	5.505742721
1552508_at	5.954745539
1552509_a_at	3.315515005
1552510_at	7.344304445
1552511_a_at	3.522783145
1552514_at	3.869549896
1552515_at	3.803042981
1552516_a_at	5.791671232
1552518_s_at	3.588224545
1552519_at	4.731880023
1552520_at	3.443428618
1552521_a_at	2.770061281
1552522_at	2.381089434
1552523_a_at	3.918678935
1552524_at	5.873839499
1552526_at	3.694497177
1552528_at	5.777102857
1552531_a_at	3.485164428
1552532_a_at	3.106383292
1552535_at	5.512007471
1552536_at	5.580667187
1552538_a_at	3.007037992
1552540_s_at	4.439524267
1552541_at	5.995206493
1552542_s_at	5.272867642
1552543_a_at	3.376703284
1552544_at	4.231824644
1552546_a_at	3.696002582
1552548_at	3.796408372
1552549_a_at	5.10657233
1552552_s_at	3.073779179
1552553_a_at	5.403147323
1552554_a_at	3.139577645
1552555_at	5.920420773
1552557_a_at	3.312409155
1552558_a_at	6.331635002
1552559_a_at	4.113277751
1552562_at	4.528557944
1552563_a_at	5.325458128
1552564_at	3.585071497
1552566_at	3.818815013
1552568_at	4.217358005
1552569_a_at	3.710027766
1552570_at	2.970320972
1552572_a_at	2.619230535
1552573_s_at	3.69624163
1552575_a_at	7.158933311
1552576_at	3.869720627
1552578_a_at	3.067859838
1552579_a_at	3.944366966
1552580_at	4.391083704
1552582_at	2.987812997
1552583_s_at	3.51895867
1552584_at	6.165836549
1552585_s_at	2.988985369
1552586_at	5.357282667
1552587_at	2.740528694
1552588_a_at	3.040508233
1552590_a_at	3.066016196
1552592_at	2.517031036
1552594_at	5.181306009
1552596_at	6.145863003
1552598_at	4.49254027
1552599_at	3.260067796
1552602_at	4.953253524
1552604_at	3.624961323
1552605_s_at	3.294136013
1552607_at	5.011515881
1552608_at	4.478186385
1552609_s_at	3.033999295
1552610_a_at	9.159898575
1552611_a_at	6.528156893
1552612_at	7.257557409
1552613_s_at	7.098763238
1552615_at	7.149413253
1552616_a_at	4.731350969
1552617_a_at	8.03618245
1552618_at	7.558262693
1552619_a_at	6.273791131
1552620_at	6.807446403
1552621_at	9.833448244
1552622_s_at	8.902523885
1552623_at	5.311006469
1552625_a_at	6.559184168
1552626_a_at	6.944985503
1552627_a_at	5.781216265
1552628_a_at	8.606271533
1552629_a_at	3.598649167
1552630_a_at	4.808585155
1552631_a_at	5.149433995
1552632_a_at	4.273748324
1552633_at	4.576202954
1552634_a_at	4.650745627
1552637_at	3.593550175
1552639_at	5.203442469
1552641_s_at	6.062913821
1552643_at	4.964081831
1552644_a_at	5.037087963
1552646_at	5.138717357
1552648_a_at	5.291907162
1552649_a_at	4.465963918
1552651_a_at	4.287128448
1552652_at	6.251331191
1552656_s_at	5.676303642
1552657_a_at	4.915057321
1552658_a_at	5.800635587
1552660_a_at	5.329924701
1552661_at	2.505418998
1552662_a_at	4.032790135
1552663_a_at	6.643554092
1552664_at	5.877954418
1552665_at	4.615323273
1552666_a_at	2.703076107
1552667_a_at	5.271101633
1552669_at	4.161925519
1552670_a_at	6.039360944
1552671_a_at	4.618318239
1552672_a_at	3.811732633
1552673_at	5.873191228
1552674_at	2.637680456
1552675_at	2.73382726
1552676_at	5.184000211
1552677_a_at	5.778034976
1552678_a_at	5.565216194
1552680_a_at	3.37475664
1552682_a_at	3.45134746
1552684_a_at	3.578521257
1552685_a_at	4.921357578
1552686_at	4.266045428
1552687_a_at	4.216865272
1552689_at	5.937047912
1552690_a_at	4.914138381
1552691_at	3.408470432
1552693_at	2.957331312
1552694_at	2.878779535
1552695_a_at	4.567161042
1552696_at	3.698968386
1552698_at	5.112693893
1552701_a_at	8.444035865
1552703_s_at	8.101007697
1552705_at	3.14330906
1552708_a_at	2.965469924
1552711_a_at	6.616599124
1552712_a_at	4.912389236
1552713_a_at	4.097177752
1552714_at	3.151126757
1552715_a_at	3.121699052
1552716_at	5.70158282
1552717_s_at	5.278593167
1552718_at	4.565609141
1552719_at	5.43740467
1552721_a_at	3.307920825
1552722_at	2.699768125
1552724_at	5.213659991
