ID_REF	VALUE
1007_s_at	10.00858727
1053_at	6.75435506
117_at	8.111744453
121_at	7.732521974
1255_g_at	3.076621675
1294_at	7.79725147
1316_at	5.21010842
1320_at	5.356660689
1405_i_at	8.716824805
1431_at	4.019821521
1438_at	5.706066247
1487_at	6.866056538
1494_f_at	4.931810444
1552256_a_at	7.727813445
1552257_a_at	7.500288894
1552258_at	5.171111844
1552261_at	4.979399497
1552263_at	6.668235837
1552264_a_at	7.789342898
1552266_at	3.534866373
1552269_at	3.311025567
1552271_at	4.689865586
1552272_a_at	5.311419851
1552274_at	6.9141809
1552275_s_at	6.132665249
1552276_a_at	5.506246154
1552277_a_at	7.532005597
1552278_a_at	4.949569849
1552279_a_at	6.374167935
1552280_at	3.388127137
1552281_at	7.627758213
1552283_s_at	5.381274109
1552286_at	5.019869059
1552287_s_at	7.321412417
1552288_at	4.110783547
1552289_a_at	4.980833566
1552291_at	5.769279865
1552293_at	4.152153023
1552295_a_at	7.340614865
1552296_at	3.138987148
1552299_at	4.102992781
1552301_a_at	4.590908335
1552302_at	6.21964514
1552303_a_at	6.134261715
1552304_at	3.62615082
1552306_at	3.542360187
1552307_a_at	6.052651344
1552309_a_at	8.212452594
1552310_at	6.20365651
1552311_a_at	6.47880764
1552312_a_at	5.982227169
1552314_a_at	3.735199834
1552315_at	6.350549639
1552316_a_at	6.975497763
1552318_at	6.728867346
1552319_a_at	3.478388401
1552320_a_at	2.774797528
1552321_a_at	2.809326066
1552322_at	2.741972958
1552323_s_at	4.325681522
1552325_at	2.710598728
1552326_a_at	4.134588217
1552327_at	4.405097748
1552329_at	5.605260305
1552330_at	4.921671855
1552332_at	6.439201375
1552334_at	6.231014503
1552335_at	5.846499554
1552337_s_at	4.29551683
1552338_at	4.202097561
1552340_at	3.728888216
1552343_s_at	6.895779915
1552344_s_at	5.977546196
1552347_at	8.433188112
1552348_at	5.745190277
1552349_a_at	4.353544202
1552354_at	5.12442728
1552355_s_at	5.36617805
1552359_at	3.005386048
1552360_a_at	4.933492805
1552362_a_at	5.423704689
1552364_s_at	4.566082892
1552365_at	6.150820105
1552367_a_at	4.559589242
1552368_at	3.355866444
1552370_at	6.717069305
