ID_REF	VALUE
1007_s_at	9.735232902
1053_at	5.95597288
117_at	6.10495144
121_at	8.086098706
1255_g_at	3.163666007
1294_at	7.338935892
1316_at	5.267543657
1320_at	4.941599492
1405_i_at	7.85519748
1431_at	4.794669408
1438_at	6.104428959
1487_at	6.576386058
1494_f_at	5.21627939
1552256_a_at	6.932179472
1552257_a_at	7.136234974
1552258_at	4.787849045
1552261_at	5.022898977
1552263_at	5.450748872
1552264_a_at	7.104935697
1552266_at	4.17357379
1552269_at	3.389879266
1552271_at	5.239106293
1552272_a_at	5.256665937
1552274_at	6.840296748
1552275_s_at	6.223311932
1552276_a_at	5.366040357
1552277_a_at	6.90122875
1552278_a_at	4.787883677
1552279_a_at	5.943060994
1552280_at	4.550103162
1552281_at	9.15230347
1552283_s_at	5.911976963
1552286_at	5.231666657
1552287_s_at	6.500689157
1552288_at	4.280411168
1552289_a_at	5.522485883
1552291_at	5.552586906
1552293_at	4.262322785
1552295_a_at	7.013302533
1552296_at	3.329497453
1552299_at	3.508740672
1552301_a_at	4.617336037
1552302_at	5.736585118
1552303_a_at	5.366798152
1552304_at	3.318586753
1552306_at	3.098010783
1552307_a_at	5.453556562
1552309_a_at	7.874092371
1552310_at	6.052784084
1552311_a_at	6.739139986
1552312_a_at	5.153151424
1552314_a_at	3.592280531
1552315_at	6.033781359
1552316_a_at	6.308088749
1552318_at	6.869724617
1552319_a_at	3.922107259
1552320_a_at	3.137155778
1552321_a_at	3.13782204
1552322_at	2.735188022
1552323_s_at	4.113841937
1552325_at	2.514276833
1552326_a_at	4.469073115
1552327_at	4.633475482
1552329_at	5.482238465
1552330_at	4.470962847
1552332_at	6.360036499
1552334_at	5.880999242
1552335_at	5.503358368
1552337_s_at	4.469801372
1552338_at	4.002799261
1552340_at	4.119911926
1552343_s_at	6.317059152
1552344_s_at	5.904310126
1552347_at	8.010129903
1552348_at	6.522295897
1552349_a_at	4.81219961
1552354_at	6.116804374
1552355_s_at	5.594854629
1552359_at	2.864964242
1552360_a_at	4.722082488
1552362_a_at	5.610256927
1552364_s_at	4.349315603
1552365_at	3.42512903
1552367_a_at	3.542254248
1552368_at	3.162022436
1552370_at	5.809514296
1552372_at	2.551266945
1552373_s_at	2.594048986
1552375_at	4.313291962
1552377_s_at	6.640582347
1552378_s_at	5.846519428
1552379_at	2.487541241
1552381_at	3.046628483
1552383_at	7.25833983
1552384_a_at	4.899190149
1552386_at	4.756176864
1552388_at	5.206516247
1552389_at	4.625410043
1552390_a_at	6.721839689
1552391_at	3.565285317
1552393_at	2.790654525
1552394_a_at	2.873076103
1552395_at	6.903779523
1552396_at	4.192294167
1552398_a_at	3.691254997
1552399_a_at	3.457437583
1552400_a_at	4.23419613
1552401_a_at	3.528630795
1552402_at	3.699488748
1552405_at	4.238292712
1552408_at	3.125415679
