ID_REF	VALUE
1007_s_at	9.518085593
1053_at	5.927118728
117_at	7.045974709
121_at	8.49408182
1255_g_at	3.162554157
1294_at	6.799902853
1316_at	5.306139813
1320_at	5.051502721
1405_i_at	4.70880171
1431_at	4.791936428
1438_at	6.944067372
1487_at	7.038933725
1494_f_at	5.319665372
1552256_a_at	6.937545686
1552257_a_at	7.004479677
1552258_at	5.078350567
1552261_at	4.94697318
1552263_at	5.078350567
1552264_a_at	6.863130067
1552266_at	4.804995796
1552269_at	3.540336214
1552271_at	5.498328832
1552272_a_at	5.35246375
1552274_at	6.404539418
1552275_s_at	5.682973481
1552276_a_at	5.494760686
1552277_a_at	6.953372806
1552278_a_at	4.945742685
1552279_a_at	6.050242234
1552280_at	3.712368146
1552281_at	10.10628308
1552283_s_at	5.963903079
1552286_at	5.507326355
1552287_s_at	6.530419836
1552288_at	4.113519884
1552289_a_at	4.894173794
1552291_at	5.710428749
1552293_at	4.529851611
1552295_a_at	6.723246975
1552296_at	3.479227492
1552299_at	3.767930529
1552301_a_at	4.976751316
1552302_at	5.407053772
1552303_a_at	5.134370458
1552304_at	3.668225538
1552306_at	3.707282157
1552307_a_at	6.290400101
1552309_a_at	6.629585574
1552310_at	5.595750682
1552311_a_at	6.643212076
1552312_a_at	5.119209686
1552314_a_at	3.681714225
1552315_at	4.879672048
1552316_a_at	4.133553065
1552318_at	4.87424395
1552319_a_at	3.877530812
1552320_a_at	2.899403865
1552321_a_at	3.337687791
1552322_at	2.793084157
1552323_s_at	3.876936064
1552325_at	2.766258073
1552326_a_at	4.858990707
1552327_at	4.513205312
1552329_at	5.116209561
1552330_at	4.614546615
1552332_at	6.826935907
1552334_at	5.612090564
1552335_at	5.674115803
1552337_s_at	5.014162434
1552338_at	4.151052501
1552340_at	4.029700445
1552343_s_at	5.73615224
1552344_s_at	6.178524496
1552347_at	7.235414155
1552348_at	6.784294636
1552349_a_at	4.865121656
1552354_at	6.760542631
1552355_s_at	6.413779907
1552359_at	3.015824052
1552360_a_at	4.51807482
1552362_a_at	6.126292511
1552364_s_at	4.22140203
1552365_at	3.006381968
1552367_a_at	3.258255964
1552368_at	3.641330747
1552370_at	6.145921255
1552372_at	2.537317134
1552373_s_at	2.758596877
1552375_at	4.340696409
1552377_s_at	7.068901257
1552378_s_at	5.021026623
1552379_at	2.592094672
1552381_at	3.09953076
1552383_at	7.394438407
1552384_a_at	5.175582533
1552386_at	3.459187218
1552388_at	5.60878818
1552389_at	5.078350567
1552390_a_at	7.858866018
1552391_at	4.201242031
1552393_at	2.72521958
1552394_a_at	2.869123283
1552395_at	7.006095929
1552396_at	4.443001058
1552398_a_at	3.823668309
1552399_a_at	3.736990329
1552400_a_at	4.618955854
1552401_a_at	3.276600466
1552402_at	3.911164877
1552405_at	4.621185287
1552408_at	3.008851081
1552409_a_at	6.178671602
1552410_at	5.507542279
1552411_at	6.59074863
1552412_a_at	3.107820333
1552414_at	3.859740227
1552415_a_at	3.808731295
1552417_a_at	4.352821617
1552418_at	5.263048829
1552419_s_at	6.392559868
1552421_a_at	3.493067677
1552422_at	5.722706373
1552423_at	5.80097528
1552424_at	3.147135047
1552425_a_at	3.158687512
1552426_a_at	8.040428481
1552427_at	3.455100045
1552430_at	2.803221156
1552432_at	5.71914988
1552436_a_at	4.19239011
1552438_a_at	2.936289243
1552439_s_at	2.833296179
1552440_at	4.146215961
