ID_REF	VALUE
1007_s_at	8.951623787
1053_at	6.356320469
117_at	6.74214722
121_at	7.3393863
1255_g_at	2.851913722
1294_at	8.337569657
1316_at	4.955220791
1320_at	4.79904925
1405_i_at	10.52053575
1431_at	4.246670763
1438_at	5.726373935
1487_at	6.479861614
1494_f_at	4.92809361
1552256_a_at	7.833310688
1552257_a_at	7.116190588
1552258_at	4.714443424
1552261_at	4.229816664
1552263_at	6.499997084
1552264_a_at	7.456349272
1552266_at	3.550678584
1552269_at	3.455687006
1552271_at	4.713405749
1552272_a_at	5.348570683
1552274_at	7.907451658
1552275_s_at	7.498327287
1552276_a_at	5.307084549
1552277_a_at	6.772510961
1552278_a_at	5.042899629
1552279_a_at	5.972629734
1552280_at	5.271851207
1552281_at	6.476366937
1552283_s_at	6.172868446
1552286_at	5.064201285
1552287_s_at	7.822373882
1552288_at	6.003429367
1552289_a_at	7.222121301
1552291_at	5.835043994
1552293_at	4.218609796
1552295_a_at	6.924466693
1552296_at	3.298288924
1552299_at	3.614699765
1552301_a_at	4.809600509
1552302_at	6.190252829
1552303_a_at	5.368946171
1552304_at	3.445210399
1552306_at	3.367104342
1552307_a_at	5.779375206
1552309_a_at	9.115721413
1552310_at	6.780515315
1552311_a_at	6.164275518
1552312_a_at	5.630650363
1552314_a_at	3.421822358
1552315_at	7.345900318
1552316_a_at	7.868300437
1552318_at	7.372301871
1552319_a_at	3.195328291
1552320_a_at	2.873513552
1552321_a_at	3.04648121
1552322_at	3.050262901
1552323_s_at	4.578723786
1552325_at	2.790748905
1552326_a_at	4.325281185
1552327_at	6.20228166
1552329_at	7.041487898
1552330_at	5.105055531
1552332_at	6.55295153
1552334_at	6.766476359
1552335_at	4.925881748
1552337_s_at	5.311375513
1552338_at	4.267415172
1552340_at	3.505366204
1552343_s_at	7.681799374
1552344_s_at	5.367885388
1552347_at	8.936299744
1552348_at	5.488322476
1552349_a_at	4.296861039
1552354_at	4.619038553
1552355_s_at	5.334819473
1552359_at	2.925068779
1552360_a_at	5.099219745
1552362_a_at	5.891055512
1552364_s_at	4.494675654
1552365_at	4.942684198
1552367_a_at	3.755907145
1552368_at	2.977251956
1552370_at	5.981916764
1552372_at	2.795722658
1552373_s_at	2.70654018
1552375_at	4.504131273
1552377_s_at	6.134931736
1552378_s_at	4.640843189
1552379_at	2.594764138
1552381_at	3.26382503
1552383_at	6.035380236
1552384_a_at	4.493375814
1552386_at	5.182608222
1552388_at	5.151235717
1552389_at	3.461574402
1552390_a_at	5.541746992
1552391_at	3.512334275
1552393_at	2.582413476
1552394_a_at	2.821783972
1552395_at	6.049438796
1552396_at	3.699956019
1552398_a_at	3.726350909
1552399_a_at	3.467172226
1552400_a_at	3.620359587
1552401_a_at	3.151998574
1552402_at	3.79711
1552405_at	3.768491366
1552408_at	2.916430975
1552409_a_at	5.317804667
1552410_at	5.648622045
1552411_at	5.768475498
1552412_a_at	3.268868149
1552414_at	3.421629762
1552415_a_at	3.133328494
1552417_a_at	4.813094522
1552418_at	4.609764001
1552419_s_at	5.639555924
1552421_a_at	2.97644351
1552422_at	4.568261156
1552423_at	6.023877908
1552424_at	3.17141489
1552425_a_at	3.08460247
1552426_a_at	9.09761329
1552427_at	3.258645637
1552430_at	2.969216302
1552432_at	4.898449373
1552436_a_at	3.581820706
1552438_a_at	2.93491118
1552439_s_at	2.496869368
1552440_at	3.8466243
1552445_a_at	3.508873355
1552448_a_at	3.35832966
1552449_a_at	3.431477345
1552450_a_at	4.528527611
1552452_at	3.145008822
1552453_a_at	3.241168693
1552455_at	5.867050892
1552456_a_at	4.145068521
1552457_a_at	3.575250038
1552458_at	2.79025801
1552459_a_at	4.051383039
1552461_at	2.699611363
1552463_at	3.333442132
1552466_x_at	2.788696709
1552467_at	6.002410934
1552468_a_at	4.520637621
1552470_a_at	3.537051574
1552472_a_at	4.808951046
1552473_at	7.000296187
1552474_a_at	6.569258302
1552476_s_at	5.587696706
1552477_a_at	4.314035613
1552478_a_at	3.765626688
1552480_s_at	2.719625169
1552481_s_at	3.772641782
1552482_at	5.276231034
1552484_at	4.993790791
1552485_at	5.113956967
1552486_s_at	4.290700655
1552487_a_at	2.747801959
1552489_s_at	2.966058065
1552490_at	3.470402561
1552491_at	4.980757788
1552493_s_at	4.12686928
1552494_at	4.21873172
1552496_a_at	4.235125292
1552497_a_at	7.411378566
1552498_at	3.91219478
1552499_a_at	3.802795515
1552501_a_at	5.803600266
1552502_s_at	3.231066485
1552503_at	4.21575135
1552504_a_at	6.178117791
1552506_at	3.667400898
1552507_at	5.599928181
1552508_at	6.303382618
1552509_a_at	5.186415302
1552510_at	6.908551866
1552511_a_at	2.788696709
1552514_at	4.256191406
1552515_at	3.738218401
1552516_a_at	5.734153743
1552518_s_at	3.57657151
1552519_at	7.682807071
1552520_at	3.196932488
1552521_a_at	2.794048422
1552522_at	2.483983547
1552523_a_at	3.602558488
1552524_at	5.501441618
1552526_at	3.472698654
1552528_at	5.80558816
1552531_a_at	3.091301356
1552532_a_at	3.269078718
1552535_at	4.712020696
1552536_at	5.532227911
1552538_a_at	2.811716477
1552540_s_at	4.626700956
1552541_at	5.975379446
1552542_s_at	5.326634151
1552543_a_at	3.472058295
1552544_at	4.243156268
1552546_a_at	3.507991581
1552548_at	3.711380927
1552549_a_at	4.466208816
1552552_s_at	3.215418421
1552553_a_at	4.965160153
1552554_a_at	3.1050467
1552555_at	5.378632161
1552557_a_at	3.481714798
1552558_a_at	5.476258088
1552559_a_at	3.939359366
1552562_at	4.197975602
1552563_a_at	5.440466686
1552564_at	4.06255726
1552566_at	3.223924379
1552568_at	3.918984449
1552569_a_at	3.523320252
1552570_at	3.119600016
1552572_a_at	2.889832336
1552573_s_at	3.786109035
1552575_a_at	5.79849296
1552576_at	4.482143977
1552578_a_at	3.102790334
1552579_a_at	3.69441366
1552580_at	4.340708362
1552582_at	3.387728479
1552583_s_at	3.559338776
1552584_at	6.155773442
1552585_s_at	2.775562897
1552586_at	5.397038114
1552587_at	2.628304185
1552588_a_at	2.997747676
1552590_a_at	3.018214684
1552592_at	2.856488061
1552594_at	4.935196383
1552596_at	5.830964666
1552598_at	4.465597464
1552599_at	3.023316599
1552602_at	4.789621448
1552604_at	3.438882715
1552605_s_at	3.473037811
1552607_at	5.153980906
1552608_at	3.71492702
1552609_s_at	3.230088852
1552610_a_at	9.409407017
1552611_a_at	6.628245165
1552612_at	6.543741846
1552613_s_at	6.394729071
1552615_at	7.278647464
1552616_a_at	5.531354202
1552617_a_at	7.228389013
1552618_at	6.543888877
1552619_a_at	3.585241282
1552620_at	6.473488839
1552621_at	8.729946759
1552622_s_at	7.945711776
1552623_at	5.595390775
1552625_a_at	6.167378603
1552626_a_at	5.806088121
1552627_a_at	5.552902889
1552628_a_at	9.173946003
1552629_a_at	3.461309527
1552630_a_at	4.514030653
1552631_a_at	5.772078862
1552632_a_at	4.418754265
1552633_at	4.64822946
1552634_a_at	5.751970249
1552637_at	3.516967242
1552639_at	5.303518348
1552641_s_at	5.886829043
1552643_at	5.143239658
1552644_a_at	4.530186995
1552646_at	4.934577541
1552648_a_at	4.993432438
1552649_a_at	3.959838109
1552651_a_at	4.068790986
1552652_at	6.401077195
1552656_s_at	5.122935436
1552657_a_at	4.757793466
1552658_a_at	7.728608787
1552660_a_at	4.762230758
1552661_at	2.588435601
1552662_a_at	4.262545134
1552663_a_at	6.90232329
1552664_at	6.317867612
1552665_at	4.737610723
1552666_a_at	2.899255424
1552667_a_at	6.068017066
1552669_at	3.856276419
1552670_a_at	5.612093078
1552671_a_at	4.44842091
1552672_a_at	3.910602439
1552673_at	7.449116214
1552674_at	2.562573262
1552675_at	2.961686217
1552676_at	5.133177646
1552677_a_at	5.738453032
1552678_a_at	5.272535262
1552680_a_at	3.150482378
1552682_a_at	3.427198825
1552684_a_at	3.979414925
1552685_a_at	4.288887475
1552686_at	3.947151126
1552687_a_at	3.57936615
1552689_at	5.620136957
1552690_a_at	5.005772634
1552691_at	3.245490613
1552693_at	2.702783168
1552694_at	2.745957468
1552695_a_at	4.046817079
1552696_at	3.505366204
1552698_at	5.4519123
1552701_a_at	8.591970278
1552703_s_at	8.481291982
1552705_at	3.570928849
1552708_a_at	3.301524713
