ID_REF	VALUE
1007_s_at	8.081954717
1053_at	6.52914574
117_at	6.269790609
121_at	7.288292591
1255_g_at	2.958687034
1294_at	8.274276877
1316_at	4.934550416
1320_at	4.598670639
1405_i_at	9.01061418
1431_at	3.901061789
1438_at	5.091502376
1487_at	6.582562848
1494_f_at	5.0104266
1552256_a_at	7.374072996
1552257_a_at	6.599363329
1552258_at	5.009117684
1552261_at	4.402498816
1552263_at	7.295494029
1552264_a_at	7.653274054
1552266_at	3.765683121
1552269_at	3.178100483
1552271_at	4.909702721
1552272_a_at	4.983269308
1552274_at	7.951693045
1552275_s_at	7.423017015
1552276_a_at	5.019570175
1552277_a_at	6.886139747
1552278_a_at	4.894586346
1552279_a_at	6.22161167
1552280_at	7.318020618
1552281_at	6.734702461
1552283_s_at	5.71842513
1552286_at	5.313205213
1552287_s_at	7.56371373
1552288_at	3.907773706
1552289_a_at	4.567564049
1552291_at	5.452149439
1552293_at	4.00047869
1552295_a_at	6.576273233
1552296_at	3.371969811
1552299_at	3.940926194
1552301_a_at	4.710559682
1552302_at	6.818735014
1552303_a_at	6.146725593
1552304_at	3.455687106
1552306_at	3.314940859
1552307_a_at	5.887683562
1552309_a_at	7.964432587
1552310_at	7.17317026
1552311_a_at	6.37963923
1552312_a_at	5.663333956
1552314_a_at	3.849562395
1552315_at	8.096611781
1552316_a_at	8.459055032
1552318_at	9.205519413
1552319_a_at	3.409338172
1552320_a_at	2.899843031
1552321_a_at	3.031900781
1552322_at	3.038010022
1552323_s_at	4.798115367
1552325_at	2.546649092
1552326_a_at	4.205900545
1552327_at	4.560458081
1552329_at	6.58967341
1552330_at	4.640316585
1552332_at	6.634591424
1552334_at	6.676480354
1552335_at	5.105674036
1552337_s_at	4.968904851
1552338_at	3.916691922
1552340_at	3.85655435
1552343_s_at	8.5582209
1552344_s_at	5.945673436
1552347_at	9.119610133
1552348_at	5.425055002
1552349_a_at	4.343172997
1552354_at	4.820295777
1552355_s_at	5.383982142
1552359_at	3.085144198
1552360_a_at	5.103915745
1552362_a_at	6.54799697
1552364_s_at	4.21379466
1552365_at	3.378744199
1552367_a_at	2.905579781
1552368_at	3.162356503
1552370_at	5.555424708
1552372_at	2.371519059
1552373_s_at	2.50788813
1552375_at	4.697151509
1552377_s_at	6.444504192
1552378_s_at	4.384084557
1552379_at	2.32953819
1552381_at	2.808825323
1552383_at	6.297270147
1552384_a_at	5.01610822
1552386_at	7.260665795
1552388_at	5.123768459
1552389_at	3.151950939
1552390_a_at	4.274177729
1552391_at	3.746873075
1552393_at	2.904646032
1552394_a_at	3.374427023
1552395_at	6.499447579
1552396_at	4.071996401
1552398_a_at	4.437062325
1552399_a_at	3.632061438
1552400_a_at	3.784438255
1552401_a_at	3.679617784
1552402_at	3.809192577
1552405_at	4.036266721
1552408_at	3.038010022
1552409_a_at	5.494450494
1552410_at	5.623054726
1552411_at	6.230459464
1552412_a_at	3.113927944
1552414_at	3.649377522
1552415_a_at	3.360170134
1552417_a_at	5.436184253
1552418_at	5.022653907
1552419_s_at	5.886102324
1552421_a_at	3.14818464
1552422_at	4.605682665
1552423_at	7.025010024
1552424_at	3.01872819
1552425_a_at	3.122319635
1552426_a_at	8.452986979
1552427_at	3.575503458
1552430_at	2.899843031
1552432_at	5.019378376
1552436_a_at	3.828920546
1552438_a_at	2.804980456
1552439_s_at	2.660232948
1552440_at	6.802557352
1552445_a_at	3.282532791
1552448_a_at	3.462910192
1552449_a_at	3.538998705
1552450_a_at	4.812077739
1552452_at	3.485244101
1552453_a_at	3.339714223
1552455_at	4.737884448
1552456_a_at	4.103737417
1552457_a_at	3.036489153
1552458_at	2.884506574
1552459_a_at	4.203160274
1552461_at	2.747606816
1552463_at	3.221535953
1552466_x_at	2.594343518
1552467_at	6.243498833
1552468_a_at	4.523850323
1552470_a_at	3.628710275
1552472_a_at	6.143607608
1552473_at	6.966045867
1552474_a_at	6.50873523
1552476_s_at	5.418435137
1552477_a_at	3.302774492
1552478_a_at	3.362036731
1552480_s_at	3.965902362
1552481_s_at	4.314163708
1552482_at	4.322518607
1552484_at	4.986003703
1552485_at	5.914893863
1552486_s_at	5.431043877
1552487_a_at	2.851230407
1552489_s_at	2.661526456
1552490_at	3.425775569
1552491_at	5.074097753
1552493_s_at	4.45743999
1552494_at	4.272321845
1552496_a_at	3.534213454
1552497_a_at	8.55202041
1552498_at	3.818410908
1552499_a_at	3.958946496
1552501_a_at	5.786066797
1552502_s_at	3.22081235
1552503_at	4.371626528
1552504_a_at	5.909190885
1552506_at	3.335761665
1552507_at	4.773447778
1552508_at	5.264999603
1552509_a_at	4.618292888
1552510_at	7.265154095
1552511_a_at	2.792291724
1552514_at	4.233958024
1552515_at	3.636684318
1552516_a_at	6.321285099
1552518_s_at	3.926765797
1552519_at	7.334545173
1552520_at	3.211607652
1552521_a_at	2.567608047
1552522_at	2.387681228
1552523_a_at	3.833625732
1552524_at	5.813639902
1552526_at	3.983341684
1552528_at	5.893381417
1552531_a_at	3.367214066
1552532_a_at	3.29100147
1552535_at	5.403164413
1552536_at	5.945337836
1552538_a_at	3.001121767
1552540_s_at	4.093302574
1552541_at	6.399668399
1552542_s_at	6.61549269
1552543_a_at	3.584548172
1552544_at	4.262866659
1552546_a_at	3.333107269
1552548_at	4.051503863
1552549_a_at	4.903617584
1552552_s_at	3.34503845
1552553_a_at	6.012917613
1552554_a_at	3.259918491
1552555_at	5.717454614
1552557_a_at	3.042204091
1552558_a_at	6.039699285
1552559_a_at	4.07058287
1552562_at	4.292517077
1552563_a_at	6.462337442
1552564_at	4.083921894
1552566_at	3.395067164
1552568_at	4.136954531
1552569_a_at	3.859264512
