ID_REF	VALUE
1007_s_at	10.18078614
1053_at	6.245678055
117_at	6.328762133
121_at	7.187301064
1255_g_at	3.155428056
1294_at	7.772297933
1316_at	5.009729952
1320_at	5.010255599
1405_i_at	7.117995821
1431_at	4.686891459
1438_at	6.442459338
1487_at	6.321305268
1494_f_at	4.892528755
1552256_a_at	7.573518955
1552257_a_at	8.223682658
1552258_at	4.679839343
1552261_at	5.334812339
1552263_at	5.996851815
1552264_a_at	7.379208667
1552266_at	3.531252132
1552269_at	3.491396816
1552271_at	4.678093271
1552272_a_at	4.925256326
1552274_at	7.141866307
1552275_s_at	6.218938505
1552276_a_at	5.054553563
1552277_a_at	7.738819245
1552278_a_at	4.726846832
1552279_a_at	6.069918309
1552280_at	3.324474274
1552281_at	6.950758757
1552283_s_at	6.139124249
1552286_at	4.471927674
1552287_s_at	7.300783964
1552288_at	3.84651103
1552289_a_at	5.019404972
1552291_at	5.706513333
1552293_at	4.219151178
1552295_a_at	7.159391373
1552296_at	3.432813139
1552299_at	3.961548128
1552301_a_at	4.230204554
1552302_at	5.76711253
1552303_a_at	5.4958429
1552304_at	3.560087841
1552306_at	4.019949355
1552307_a_at	5.458943099
1552309_a_at	7.696670663
1552310_at	6.613817869
1552311_a_at	6.115202218
1552312_a_at	5.877801736
1552314_a_at	3.907136004
1552315_at	5.653312957
1552316_a_at	5.801127891
1552318_at	5.363684487
1552319_a_at	5.109199552
1552320_a_at	2.476435241
1552321_a_at	2.64200369
1552322_at	2.760802099
1552323_s_at	4.275295383
1552325_at	2.487926229
1552326_a_at	4.30511964
1552327_at	4.729433085
1552329_at	5.978943718
1552330_at	4.799340123
1552332_at	6.196815039
1552334_at	5.994037862
1552335_at	5.260216529
1552337_s_at	4.640285672
1552338_at	4.213968616
1552340_at	3.870430207
1552343_s_at	5.731919909
1552344_s_at	6.402676901
1552347_at	7.908318307
1552348_at	5.40140442
1552349_a_at	4.484613292
1552354_at	4.820262017
1552355_s_at	5.09338543
1552359_at	2.62748737
1552360_a_at	4.96208554
1552362_a_at	5.048487042
1552364_s_at	5.415442509
1552365_at	7.362313637
1552367_a_at	4.955528241
1552368_at	3.250060424
1552370_at	6.857571661
1552372_at	2.682015064
1552373_s_at	2.517058745
1552375_at	4.470714394
1552377_s_at	6.256698533
1552378_s_at	6.36467077
1552379_at	2.449315568
1552381_at	2.980808454
1552383_at	6.250319117
1552384_a_at	4.480019901
1552386_at	4.83883302
1552388_at	4.69112435
1552389_at	4.837873366
1552390_a_at	6.910409855
1552391_at	3.342222075
1552393_at	2.734996994
1552394_a_at	2.746067954
1552395_at	6.021617109
1552396_at	4.011301538
1552398_a_at	4.719131562
1552399_a_at	3.639201733
1552400_a_at	3.770422543
1552401_a_at	3.386139414
1552402_at	3.575760296
1552405_at	3.8059331
1552408_at	3.015510208
1552409_a_at	4.956025879
1552410_at	4.849767035
1552411_at	6.014292701
1552412_a_at	3.255263203
1552414_at	3.278834773
1552415_a_at	3.42516006
1552417_a_at	4.720369874
1552418_at	4.797593378
1552419_s_at	5.911761265
1552421_a_at	3.080931262
1552422_at	4.615647913
1552423_at	5.580922182
1552424_at	3.058982253
1552425_a_at	3.273071115
1552426_a_at	8.61583776
1552427_at	3.432199293
1552430_at	2.829744671
1552432_at	5.194045918
1552436_a_at	3.593506804
1552438_a_at	2.642019161
1552439_s_at	3.236420632
1552440_at	3.609065682
1552445_a_at	3.09079942
1552448_a_at	3.419022408
1552449_a_at	3.41966195
1552450_a_at	4.51643164
1552452_at	3.295829806
1552453_a_at	3.199307692
1552455_at	3.73771657
1552456_a_at	3.801862892
1552457_a_at	3.073124574
1552458_at	2.760036356
1552459_a_at	4.160177983
1552461_at	2.766212655
1552463_at	2.785519978
1552466_x_at	2.615176432
1552467_at	5.890329518
1552468_a_at	4.319032731
