ID_REF	VALUE
1007_s_at	10.15611308
1053_at	6.111409799
117_at	6.421958422
121_at	7.392288788
1255_g_at	3.033406447
1294_at	7.793873273
1316_at	4.991534479
1320_at	5.234100238
1405_i_at	6.615584013
1431_at	4.689025603
1438_at	6.179390253
1487_at	6.431688883
1494_f_at	4.9227746
1552256_a_at	7.628397309
1552257_a_at	8.106300531
1552258_at	4.668119063
1552261_at	5.306727379
1552263_at	5.810925267
1552264_a_at	7.456187163
1552266_at	3.843485034
1552269_at	3.347590505
1552271_at	4.609329294
1552272_a_at	5.008252526
1552274_at	6.970223602
1552275_s_at	6.354289626
1552276_a_at	4.882776705
1552277_a_at	7.541844443
1552278_a_at	4.671741734
1552279_a_at	6.12783346
1552280_at	4.012178607
1552281_at	6.846839527
1552283_s_at	6.409472875
1552286_at	4.835374384
1552287_s_at	7.006881476
1552288_at	3.984319973
1552289_a_at	4.627362658
1552291_at	5.682050629
1552293_at	4.290829125
1552295_a_at	7.275361757
1552296_at	3.368215306
1552299_at	3.79537853
1552301_a_at	4.752821054
1552302_at	5.579395612
1552303_a_at	5.5783478
1552304_at	3.781254575
1552306_at	3.769317136
1552307_a_at	5.4916172
1552309_a_at	7.714103382
1552310_at	6.12783346
1552311_a_at	6.428910319
1552312_a_at	5.999586593
1552314_a_at	3.572982752
1552315_at	5.426203435
1552316_a_at	5.767095842
1552318_at	5.623331604
1552319_a_at	5.138234545
1552320_a_at	2.657417028
1552321_a_at	3.003083251
1552322_at	2.695070174
1552323_s_at	4.166700289
1552325_at	2.596239353
1552326_a_at	4.287038337
1552327_at	4.689754796
1552329_at	5.743826518
1552330_at	4.628892783
1552332_at	6.502324588
1552334_at	6.440030984
1552335_at	5.367088654
1552337_s_at	4.378839879
1552338_at	4.062540244
1552340_at	3.957719833
1552343_s_at	5.780513193
1552344_s_at	6.261749733
1552347_at	7.999988981
1552348_at	5.943537348
1552349_a_at	4.57604357
1552354_at	5.097562873
1552355_s_at	5.458577443
1552359_at	2.890957847
1552360_a_at	4.89153882
1552362_a_at	5.304270078
1552364_s_at	5.183493697
1552365_at	7.134364008
1552367_a_at	4.667790047
1552368_at	3.025731816
1552370_at	6.628077596
1552372_at	2.580591174
1552373_s_at	2.622833698
1552375_at	4.313584237
1552377_s_at	6.49325189
1552378_s_at	6.002353065
1552379_at	2.403793675
1552381_at	2.873232437
1552383_at	6.491312253
1552384_a_at	4.575446067
1552386_at	4.954040813
1552388_at	4.884859061
1552389_at	4.426078573
1552390_a_at	6.70609538
1552391_at	3.381464419
1552393_at	2.58676251
1552394_a_at	2.673115633
1552395_at	6.389112021
1552396_at	4.051688581
1552398_a_at	4.502364756
1552399_a_at	3.381865896
1552400_a_at	4.012625738
1552401_a_at	3.180272864
1552402_at	3.698749646
1552405_at	3.988100647
1552408_at	2.956743575
1552409_a_at	5.574343083
1552410_at	4.704979338
1552411_at	6.440455536
1552412_a_at	3.280913171
1552414_at	3.504497961
1552415_a_at	3.447709139
1552417_a_at	5.215807297
1552418_at	4.954447366
1552419_s_at	6.185038993
1552421_a_at	2.953459789
1552422_at	5.027122396
1552423_at	5.731975911
1552424_at	3.028257986
1552425_a_at	3.159541585
1552426_a_at	8.615740938
1552427_at	3.403638987
1552430_at	2.789702552
1552432_at	5.044087525
1552436_a_at	3.658152862
1552438_a_at	2.951812844
1552439_s_at	3.090329834
1552440_at	3.944463567
1552445_a_at	3.235603086
1552448_a_at	3.592822513
1552449_a_at	3.404673712
1552450_a_at	4.744175187
1552452_at	3.302856724
1552453_a_at	3.274308979
1552455_at	3.736755538
1552456_a_at	4.247300686
1552457_a_at	3.204622011
1552458_at	2.82044264
1552459_a_at	4.145485113
1552461_at	2.969132814
1552463_at	3.090022243
