ID_REF	VALUE
1007_s_at	9.717122647
1053_at	5.763187582
117_at	6.716639592
121_at	8.572761273
1255_g_at	3.478415446
1294_at	7.219125624
1316_at	5.415407727
1320_at	4.751475219
1405_i_at	4.854421684
1431_at	5.097998418
1438_at	7.541906624
1487_at	7.071472736
1494_f_at	5.75451646
1552256_a_at	6.890955121
1552257_a_at	6.909619078
1552258_at	4.370752447
1552261_at	5.197669064
1552263_at	4.937574601
1552264_a_at	7.222534341
1552266_at	4.133201252
1552269_at	3.806269914
1552271_at	5.854412966
1552272_a_at	5.572211301
1552274_at	6.027793408
1552275_s_at	5.910178818
1552276_a_at	6.115586567
1552277_a_at	7.141818055
1552278_a_at	5.230666711
1552279_a_at	6.29557687
1552280_at	3.825207696
1552281_at	10.10698048
1552283_s_at	6.73517602
1552286_at	4.991833688
1552287_s_at	6.374183489
1552288_at	4.132351775
1552289_a_at	4.671390787
1552291_at	5.617217155
1552293_at	4.996392826
1552295_a_at	6.451862437
1552296_at	3.323440578
1552299_at	3.538507167
1552301_a_at	5.030698405
1552302_at	4.803682786
1552303_a_at	4.997377583
1552304_at	3.840399435
1552306_at	3.940681263
1552307_a_at	6.214554839
1552309_a_at	6.722090618
1552310_at	5.724598809
1552311_a_at	6.605196329
1552312_a_at	5.077828985
1552314_a_at	3.898305029
1552315_at	5.44666827
1552316_a_at	4.44009474
1552318_at	5.279713788
1552319_a_at	4.132351775
1552320_a_at	3.053134921
1552321_a_at	3.559691981
1552322_at	3.071443442
1552323_s_at	4.031537747
1552325_at	2.851520461
1552326_a_at	4.421379888
1552327_at	4.103426396
1552329_at	5.056598352
1552330_at	4.640621753
1552332_at	6.964038783
1552334_at	5.649730879
1552335_at	5.393026718
1552337_s_at	4.617799901
1552338_at	4.816907503
1552340_at	4.014464332
1552343_s_at	5.524336878
1552344_s_at	6.176546798
1552347_at	7.176695209
1552348_at	6.851722398
1552349_a_at	5.067474719
1552354_at	7.375424207
1552355_s_at	6.357526814
1552359_at	2.91719647
1552360_a_at	4.454115301
1552362_a_at	5.388087353
1552364_s_at	4.470710141
1552365_at	2.956399746
1552367_a_at	3.331889507
1552368_at	3.079332546
1552370_at	6.404735543
1552372_at	2.626702389
1552373_s_at	2.496198791
1552375_at	4.187888579
1552377_s_at	6.698315195
1552378_s_at	5.081113242
1552379_at	2.614824733
1552381_at	3.222681173
1552383_at	7.536946864
1552384_a_at	4.879053405
1552386_at	3.065896921
1552388_at	5.737616932
1552389_at	4.898293308
1552390_a_at	6.915687713
1552391_at	3.980147376
1552393_at	2.748572931
1552394_a_at	2.703569221
1552395_at	6.890955121
1552396_at	4.732055784
1552398_a_at	3.774392523
1552399_a_at	3.674692868
1552400_a_at	4.326151538
1552401_a_at	3.490814935
1552402_at	3.924403131
1552405_at	4.469607673
1552408_at	3.362825976
1552409_a_at	6.43245167
1552410_at	5.329602506
1552411_at	6.622227137
1552412_a_at	3.754692395
1552414_at	3.817387429
1552415_a_at	3.945336963
1552417_a_at	4.231561368
1552418_at	4.967619671
1552419_s_at	6.360569937
1552421_a_at	3.508049374
1552422_at	5.192618973
1552423_at	5.66341805
1552424_at	2.91345808
1552425_a_at	3.964692814
1552426_a_at	7.719908167
1552427_at	3.203974474
1552430_at	2.801152784
1552432_at	6.114828893
1552436_a_at	4.793958509
1552438_a_at	3.277499792
1552439_s_at	3.013541146
1552440_at	4.392624244
1552445_a_at	3.490684837
1552448_a_at	5.288879802
1552449_a_at	4.467823964
1552450_a_at	5.762806369
1552452_at	3.306073818
1552453_a_at	3.770795063
1552455_at	3.638862924
1552456_a_at	4.698018139
1552457_a_at	3.095122924
1552458_at	3.572125024
1552459_a_at	4.654857993
1552461_at	2.957761391
1552463_at	3.62069274
1552466_x_at	2.655839346
1552467_at	6.338248796
1552468_a_at	5.864063174
1552470_a_at	4.108665839
1552472_a_at	5.04921054
1552473_at	8.147037161
1552474_a_at	8.809015994
1552476_s_at	5.955636624
1552477_a_at	5.860752629
1552478_a_at	4.099067007
1552480_s_at	2.432393715
1552481_s_at	5.883015754
1552482_at	4.283768624
1552484_at	5.821674799
1552485_at	5.490986965
1552486_s_at	3.900509495
1552487_a_at	2.57957447
1552489_s_at	2.674882909
1552490_at	3.105916959
1552491_at	5.953025683
1552493_s_at	4.934981925
1552494_at	4.642740397
1552496_a_at	5.371809066
1552497_a_at	6.145084953
1552498_at	4.487416391
1552499_a_at	4.096835623
1552501_a_at	5.787570909
1552502_s_at	3.45759433
1552503_at	4.688882851
1552504_a_at	7.007536858
1552506_at	3.856301399
1552507_at	4.720197692
1552508_at	4.494869592
1552509_a_at	3.80809425
1552510_at	7.999772212
1552511_a_at	2.755367671
1552514_at	4.496961848
1552515_at	4.183656217
1552516_a_at	6.26010072
1552518_s_at	3.358025229
1552519_at	6.059781231
1552520_at	4.010117216
1552521_a_at	3.134489749
1552522_at	2.521218474
1552523_a_at	4.184575495
1552524_at	6.26534099
1552526_at	4.629162568
1552528_at	6.564442271
1552531_a_at	3.461874488
1552532_a_at	3.457657564
1552535_at	6.23391164
1552536_at	5.311637258
1552538_a_at	3.786543074
1552540_s_at	5.015619946
1552541_at	6.34549028
1552542_s_at	3.960380901
1552543_a_at	3.739694015
1552544_at	5.230666711
1552546_a_at	3.9565939
1552548_at	4.06086973
1552549_a_at	5.700381293
1552552_s_at	3.056202202
1552553_a_at	5.063868782
1552554_a_at	3.1920996
1552555_at	6.473405892
1552557_a_at	3.571013601
1552558_a_at	7.380075726
1552559_a_at	4.598725613
1552562_at	4.355944729
1552563_a_at	5.556552479
1552564_at	3.454241192
1552566_at	3.86018389
1552568_at	5.176585162
1552569_a_at	4.682735504
1552570_at	3.246782787
1552572_a_at	2.591563636
1552573_s_at	3.667124565
1552575_a_at	5.990058656
1552576_at	4.231526038
1552578_a_at	3.414203347
1552579_a_at	4.584848719
1552580_at	5.289490148
1552582_at	3.717918458
1552583_s_at	4.312344871
1552584_at	4.761019103
1552585_s_at	2.932376849
1552586_at	6.198034473
1552587_at	2.858470085
1552588_a_at	3.420615162
1552590_a_at	3.101057153
1552592_at	2.958263576
1552594_at	6.05083012
1552596_at	6.650218235
1552598_at	4.696199791
1552599_at	3.907724654
1552602_at	5.080189746
1552604_at	4.293000682
1552605_s_at	3.445014284
1552607_at	4.825349333
1552608_at	5.094339855
1552609_s_at	3.637761175
1552610_a_at	8.519513113
1552611_a_at	6.448472277
1552612_at	7.127367992
1552613_s_at	6.40048778
1552615_at	8.231580809
1552616_a_at	5.403125721
1552617_a_at	7.330060796
1552618_at	7.207648444
1552619_a_at	3.494034951
1552620_at	7.152848153
1552621_at	8.787358525
1552622_s_at	8.004768867
1552623_at	5.063868782
1552625_a_at	5.095540402
1552626_a_at	7.231074234
1552627_a_at	5.810564851
