ID_REF	VALUE
1007_s_at	9.465245621
1053_at	6.084307634
117_at	6.361952062
121_at	8.716301053
1255_g_at	3.258215421
1294_at	6.964454121
1316_at	5.296737594
1320_at	4.988122878
1405_i_at	4.626030544
1431_at	6.446076171
1438_at	6.834485694
1487_at	7.061120729
1494_f_at	5.712521331
1552256_a_at	7.397953479
1552257_a_at	7.278473788
1552258_at	4.712667052
1552261_at	5.264360617
1552263_at	4.863399515
1552264_a_at	7.233256978
1552266_at	4.552290386
1552269_at	3.709886672
1552271_at	6.231062147
1552272_a_at	5.570814804
1552274_at	6.540455699
1552275_s_at	6.162218738
1552276_a_at	5.662136608
1552277_a_at	7.195995637
1552278_a_at	5.096655586
1552279_a_at	6.197961587
1552280_at	3.866519683
1552281_at	10.03367436
1552283_s_at	6.256892272
1552286_at	5.812305074
1552287_s_at	5.515956528
1552288_at	4.055572257
1552289_a_at	5.129979169
1552291_at	5.432284329
1552293_at	4.807810985
1552295_a_at	6.842140994
1552296_at	3.692762445
1552299_at	3.622867659
1552301_a_at	5.246175656
1552302_at	4.935716757
1552303_a_at	4.579765671
1552304_at	3.462088299
1552306_at	3.452348143
1552307_a_at	5.429338711
1552309_a_at	7.145268063
1552310_at	5.793645141
1552311_a_at	6.834515168
1552312_a_at	5.228531287
1552314_a_at	4.028512408
1552315_at	5.299640654
1552316_a_at	4.262036347
1552318_at	4.681073198
1552319_a_at	4.403785452
1552320_a_at	2.857196102
1552321_a_at	3.633453129
1552322_at	2.726971392
1552323_s_at	3.617913861
1552325_at	2.713978972
1552326_a_at	4.815051086
1552327_at	4.148219708
1552329_at	4.427043133
1552330_at	4.674079387
1552332_at	7.021290808
1552334_at	5.417566204
1552335_at	5.73485188
1552337_s_at	4.30684722
1552338_at	4.581095163
1552340_at	4.536609893
1552343_s_at	5.457347178
1552344_s_at	5.832571471
1552347_at	7.180595539
1552348_at	7.404429371
1552349_a_at	5.106091562
1552354_at	7.487856726
1552355_s_at	6.444554051
1552359_at	2.982085893
1552360_a_at	4.933484052
1552362_a_at	5.435507424
1552364_s_at	5.085460359
1552365_at	3.32813036
1552367_a_at	3.132773252
1552368_at	3.609333811
1552370_at	5.816328641
1552372_at	2.538259323
1552373_s_at	2.585995076
1552375_at	4.162243099
1552377_s_at	6.87281456
1552378_s_at	5.021039066
1552379_at	2.45812725
1552381_at	3.687362182
1552383_at	7.907262532
1552384_a_at	5.020271162
1552386_at	3.448154628
1552388_at	5.642699877
1552389_at	4.88760659
1552390_a_at	7.698675547
1552391_at	3.936332953
1552393_at	2.466822086
1552394_a_at	3.205684572
1552395_at	7.441296829
1552396_at	4.778396617
1552398_a_at	3.804122459
1552399_a_at	3.788401672
1552400_a_at	5.170829712
1552401_a_at	3.38826591
1552402_at	4.151538491
1552405_at	4.654895028
1552408_at	3.301929038
1552409_a_at	6.387939127
1552410_at	5.386538136
1552411_at	6.496961527
1552412_a_at	3.842663573
1552414_at	3.971449309
1552415_a_at	4.092076331
1552417_a_at	4.409263241
1552418_at	5.247998605
1552419_s_at	6.66091356
1552421_a_at	3.705445262
1552422_at	5.444459256
1552423_at	5.553565312
1552424_at	2.927677936
1552425_a_at	3.491367572
1552426_a_at	7.928323284
1552427_at	3.562535393
1552430_at	3.196353337
1552432_at	6.221440571
1552436_a_at	4.775123867
1552438_a_at	3.145708985
1552439_s_at	2.856704031
1552440_at	4.659745157
1552445_a_at	3.621168557
1552448_a_at	6.493319528
1552449_a_at	4.547525872
1552450_a_at	5.94618779
1552452_at	3.262971596
1552453_a_at	4.338698867
1552455_at	3.484278958
1552456_a_at	4.868110273
1552457_a_at	3.491947292
1552458_at	3.533131148
1552459_a_at	5.355845687
1552461_at	3.19286559
1552463_at	4.172807261
1552466_x_at	2.802937431
1552467_at	6.905316167
1552468_a_at	5.999401812
1552470_a_at	3.911570923
1552472_a_at	4.615568896
1552473_at	8.115065265
1552474_a_at	8.801105828
1552476_s_at	6.021842615
1552477_a_at	5.222049604
