Reporter Identifier	VALUE
DAP1_0003	11.54
DAP1_0010	12.8
DAP1_0021	10.87
DAP1_0023	9.29
DAP1_0027	9.25
DAP1_0028	9.06
DAP1_0030	11.92
DAP1_0031	12.98
DAP1_0033	8.71
DAP1_0036	9.17
DAP1_0038	9.42
DAP1_0040	13.45
DAP1_0041	10.03
DAP1_0042	8.52
DAP1_0050	12.71
DAP1_0051	8.07
DAP1_0054	11.4
DAP1_0056	12.53
DAP1_0061	10.64
DAP1_0062	9.73
DAP1_0063	12.27
DAP1_0066	12.42
DAP1_0067	12.69
DAP1_0069	9.59
DAP1_0070	12.07
DAP1_0074	11.01
DAP1_0075	10.06
DAP1_0080	7.97
DAP1_0087	10.12
DAP1_0096	11.04
DAP1_0101	8.95
DAP1_0102	12.05
DAP1_0103	12.29
DAP1_0105	9.43
DAP1_0109	9.03
DAP1_0110	9.59
DAP1_0111	10.34
DAP1_0113	12.69
DAP1_0119	8.11
DAP1_0121	8.67
DAP1_0122	8.43
DAP1_0124	13.38
DAP1_0125	9.14
DAP1_0130	9.87
DAP1_0140	10.44
DAP1_0147	11.16
DAP1_0152	12.67
DAP1_0153	8.2
DAP1_0154	13.77
DAP1_0162	11.42
DAP1_0171	11.26
DAP1_0172	13.96
DAP1_0174	13.22
DAP1_0178	8.11
DAP1_0182	11.85
DAP1_0185	11.78
DAP1_0186	10.23
DAP1_0205	13.45
DAP1_0206	10.88
DAP1_0208	8.52
DAP1_0209	10.49
DAP1_0210	8.85
DAP1_0213	9.37
DAP1_0215	9.19
DAP1_0220	13.56
DAP1_0223	10.52
DAP1_0230	8
DAP1_0233	13.18
DAP1_0234	11.72
DAP1_0240	10.47
DAP1_0247	11.79
DAP1_0256	13.36
DAP1_0261	12.66
DAP1_0263	9.83
DAP1_0265	11.25
DAP1_0269	10.26
DAP1_0270	12.06
DAP1_0273	12.9
DAP1_0285	12.8
DAP1_0296	8.7
DAP1_0300	10.41
DAP1_0312	13.09
DAP1_0315	9.43
DAP1_0331	12.82
DAP1_0341	10.21
DAP1_0361	12.75
DAP1_0368	12.49
DAP1_0377	12.29
DAP1_0398	12.94
DAP1_0401	12.76
DAP1_0403	8.71
DAP1_0427	12.82
DAP1_0430	10.28
DAP1_0433	8.12
DAP1_0437	12.1
DAP1_0442	11.89
DAP1_0453	12.31
DAP1_0460	8.22
DAP1_0480	12.04
DAP1_0482	10
DAP1_0509	12.63
DAP1_0515	10.22
DAP1_0542	9.47
DAP1_0559	8.54
DAP1_0581	10.95
DAP1_0585	10.46
DAP1_0587	9.56
DAP1_0594	13.38
DAP1_0601	10.3
DAP1_0605	11.69
DAP1_0606	11.17
DAP1_0607	10.4
DAP1_0609	14.17
DAP1_0614	9.24
DAP1_0619	10.07
DAP1_0620	12.34
DAP1_0623	10.21
DAP1_0629	14.45
DAP1_0630	9.41
DAP1_0631	11.36
DAP1_0634	11.79
DAP1_0636	12.94
DAP1_0648	8.09
DAP1_0649	12.13
DAP1_0651	12.07
DAP1_0654	10.78
DAP1_0656	13.69
DAP1_0657	13.64
DAP1_0671	11.18
DAP1_0674	9.8
DAP1_0678	11.62
DAP1_0682	13.31
DAP1_0691	9.34
DAP1_0692	10.73
DAP1_0696	9
DAP1_0697	11.24
DAP1_0700	14.02
DAP1_0715	11.23
DAP1_0717	10.23
DAP1_0718	8.77
DAP1_0720	8.6
DAP1_0721	12.59
DAP1_0724	10.66
DAP1_0731	8.76
DAP1_0732	10.91
DAP1_0740	10.41
DAP1_0742	10.43
DAP1_0743	12.34
DAP1_0744	12.5
DAP1_0745	8.26
DAP1_0747	8.75
DAP1_0751	10.52
DAP1_0752	12.74
DAP1_0753	8.98
DAP1_0754	12.09
DAP1_0756	8.93
DAP1_0758	14.18
DAP1_0759	10.75
DAP1_0764	12.89
DAP1_0775	10.87
DAP1_0778	9.95
DAP1_0780	10
DAP1_0781	12.13
DAP1_0791	8.92
DAP1_0799	11.75
DAP1_0800	12.61
DAP1_0805	12.23
DAP1_0807	9.72
DAP1_0813	11.5
DAP1_0814	11.98
DAP1_0815	11.13
DAP1_0820	11.27
DAP1_0822	13.21
DAP1_0839	11.73
DAP1_0840	13.83
DAP1_0844	11.2
DAP1_0859	11.35
DAP1_0861	10.31
DAP1_0864	12.25
DAP1_0881	10.2
DAP1_0884	10.42
DAP1_0885	9.12
DAP1_0887	10.85
DAP1_0889	8.89
DAP1_0890	12.67
DAP1_0891	11.5
DAP1_0895	11.18
DAP1_0897	9.93
DAP1_0901	10.48
DAP1_0905	10.34
DAP1_0913	12.38
DAP1_0915	9.24
DAP1_0917	8.02
DAP1_0920	12.5
DAP1_0925	11.9
DAP1_0926	8.06
DAP1_0929	11.67
DAP1_0931	10.15
DAP1_0933	12.16
DAP1_0935	8.38
DAP1_0936	12.72
DAP1_0940	14.05
DAP1_0942	11
DAP1_0943	11.53
DAP1_0944	11.47
DAP1_0946	13.23
DAP1_0949	8.96
DAP1_0950	10.51
DAP1_0951	13.52
DAP1_0952	11.76
DAP1_0958	11.61
DAP1_0960	10.26
DAP1_0961	9.4
DAP1_0963	12.7
DAP1_0969	9.07
DAP1_0971	9.83
DAP1_0973	12.81
DAP1_0974	11.25
DAP1_0976	13.19
DAP1_0977	10.59
DAP1_0978	9.89
DAP1_0979	12.59
DAP1_0984	11.54
DAP1_0987	9.97
DAP1_0989	13.29
DAP1_0991	9.01
DAP1_0992	12.81
DAP1_1000	10.15
DAP1_1001	8.7
DAP1_1002	11.9
DAP1_1006	9.99
DAP1_1009	12.1
DAP1_1011	12.82
DAP1_1015	11.52
DAP1_1020	13.02
DAP1_1022	13.1
DAP1_1024	12.5
DAP1_1030	10.32
DAP1_1032	9.6
DAP1_1037	11.92
DAP1_1039	11.95
DAP1_1040	10.76
DAP1_1041	12.48
DAP1_1042	9.83
DAP1_1044	12.24
DAP1_1046	11.3
DAP1_1047	8.77
DAP1_1051	12.59
DAP1_1055	12.03
DAP1_1060	8.18
DAP1_1063	9.39
DAP1_1066	14.07
DAP1_1071	8.15
DAP1_1072	8.27
DAP1_1077	10.6
DAP1_1078	10.7
DAP1_1079	14.01
DAP1_1080	8.61
DAP1_1085	12.06
DAP1_1086	10.68
DAP1_1087	11.68
DAP1_1088	12.24
DAP1_1093	13.72
DAP1_1097	10.26
DAP1_1098	9.66
DAP1_1099	8.75
DAP1_1102	10.74
DAP1_1104	13.11
DAP1_1105	11.07
DAP1_1109	11.99
DAP1_1110	9.37
DAP1_1111	12.95
DAP1_1124	11.16
DAP1_1125	10.65
DAP1_1138	9.12
DAP1_1145	9.9
DAP1_1151	10.93
DAP1_1164	11.62
DAP1_1170	12.64
DAP1_1171	8.91
DAP1_1173	8.3
DAP1_1178	10.21
DAP1_1182	9.16
DAP1_1190	10.2
DAP1_1191	9.98
DAP1_1203	11
DAP1_1219	11.88
DAP1_1222	9.57
DAP1_1225	10.91
DAP1_1227	10.71
DAP1_1228	13.77
DAP1_1229	12.57
DAP1_1240	10.57
DAP1_1241	8.96
DAP1_1248	11.17
DAP1_1250	11.26
DAP1_1255	9.01
DAP1_1256	10.2
DAP1_1262	10.62
DAP1_1265	7.86
DAP1_1267	9.18
DAP1_1269	11.47
DAP1_1270	9.4
DAP1_1272	9.77
DAP1_1276	10.91
DAP1_1277	11.13
DAP1_1285	12.96
DAP1_1286	11.43
DAP1_1307	13.56
DAP1_1309	12.26
DAP1_1311	9.53
DAP1_1312	9.98
DAP1_1317	10.46
DAP1_1319	12.36
DAP1_1320	11.37
DAP1_1321	8.23
DAP1_1324	11.75
DAP1_1326	10
DAP1_1330	8.02
DAP1_1331	9.41
DAP1_1333	12.87
DAP1_1334	11.26
DAP1_1335	13
DAP1_1337	11.73
DAP1_1338	10.35
DAP1_1339	10.43
DAP1_1340	11.92
DAP1_1341	8.89
DAP1_1343	8.78
DAP1_1344	8.37
DAP1_1360	12.77
DAP1_1370	10.14
DAP1_1375	13.77
DAP1_1377	8.76
DAP1_1382	13.44
DAP1_1384	11.76
DAP1_1389	11.53
DAP1_1390	10.64
DAP1_1392	10.75
DAP1_1407	12.12
DAP1_1432	11.09
DAP1_1439	12.62
DAP1_1462	10.76
DAP1_1482	13.56
DAP1_1493	13.14
DAP1_1543	11.24
DAP1_1549	8.7
DAP1_1550	11.56
DAP1_1553	8.56
DAP1_1558	8.63
DAP1_1559	13.42
DAP1_1562	9.12
DAP1_1563	9.87
DAP1_1564	10.41
DAP1_1565	8.57
DAP1_1577	9.88
DAP1_1581	8.55
DAP1_1586	10.54
DAP1_1587	12.08
DAP1_1588	12.76
DAP1_1590	11.7
DAP1_1595	12.91
DAP1_1596	10.19
DAP1_1599	9.89
DAP1_1600	10.85
DAP1_1601	12.64
DAP1_1604	8.91
DAP1_1608	12.72
DAP1_1610	10.57
DAP1_1617	8.01
DAP1_1623	8.02
DAP1_1628	9.36
DAP1_1629	12.47
DAP1_1634	13.62
DAP1_1640	12.98
DAP1_1644	8.63
DAP1_1645	12
DAP1_1646	11.16
DAP1_1647	8.51
DAP1_1650	12.57
DAP1_1651	11.99
DAP1_1653	8.21
DAP1_1655	8.98
DAP1_1658	11.26
DAP1_1661	10.54
DAP1_1665	11.43
DAP1_1671	8.27
DAP1_1676	8.56
DAP1_1678	13.48
DAP1_1679	11.41
DAP1_1680	11.55
DAP1_1682	9.73
DAP1_1685	8.53
DAP1_1688	12.68
DAP1_1689	9.72
DAP1_1693	11.37
DAP1_1697	9.88
DAP1_1700	11.26
DAP1_1702	11.55
DAP1_1707	8.45
DAP1_1711	9.12
DAP1_1714	13.28
DAP1_1718	8.87
DAP1_1730	11.87
DAP1_1739	11.11
DAP1_1740	11.96
DAP1_1741	9.61
DAP1_1743	10.25
DAP1_1746	10.81
DAP1_1749	9.55
DAP1_1753	10.09
DAP1_1756	9.6
DAP1_1757	12.99
DAP1_1759	11.81
DAP1_1761	8.65
DAP1_1762	12.4
DAP1_1765	12.64
DAP1_1766	8.73
DAP1_1768	7.97
DAP1_1771	10.62
DAP1_1772	11.09
DAP1_1775	12.71
DAP1_1776	12.22
DAP1_1777	13.25
DAP1_1780	9.41
DAP1_1784	12.15
DAP1_1786	8.25
DAP1_1787	11.61
DAP1_1789	11.4
DAP1_1790	12.15
DAP1_1795	13.11
DAP1_1799	10.28
DAP1_1804	12.91
DAP1_1808	12.6
DAP1_1823	8.93
DAP1_1824	9.53
DAP1_1825	8.99
DAP1_1826	11.6
DAP1_1828	12.62
DAP1_1836	8.32
DAP1_1838	9.51
DAP1_1841	11.57
DAP1_1842	9.73
DAP1_1844	10.22
DAP1_1850	10.94
DAP1_1851	8.36
DAP1_1856	11.94
DAP1_1861	10.49
DAP1_1862	8.41
DAP1_1868	13.38
DAP1_1869	9.27
DAP1_1870	11.94
DAP1_1871	9.15
DAP1_1873	10.96
DAP1_1874	13.03
DAP1_1876	14.13
DAP1_1882	11.94
DAP1_1883	10.86
DAP1_1884	10.37
DAP1_1885	11.42
DAP1_1886	13.36
DAP1_1887	11.71
DAP1_1888	8.29
DAP1_1893	12.84
DAP1_1895	8.77
DAP1_1899	10.7
DAP1_1908	9.98
DAP1_1913	12.26
DAP1_1931	9.45
DAP1_1935	11.42
DAP1_1938	10.77
DAP1_1942	11.91
DAP1_1944	9.56
DAP1_1946	11.68
DAP1_1949	12.82
DAP1_1950	10.08
DAP1_1951	8.96
DAP1_1953	9.56
DAP1_1954	13.33
DAP1_1955	12.23
DAP1_1959	12.34
DAP1_1961	8.28
DAP1_1967	8.51
DAP1_1969	9.3
DAP1_1974	11.31
DAP1_1980	9.29
DAP1_1983	11.1
DAP1_1984	8.42
DAP1_1985	9.7
DAP1_1987	13.61
DAP1_1989	11.09
DAP1_1990	11.97
DAP1_1994	8.05
DAP1_1998	11.2
DAP1_2003	10.15
DAP1_2008	11.34
DAP1_2016	8.1
DAP1_2017	13.85
DAP1_2019	10.44
DAP1_2021	8.98
DAP1_2022	11.2
DAP1_2024	12.82
DAP1_2027	11.6
DAP1_2029	10.22
DAP1_2035	9.58
DAP1_2037	11.31
DAP1_2038	12.38
DAP1_2039	10.13
DAP1_2043	10.24
DAP1_2044	12.15
DAP1_2048	12.41
DAP1_2049	12.34
DAP1_2050	10.77
DAP1_2051	9.27
DAP1_2054	8.49
DAP1_2057	8.8
DAP1_2059	10.33
DAP1_2062	13.34
DAP1_2065	12.66
DAP1_2081	9.83
DAP1_2087	11.29
DAP1_2091	8.91
DAP1_2094	10.58
DAP1_2095	13.41
DAP1_2097	12.89
DAP1_2099	10.04
DAP1_2100	10.5
DAP1_2110	9.99
DAP1_2114	8.63
DAP1_2117	8.47
DAP1_2122	12.59
DAP1_2127	9.59
DAP1_2129	12.8
DAP1_2136	10.34
DAP1_2137	11.99
DAP1_2139	12.12
DAP1_2143	13.09
DAP1_2144	8.3
DAP1_2149	8.76
DAP1_2152	11.23
DAP1_2153	8.1
DAP1_2155	12.12
DAP1_2157	10.24
DAP1_2158	10.7
DAP1_2160	11.64
DAP1_2161	11.66
DAP1_2162	12.05
DAP1_2163	8.07
DAP1_2164	9.22
DAP1_2166	13.22
DAP1_2167	11.04
DAP1_2168	11.41
DAP1_2170	11.64
DAP1_2173	13.62
DAP1_2174	11.9
DAP1_2179	8.35
DAP1_2180	9.61
DAP1_2182	10.69
DAP1_2184	9.21
DAP1_2185	12.94
DAP1_2187	12.5
DAP1_2190	12.07
DAP1_2192	9.95
DAP1_2195	8.25
DAP1_2198	12.43
DAP1_2202	9.77
DAP1_2204	10.45
DAP1_2205	11.75
DAP1_2208	8.94
DAP1_2209	12.39
DAP1_2215	13.84
DAP1_2216	9.64
DAP1_2222	9.93
DAP1_2225	8.53
DAP1_2230	9.68
DAP1_2232	11.28
DAP1_2236	13.91
DAP1_2247	9.63
DAP1_2249	14.12
DAP1_2252	12.49
DAP1_2254	9.94
DAP1_2256	8.26
DAP1_2257	13.29
DAP1_2259	10.66
DAP1_2261	11.13
DAP1_2265	12.16
DAP1_2271	11.77
DAP1_2277	8.4
DAP1_2281	12.21
DAP1_2291	9.3
DAP1_2296	12.12
DAP1_2297	12.98
DAP1_2298	8.92
DAP1_2304	14.03
DAP1_2305	9.99
DAP1_2308	12.86
DAP1_2311	8.67
DAP1_2312	10.62
DAP1_2316	8.83
DAP1_2318	7.96
DAP1_2320	10.46
DAP1_2321	9.61
DAP1_2322	11.49
DAP1_2324	8.87
DAP1_2326	12.05
DAP1_2327	12.52
DAP1_2328	9.47
DAP1_2329	8.15
DAP1_2330	11.01
DAP1_2331	14.06
DAP1_2342	7.96
DAP1_2347	10.64
DAP1_2350	11.08
DAP1_2352	13.14
DAP1_2354	12.5
DAP1_2356	13.4
DAP1_2358	12.28
DAP1_2360	10.66
DAP1_2361	10.59
DAP1_2363	10.96
DAP1_2369	11.53
DAP1_2370	12.75
DAP1_2373	13.21
DAP1_2375	8.77
DAP1_2383	13.46
DAP1_2390	11.52
DAP1_2394	10.82
DAP1_2398	12.43
DAP1_2401	10.97
DAP1_2402	12.99
DAP1_2403	12.21
DAP1_2404	9.09
DAP1_2406	13.14
DAP1_2409	8.57
DAP1_2413	12.73
DAP1_2415	12.61
DAP1_2416	9.96
DAP1_2418	9.28
DAP1_2420	12.86
DAP1_2421	12.37
DAP1_2424	10.59
DAP1_2425	12.08
DAP1_2430	8
DAP1_2431	8.91
DAP1_2432	9.38
DAP1_2434	11.84
DAP1_2436	12.62
DAP1_2439	11.04
DAP1_2440	13.13
DAP1_2442	12.48
DAP1_2450	12.51
DAP1_2458	9.82
DAP1_2459	12.28
DAP1_2461	12.58
DAP1_2485	12.2
DAP1_2501	12.24
DAP1_2534	11.6
DAP1_2536	8.53
DAP1_2555	9.69
DAP1_2584	13.54
DAP1_2612	13.21
DAP1_2619	8.56
DAP1_2630	9.34
DAP1_2632	12.74
DAP1_2651	9.13
DAP1_2658	8.92
DAP1_2661	10.71
DAP1_2680	12.93
DAP1_2692	9.18
DAP1_2693	12.71
DAP1_2698	11.15
DAP1_2705	12.89
DAP1_2706	11.82
DAP1_2707	12.6
DAP1_2708	12.71
DAP1_2715	8.86
DAP1_2717	11.02
DAP1_2721	10.91
DAP1_2723	11.44
DAP1_2728	8.5
DAP1_2729	11.93
DAP1_2732	8.2
DAP1_2733	12.32
DAP1_2738	10.55
DAP1_2739	10.43
DAP1_2741	13.75
DAP1_2748	9.16
DAP1_2749	9.6
DAP1_2753	8.81
DAP1_2755	12.72
DAP1_2760	8.43
DAP1_2768	12.76
DAP1_2776	13.39
DAP1_2787	13.59
DAP1_2788	13.35
DAP1_2789	12.33
DAP1_2791	9.28
DAP1_2794	8.33
DAP1_2795	11.67
DAP1_2797	8.28
DAP1_2798	11.87
DAP1_2799	12.87
DAP1_2802	8.28
DAP1_2803	12.49
DAP1_2804	9.25
DAP1_2807	8.64
DAP1_2808	9.78
DAP1_2810	11.31
DAP1_2811	9.47
DAP1_2813	9.93
DAP1_2816	9.68
DAP1_2818	12.12
DAP1_2820	12.06
DAP1_2822	12.04
DAP1_2827	8.32
DAP1_2828	9.61
DAP1_2829	10.88
DAP1_2831	8.66
DAP1_2833	12.54
DAP1_2834	10.73
DAP1_2838	10.11
DAP1_2840	12.46
DAP1_2843	10.48
DAP1_2853	11.99
DAP1_2854	11.45
DAP1_2856	8.81
DAP1_2857	11.81
DAP1_2861	9.33
DAP1_2862	11.69
DAP1_2863	9.84
DAP1_2867	9.09
DAP1_2868	10.03
DAP1_2871	8.25
DAP1_2879	9.54
DAP1_2882	12.15
DAP1_2883	9.61
DAP1_2885	12.94
DAP1_2890	12.42
DAP1_2892	12.49
DAP1_2893	8.47
DAP1_2895	9.79
DAP1_2896	11.63
DAP1_2898	13.84
DAP1_2901	11.38
DAP1_2902	12.79
DAP1_2903	9.51
DAP1_2906	9.46
DAP1_2907	12.56
DAP1_2910	13.18
DAP1_2913	9.66
DAP1_2915	12.42
DAP1_2916	9.92
DAP1_2926	11.88
DAP1_2927	11.41
DAP1_2930	9.08
DAP1_2932	10.3
DAP1_2934	11.69
DAP1_2939	9.43
DAP1_2941	12.23
DAP1_2943	10.93
DAP1_2951	11.91
DAP1_2952	12.22
DAP1_2954	11.84
DAP1_2960	10.18
DAP1_2962	13.41
DAP1_2964	11.81
DAP1_2966	11.15
DAP1_2968	12.43
DAP1_2976	8.56
DAP1_2983	8.43
DAP1_2985	8.97
DAP1_2986	12.22
DAP1_2988	7.93
DAP1_2989	11.47
DAP1_2990	13.33
DAP1_2991	10.16
DAP1_2994	9.76
DAP1_2995	12.14
DAP1_2999	9.4
DAP1_3001	12.7
DAP1_3002	8.63
DAP1_3007	8.33
DAP1_3011	10.62
DAP1_3014	8.61
DAP1_3019	9.47
DAP1_3022	10.59
DAP1_3027	12.61
DAP1_3028	12.63
DAP1_3030	8.5
DAP1_3031	8.05
DAP1_3038	12
DAP1_3039	11.96
DAP1_3041	11.08
DAP1_3042	11.83
DAP1_3043	10.94
DAP1_3045	12.71
DAP1_3049	8.43
DAP1_3050	8.35
DAP1_3051	10.17
DAP1_3055	8.5
DAP1_3056	12.12
DAP1_3057	8.48
DAP1_3060	12.02
DAP1_3063	12.29
DAP1_3066	8.45
DAP1_3069	11.93
DAP1_3072	8.95
DAP1_3075	9.14
DAP1_3077	9.04
DAP1_3083	10.69
DAP1_3085	11.59
DAP1_3087	12.89
DAP1_3089	9.54
DAP1_3091	12.38
DAP1_3092	11.11
DAP1_3096	13.21
DAP1_3099	12.1
DAP1_3101	11.37
DAP1_3103	8.86
DAP1_3105	10.86
DAP1_3111	12.28
DAP1_3115	8.73
DAP1_3125	12.07
DAP1_3126	10.22
DAP1_3132	11.5
DAP1_3136	12.53
DAP1_3141	9.4
DAP1_3144	10.51
DAP1_3145	12.33
DAP1_3150	12.39
DAP1_3153	8.1
DAP1_3155	11.73
DAP1_3156	9.37
DAP1_3157	12.31
DAP1_3158	11.53
DAP1_3160	10.76
DAP1_3171	11.48
DAP1_3183	11.23
DAP1_3191	12.24
DAP1_3207	8.97
DAP1_3222	10.86
DAP1_3237	11.33
DAP1_3239	9.41
DAP1_3245	11.61
DAP1_3253	10.75
DAP1_3262	13.25
DAP1_3279	12.31
DAP1_3280	10.58
DAP1_3283	9.13
DAP1_3284	11.72
DAP1_3285	11.97
DAP1_3290	11.48
DAP1_3293	12.65
DAP1_3294	9.82
DAP1_3295	11.53
DAP1_3299	12.69
DAP1_3303	8.4
DAP1_3305	12.57
DAP1_3314	11.6
DAP1_3315	12.63
DAP1_3318	11.57
DAP1_3324	11.24
DAP1_3330	8.53
DAP1_3338	10.63
DAP1_3340	13.02
DAP1_3346	9.5
DAP1_3347	10.25
DAP1_3348	9.37
DAP1_3349	10.76
DAP1_3354	12.49
DAP1_3363	8.18
DAP1_3366	10.45
DAP1_3370	9.72
DAP1_3375	8.4
DAP1_3377	9.52
DAP1_3380	11.64
DAP1_3381	9.46
DAP1_3392	10.05
DAP1_3393	11.3
DAP1_3397	8.81
DAP1_3398	9.95
DAP1_3399	11.22
DAP1_3420	8.54
DAP1_3429	10.96
DAP1_3435	13.78
DAP1_3440	8.94
DAP1_3448	9.24
DAP1_3450	9.14
DAP1_3453	11.53
DAP1_3461	14.3
DAP1_3463	9.48
DAP1_3465	13.32
