Reporter Identifier	VALUE
DAP1_0003	11.7
DAP1_0010	12.34
DAP1_0021	8.96
DAP1_0023	8.7
DAP1_0027	10.18
DAP1_0028	8.29
DAP1_0030	12.01
DAP1_0031	12.1
DAP1_0033	8.75
DAP1_0036	9.79
DAP1_0038	10.98
DAP1_0040	13.4
DAP1_0041	8.87
DAP1_0042	8.53
DAP1_0050	12.9
DAP1_0051	9.21
DAP1_0054	11.48
DAP1_0056	11.42
DAP1_0061	9.41
DAP1_0062	12.25
DAP1_0063	11.28
DAP1_0066	11.92
DAP1_0067	12.25
DAP1_0069	10.27
DAP1_0070	12.14
DAP1_0074	10.12
DAP1_0075	9.59
DAP1_0080	7.92
DAP1_0087	9.84
DAP1_0096	11.49
DAP1_0101	8.38
DAP1_0102	12.21
DAP1_0103	12.4
DAP1_0105	9.61
DAP1_0109	10.89
DAP1_0110	8.07
DAP1_0111	11.22
DAP1_0113	12.62
DAP1_0119	10.83
DAP1_0121	8.52
DAP1_0122	9.45
DAP1_0124	13
DAP1_0125	11.37
DAP1_0130	9.37
DAP1_0140	10.95
DAP1_0147	11.11
DAP1_0152	12.76
DAP1_0153	8.52
DAP1_0154	13.82
DAP1_0162	11.55
DAP1_0171	12.41
DAP1_0172	13.73
DAP1_0174	13.77
DAP1_0178	8.42
DAP1_0182	11.94
DAP1_0185	13.01
DAP1_0186	9.67
DAP1_0205	13.48
DAP1_0206	9.93
DAP1_0208	10.15
DAP1_0209	11.45
DAP1_0210	8.72
DAP1_0213	8.34
DAP1_0215	8.23
DAP1_0220	13.62
DAP1_0223	10.6
DAP1_0230	8.43
DAP1_0233	13.08
DAP1_0234	11.87
DAP1_0240	10.33
DAP1_0247	11.55
DAP1_0256	13.32
DAP1_0261	11.97
DAP1_0263	9.06
DAP1_0265	11.54
DAP1_0269	9.82
DAP1_0270	11.06
DAP1_0273	12.65
DAP1_0285	12.52
DAP1_0296	11.34
DAP1_0300	9.86
DAP1_0312	12.19
DAP1_0315	8.64
DAP1_0331	13.3
DAP1_0341	10.85
DAP1_0361	12.35
DAP1_0368	12.48
DAP1_0377	12.68
DAP1_0398	13.31
DAP1_0401	12.86
DAP1_0403	10.02
DAP1_0427	11.87
DAP1_0430	10.12
DAP1_0433	8.01
DAP1_0437	11.93
DAP1_0442	10.27
DAP1_0453	12.2
DAP1_0460	8.41
DAP1_0480	10.91
DAP1_0482	9.4
DAP1_0509	12.73
DAP1_0515	10.44
DAP1_0542	9.47
DAP1_0559	8.71
DAP1_0581	8.76
DAP1_0585	9.21
DAP1_0587	12.21
DAP1_0594	12.9
DAP1_0601	9.71
DAP1_0605	12.78
DAP1_0606	8.88
DAP1_0607	9.77
DAP1_0609	14.15
DAP1_0614	8.32
DAP1_0619	11.97
DAP1_0620	12.9
DAP1_0623	9.33
DAP1_0629	14.25
DAP1_0630	10.2
DAP1_0631	11.14
DAP1_0634	11.08
DAP1_0636	12.97
DAP1_0648	9.43
DAP1_0649	12.63
DAP1_0651	12.43
DAP1_0654	8.84
DAP1_0656	13.44
DAP1_0657	13.23
DAP1_0671	12.11
DAP1_0674	8.91
DAP1_0678	12.77
DAP1_0682	13.06
DAP1_0691	11.62
DAP1_0692	11.19
DAP1_0696	9.16
DAP1_0697	12.12
DAP1_0700	13.76
DAP1_0715	12.04
DAP1_0717	9.76
DAP1_0718	8.7
DAP1_0720	8.62
DAP1_0721	12.31
DAP1_0724	9.67
DAP1_0731	11.7
DAP1_0732	10.24
DAP1_0740	10.75
DAP1_0742	11.21
DAP1_0743	12.41
DAP1_0744	12.87
DAP1_0745	8.97
DAP1_0747	8.47
DAP1_0751	11.61
DAP1_0752	12.1
DAP1_0753	8.48
DAP1_0754	11.39
DAP1_0756	9.6
DAP1_0758	14.18
DAP1_0759	8.93
DAP1_0764	12.38
DAP1_0775	10.94
DAP1_0778	8.94
DAP1_0780	9.54
DAP1_0781	12.27
DAP1_0791	11.62
DAP1_0799	11.17
DAP1_0800	12.46
DAP1_0805	12.31
DAP1_0807	10.85
DAP1_0813	10.74
DAP1_0814	12.08
DAP1_0815	9.7
DAP1_0820	10.99
DAP1_0822	13.34
DAP1_0839	10.07
DAP1_0840	13.36
DAP1_0844	11.61
DAP1_0859	11.61
DAP1_0861	9.6
DAP1_0864	10.82
DAP1_0881	9.23
DAP1_0884	10.7
DAP1_0885	9.37
DAP1_0887	10.79
DAP1_0889	8.14
DAP1_0890	12.73
DAP1_0891	12.25
DAP1_0895	9.53
DAP1_0897	10.08
DAP1_0901	11.59
DAP1_0905	9.98
DAP1_0913	10.78
DAP1_0915	8.32
DAP1_0917	8.3
DAP1_0920	12.56
DAP1_0925	12.7
DAP1_0926	8.43
DAP1_0929	12.06
DAP1_0931	10.49
DAP1_0933	10.86
DAP1_0935	8.1
DAP1_0936	12.7
DAP1_0940	13.95
DAP1_0942	11.04
DAP1_0943	11.66
DAP1_0944	10.66
DAP1_0946	12.72
DAP1_0949	12.08
DAP1_0950	10.65
DAP1_0951	13.58
DAP1_0952	13.27
DAP1_0958	10.99
DAP1_0960	9.59
DAP1_0961	9.38
DAP1_0963	12.01
