Reporter Identifier	VALUE
DAP1_0003	11.6
DAP1_0010	12.63
DAP1_0021	9.48
DAP1_0023	8.84
DAP1_0027	10.35
DAP1_0028	9.44
DAP1_0030	11.76
DAP1_0031	13.05
DAP1_0033	9.35
DAP1_0036	9.77
DAP1_0038	10.01
DAP1_0040	13.01
DAP1_0041	8.88
DAP1_0042	9.5
DAP1_0050	12.91
DAP1_0051	8.49
DAP1_0054	11.63
DAP1_0056	11.04
DAP1_0061	9.48
DAP1_0062	9.35
DAP1_0063	12.12
DAP1_0066	11.78
DAP1_0067	12.19
DAP1_0069	9.99
DAP1_0070	10.87
DAP1_0074	10.63
DAP1_0075	9.61
DAP1_0080	8.2
DAP1_0087	9.49
DAP1_0096	10.66
DAP1_0101	8.48
DAP1_0102	12.1
DAP1_0103	12.42
DAP1_0105	9.01
DAP1_0109	9.6
DAP1_0110	8.72
DAP1_0111	11.23
DAP1_0113	12.25
DAP1_0119	8.13
DAP1_0121	8.59
DAP1_0122	10.24
DAP1_0124	13.65
DAP1_0125	8.85
DAP1_0130	8.81
DAP1_0140	10.54
DAP1_0147	11.15
DAP1_0152	13.11
DAP1_0153	8.12
DAP1_0154	13.46
DAP1_0162	11.48
DAP1_0171	11.58
DAP1_0172	13.75
DAP1_0174	13.99
DAP1_0178	8.5
DAP1_0182	12.29
DAP1_0185	11.13
DAP1_0186	10.51
DAP1_0205	13.58
DAP1_0206	10.64
DAP1_0208	9.64
DAP1_0209	10.75
DAP1_0210	9.28
DAP1_0213	8.94
DAP1_0215	8.26
DAP1_0220	13.61
DAP1_0223	11.99
DAP1_0230	8.44
DAP1_0233	12.34
DAP1_0234	12.51
DAP1_0240	10.91
DAP1_0247	11.71
DAP1_0256	13.3
DAP1_0261	12.02
DAP1_0263	10.22
DAP1_0265	12.19
DAP1_0269	9.1
DAP1_0270	12.03
DAP1_0273	12.48
DAP1_0285	12.05
DAP1_0296	9.26
DAP1_0300	11.71
DAP1_0312	13.29
DAP1_0315	9.44
DAP1_0331	12.21
DAP1_0341	11.22
DAP1_0361	12.88
DAP1_0368	12.84
DAP1_0377	12.58
DAP1_0398	13.13
DAP1_0401	13.15
DAP1_0403	9.92
DAP1_0427	11.73
DAP1_0430	10.51
DAP1_0433	8.12
DAP1_0437	11.44
DAP1_0442	9.89
DAP1_0453	12.14
DAP1_0460	8.22
DAP1_0480	11.29
DAP1_0482	10.04
DAP1_0509	13.01
DAP1_0515	9.91
DAP1_0542	9.35
DAP1_0559	9.55
DAP1_0581	11.07
DAP1_0585	10.15
DAP1_0587	8.92
DAP1_0594	13.7
DAP1_0601	8.17
DAP1_0605	12.54
DAP1_0606	10.3
DAP1_0607	10.39
DAP1_0609	14.09
DAP1_0614	8.49
DAP1_0619	10.33
DAP1_0620	13.51
DAP1_0623	9.71
DAP1_0629	14.78
DAP1_0630	9.34
DAP1_0631	11.41
DAP1_0634	11.18
DAP1_0636	13.31
DAP1_0648	9.24
DAP1_0649	13.63
DAP1_0651	12.29
DAP1_0654	10.96
DAP1_0656	12.91
DAP1_0657	13.31
DAP1_0671	9.91
DAP1_0674	9.64
DAP1_0678	11.56
DAP1_0682	12.98
DAP1_0691	9.42
DAP1_0692	10.8
DAP1_0696	8.78
DAP1_0697	12.3
DAP1_0700	13.7
DAP1_0715	11.41
DAP1_0717	10.41
DAP1_0718	9.88
DAP1_0720	8.64
DAP1_0721	12.67
DAP1_0724	8.62
DAP1_0731	10.86
DAP1_0732	11.36
DAP1_0740	10.75
DAP1_0742	10.9
DAP1_0743	12.31
DAP1_0744	12.95
DAP1_0745	9.12
DAP1_0747	10.77
DAP1_0751	11.65
DAP1_0752	12.1
DAP1_0753	10.08
DAP1_0754	11.33
DAP1_0756	9.92
DAP1_0758	13.98
DAP1_0759	10.96
DAP1_0764	11.79
DAP1_0775	12.4
DAP1_0778	10.18
DAP1_0780	10.85
DAP1_0781	11.73
DAP1_0791	9.26
DAP1_0799	11.69
DAP1_0800	12.66
DAP1_0805	11.97
DAP1_0807	10.5
DAP1_0813	11.28
DAP1_0814	13.26
DAP1_0815	9.03
DAP1_0820	11.21
DAP1_0822	13.5
DAP1_0839	8.81
DAP1_0840	13.45
DAP1_0844	12.54
DAP1_0859	11.7
DAP1_0861	10.47
DAP1_0864	11.53
DAP1_0881	9.36
DAP1_0884	11.19
DAP1_0885	8.83
DAP1_0887	11.42
DAP1_0889	8.01
DAP1_0890	12.47
DAP1_0891	12.08
DAP1_0895	10.59
DAP1_0897	12.07
DAP1_0901	11.91
DAP1_0905	10.24
DAP1_0913	11.56
DAP1_0915	9.95
DAP1_0917	8.22
DAP1_0920	13.04
DAP1_0925	12.85
DAP1_0926	8.72
DAP1_0929	12.79
DAP1_0931	11.63
DAP1_0933	10.49
DAP1_0935	8.29
DAP1_0936	12.64
DAP1_0940	14.05
DAP1_0942	11.88
DAP1_0943	11.52
DAP1_0944	10.47
DAP1_0946	13.02
DAP1_0949	11.05
DAP1_0950	11.52
DAP1_0951	13.53
DAP1_0952	13.18
DAP1_0958	11.58
DAP1_0960	10.01
DAP1_0961	9.65
DAP1_0963	12.07
DAP1_0969	8.89
DAP1_0971	9.94
DAP1_0973	12.65
DAP1_0974	11.42
DAP1_0976	11.66
DAP1_0977	9.15
DAP1_0978	8.78
DAP1_0979	12.64
DAP1_0984	11.44
DAP1_0987	9.22
DAP1_0989	13.27
DAP1_0991	8
DAP1_0992	12.41
DAP1_1000	9.61
DAP1_1001	8.75
DAP1_1002	12.52
DAP1_1006	10.04
DAP1_1009	12.3
DAP1_1011	12.87
DAP1_1015	11.46
DAP1_1020	13.17
DAP1_1022	12.43
DAP1_1024	12.38
DAP1_1030	11
DAP1_1032	9.55
DAP1_1037	11.95
DAP1_1039	11.98
DAP1_1040	9.37
DAP1_1041	11.54
DAP1_1042	9.28
DAP1_1044	9.89
DAP1_1046	9.85
DAP1_1047	9.65
DAP1_1051	11.96
DAP1_1055	12.05
DAP1_1060	9.49
DAP1_1063	8.57
DAP1_1066	14
DAP1_1071	10.58
DAP1_1072	8.35
DAP1_1077	10.73
DAP1_1078	10.6
DAP1_1079	14.11
DAP1_1080	8.71
DAP1_1085	11.49
DAP1_1086	9.55
DAP1_1087	12.56
DAP1_1088	12.69
DAP1_1093	14.13
