Reporter Identifier	VALUE
DAP1_0003	11.31
DAP1_0010	12.7
DAP1_0021	9.69
DAP1_0023	8.96
DAP1_0027	9.9
DAP1_0028	9.57
DAP1_0030	12.34
DAP1_0031	12.24
DAP1_0033	8.82
DAP1_0036	9.67
DAP1_0038	10.36
DAP1_0040	13.32
DAP1_0041	8.96
DAP1_0042	8.75
DAP1_0050	12.52
DAP1_0051	9.53
DAP1_0054	11.63
DAP1_0056	11.42
DAP1_0061	9.33
DAP1_0062	11.71
DAP1_0063	11.73
DAP1_0066	12.19
DAP1_0067	12.53
DAP1_0069	9.51
DAP1_0070	11.82
DAP1_0074	9.97
DAP1_0075	8.54
DAP1_0080	8.28
DAP1_0087	9.01
DAP1_0096	8.26
DAP1_0101	8.47
DAP1_0102	12.27
DAP1_0103	11.27
DAP1_0105	9.15
DAP1_0109	10.52
DAP1_0110	9.27
DAP1_0111	10.56
DAP1_0113	12.21
DAP1_0119	10.2
DAP1_0121	8.49
DAP1_0122	10.42
DAP1_0124	13.48
DAP1_0125	10.42
DAP1_0130	10.47
DAP1_0140	10.41
DAP1_0147	11.13
DAP1_0152	12.58
DAP1_0153	10.74
DAP1_0154	13.52
DAP1_0162	10.56
DAP1_0171	12.06
DAP1_0172	13.46
DAP1_0174	14.02
DAP1_0178	8.23
DAP1_0182	11.59
DAP1_0185	12.57
DAP1_0186	9.6
DAP1_0205	13.35
DAP1_0206	11.57
DAP1_0208	11.17
DAP1_0209	11.47
DAP1_0210	9.91
DAP1_0213	9.43
DAP1_0215	8.01
DAP1_0220	13.72
DAP1_0223	9.21
DAP1_0230	8.29
DAP1_0233	12.48
DAP1_0234	12.7
DAP1_0240	10.66
DAP1_0247	11.24
DAP1_0256	13.26
DAP1_0261	12.52
DAP1_0263	9.88
DAP1_0265	10.9
DAP1_0269	8.86
DAP1_0270	11.95
DAP1_0273	12.72
DAP1_0285	12.27
DAP1_0296	9.48
DAP1_0300	11.23
DAP1_0312	13
DAP1_0315	11.29
DAP1_0331	12.79
DAP1_0341	10.49
DAP1_0361	12.5
DAP1_0368	12.94
DAP1_0377	12.99
DAP1_0398	13.3
DAP1_0401	12.91
DAP1_0403	11.09
DAP1_0427	11.86
DAP1_0430	11.45
DAP1_0433	8.17
DAP1_0437	11.58
DAP1_0442	12.36
DAP1_0453	11.47
DAP1_0460	8.37
DAP1_0480	11.64
DAP1_0482	8.11
DAP1_0509	13
DAP1_0515	10.88
DAP1_0542	9.44
DAP1_0559	8.81
DAP1_0581	10.83
DAP1_0585	10.73
DAP1_0587	10.51
DAP1_0594	13.58
DAP1_0601	7.94
DAP1_0605	11.92
DAP1_0606	8.1
DAP1_0607	10.37
DAP1_0609	14.32
DAP1_0614	8.29
DAP1_0619	10.72
DAP1_0620	13.28
DAP1_0623	10
DAP1_0629	14.37
DAP1_0630	8.89
DAP1_0631	11.89
DAP1_0634	10.9
DAP1_0636	12.98
DAP1_0648	11.63
DAP1_0649	12.72
DAP1_0651	12.55
DAP1_0654	10.16
DAP1_0656	13.27
DAP1_0657	13.05
DAP1_0671	11.15
DAP1_0674	8.75
DAP1_0678	12.35
DAP1_0682	13.25
DAP1_0691	10.45
DAP1_0692	9.59
DAP1_0696	8.02
DAP1_0697	8.91
DAP1_0700	14.05
DAP1_0715	11.66
DAP1_0717	9.06
DAP1_0718	10.35
DAP1_0720	8.68
DAP1_0721	12.62
DAP1_0724	8.87
DAP1_0731	11.17
DAP1_0732	10.04
DAP1_0740	9.31
DAP1_0742	10.65
DAP1_0743	12.98
DAP1_0744	12.85
DAP1_0745	8.24
DAP1_0747	9.61
DAP1_0751	12.3
DAP1_0752	13.04
DAP1_0753	10.04
DAP1_0754	11.86
DAP1_0756	8.09
DAP1_0758	14.32
DAP1_0759	8.19
DAP1_0764	12.3
DAP1_0775	10.54
DAP1_0778	9.25
DAP1_0780	10.05
DAP1_0781	11.93
DAP1_0791	10.62
DAP1_0799	11.83
DAP1_0800	12.7
DAP1_0805	12.06
DAP1_0807	10.7
DAP1_0813	11.16
DAP1_0814	11.73
DAP1_0815	10.26
DAP1_0820	10.83
DAP1_0822	13.41
DAP1_0839	12.68
DAP1_0840	13.67
DAP1_0844	11.28
DAP1_0859	12.19
DAP1_0861	11.37
DAP1_0864	11.53
DAP1_0881	10.25
DAP1_0884	8.57
DAP1_0885	8.11
DAP1_0887	11.44
DAP1_0889	9.42
DAP1_0890	12.4
DAP1_0891	11.65
DAP1_0895	11.14
DAP1_0897	11.12
DAP1_0901	10.15
DAP1_0905	10.12
DAP1_0913	11.99
DAP1_0915	8.42
DAP1_0917	8.12
DAP1_0920	12.56
DAP1_0925	12.16
DAP1_0926	8.27
DAP1_0929	12.77
DAP1_0931	10.62
DAP1_0933	11.55
DAP1_0935	8.41
DAP1_0936	11.97
DAP1_0940	14.19
DAP1_0942	10.38
DAP1_0943	11.56
DAP1_0944	10.41
DAP1_0946	12.83
DAP1_0949	11.43
DAP1_0950	11.39
DAP1_0951	13.53
DAP1_0952	11.39
DAP1_0958	11.01
DAP1_0960	10.1
DAP1_0961	9.93
DAP1_0963	12.61
DAP1_0969	9.12
DAP1_0971	9.76
DAP1_0973	12.43
DAP1_0974	11.34
DAP1_0976	12.83
DAP1_0977	9.59
DAP1_0978	8.88
DAP1_0979	12.94
DAP1_0984	12.07
DAP1_0987	9.45
DAP1_0989	13.07
DAP1_0991	9.58
DAP1_0992	12.69
DAP1_1000	8.83
DAP1_1001	8.73
DAP1_1002	12.1
DAP1_1006	10.12
DAP1_1009	11.96
DAP1_1011	12.49
DAP1_1015	11.55
DAP1_1020	13.67
DAP1_1022	13.45
DAP1_1024	12.62
DAP1_1030	10.83
DAP1_1032	9.63
DAP1_1037	11.61
DAP1_1039	11.13
DAP1_1040	9.36
DAP1_1041	11.94
DAP1_1042	11.04
DAP1_1044	11.58
DAP1_1046	8.62
DAP1_1047	8.58
DAP1_1051	11.71
DAP1_1055	12.96
DAP1_1060	8.02
DAP1_1063	11.23
DAP1_1066	13.9
DAP1_1071	11.33
DAP1_1072	8.56
DAP1_1077	10.75
DAP1_1078	10.47
DAP1_1079	14
DAP1_1080	8.58
DAP1_1085	12.2
DAP1_1086	11.29
DAP1_1087	12.42
DAP1_1088	13.02
DAP1_1093	13.81
DAP1_1097	9.89
DAP1_1098	11.2
DAP1_1099	10.87
DAP1_1102	10.9
DAP1_1104	12.61
DAP1_1105	10.85
DAP1_1109	12.64
DAP1_1110	8.85
DAP1_1111	13.08
DAP1_1124	11.1
DAP1_1125	9.51
