Reporter Identifier	VALUE
DAP1_0003	11.31
DAP1_0010	13.08
DAP1_0021	9.07
DAP1_0023	8.73
DAP1_0027	10.18
DAP1_0028	8.28
DAP1_0030	12
DAP1_0031	12.83
DAP1_0033	10.74
DAP1_0036	8.53
DAP1_0038	9.63
DAP1_0040	13.44
DAP1_0041	9.79
DAP1_0042	9.95
DAP1_0050	12.57
DAP1_0051	9.08
DAP1_0054	11.49
DAP1_0056	12.31
DAP1_0061	10.74
DAP1_0062	8.78
DAP1_0063	10.48
DAP1_0066	11.47
DAP1_0067	13.14
DAP1_0069	10.66
DAP1_0070	12.37
DAP1_0074	10.71
DAP1_0075	10.77
DAP1_0080	8.05
DAP1_0087	8.49
DAP1_0096	8.58
DAP1_0101	8.41
DAP1_0102	12.21
DAP1_0103	12.16
DAP1_0105	8.48
DAP1_0109	9.62
DAP1_0110	8.98
DAP1_0111	10.63
DAP1_0113	12.18
DAP1_0119	8.02
DAP1_0121	8.51
DAP1_0122	9.77
DAP1_0124	13.01
DAP1_0125	8.97
DAP1_0130	11.26
DAP1_0140	11.4
DAP1_0147	10
DAP1_0152	12.31
DAP1_0153	8.91
DAP1_0154	13.41
DAP1_0162	11.36
DAP1_0171	11.47
DAP1_0172	13.76
DAP1_0174	13.83
DAP1_0178	9.76
DAP1_0182	11.69
DAP1_0185	11.79
DAP1_0186	10.22
DAP1_0205	13.34
DAP1_0206	10.56
DAP1_0208	10.14
DAP1_0209	11.05
DAP1_0210	8.8
DAP1_0213	8.4
DAP1_0215	9.32
DAP1_0220	13.48
DAP1_0223	10.92
DAP1_0230	8.63
DAP1_0233	12.71
DAP1_0234	11.53
DAP1_0240	11.7
DAP1_0247	11.96
DAP1_0256	13.22
DAP1_0261	11.84
DAP1_0263	10.14
DAP1_0265	11.01
DAP1_0269	10.74
DAP1_0270	11.58
DAP1_0273	12.64
DAP1_0285	12.07
DAP1_0296	8.97
DAP1_0300	10.87
DAP1_0312	13.33
DAP1_0315	8.94
DAP1_0331	12.82
DAP1_0341	11.11
DAP1_0361	12.76
DAP1_0368	12.44
DAP1_0377	12.81
DAP1_0398	12.83
DAP1_0401	12.58
DAP1_0403	10.65
DAP1_0427	12.27
DAP1_0430	11.42
DAP1_0433	7.96
DAP1_0437	10.51
DAP1_0442	10.46
DAP1_0453	12.26
DAP1_0460	8.36
DAP1_0480	11.73
DAP1_0482	10.19
DAP1_0509	12.55
DAP1_0515	10.34
DAP1_0542	8.75
DAP1_0559	8.47
DAP1_0581	11.02
DAP1_0585	9.1
