Reporter Identifier	VALUE
DAP1_0003	11.81
DAP1_0010	12.66
DAP1_0021	10.09
DAP1_0023	9.28
DAP1_0027	10.88
DAP1_0028	8.89
DAP1_0030	11.67
DAP1_0031	12.53
DAP1_0033	9.9
DAP1_0036	9.28
DAP1_0038	9.85
DAP1_0040	13.26
DAP1_0041	8.9
DAP1_0042	11.47
DAP1_0050	12.7
DAP1_0051	8.61
DAP1_0054	12.12
DAP1_0056	12.71
DAP1_0061	10.25
DAP1_0062	9.99
DAP1_0063	11.77
DAP1_0066	12.18
DAP1_0067	12.24
DAP1_0069	9.65
DAP1_0070	12.45
DAP1_0074	10.9
DAP1_0075	9.01
DAP1_0080	8.26
DAP1_0087	9.94
DAP1_0096	11.41
DAP1_0101	9.64
DAP1_0102	11.62
DAP1_0103	11.76
DAP1_0105	10.8
DAP1_0109	10.76
DAP1_0110	9.2
DAP1_0111	10.59
DAP1_0113	12.58
DAP1_0119	8.81
DAP1_0121	8.52
DAP1_0122	10.53
DAP1_0124	13.07
DAP1_0125	9.32
DAP1_0130	9.46
DAP1_0140	10.46
DAP1_0147	11.06
DAP1_0152	12.93
DAP1_0153	9.58
DAP1_0154	13.86
DAP1_0162	11.75
DAP1_0171	11.09
DAP1_0172	13.97
DAP1_0174	13.21
DAP1_0178	8.32
DAP1_0182	12
DAP1_0185	11.45
DAP1_0186	10.34
DAP1_0205	13.27
DAP1_0206	11.09
DAP1_0208	10.17
DAP1_0209	10.35
DAP1_0210	9.06
DAP1_0213	9
DAP1_0215	9.07
DAP1_0220	13.9
DAP1_0223	10.32
DAP1_0230	8.61
DAP1_0233	13.13
DAP1_0234	11.98
DAP1_0240	11.19
DAP1_0247	11.55
DAP1_0256	13.31
DAP1_0261	12.16
DAP1_0263	10.17
DAP1_0265	11.29
DAP1_0269	9.66
DAP1_0270	11.3
DAP1_0273	12.87
DAP1_0285	12.37
DAP1_0296	9.41
DAP1_0300	12.19
DAP1_0312	12.78
DAP1_0315	9.55
DAP1_0331	13.25
DAP1_0341	10.56
DAP1_0361	12.76
DAP1_0368	12.98
DAP1_0377	13.14
DAP1_0398	13.32
DAP1_0401	12.31
DAP1_0403	9.93
DAP1_0427	12.14
DAP1_0430	9.76
DAP1_0433	8.13
DAP1_0437	11.11
DAP1_0442	12.44
DAP1_0453	12.21
DAP1_0460	8.94
DAP1_0480	12.46
DAP1_0482	10.22
DAP1_0509	12.85
DAP1_0515	9.89
DAP1_0542	9.6
DAP1_0559	8.55
DAP1_0581	10.98
DAP1_0585	10.8
DAP1_0587	9.41
DAP1_0594	13.74
DAP1_0601	10.37
DAP1_0605	12.09
DAP1_0606	10.46
DAP1_0607	10.47
DAP1_0609	14.23
DAP1_0614	8.27
DAP1_0619	10.62
DAP1_0620	13.41
DAP1_0623	11.27
DAP1_0629	14.51
DAP1_0630	8.76
DAP1_0631	11.32
DAP1_0634	11.46
DAP1_0636	12.64
DAP1_0648	8.5
DAP1_0649	12.59
DAP1_0651	12.58
DAP1_0654	9.31
DAP1_0656	13.52
DAP1_0657	13.05
DAP1_0671	11.63
DAP1_0674	9.79
DAP1_0678	12.46
DAP1_0682	12.97
DAP1_0691	9.86
DAP1_0692	10.83
DAP1_0696	8.29
DAP1_0697	8.73
DAP1_0700	14
DAP1_0715	11.55
DAP1_0717	9.54
DAP1_0718	8.78
DAP1_0720	8.54
DAP1_0721	12.46
DAP1_0724	10.65
DAP1_0731	10.89
DAP1_0732	10.49
DAP1_0740	9.96
DAP1_0742	10.32
DAP1_0743	12.73
DAP1_0744	13.18
