Reporter Identifier	VALUE
DAP1_0003	11.48
DAP1_0010	12.41
DAP1_0021	9.59
DAP1_0023	8.76
DAP1_0027	10.85
DAP1_0028	8.25
DAP1_0030	11.45
DAP1_0031	12.86
DAP1_0033	10.15
DAP1_0036	9.34
DAP1_0038	9.58
DAP1_0040	13.53
DAP1_0041	10.4
DAP1_0042	10.17
DAP1_0050	12.79
DAP1_0051	8.22
DAP1_0054	11.07
DAP1_0056	13.06
DAP1_0061	10.33
DAP1_0062	8.51
DAP1_0063	11.28
DAP1_0066	11.93
DAP1_0067	12.79
DAP1_0069	10.24
DAP1_0070	12.08
DAP1_0074	10.42
DAP1_0075	10.26
DAP1_0080	8.21
DAP1_0087	8.7
DAP1_0096	8.4
DAP1_0101	8.38
DAP1_0102	11.92
DAP1_0103	12.29
DAP1_0105	8.79
DAP1_0109	10.39
DAP1_0110	8.03
DAP1_0111	10.86
DAP1_0113	12.23
DAP1_0119	9.32
DAP1_0121	8.61
DAP1_0122	10.41
DAP1_0124	13
DAP1_0125	8.78
DAP1_0130	11.18
DAP1_0140	11.54
DAP1_0147	10.41
DAP1_0152	12.51
DAP1_0153	8.12
DAP1_0154	13.43
DAP1_0162	10.85
DAP1_0171	12.06
DAP1_0172	13.66
DAP1_0174	13.34
DAP1_0178	8.2
DAP1_0182	12.12
DAP1_0185	11.28
DAP1_0186	11.18
DAP1_0205	12.97
DAP1_0206	11.19
DAP1_0208	9.46
DAP1_0209	10.93
DAP1_0210	8.89
DAP1_0213	8.32
DAP1_0215	9.19
DAP1_0220	13.57
DAP1_0223	11.16
DAP1_0230	9.25
DAP1_0233	12.91
DAP1_0234	11.89
DAP1_0240	10.86
DAP1_0247	11.63
DAP1_0256	13.28
DAP1_0261	11.25
DAP1_0263	11.01
DAP1_0265	10.3
DAP1_0269	10.67
DAP1_0270	11.64
DAP1_0273	12.68
DAP1_0285	12.22
DAP1_0296	8.71
DAP1_0300	11.41
DAP1_0312	13.23
DAP1_0315	9.46
DAP1_0331	12.95
DAP1_0341	12.06
DAP1_0361	12.49
DAP1_0368	12.69
DAP1_0377	12.76
DAP1_0398	13.36
DAP1_0401	12.98
DAP1_0403	10.51
DAP1_0427	11.74
DAP1_0430	10.49
DAP1_0433	7.99
DAP1_0437	11.16
DAP1_0442	10.28
DAP1_0453	12.42
DAP1_0460	8.43
DAP1_0480	12.3
DAP1_0482	10.43
DAP1_0509	12.47
DAP1_0515	9.89
DAP1_0542	7.89
DAP1_0559	8.59
DAP1_0581	11.52
DAP1_0585	10.62
DAP1_0587	9.14
DAP1_0594	13.27
DAP1_0601	9.01
DAP1_0605	11.2
DAP1_0606	10.34
DAP1_0607	9.96
DAP1_0609	14.2
DAP1_0614	8.31
DAP1_0619	11
DAP1_0620	13.08
DAP1_0623	9.35
DAP1_0629	14.32
DAP1_0630	11.21
DAP1_0631	11.34
DAP1_0634	12.26
DAP1_0636	12.54
DAP1_0648	10.02
DAP1_0649	12.8
DAP1_0651	12.58
DAP1_0654	11.66
DAP1_0656	13.16
DAP1_0657	13.74
DAP1_0671	9.09
DAP1_0674	11.06
DAP1_0678	12.03
DAP1_0682	13.25
DAP1_0691	9.56
DAP1_0692	9.21
DAP1_0696	9.94
DAP1_0697	12.17
DAP1_0700	14.04
DAP1_0715	10.97
DAP1_0717	10.25
DAP1_0718	10.28
DAP1_0720	8.55
DAP1_0721	11.99
DAP1_0724	10.2
DAP1_0731	9.96
DAP1_0732	12.32
DAP1_0740	11.85
DAP1_0742	8.96
DAP1_0743	12.46
DAP1_0744	12.96
DAP1_0745	8.25
DAP1_0747	9.17
DAP1_0751	11.83
DAP1_0752	12.89
DAP1_0753	9.8
DAP1_0754	11.45
DAP1_0756	8.3
DAP1_0758	14.37
DAP1_0759	10.33
DAP1_0764	11.98
DAP1_0775	10.31
DAP1_0778	10.48
DAP1_0780	9.56
DAP1_0781	11.55
DAP1_0791	8.96
DAP1_0799	11.98
DAP1_0800	12.07
DAP1_0805	12.27
DAP1_0807	9.96
DAP1_0813	10.7
DAP1_0814	12.68
DAP1_0815	8.97
DAP1_0820	10.5
DAP1_0822	13.36
DAP1_0839	10.08
DAP1_0840	13.38
DAP1_0844	11.69
DAP1_0859	10.98
DAP1_0861	11.03
DAP1_0864	11.53
DAP1_0881	9.88
DAP1_0884	10.85
DAP1_0885	8.88
DAP1_0887	10.19
DAP1_0889	8.21
DAP1_0890	12.3
DAP1_0891	12.55
DAP1_0895	10.94
DAP1_0897	8.94
DAP1_0901	10.8
DAP1_0905	9.6
DAP1_0913	11.83
DAP1_0915	8.91
DAP1_0917	9.28
DAP1_0920	12.32
DAP1_0925	13.24
DAP1_0926	9.11
DAP1_0929	11.87
DAP1_0931	10.45
DAP1_0933	11.2
DAP1_0935	8
DAP1_0936	12.99
DAP1_0940	13.92
DAP1_0942	11.34
DAP1_0943	10.54
DAP1_0944	10.38
DAP1_0946	12.68
DAP1_0949	8.81
DAP1_0950	11.2
DAP1_0951	13.56
DAP1_0952	12.73
DAP1_0958	11.02
DAP1_0960	9.71
DAP1_0961	8.93
DAP1_0963	12.41
DAP1_0969	9.13
DAP1_0971	9.74
DAP1_0973	12.43
DAP1_0974	11.26
DAP1_0976	12.73
DAP1_0977	10.14
DAP1_0978	9.62
DAP1_0979	12.93
DAP1_0984	10.66
DAP1_0987	9.6
DAP1_0989	13.38
DAP1_0991	9.92
DAP1_0992	12.64
DAP1_1000	9.44
DAP1_1001	8.61
