Reporter Identifier	VALUE
DAP1_0003	12.69
DAP1_0010	11.99
DAP1_0021	9.86
DAP1_0023	9.37
DAP1_0027	9.71
DAP1_0028	9.53
DAP1_0030	11.54
DAP1_0031	12.3
DAP1_0033	12.1
DAP1_0036	12.02
DAP1_0038	13.06
DAP1_0040	12.26
DAP1_0041	10.63
DAP1_0042	10.11
DAP1_0050	13.25
DAP1_0051	11.81
DAP1_0054	11.23
DAP1_0056	9.58
DAP1_0061	10.67
DAP1_0062	13.84
DAP1_0063	11.63
DAP1_0066	9.67
DAP1_0067	12.4
DAP1_0069	10.29
DAP1_0070	9.45
DAP1_0074	11.6
DAP1_0075	11.82
DAP1_0080	8.61
DAP1_0087	10.32
DAP1_0096	9.28
DAP1_0101	9.44
DAP1_0102	13.28
DAP1_0103	11.72
DAP1_0105	9.11
DAP1_0109	12.91
DAP1_0110	8.38
DAP1_0111	9.24
DAP1_0113	11.22
DAP1_0119	13.1
DAP1_0121	10.13
DAP1_0122	11.95
DAP1_0124	12.95
DAP1_0125	13.71
DAP1_0130	9.97
DAP1_0140	11.95
DAP1_0147	9.31
DAP1_0152	12.79
DAP1_0153	10.45
DAP1_0154	13.57
DAP1_0162	9.95
DAP1_0171	13.53
DAP1_0172	11.57
DAP1_0174	13.33
DAP1_0178	8.65
DAP1_0182	9.58
DAP1_0185	14.3
DAP1_0186	10.71
DAP1_0205	12.81
DAP1_0206	10.64
DAP1_0208	9.46
DAP1_0209	9.71
DAP1_0210	10.49
DAP1_0213	8.81
DAP1_0215	9.45
DAP1_0220	12.64
DAP1_0223	12.32
DAP1_0230	10.72
DAP1_0233	11.68
DAP1_0234	10.84
DAP1_0240	10.12
DAP1_0247	12.53
DAP1_0256	12.55
DAP1_0261	11.95
DAP1_0263	11.09
DAP1_0265	9.73
DAP1_0269	9.99
DAP1_0270	11.33
DAP1_0273	9.37
DAP1_0285	10.22
DAP1_0296	13.56
DAP1_0300	8.87
DAP1_0312	13.13
DAP1_0315	8.31
DAP1_0331	14.1
DAP1_0341	13.02
DAP1_0361	10.46
DAP1_0368	9.74
