Reporter Identifier	VALUE
DAP1_0003	11.85
DAP1_0010	12.66
DAP1_0021	9.55
DAP1_0023	9.37
DAP1_0027	10.71
DAP1_0028	8.53
DAP1_0030	11.63
DAP1_0031	12.71
DAP1_0033	9.09
DAP1_0036	9.25
DAP1_0038	10.08
DAP1_0040	13.26
DAP1_0041	8.98
DAP1_0042	9.24
DAP1_0050	13.02
DAP1_0051	8.42
DAP1_0054	11.61
DAP1_0056	11.6
DAP1_0061	9.97
DAP1_0062	10.62
DAP1_0063	11.15
DAP1_0066	11.55
DAP1_0067	13.34
DAP1_0069	10.28
DAP1_0070	12.23
DAP1_0074	11.45
DAP1_0075	10.2
DAP1_0080	8.28
DAP1_0087	9.02
DAP1_0096	8.1
DAP1_0101	9.97
DAP1_0102	11.71
DAP1_0103	12.27
DAP1_0105	8.62
DAP1_0109	10.54
DAP1_0110	8.03
DAP1_0111	11.03
DAP1_0113	11.93
DAP1_0119	8.19
DAP1_0121	8.67
DAP1_0122	8.49
DAP1_0124	13.46
DAP1_0125	9.73
DAP1_0130	8.92
DAP1_0140	10.89
DAP1_0147	10.28
DAP1_0152	12.94
DAP1_0153	9.17
DAP1_0154	13.68
DAP1_0162	11.17
DAP1_0171	10.84
DAP1_0172	13.19
DAP1_0174	13.42
DAP1_0178	8.52
DAP1_0182	12.46
DAP1_0185	12.23
DAP1_0186	9.98
DAP1_0205	13.73
DAP1_0206	10.91
DAP1_0208	9.16
DAP1_0209	10.75
DAP1_0210	8.9
DAP1_0213	8.65
DAP1_0215	8.21
DAP1_0220	13.77
DAP1_0223	10.52
DAP1_0230	9.2
DAP1_0233	12.67
DAP1_0234	12.25
DAP1_0240	9.93
DAP1_0247	12
DAP1_0256	13.25
DAP1_0261	11.91
DAP1_0263	10.04
DAP1_0265	11.11
DAP1_0269	9.03
DAP1_0270	12.08
DAP1_0273	12.56
DAP1_0285	12.64
DAP1_0296	10.44
DAP1_0300	11.46
DAP1_0312	12.78
DAP1_0315	9.41
DAP1_0331	13.04
DAP1_0341	9.65
DAP1_0361	12.71
DAP1_0368	12.66
DAP1_0377	12.84
DAP1_0398	13.8
DAP1_0401	12.95
DAP1_0403	10.57
DAP1_0427	11.67
DAP1_0430	9.95
DAP1_0433	8.44
DAP1_0437	11.5
DAP1_0442	10.89
DAP1_0453	12.57
DAP1_0460	8.03
DAP1_0480	11.62
DAP1_0482	8.05
DAP1_0509	12.96
DAP1_0515	10.27
DAP1_0542	8.36
DAP1_0559	8.65
DAP1_0581	10.63
DAP1_0585	10.7
DAP1_0587	10.76
DAP1_0594	13.19
DAP1_0601	9.61
DAP1_0605	12.21
DAP1_0606	9.47
DAP1_0607	9.43
DAP1_0609	14.19
DAP1_0614	8.56
DAP1_0619	10.21
DAP1_0620	13.37
DAP1_0623	11.53
DAP1_0629	14.11
DAP1_0630	8.89
DAP1_0631	11.34
DAP1_0634	11.6
DAP1_0636	12.92
DAP1_0648	8.09
DAP1_0649	12.73
DAP1_0651	12.45
DAP1_0654	9.87
DAP1_0656	13.1
DAP1_0657	13.08
DAP1_0671	11.78
DAP1_0674	9.17
DAP1_0678	11.96
DAP1_0682	12.95
DAP1_0691	10.12
DAP1_0692	10.52
DAP1_0696	9.03
DAP1_0697	10.77
DAP1_0700	13.7
DAP1_0715	11.76
DAP1_0717	9.92
DAP1_0718	9.41
DAP1_0720	8.79
DAP1_0721	12.66
DAP1_0724	10.7
DAP1_0731	10.97
DAP1_0732	10.13
DAP1_0740	11.4
DAP1_0742	11.1
DAP1_0743	12.54
DAP1_0744	13.03
DAP1_0745	10.42
DAP1_0747	9.85
DAP1_0751	11.98
DAP1_0752	12.45
DAP1_0753	10.45
DAP1_0754	12.05
DAP1_0756	10.15
DAP1_0758	14.16
DAP1_0759	9.02
DAP1_0764	10.83
DAP1_0775	11.06
DAP1_0778	10
DAP1_0780	9.69
DAP1_0781	12.01
DAP1_0791	10.28
DAP1_0799	11.5
DAP1_0800	12.58
DAP1_0805	12.53
DAP1_0807	10.61
DAP1_0813	11.75
DAP1_0814	11.9
DAP1_0815	9.45
DAP1_0820	11.08
DAP1_0822	13.21
DAP1_0839	8.91
DAP1_0840	13.37
DAP1_0844	11.87
DAP1_0859	11.54
DAP1_0861	10.33
DAP1_0864	11
DAP1_0881	10.59
DAP1_0884	11.59
DAP1_0885	8.08
DAP1_0887	11.3
DAP1_0889	9.03
DAP1_0890	12.97
DAP1_0891	11.33
DAP1_0895	10.11
DAP1_0897	11.04
DAP1_0901	11.13
DAP1_0905	10.23
DAP1_0913	11.76
DAP1_0915	9.82
DAP1_0917	9.16
DAP1_0920	12.71
DAP1_0925	12.96
DAP1_0926	9.04
DAP1_0929	12.46
DAP1_0931	11.24
DAP1_0933	10.89
DAP1_0935	8.33
DAP1_0936	12.14
DAP1_0940	14.19
DAP1_0942	10.26
DAP1_0943	11.38
DAP1_0944	10.9
DAP1_0946	13.11
DAP1_0949	11.93
DAP1_0950	11.22
DAP1_0951	13.71
DAP1_0952	13.59
DAP1_0958	10.87
DAP1_0960	9.88
DAP1_0961	9.49
DAP1_0963	12.03
DAP1_0969	8.98
DAP1_0971	10.23
DAP1_0973	12.3
DAP1_0974	11.91
DAP1_0976	12.4
DAP1_0977	10.2
DAP1_0978	8.85
DAP1_0979	12.39
DAP1_0984	11.13
DAP1_0987	9.22
DAP1_0989	13.42
DAP1_0991	8.1
DAP1_0992	12.24
DAP1_1000	9.23
