Reporter Identifier	VALUE
DAP1_0003	12.11
DAP1_0010	12.54
DAP1_0021	9.53
DAP1_0023	9.24
DAP1_0027	10.57
DAP1_0028	8.03
DAP1_0030	11.88
DAP1_0031	12.51
DAP1_0033	9.03
DAP1_0036	9.49
DAP1_0038	10.2
DAP1_0040	13
DAP1_0041	10.4
DAP1_0042	9.56
DAP1_0050	12.91
DAP1_0051	8.84
DAP1_0054	11.1
DAP1_0056	11.19
DAP1_0061	9.34
DAP1_0062	9.85
DAP1_0063	12.24
DAP1_0066	12.18
DAP1_0067	12.22
DAP1_0069	8.92
DAP1_0070	11.94
DAP1_0074	10.92
DAP1_0075	8.98
DAP1_0080	8.16
DAP1_0087	9.97
DAP1_0096	8.22
DAP1_0101	8.56
DAP1_0102	11.43
DAP1_0103	11.97
DAP1_0105	9.58
DAP1_0109	10.18
DAP1_0110	8.36
DAP1_0111	11.49
DAP1_0113	12.64
DAP1_0119	9.39
DAP1_0121	8.76
DAP1_0122	9.97
DAP1_0124	13.33
DAP1_0125	9.27
DAP1_0130	10.12
DAP1_0140	10.53
DAP1_0147	10.95
DAP1_0152	13.2
DAP1_0153	8.59
DAP1_0154	13.97
DAP1_0162	11.95
DAP1_0171	11.92
DAP1_0172	13.31
DAP1_0174	13.86
DAP1_0178	8.57
DAP1_0182	12.3
DAP1_0185	10.82
DAP1_0186	10.11
DAP1_0205	13.77
DAP1_0206	10.39
DAP1_0208	10.69
DAP1_0209	11.32
DAP1_0210	9.12
DAP1_0213	8.58
DAP1_0215	8.24
DAP1_0220	13.86
DAP1_0223	11.16
DAP1_0230	8.22
DAP1_0233	13.14
DAP1_0234	11.6
DAP1_0240	11.64
DAP1_0247	12.05
DAP1_0256	13.33
DAP1_0261	12.07
DAP1_0263	9.86
DAP1_0265	11.65
DAP1_0269	9.09
DAP1_0270	11.63
DAP1_0273	12.61
DAP1_0285	12.53
DAP1_0296	9.58
DAP1_0300	11.62
DAP1_0312	12.73
DAP1_0315	8.74
DAP1_0331	13.23
DAP1_0341	9.98
DAP1_0361	12.26
DAP1_0368	12.42
DAP1_0377	13.2
DAP1_0398	13.6
DAP1_0401	12.89
DAP1_0403	9.95
DAP1_0427	12.12
DAP1_0430	9.69
DAP1_0433	8.1
DAP1_0437	11.23
DAP1_0442	9.92
DAP1_0453	12.21
DAP1_0460	8.01
DAP1_0480	11.85
DAP1_0482	8.79
DAP1_0509	12.88
DAP1_0515	10.57
DAP1_0542	8.75
DAP1_0559	8.98
DAP1_0581	11.24
DAP1_0585	10.78
DAP1_0587	10.23
DAP1_0594	13.58
DAP1_0601	9.99
DAP1_0605	12.48
DAP1_0606	9.93
DAP1_0607	10.7
DAP1_0609	14.14
DAP1_0614	8.57
DAP1_0619	10.21
DAP1_0620	12.87
DAP1_0623	10.83
DAP1_0629	14.63
DAP1_0630	9.86
DAP1_0631	11.04
DAP1_0634	11.78
DAP1_0636	12.74
DAP1_0648	8.02
DAP1_0649	12.89
DAP1_0651	12.19
DAP1_0654	10.03
DAP1_0656	13.28
DAP1_0657	12.23
DAP1_0671	11.39
DAP1_0674	9.1
DAP1_0678	11.55
DAP1_0682	13
DAP1_0691	9.75
DAP1_0692	11.43
DAP1_0696	9.41
DAP1_0697	12.35
DAP1_0700	13.77
DAP1_0715	10.84
DAP1_0717	10.45
DAP1_0718	9.11
DAP1_0720	8.87
DAP1_0721	12.75
DAP1_0724	10.39
DAP1_0731	10.19
DAP1_0732	9.66
DAP1_0740	9.87
DAP1_0742	11.5
DAP1_0743	12.11
DAP1_0744	13.16
DAP1_0745	10.4
DAP1_0747	8.47
DAP1_0751	11.09
DAP1_0752	11.96
DAP1_0753	10.15
DAP1_0754	11.42
DAP1_0756	9.79
DAP1_0758	14.04
DAP1_0759	9.41
DAP1_0764	11.79
DAP1_0775	10.61
DAP1_0778	9.39
DAP1_0780	10.47
DAP1_0781	11.97
DAP1_0791	10.58
DAP1_0799	10.48
DAP1_0800	12.82
DAP1_0805	11.46
DAP1_0807	9.56
DAP1_0813	11.55
DAP1_0814	12.5
DAP1_0815	10.08
DAP1_0820	11.67
DAP1_0822	13.22
DAP1_0839	9.13
DAP1_0840	13.4
DAP1_0844	11.97
DAP1_0859	11.71
DAP1_0861	10.17
DAP1_0864	11.19
DAP1_0881	8.34
DAP1_0884	11.47
DAP1_0885	7.92
DAP1_0887	11.71
DAP1_0889	9.49
DAP1_0890	12.78
DAP1_0891	11.01
DAP1_0895	10.04
DAP1_0897	11.53
DAP1_0901	12.19
DAP1_0905	10.93
DAP1_0913	12.17
DAP1_0915	8.39
DAP1_0917	8.37
DAP1_0920	12.59
DAP1_0925	12.66
DAP1_0926	8.74
DAP1_0929	11.24
DAP1_0931	11.47
DAP1_0933	10.88
DAP1_0935	8.64
DAP1_0936	12.63
DAP1_0940	14.14
DAP1_0942	10.95
DAP1_0943	11.57
DAP1_0944	11.27
DAP1_0946	12.49
DAP1_0949	10.37
DAP1_0950	10.83
DAP1_0951	13.6
DAP1_0952	13.01
DAP1_0958	11.2
DAP1_0960	10.93
DAP1_0961	10.46
DAP1_0963	11.71
DAP1_0969	9.43
DAP1_0971	10.34
DAP1_0973	12.5
DAP1_0974	12.24
DAP1_0976	12.68
DAP1_0977	10.61
DAP1_0978	8.96
DAP1_0979	12.56
DAP1_0984	10.53
DAP1_0987	9.41
DAP1_0989	13.2
DAP1_0991	7.96
DAP1_0992	11.91
DAP1_1000	8.36
DAP1_1001	8.83
DAP1_1002	12.66
DAP1_1006	10.72
DAP1_1009	11.78
DAP1_1011	12.22
DAP1_1015	11.27
DAP1_1020	13.11
DAP1_1022	13.11
DAP1_1024	12.52
DAP1_1030	10.05
DAP1_1032	9.46
DAP1_1037	12.28
DAP1_1039	12.25
DAP1_1040	9.88
DAP1_1041	12.43
DAP1_1042	9
DAP1_1044	10.66
DAP1_1046	11.02
DAP1_1047	9.09
DAP1_1051	11.98
DAP1_1055	12.49
DAP1_1060	7.98
DAP1_1063	10.86
DAP1_1066	13.91
DAP1_1071	10
DAP1_1072	8.56
DAP1_1077	11.29
DAP1_1078	10.65
DAP1_1079	13.86
DAP1_1080	8.97
DAP1_1085	11.81
DAP1_1086	9.63
DAP1_1087	11.8
DAP1_1088	12.64
DAP1_1093	14.01
DAP1_1097	8.69
DAP1_1098	10.94
DAP1_1099	9.22
DAP1_1102	9.94
DAP1_1104	13.03
DAP1_1105	10.56
DAP1_1109	11.85
DAP1_1110	9.28
DAP1_1111	13.31
DAP1_1124	11.65
DAP1_1125	10.36
DAP1_1138	9.42
DAP1_1145	10.53
DAP1_1151	11.45
DAP1_1164	12.22
DAP1_1170	12.71
DAP1_1171	8.4
DAP1_1173	8.41
DAP1_1178	10.47
DAP1_1182	8.22
DAP1_1190	10.57
DAP1_1191	9.38
DAP1_1203	11.45
DAP1_1219	8.96
DAP1_1222	8.37
DAP1_1225	9.93
DAP1_1227	10.17
DAP1_1228	14.05
DAP1_1229	11.28
DAP1_1240	11.27
DAP1_1241	8.48
DAP1_1248	9.36
DAP1_1250	11.88
DAP1_1255	8.37
DAP1_1256	10.21
DAP1_1262	10.55
DAP1_1265	8.27
DAP1_1267	10.03
DAP1_1269	12.01
DAP1_1270	9.5
DAP1_1272	9.65
DAP1_1276	10.06
DAP1_1277	12.94
DAP1_1285	12.08
DAP1_1286	12.05
DAP1_1307	13.34
DAP1_1309	12.28
DAP1_1311	9.6
DAP1_1312	9.26
DAP1_1317	10.57
DAP1_1319	13.02
DAP1_1320	12.03
DAP1_1321	8.14
DAP1_1324	12.11
DAP1_1326	9.58
DAP1_1330	7.98
DAP1_1331	10.15
DAP1_1333	12.67
DAP1_1334	10.93
DAP1_1335	13.33
DAP1_1337	12.13
DAP1_1338	9.54
DAP1_1339	10.59
DAP1_1340	12.62
DAP1_1341	8.12
DAP1_1343	8.97
DAP1_1344	8.9
DAP1_1360	12.6
DAP1_1370	11.84
DAP1_1375	13.69
DAP1_1377	9.25
DAP1_1382	12.98
DAP1_1384	11.97
DAP1_1389	11.4
DAP1_1390	10.77
DAP1_1392	11.82
DAP1_1407	11.21
DAP1_1432	10.98
DAP1_1439	12.97
DAP1_1462	10.26
DAP1_1482	12.85
DAP1_1493	13.3
DAP1_1543	11.34
DAP1_1549	8.93
DAP1_1550	12.21
DAP1_1553	8.05
DAP1_1558	8.52
DAP1_1559	13.67
DAP1_1562	9.16
DAP1_1563	9.29
DAP1_1564	10.66
DAP1_1565	9.48
DAP1_1577	9.05
DAP1_1581	8.08
DAP1_1586	8.49
DAP1_1587	12.22
DAP1_1588	12
DAP1_1590	11.58
DAP1_1595	13.34
DAP1_1596	10.17
DAP1_1599	11.51
DAP1_1600	10.22
DAP1_1601	11.72
DAP1_1604	8.39
DAP1_1608	12.24
DAP1_1610	12
DAP1_1617	8
DAP1_1623	8.1
DAP1_1628	10.23
DAP1_1629	11.23
DAP1_1634	12.96
DAP1_1640	12.42
DAP1_1644	8.95
DAP1_1645	12.15
DAP1_1646	10.69
DAP1_1647	8.88
DAP1_1650	12.43
DAP1_1651	11.51
DAP1_1653	7.99
DAP1_1655	8.92
DAP1_1658	10.16
DAP1_1661	10.42
DAP1_1665	11.87
DAP1_1671	8.08
DAP1_1676	8.03
DAP1_1678	13.58
DAP1_1679	10.8
DAP1_1680	11.95
DAP1_1682	8.46
DAP1_1685	9.08
DAP1_1688	12.54
DAP1_1689	10.11
DAP1_1693	11.49
DAP1_1697	8.91
DAP1_1700	11.57
DAP1_1702	11.43
DAP1_1707	8.42
DAP1_1711	9.23
DAP1_1714	13.47
DAP1_1718	9.98
DAP1_1730	12.43
DAP1_1739	10.56
DAP1_1740	12.68
DAP1_1741	10.46
DAP1_1743	10.43
DAP1_1746	10.36
DAP1_1749	11.02
DAP1_1753	10.84
DAP1_1756	8.98
DAP1_1757	12.97
DAP1_1759	10.92
DAP1_1761	10.17
DAP1_1762	12.99
DAP1_1765	12.15
DAP1_1766	10.74
DAP1_1768	8.26
DAP1_1771	11.76
DAP1_1772	10.59
DAP1_1775	12.43
DAP1_1776	12.46
DAP1_1777	13.07
DAP1_1780	9.42
DAP1_1784	11.39
DAP1_1786	8.87
DAP1_1787	11.76
DAP1_1789	11.68
DAP1_1790	11.55
