Reporter Identifier	VALUE
DAP1_0003	12.06
DAP1_0010	12.21
DAP1_0021	9.92
DAP1_0023	9.12
DAP1_0027	10.62
DAP1_0028	8.86
DAP1_0030	11.92
DAP1_0031	12.82
DAP1_0033	9.27
DAP1_0036	9.6
DAP1_0038	10.44
DAP1_0040	13.44
DAP1_0041	9.16
DAP1_0042	10.18
DAP1_0050	12.66
DAP1_0051	9.29
DAP1_0054	11.73
DAP1_0056	11.62
DAP1_0061	9.8
DAP1_0062	11.4
DAP1_0063	11.47
DAP1_0066	12.22
DAP1_0067	12.36
DAP1_0069	9.97
DAP1_0070	12.01
DAP1_0074	11.12
DAP1_0075	9.43
DAP1_0080	8.1
DAP1_0087	10.1
DAP1_0096	10.47
DAP1_0101	9.24
DAP1_0102	12.09
DAP1_0103	12.29
DAP1_0105	8.7
DAP1_0109	11.1
DAP1_0110	8.01
DAP1_0111	10.42
DAP1_0113	12.42
DAP1_0119	9.59
DAP1_0121	8.65
DAP1_0122	8.58
DAP1_0124	13.17
DAP1_0125	10.42
DAP1_0130	9.69
DAP1_0140	11.16
DAP1_0147	11.43
DAP1_0152	13.39
DAP1_0153	8.12
DAP1_0154	13.74
DAP1_0162	11.82
DAP1_0171	12.16
DAP1_0172	13.6
DAP1_0174	13.75
DAP1_0178	8.39
DAP1_0182	12.26
DAP1_0185	12.67
DAP1_0186	10.35
DAP1_0205	13.35
DAP1_0206	10.9
DAP1_0208	9.84
DAP1_0209	10.86
DAP1_0210	9.23
DAP1_0213	8.91
DAP1_0215	8.36
DAP1_0220	13.59
DAP1_0223	11.64
DAP1_0230	8.6
DAP1_0233	12.07
DAP1_0234	11.76
DAP1_0240	10.85
DAP1_0247	12.02
DAP1_0256	13.08
DAP1_0261	12.63
DAP1_0263	9.02
DAP1_0265	11.33
DAP1_0269	8.92
DAP1_0270	11.73
DAP1_0273	12.95
DAP1_0285	12.84
DAP1_0296	10.31
DAP1_0300	10.21
DAP1_0312	13.24
DAP1_0315	9.21
DAP1_0331	13.25
DAP1_0341	10.61
DAP1_0361	12.82
DAP1_0368	13.28
DAP1_0377	11.7
DAP1_0398	12.93
DAP1_0401	12.46
DAP1_0403	10.17
DAP1_0427	12.28
DAP1_0430	10.33
DAP1_0433	9.42
DAP1_0437	11.15
DAP1_0442	10
DAP1_0453	11.7
DAP1_0460	8.05
DAP1_0480	11.59
DAP1_0482	9.55
DAP1_0509	12.3
DAP1_0515	8.8
DAP1_0542	8.97
DAP1_0559	8.75
DAP1_0581	11.02
DAP1_0585	10.22
DAP1_0587	10.56
DAP1_0594	13.62
DAP1_0601	9.28
DAP1_0605	11.84
DAP1_0606	10.24
DAP1_0607	10.13
DAP1_0609	14.26
DAP1_0614	8.53
DAP1_0619	11.55
DAP1_0620	13.52
DAP1_0623	9.49
DAP1_0629	14.46
DAP1_0630	9.9
DAP1_0631	11.37
DAP1_0634	10.81
DAP1_0636	12.85
DAP1_0648	8.09
DAP1_0649	13.01
DAP1_0651	12.91
DAP1_0654	8.99
DAP1_0656	13.21
DAP1_0657	12.9
DAP1_0671	11.16
DAP1_0674	8.86
DAP1_0678	12
DAP1_0682	13.11
DAP1_0691	10.88
DAP1_0692	10.52
DAP1_0696	8.94
DAP1_0697	9.69
DAP1_0700	13.83
DAP1_0715	11.64
DAP1_0717	9.7
DAP1_0718	9.11
DAP1_0720	8.64
DAP1_0721	12.16
DAP1_0724	10.14
DAP1_0731	10.18
DAP1_0732	10.19
DAP1_0740	10.02
DAP1_0742	10.87
DAP1_0743	13.22
DAP1_0744	12.41
DAP1_0745	8.33
DAP1_0747	9.5
DAP1_0751	11.3
DAP1_0752	13.1
DAP1_0753	9.6
DAP1_0754	12.38
DAP1_0756	9.38
DAP1_0758	14.16
DAP1_0759	8.77
DAP1_0764	12.48
DAP1_0775	11.23
DAP1_0778	9.78
DAP1_0780	10.41
DAP1_0781	11.74
DAP1_0791	11.58
DAP1_0799	11.52
DAP1_0800	12.78
DAP1_0805	10.86
DAP1_0807	9.72
DAP1_0813	12
DAP1_0814	12.41
DAP1_0815	10.49
DAP1_0820	10.75
DAP1_0822	13.2
DAP1_0839	9.96
DAP1_0840	13.56
DAP1_0844	12.05
DAP1_0859	11.09
DAP1_0861	10.23
DAP1_0864	11.27
DAP1_0881	10.15
DAP1_0884	10.59
DAP1_0885	7.99
DAP1_0887	11.05
DAP1_0889	9.34
DAP1_0890	12.97
DAP1_0891	10.4
DAP1_0895	10.62
DAP1_0897	11.47
DAP1_0901	11.75
DAP1_0905	9.94
DAP1_0913	12.06
DAP1_0915	9.42
DAP1_0917	8.25
DAP1_0920	12.75
DAP1_0925	11.74
