Reporter Identifier	VALUE
DAP1_0003	11.83
DAP1_0010	12.2
DAP1_0021	8.84
DAP1_0023	8.98
DAP1_0027	9.37
DAP1_0028	9.41
DAP1_0030	11.72
DAP1_0031	12.86
DAP1_0033	9.63
DAP1_0036	9.03
DAP1_0038	10.88
DAP1_0040	13.42
DAP1_0041	9
DAP1_0042	8.68
DAP1_0050	12.43
DAP1_0051	8.28
DAP1_0054	11.78
DAP1_0056	11.32
DAP1_0061	9.92
DAP1_0062	10.95
DAP1_0063	11.73
DAP1_0066	11.58
DAP1_0067	12.3
DAP1_0069	8.96
DAP1_0070	11.92
DAP1_0074	11.32
DAP1_0075	8.02
DAP1_0080	8.24
DAP1_0087	8.89
DAP1_0096	8.07
DAP1_0101	8.46
DAP1_0102	11.62
DAP1_0103	12.17
DAP1_0105	9.51
DAP1_0109	10.72
DAP1_0110	7.97
DAP1_0111	10.43
DAP1_0113	11.79
DAP1_0119	10.39
DAP1_0121	8.7
DAP1_0122	8.49
DAP1_0124	13.2
DAP1_0125	10.11
DAP1_0130	9.93
DAP1_0140	10.13
DAP1_0147	10.75
DAP1_0152	13.27
DAP1_0153	8.94
DAP1_0154	13.66
DAP1_0162	11.97
DAP1_0171	11.8
DAP1_0172	13.15
DAP1_0174	14.02
DAP1_0178	8.52
DAP1_0182	12.33
DAP1_0185	12.16
DAP1_0186	9.99
DAP1_0205	13.33
DAP1_0206	11.24
DAP1_0208	8.7
DAP1_0209	11.27
DAP1_0210	8.97
DAP1_0213	10.06
DAP1_0215	8.27
DAP1_0220	13.92
DAP1_0223	11.41
DAP1_0230	9.38
DAP1_0233	12.36
DAP1_0234	12.96
DAP1_0240	10.86
DAP1_0247	11.4
DAP1_0256	13.18
DAP1_0261	12.1
DAP1_0263	9.59
DAP1_0265	11.47
DAP1_0269	9.38
DAP1_0270	11.36
DAP1_0273	12.66
DAP1_0285	12.53
DAP1_0296	9.6
DAP1_0300	12.17
DAP1_0312	13.1
DAP1_0315	10.88
DAP1_0331	12.83
DAP1_0341	11.59
DAP1_0361	12.74
DAP1_0368	12.73
DAP1_0377	12.13
DAP1_0398	13.31
DAP1_0401	12.96
DAP1_0403	10.6
DAP1_0427	11.8
DAP1_0430	11.24
DAP1_0433	8.78
DAP1_0437	11.42
DAP1_0442	11.56
DAP1_0453	12.86
DAP1_0460	8.21
DAP1_0480	12.36
DAP1_0482	9.94
DAP1_0509	12.51
DAP1_0515	10.85
DAP1_0542	8.93
DAP1_0559	8.71
DAP1_0581	11.51
DAP1_0585	10.59
DAP1_0587	10.17
