Reporter Identifier	VALUE
DAP1_0003	12.31
DAP1_0010	12.35
DAP1_0021	8.44
DAP1_0023	9.33
DAP1_0027	8.94
DAP1_0028	8.3
DAP1_0030	12.54
DAP1_0031	11.95
DAP1_0033	9.22
DAP1_0036	9.29
DAP1_0038	10.3
DAP1_0040	13.29
DAP1_0041	9.4
DAP1_0042	8.8
DAP1_0050	12.8
DAP1_0051	8.81
DAP1_0054	11.52
DAP1_0056	12.48
DAP1_0061	10.76
DAP1_0062	12.44
DAP1_0063	10.17
DAP1_0066	10.88
DAP1_0067	13.21
DAP1_0069	10.2
DAP1_0070	10.96
DAP1_0074	10.95
DAP1_0075	9.84
DAP1_0080	8.24
DAP1_0087	8.9
DAP1_0096	11.78
DAP1_0101	10.75
DAP1_0102	12.17
DAP1_0103	12.2
DAP1_0105	9.14
DAP1_0109	10.61
DAP1_0110	10.69
DAP1_0111	8.72
DAP1_0113	12.41
DAP1_0119	11.39
DAP1_0121	9.18
DAP1_0122	8.92
DAP1_0124	13.22
DAP1_0125	11.2
DAP1_0130	9.24
DAP1_0140	10.19
DAP1_0147	10.76
DAP1_0152	12.6
DAP1_0153	9.93
DAP1_0154	13.75
DAP1_0162	11.94
DAP1_0171	11.96
DAP1_0172	14.04
DAP1_0174	13.64
DAP1_0178	8.6
DAP1_0182	11.06
DAP1_0185	13.33
DAP1_0186	8.58
DAP1_0205	13.32
DAP1_0206	10.69
DAP1_0208	10.65
DAP1_0209	10.78
DAP1_0210	9.28
DAP1_0213	8.53
DAP1_0215	8.08
DAP1_0220	13.02
DAP1_0223	9.42
DAP1_0230	8.97
DAP1_0233	11.89
DAP1_0234	11.31
DAP1_0240	9.21
DAP1_0247	11.64
DAP1_0256	13.03
DAP1_0261	11.39
DAP1_0263	10.21
DAP1_0265	9.15
DAP1_0269	9.95
DAP1_0270	12.01
DAP1_0273	12.78
DAP1_0285	12.35
DAP1_0296	10.53
DAP1_0300	12.13
DAP1_0312	13.44
DAP1_0315	8.99
DAP1_0331	13.36
DAP1_0341	12.35
DAP1_0361	12.87
DAP1_0368	12.36
DAP1_0377	12.77
DAP1_0398	13.46
