Reporter Identifier	VALUE
DAP1_0003	11.77
DAP1_0010	12.12
DAP1_0021	10.43
DAP1_0023	9.09
DAP1_0027	8.5
DAP1_0028	8.63
DAP1_0030	12.02
DAP1_0031	13.06
DAP1_0033	10.62
DAP1_0036	10.05
DAP1_0038	9.78
DAP1_0040	13.25
DAP1_0041	10.17
DAP1_0042	8.82
DAP1_0050	13.25
DAP1_0051	9.41
DAP1_0054	11.22
DAP1_0056	10.88
DAP1_0061	9.75
DAP1_0062	9.95
DAP1_0063	10.64
DAP1_0066	12.7
DAP1_0067	12.96
DAP1_0069	9.29
DAP1_0070	10.51
DAP1_0074	10.99
DAP1_0075	10
DAP1_0080	8.46
DAP1_0087	9.6
DAP1_0096	8.3
DAP1_0101	8.46
DAP1_0102	11.01
DAP1_0103	12.55
DAP1_0105	8.38
DAP1_0109	9.91
DAP1_0110	7.87
DAP1_0111	10.54
DAP1_0113	11.73
DAP1_0119	8.25
DAP1_0121	8.93
DAP1_0122	8.55
DAP1_0124	13.25
DAP1_0125	9.86
DAP1_0130	9.2
DAP1_0140	10.17
DAP1_0147	10.84
DAP1_0152	12.58
DAP1_0153	8.22
DAP1_0154	13.73
DAP1_0162	11.5
DAP1_0171	10.92
DAP1_0172	13.36
DAP1_0174	13.35
DAP1_0178	8.65
DAP1_0182	12.29
DAP1_0185	11.93
DAP1_0186	8.7
DAP1_0205	13.43
DAP1_0206	10.15
DAP1_0208	9.56
DAP1_0209	10.03
DAP1_0210	9.15
DAP1_0213	9.56
DAP1_0215	8.6
DAP1_0220	13.68
DAP1_0223	12.31
DAP1_0230	8.3
DAP1_0233	13.04
DAP1_0234	11.96
DAP1_0240	10.9
DAP1_0247	11.89
DAP1_0256	13.33
DAP1_0261	12.2
DAP1_0263	10.86
DAP1_0265	12.27
DAP1_0269	9.04
DAP1_0270	12.55
DAP1_0273	12.42
DAP1_0285	12.18
DAP1_0296	9.77
DAP1_0300	10.96
DAP1_0312	13.26
DAP1_0315	8.64
DAP1_0331	12.75
DAP1_0341	11.82
DAP1_0361	12.85
DAP1_0368	12.29
DAP1_0377	12.23
DAP1_0398	12.97
DAP1_0401	12.41
DAP1_0403	8.36
DAP1_0427	11.98
DAP1_0430	10.93
DAP1_0433	8.08
DAP1_0437	11.9
DAP1_0442	10.82
DAP1_0453	11.92
DAP1_0460	8.57
DAP1_0480	11.83
DAP1_0482	8.46
DAP1_0509	12.72
DAP1_0515	9.58
DAP1_0542	9.36
DAP1_0559	8.96
DAP1_0581	10.22
DAP1_0585	10.83
DAP1_0587	8.66
DAP1_0594	13.4
DAP1_0601	8.37
DAP1_0605	12.3
DAP1_0606	9.93
DAP1_0607	10.85
DAP1_0609	14.09
DAP1_0614	9.5
DAP1_0619	10.93
DAP1_0620	14.11
DAP1_0623	12.21
DAP1_0629	14.26
DAP1_0630	11.26
DAP1_0631	11.73
DAP1_0634	12.37
DAP1_0636	13.44
DAP1_0648	9.8
DAP1_0649	13.23
DAP1_0651	12.38
DAP1_0654	11.64
DAP1_0656	13.5
DAP1_0657	12.68
DAP1_0671	10.01
DAP1_0674	9.57
DAP1_0678	11.47
DAP1_0682	13.35
DAP1_0691	9.95
DAP1_0692	10.72
DAP1_0696	8.1
DAP1_0697	9.14
DAP1_0700	13.67
DAP1_0715	10.68
DAP1_0717	9.59
DAP1_0718	9.1
DAP1_0720	8.9
DAP1_0721	13.22
DAP1_0724	10.75
DAP1_0731	10.41
DAP1_0732	9.95
DAP1_0740	10.52
DAP1_0742	10.39
DAP1_0743	12.1
DAP1_0744	12.74
DAP1_0745	8.43
DAP1_0747	8.78
DAP1_0751	11.7
DAP1_0752	12.3
DAP1_0753	9.95
DAP1_0754	12.77
DAP1_0756	8.54
DAP1_0758	14.05
DAP1_0759	10.06
DAP1_0764	12.66
DAP1_0775	12.08
DAP1_0778	10.05
DAP1_0780	11.24
DAP1_0781	12.13
DAP1_0791	11.51
DAP1_0799	11.57
DAP1_0800	12.24
DAP1_0805	11.52
DAP1_0807	9.54
DAP1_0813	11.7
DAP1_0814	12.29
DAP1_0815	10.22
DAP1_0820	11.54
DAP1_0822	13.24
DAP1_0839	9.19
DAP1_0840	13.79
DAP1_0844	12.19
DAP1_0859	9.71
DAP1_0861	9.63
DAP1_0864	11.89
DAP1_0881	10.09
DAP1_0884	8.99
DAP1_0885	8.38
DAP1_0887	10.95
DAP1_0889	8.51
DAP1_0890	12.09
DAP1_0891	10.82
DAP1_0895	10.5
DAP1_0897	11.57
DAP1_0901	12.07
DAP1_0905	10.78
DAP1_0913	12.25
DAP1_0915	8.26
DAP1_0917	8.64
DAP1_0920	12.93
DAP1_0925	11.61
DAP1_0926	8.39
DAP1_0929	12.59
DAP1_0931	11.51
DAP1_0933	11.02
DAP1_0935	8.26
DAP1_0936	12.51
DAP1_0940	14.06
DAP1_0942	12.06
DAP1_0943	11.64
DAP1_0944	11.62
DAP1_0946	12.56
DAP1_0949	9.7
DAP1_0950	11.62
DAP1_0951	13.65
DAP1_0952	11.64
DAP1_0958	11.47
DAP1_0960	9.99
DAP1_0961	9.07
DAP1_0963	12.02
DAP1_0969	10.01
DAP1_0971	9.73
DAP1_0973	11.6
DAP1_0974	11.75
DAP1_0976	12.87
DAP1_0977	10.08
DAP1_0978	10.2
DAP1_0979	12.95
DAP1_0984	11.33
DAP1_0987	9.5
DAP1_0989	13.08
DAP1_0991	10.18
DAP1_0992	13.25
DAP1_1000	8.48
DAP1_1001	9.01
DAP1_1002	12.51
DAP1_1006	10.22
DAP1_1009	11.07
DAP1_1011	12.72
DAP1_1015	10.72
DAP1_1020	11.95
DAP1_1022	13.43
DAP1_1024	13.31
DAP1_1030	8.52
DAP1_1032	9.53
DAP1_1037	12.72
DAP1_1039	11.89
DAP1_1040	7.99
DAP1_1041	12.23
DAP1_1042	8.87
DAP1_1044	10.78
DAP1_1046	9.64
DAP1_1047	10.61
DAP1_1051	12.34
DAP1_1055	12.46
DAP1_1060	8.19
DAP1_1063	9.67
DAP1_1066	13.97
DAP1_1071	8.38
DAP1_1072	8.56
DAP1_1077	11.74
DAP1_1078	10.45
DAP1_1079	13.97
DAP1_1080	8.95
DAP1_1085	11.8
DAP1_1086	10.43
DAP1_1087	12.74
DAP1_1088	12.28
DAP1_1093	13.69
DAP1_1097	10.51
DAP1_1098	11.33
DAP1_1099	10.94
DAP1_1102	10.82
DAP1_1104	12.84
DAP1_1105	10.25
DAP1_1109	10.2
DAP1_1110	9.68
DAP1_1111	13.14
DAP1_1124	11.9
DAP1_1125	8.95
DAP1_1138	9.98
DAP1_1145	9.64
DAP1_1151	10.4
DAP1_1164	12.56
DAP1_1170	12.3
DAP1_1171	9.49
DAP1_1173	8.54
DAP1_1178	10.04
DAP1_1182	8.17
DAP1_1190	11.17
DAP1_1191	10.63
DAP1_1203	11.27
DAP1_1219	11.95
DAP1_1222	10.57
DAP1_1225	11.03
DAP1_1227	10.12
DAP1_1228	13.92
DAP1_1229	11.4
DAP1_1240	9.85
DAP1_1241	8.48
DAP1_1248	10.55
DAP1_1250	11.34
DAP1_1255	8.45
DAP1_1256	9.39
DAP1_1262	8.1
DAP1_1265	8.18
DAP1_1267	9.65
DAP1_1269	11.85
DAP1_1270	9.94
DAP1_1272	9.45
DAP1_1276	10.65
DAP1_1277	9.79
DAP1_1285	12.59
DAP1_1286	12.65
DAP1_1307	11.99
DAP1_1309	12.59
DAP1_1311	10.09
DAP1_1312	9.81
DAP1_1317	10.14
DAP1_1319	12.8
DAP1_1320	12.48
DAP1_1321	8.04
DAP1_1324	12.4
DAP1_1326	10.53
DAP1_1330	8.25
DAP1_1331	10.28
DAP1_1333	12.44
DAP1_1334	10.81
DAP1_1335	13
DAP1_1337	12.06
DAP1_1338	9.78
DAP1_1339	10.47
DAP1_1340	12.44
DAP1_1341	9.32
DAP1_1343	8.83
DAP1_1344	8.39
DAP1_1360	12.91
DAP1_1370	10.64
DAP1_1375	13.84
DAP1_1377	9.09
DAP1_1382	13.04
DAP1_1384	11.98
DAP1_1389	9.94
DAP1_1390	10.42
DAP1_1392	10.75
DAP1_1407	12.2
DAP1_1432	11.2
DAP1_1439	12.11
DAP1_1462	8.9
DAP1_1482	12.84
DAP1_1493	12.92
DAP1_1543	11.07
DAP1_1549	8.97
DAP1_1550	11.6
DAP1_1553	8.1
DAP1_1558	9.18
DAP1_1559	13.6
DAP1_1562	9.99
DAP1_1563	9.5
DAP1_1564	9.24
DAP1_1565	9.33
DAP1_1577	10.22
DAP1_1581	8.81
DAP1_1586	9.43
DAP1_1587	11.88
DAP1_1588	11.83
DAP1_1590	11.8
DAP1_1595	13.24
DAP1_1596	10.37
DAP1_1599	8.83
DAP1_1600	10.17
DAP1_1601	12.38
DAP1_1604	8.01
DAP1_1608	12.18
DAP1_1610	12.3
DAP1_1617	10.4
DAP1_1623	9.65
DAP1_1628	9.42
DAP1_1629	12.38
DAP1_1634	13.58
DAP1_1640	12.81
DAP1_1644	8.83
DAP1_1645	13.01
DAP1_1646	11.68
DAP1_1647	8.92
DAP1_1650	11.82
DAP1_1651	11.27
DAP1_1653	8.45
DAP1_1655	8.04
DAP1_1658	10.4
DAP1_1661	10.49
DAP1_1665	11.27
DAP1_1671	8.45
DAP1_1676	8.96
DAP1_1678	13.36
DAP1_1679	11.13
DAP1_1680	11.84
DAP1_1682	8.18
DAP1_1685	10.58
DAP1_1688	12.92
DAP1_1689	8.01
DAP1_1693	11.49
DAP1_1697	9.01
DAP1_1700	10.42
DAP1_1702	11.23
DAP1_1707	8.48
DAP1_1711	9.28
DAP1_1714	13.49
DAP1_1718	10.57
DAP1_1730	12.23
DAP1_1739	11.63
DAP1_1740	12.33
DAP1_1741	10.48
DAP1_1743	9.82
DAP1_1746	10.4
DAP1_1749	8.56
DAP1_1753	8.95
DAP1_1756	9.11
DAP1_1757	13.05
DAP1_1759	8.64
DAP1_1761	9.03
DAP1_1762	12.64
DAP1_1765	12.44
DAP1_1766	9.18
DAP1_1768	8.17
DAP1_1771	11.89
DAP1_1772	11.79
DAP1_1775	12.53
DAP1_1776	12.09
DAP1_1777	12.95
DAP1_1780	9.57
DAP1_1784	12.09
DAP1_1786	8.66
DAP1_1787	11.55
DAP1_1789	11.41
DAP1_1790	12.63
DAP1_1795	12.78
DAP1_1799	10.18
DAP1_1804	12.66
DAP1_1808	12.94
DAP1_1823	8.68
DAP1_1824	9.99
DAP1_1825	9.6
DAP1_1826	12.29
DAP1_1828	12.3
DAP1_1836	9.59
DAP1_1838	10.07
DAP1_1841	11.96
DAP1_1842	11.12
DAP1_1844	11.5
DAP1_1850	11.23
DAP1_1851	9.82
DAP1_1856	11.81
DAP1_1861	9
DAP1_1862	8.89
DAP1_1868	13.4
DAP1_1869	8.41
DAP1_1870	12.49
DAP1_1871	10.63
DAP1_1873	10.32
DAP1_1874	12.42
DAP1_1876	14
DAP1_1882	12.05
DAP1_1883	10.87
DAP1_1884	9.43
DAP1_1885	11.6
DAP1_1886	13.4
DAP1_1887	8.5
DAP1_1888	8.24
DAP1_1893	12.87
DAP1_1895	8.17
DAP1_1899	10.58
DAP1_1908	11.76
DAP1_1913	11.81
DAP1_1931	9.49
DAP1_1935	10.72
DAP1_1938	10.69
DAP1_1942	12.3
DAP1_1944	9.65
DAP1_1946	11.56
DAP1_1949	12.78
DAP1_1950	9.82
DAP1_1951	9.62
DAP1_1953	10.69
DAP1_1954	13.38
DAP1_1955	12.34
DAP1_1959	12.59
DAP1_1961	8.27
DAP1_1967	8.79
DAP1_1969	9.63
DAP1_1974	10.94
DAP1_1980	9.38
DAP1_1983	9.97
DAP1_1984	8.58
DAP1_1985	10.56
DAP1_1987	13.88
DAP1_1989	10.78
DAP1_1990	11.61
DAP1_1994	7.83
DAP1_1998	9.54
DAP1_2003	11.32
DAP1_2008	11.31
DAP1_2016	10.63
DAP1_2017	13.81
DAP1_2019	11.26
DAP1_2021	8.92
DAP1_2022	12.02
DAP1_2024	12
DAP1_2027	11.42
DAP1_2029	11.51
DAP1_2035	9.17
DAP1_2037	11.95
DAP1_2038	11.79
DAP1_2039	8.01
DAP1_2043	11.87
DAP1_2044	11.77
DAP1_2048	11.17
DAP1_2049	11.62
DAP1_2050	10.74
DAP1_2051	10.63
DAP1_2054	11.03
DAP1_2057	8.72
DAP1_2059	10.89
DAP1_2062	13.04
DAP1_2065	12.61
DAP1_2081	9.68
DAP1_2087	11.22
DAP1_2091	8.58
DAP1_2094	10.4
DAP1_2095	13.72
DAP1_2097	12.91
DAP1_2099	9.52
DAP1_2100	10.62
DAP1_2110	8.74
DAP1_2114	9.61
DAP1_2117	9.46
DAP1_2122	12.21
DAP1_2127	10.28
DAP1_2129	12.18
DAP1_2136	10.9
DAP1_2137	11.75
DAP1_2139	11.09
DAP1_2143	12.59
DAP1_2144	8.43
DAP1_2149	9.02
DAP1_2152	11.91
DAP1_2153	11.49
DAP1_2155	11.32
DAP1_2157	12.45
DAP1_2158	11.43
DAP1_2160	12.3
DAP1_2161	11.6
DAP1_2162	11.99
DAP1_2163	8.35
DAP1_2164	8.05
DAP1_2166	13.16
DAP1_2167	9.47
DAP1_2168	11.55
DAP1_2170	12.42
DAP1_2173	13.83
DAP1_2174	9.43
DAP1_2179	8.79
DAP1_2180	8.12
DAP1_2182	10.45
DAP1_2184	9.23
DAP1_2185	13.29
DAP1_2187	11.94
DAP1_2190	11.95
DAP1_2192	10.46
DAP1_2195	8.34
DAP1_2198	12.16
DAP1_2202	8.6
DAP1_2204	9.51
DAP1_2205	12.63
DAP1_2208	8.31
DAP1_2209	12.43
DAP1_2215	14.18
DAP1_2216	11.38
DAP1_2222	11.27
DAP1_2225	8.2
DAP1_2230	11.92
DAP1_2232	11.51
DAP1_2236	13.94
DAP1_2247	9.19
DAP1_2249	14.31
DAP1_2252	12.72
DAP1_2254	11.72
DAP1_2256	10.38
DAP1_2257	12.61
DAP1_2259	11.37
DAP1_2261	11.28
DAP1_2265	12.11
DAP1_2271	11.98
DAP1_2277	9.34
DAP1_2281	13.03
DAP1_2291	10.13
DAP1_2296	11.94
DAP1_2297	12.73
DAP1_2298	8.18
DAP1_2304	13.88
DAP1_2305	8.72
DAP1_2308	12.93
DAP1_2311	9.05
DAP1_2312	11.52
DAP1_2316	9.21
DAP1_2318	8.1
DAP1_2320	11.52
DAP1_2321	9.29
DAP1_2322	10.84
DAP1_2324	8.2
DAP1_2326	12.02
DAP1_2327	12.41
DAP1_2328	9.91
DAP1_2329	8.56
DAP1_2330	9.9
DAP1_2331	14.33
DAP1_2342	9.89
DAP1_2347	8.31
DAP1_2350	11.33
DAP1_2352	12.85
DAP1_2354	12.8
DAP1_2356	13.52
DAP1_2358	11.16
DAP1_2360	11.13
DAP1_2361	10.9
DAP1_2363	11.99
DAP1_2369	12.03
DAP1_2370	12.91
DAP1_2373	13.18
DAP1_2375	9.4
DAP1_2383	12.75
DAP1_2390	11.46
DAP1_2394	10.03
DAP1_2398	12.31
DAP1_2401	8.31
DAP1_2402	12.49
DAP1_2403	12.71
DAP1_2404	8.08
DAP1_2406	13.01
DAP1_2409	8.96
DAP1_2413	12.03
DAP1_2415	12.46
DAP1_2416	10.43
DAP1_2418	11.28
DAP1_2420	12.99
DAP1_2421	12.67
DAP1_2424	9.41
DAP1_2425	12.3
DAP1_2430	8.52
DAP1_2431	8.81
DAP1_2432	9.52
DAP1_2434	11.78
DAP1_2436	12.6
DAP1_2439	11.41
DAP1_2440	12.93
DAP1_2442	12.64
DAP1_2450	11.67
DAP1_2458	10.43
DAP1_2459	12.93
DAP1_2461	11.93
DAP1_2485	12.67
DAP1_2501	11.71
DAP1_2534	11.2
DAP1_2536	10.37
DAP1_2555	9.42
DAP1_2584	13.51
DAP1_2612	12.6
DAP1_2619	8.82
DAP1_2630	10.18
DAP1_2632	12.52
DAP1_2651	10.33
DAP1_2658	8.92
DAP1_2661	10.43
DAP1_2680	13.29
DAP1_2692	10.22
DAP1_2693	12.84
DAP1_2698	11.45
DAP1_2705	12.77
DAP1_2706	11.67
DAP1_2707	12.86
DAP1_2708	12.55
DAP1_2715	9.02
DAP1_2717	11.15
DAP1_2721	11.41
DAP1_2723	9.91
DAP1_2728	9.12
DAP1_2729	12.14
DAP1_2732	8.52
DAP1_2733	11.1
DAP1_2738	11.15
DAP1_2739	10.23
DAP1_2741	13.6
DAP1_2748	8.71
DAP1_2749	10.28
DAP1_2753	9.21
DAP1_2755	11.68
DAP1_2760	8.58
DAP1_2768	12.76
DAP1_2776	13.76
DAP1_2787	12.72
DAP1_2788	13.23
DAP1_2789	12.58
DAP1_2791	9.61
DAP1_2794	9.78
DAP1_2795	10.65
DAP1_2797	8.22
DAP1_2798	11.96
DAP1_2799	12.73
DAP1_2802	8.39
DAP1_2803	12.25
DAP1_2804	9.57
DAP1_2807	9.54
DAP1_2808	9.45
DAP1_2810	11.99
DAP1_2811	10.77
DAP1_2813	11.22
DAP1_2816	10.11
DAP1_2818	12.6
DAP1_2820	11.32
DAP1_2822	12.45
DAP1_2827	10.19
DAP1_2828	10.81
DAP1_2829	11.89
DAP1_2831	9.44
DAP1_2833	12.71
DAP1_2834	11.49
DAP1_2838	11.58
DAP1_2840	12.53
DAP1_2843	11.39
DAP1_2853	12.49
DAP1_2854	11.57
DAP1_2856	8.69
DAP1_2857	12.43
DAP1_2861	9.47
DAP1_2862	11.58
DAP1_2863	10.56
DAP1_2867	9.18
DAP1_2868	8.34
DAP1_2871	8.66
DAP1_2879	9.12
DAP1_2882	12.59
DAP1_2883	11.31
DAP1_2885	13.4
DAP1_2890	11.93
DAP1_2892	12.08
DAP1_2893	8.94
DAP1_2895	10.29
DAP1_2896	12.12
DAP1_2898	13.25
DAP1_2901	11.26
DAP1_2902	12.71
DAP1_2903	9.77
DAP1_2906	9.37
DAP1_2907	12.71
DAP1_2910	13.18
DAP1_2913	9.91
DAP1_2915	12.06
DAP1_2916	10.01
DAP1_2926	12.14
DAP1_2927	12.7
DAP1_2930	10.41
DAP1_2932	9.74
DAP1_2934	11.83
DAP1_2939	9.91
DAP1_2941	11.55
DAP1_2943	8.66
DAP1_2951	11.58
DAP1_2952	12.38
DAP1_2954	11.4
DAP1_2960	10.13
DAP1_2962	13.34
DAP1_2964	12.12
DAP1_2966	12.1
DAP1_2968	12.74
DAP1_2976	8.78
DAP1_2983	9.37
DAP1_2985	8.65
DAP1_2986	11.94
DAP1_2988	8.16
DAP1_2989	11.56
DAP1_2990	13.41
DAP1_2991	10.93
DAP1_2994	8.56
DAP1_2995	12.06
DAP1_2999	8.07
DAP1_3001	13.11
DAP1_3002	9.03
DAP1_3007	8.38
DAP1_3011	9.7
DAP1_3014	10.16
DAP1_3019	8.68
DAP1_3022	11.67
DAP1_3027	12.47
DAP1_3028	13.03
DAP1_3030	8.24
DAP1_3031	8.33
DAP1_3038	12.39
DAP1_3039	12.22
DAP1_3041	10.83
DAP1_3042	12.46
DAP1_3043	10.56
DAP1_3045	12.05
DAP1_3049	10.09
DAP1_3050	7.91
DAP1_3051	10.2
DAP1_3055	8.68
DAP1_3056	12.16
DAP1_3057	8.72
DAP1_3060	11.63
DAP1_3063	12.64
DAP1_3066	9.65
DAP1_3069	12.3
DAP1_3072	9.75
DAP1_3075	10.2
DAP1_3077	8.96
DAP1_3083	11.23
DAP1_3085	12.67
DAP1_3087	12.22
DAP1_3089	8.98
DAP1_3091	12.36
DAP1_3092	11.03
DAP1_3096	13.2
DAP1_3099	11.33
DAP1_3101	12.79
DAP1_3103	7.95
DAP1_3105	10.81
DAP1_3111	12.51
DAP1_3115	9.13
DAP1_3125	12.66
DAP1_3126	9.57
DAP1_3132	11.52
DAP1_3136	12.2
DAP1_3141	10.98
DAP1_3144	11.63
DAP1_3145	12.64
