Reporter Identifier	VALUE
DAP1_0003	12.12
DAP1_0010	11.9
DAP1_0021	9.57
DAP1_0023	9.35
DAP1_0027	10.56
DAP1_0028	9.57
DAP1_0030	11.54
DAP1_0031	12.47
DAP1_0033	9.27
DAP1_0036	9.65
DAP1_0038	11.24
DAP1_0040	13.33
DAP1_0041	9.43
DAP1_0042	8.78
DAP1_0050	12.94
DAP1_0051	9.42
DAP1_0054	10.93
DAP1_0056	10.43
DAP1_0061	9.58
DAP1_0062	12.77
DAP1_0063	10.84
DAP1_0066	11.54
DAP1_0067	12.07
DAP1_0069	10.73
DAP1_0070	12.37
DAP1_0074	10.49
DAP1_0075	9.64
DAP1_0080	8.25
DAP1_0087	8.1
DAP1_0096	8.23
DAP1_0101	8.93
DAP1_0102	12.06
DAP1_0103	11.88
DAP1_0105	9.58
DAP1_0109	11.13
DAP1_0110	8.23
DAP1_0111	11.18
DAP1_0113	12.05
DAP1_0119	11.24
DAP1_0121	9.09
DAP1_0122	8.89
DAP1_0124	13.54
DAP1_0125	11.79
DAP1_0130	9.95
DAP1_0140	8.92
DAP1_0147	10.91
DAP1_0152	13.29
DAP1_0153	9.95
DAP1_0154	13.66
DAP1_0162	11.6
DAP1_0171	12.31
DAP1_0172	13.62
DAP1_0174	13.64
DAP1_0178	8.87
DAP1_0182	11.86
DAP1_0185	13.32
DAP1_0186	8.23
DAP1_0205	13.38
DAP1_0206	10.51
DAP1_0208	9.12
DAP1_0209	10.77
DAP1_0210	9.66
DAP1_0213	8.28
DAP1_0215	8
DAP1_0220	13.61
DAP1_0223	11.55
DAP1_0230	8.52
DAP1_0233	12.66
DAP1_0234	11.57
DAP1_0240	9.22
DAP1_0247	12.32
DAP1_0256	13.3
DAP1_0261	11.81
DAP1_0263	10.4
DAP1_0265	11.28
DAP1_0269	9.27
DAP1_0270	11.5
DAP1_0273	12.72
DAP1_0285	11.96
DAP1_0296	11.7
DAP1_0300	12.63
DAP1_0312	13.33
DAP1_0315	9.04
DAP1_0331	13.44
DAP1_0341	10.99
DAP1_0361	12.79
DAP1_0368	12.43
DAP1_0377	12.43
DAP1_0398	13.4
DAP1_0401	12.71
DAP1_0403	10.38
DAP1_0427	12.03
DAP1_0430	9.89
DAP1_0433	7.9
DAP1_0437	11.78
DAP1_0442	9.19
DAP1_0453	12.14
DAP1_0460	8.34
DAP1_0480	11.55
DAP1_0482	8.37
DAP1_0509	12.83
