Reporter Identifier	VALUE
DAP1_0003	10.65
DAP1_0010	12.44
DAP1_0021	9.87
DAP1_0023	8.91
DAP1_0027	10.85
DAP1_0028	8.42
DAP1_0030	11.72
DAP1_0031	13.1
DAP1_0033	9.6
DAP1_0036	8.26
DAP1_0038	10.03
DAP1_0040	13.26
DAP1_0041	8.9
DAP1_0042	9.37
DAP1_0050	12.91
DAP1_0051	9.89
DAP1_0054	11.98
DAP1_0056	12.92
DAP1_0061	10.49
DAP1_0062	10.51
DAP1_0063	12.11
DAP1_0066	11.64
DAP1_0067	12.23
DAP1_0069	9.38
DAP1_0070	12.02
DAP1_0074	10.73
DAP1_0075	10.66
DAP1_0080	8.24
DAP1_0087	9.78
DAP1_0096	8.53
DAP1_0101	8.42
DAP1_0102	12.07
DAP1_0103	12.46
DAP1_0105	9.09
DAP1_0109	8.79
DAP1_0110	10.15
DAP1_0111	9.82
DAP1_0113	12.1
DAP1_0119	9.01
DAP1_0121	8.65
DAP1_0122	8.52
DAP1_0124	13.4
DAP1_0125	10.31
DAP1_0130	11.2
DAP1_0140	10.02
DAP1_0147	11.31
DAP1_0152	13.15
DAP1_0153	8.18
DAP1_0154	14.04
DAP1_0162	11.9
DAP1_0171	11.24
DAP1_0172	13.81
DAP1_0174	13.25
DAP1_0178	8.92
DAP1_0182	12.31
DAP1_0185	12.26
DAP1_0186	10.41
DAP1_0205	12.94
DAP1_0206	11.43
DAP1_0208	9.67
DAP1_0209	9.81
DAP1_0210	8.83
DAP1_0213	9.44
DAP1_0215	8.54
DAP1_0220	13.98
DAP1_0223	11.16
DAP1_0230	9.73
DAP1_0233	12.62
DAP1_0234	12.61
DAP1_0240	11.29
DAP1_0247	12.03
DAP1_0256	13.25
DAP1_0261	12.17
DAP1_0263	9.44
DAP1_0265	11.18
DAP1_0269	9.33
DAP1_0270	11.86
DAP1_0273	12.98
DAP1_0285	12.85
DAP1_0296	10.24
DAP1_0300	12.01
DAP1_0312	13.3
DAP1_0315	8.82
DAP1_0331	12.9
DAP1_0341	10.43
DAP1_0361	12.87
DAP1_0368	12.71
DAP1_0377	11.97
DAP1_0398	13.82
DAP1_0401	12.59
DAP1_0403	9.39
DAP1_0427	12.27
DAP1_0430	10.51
DAP1_0433	7.87
DAP1_0437	11.08
DAP1_0442	12.4
DAP1_0453	12.5
DAP1_0460	9.03
DAP1_0480	12.23
DAP1_0482	10.34
DAP1_0509	12.56
DAP1_0515	11.28
DAP1_0542	8.06
DAP1_0559	8.56
DAP1_0581	11.71
DAP1_0585	9.59
DAP1_0587	9.66
DAP1_0594	13.9
DAP1_0601	8.34
DAP1_0605	12.26
DAP1_0606	10.14
DAP1_0607	10.43
DAP1_0609	14.19
DAP1_0614	8.2
DAP1_0619	11.25
DAP1_0620	12.79
DAP1_0623	9.5
DAP1_0629	14.57
DAP1_0630	10.15
DAP1_0631	11.48
DAP1_0634	11.55
DAP1_0636	12.75
DAP1_0648	9.69
DAP1_0649	12.92
DAP1_0651	11.87
DAP1_0654	10.86
DAP1_0656	13.31
DAP1_0657	13.31
DAP1_0671	10.27
DAP1_0674	8.75
DAP1_0678	11.64
DAP1_0682	13.07
DAP1_0691	9.83
DAP1_0692	9.37
DAP1_0696	9.54
DAP1_0697	8.89
DAP1_0700	13.72
DAP1_0715	10.94
DAP1_0717	9.34
DAP1_0718	8.84
DAP1_0720	8.61
DAP1_0721	12.96
DAP1_0724	8.28
DAP1_0731	10.3
DAP1_0732	11.29
DAP1_0740	10.16
DAP1_0742	10.13
DAP1_0743	12.57
DAP1_0744	12.36
DAP1_0745	9.49
DAP1_0747	8.65
DAP1_0751	10.99
DAP1_0752	12.9
DAP1_0753	10.68
DAP1_0754	11.92
DAP1_0756	8.35
DAP1_0758	14.18
DAP1_0759	11.1
DAP1_0764	12.28
DAP1_0775	11.62
DAP1_0778	9.27
DAP1_0780	10.66
DAP1_0781	11.7
DAP1_0791	10.92
DAP1_0799	11.95
DAP1_0800	12.64
DAP1_0805	11.9
DAP1_0807	10.71
DAP1_0813	10.65
DAP1_0814	12.59
DAP1_0815	9.63
DAP1_0820	11.6
DAP1_0822	13.52
DAP1_0839	9.62
DAP1_0840	13.51
DAP1_0844	11.81
DAP1_0859	11.04
DAP1_0861	9.94
DAP1_0864	11.51
DAP1_0881	9.77
DAP1_0884	10.17
DAP1_0885	9.13
DAP1_0887	11.49
DAP1_0889	8.1
DAP1_0890	12.72
DAP1_0891	11.66
DAP1_0895	10.62
DAP1_0897	11.58
DAP1_0901	11.6
DAP1_0905	9.47
DAP1_0913	12.33
DAP1_0915	9.84
DAP1_0917	8.23
DAP1_0920	12.6
DAP1_0925	11.75
DAP1_0926	8.51
DAP1_0929	12.59
DAP1_0931	9.93
DAP1_0933	10.78
DAP1_0935	9.17
DAP1_0936	12.59
DAP1_0940	14.14
DAP1_0942	11.58
DAP1_0943	11.69
DAP1_0944	11.19
DAP1_0946	12.78
DAP1_0949	10.27
DAP1_0950	11.26
DAP1_0951	13.6
DAP1_0952	12.53
DAP1_0958	11.58
DAP1_0960	10.01
DAP1_0961	8.43
DAP1_0963	11.94
DAP1_0969	8.97
DAP1_0971	9.72
DAP1_0973	12.38
DAP1_0974	11.57
DAP1_0976	12.71
DAP1_0977	10.52
DAP1_0978	9.2
DAP1_0979	12.92
DAP1_0984	11.44
DAP1_0987	9.17
DAP1_0989	12.99
DAP1_0991	8.81
DAP1_0992	12.96
DAP1_1000	8.52
DAP1_1001	8.67
DAP1_1002	12.5
DAP1_1006	11.24
DAP1_1009	12.15
DAP1_1011	12.68
DAP1_1015	11.55
DAP1_1020	11.92
DAP1_1022	12.65
DAP1_1024	12.34
DAP1_1030	8.5
DAP1_1032	9.68
DAP1_1037	11.89
DAP1_1039	12
DAP1_1040	10.22
DAP1_1041	12.17
DAP1_1042	10.47
DAP1_1044	10.96
DAP1_1046	9.65
DAP1_1047	8.91
DAP1_1051	12.03
DAP1_1055	11.66
DAP1_1060	8.35
DAP1_1063	10.29
DAP1_1066	13.91
DAP1_1071	8.96
DAP1_1072	8.32
DAP1_1077	10.67
DAP1_1078	11.09
DAP1_1079	13.6
DAP1_1080	8.6
DAP1_1085	11.55
DAP1_1086	10.25
DAP1_1087	12.55
DAP1_1088	12.35
DAP1_1093	13.84
DAP1_1097	9.73
DAP1_1098	10.64
DAP1_1099	10.59
DAP1_1102	11.82
DAP1_1104	12.83
DAP1_1105	11.39
DAP1_1109	11.64
DAP1_1110	9.17
DAP1_1111	13.25
DAP1_1124	11.42
DAP1_1125	10.77
DAP1_1138	11.1
DAP1_1145	10.67
DAP1_1151	11.4
DAP1_1164	11.95
DAP1_1170	12.36
DAP1_1171	8.84
DAP1_1173	8.25
DAP1_1178	10.34
DAP1_1182	8.2
DAP1_1190	9.88
DAP1_1191	8.99
DAP1_1203	10.15
DAP1_1219	8.66
DAP1_1222	8.19
DAP1_1225	11.26
DAP1_1227	11.13
DAP1_1228	13.31
DAP1_1229	12.32
DAP1_1240	10.56
DAP1_1241	8.34
DAP1_1248	9.87
DAP1_1250	11.27
DAP1_1255	8.37
DAP1_1256	8.89
DAP1_1262	9.64
DAP1_1265	8.39
DAP1_1267	9.1
DAP1_1269	12.37
DAP1_1270	9.96
DAP1_1272	9.91
DAP1_1276	11.21
DAP1_1277	11.32
DAP1_1285	12.67
DAP1_1286	11.94
DAP1_1307	13.67
DAP1_1309	12.43
DAP1_1311	10.35
DAP1_1312	9.73
DAP1_1317	9.43
DAP1_1319	12.81
DAP1_1320	10.08
DAP1_1321	8.42
DAP1_1324	12.53
DAP1_1326	10.69
DAP1_1330	8.19
DAP1_1331	9.44
DAP1_1333	12.47
DAP1_1334	10.49
DAP1_1335	13.22
DAP1_1337	11.83
DAP1_1338	9.71
DAP1_1339	10.85
DAP1_1340	12.44
DAP1_1341	9.12
DAP1_1343	8.89
DAP1_1344	9.07
DAP1_1360	12.69
DAP1_1370	11.37
DAP1_1375	13.65
DAP1_1377	8.76
DAP1_1382	13.01
DAP1_1384	11.99
DAP1_1389	10.11
DAP1_1390	11.55
DAP1_1392	10.89
DAP1_1407	12.42
DAP1_1432	11.26
DAP1_1439	12.92
DAP1_1462	10.41
DAP1_1482	14.1
DAP1_1493	13.05
DAP1_1543	9.9
DAP1_1549	8.67
DAP1_1550	11.81
DAP1_1553	8.07
DAP1_1558	8.71
DAP1_1559	13.55
DAP1_1562	9.17
DAP1_1563	9.34
DAP1_1564	10.03
DAP1_1565	8.44
DAP1_1577	10.45
DAP1_1581	9.01
DAP1_1586	10.9
DAP1_1587	12.1
DAP1_1588	12.27
DAP1_1590	11.73
DAP1_1595	13.44
DAP1_1596	10.94
DAP1_1599	10.24
DAP1_1600	9.58
DAP1_1601	12.93
DAP1_1604	8.14
DAP1_1608	12.85
DAP1_1610	11.49
DAP1_1617	8.27
DAP1_1623	8.04
DAP1_1628	9.29
DAP1_1629	11.39
DAP1_1634	13.1
DAP1_1640	11.25
DAP1_1644	8.66
DAP1_1645	12.99
DAP1_1646	11.74
DAP1_1647	8.67
DAP1_1650	12
DAP1_1651	11.58
DAP1_1653	8.33
DAP1_1655	8.41
DAP1_1658	9.63
DAP1_1661	10.02
DAP1_1665	11.33
DAP1_1671	8.32
DAP1_1676	8.84
DAP1_1678	13.43
DAP1_1679	10.83
DAP1_1680	11.48
DAP1_1682	10.1
DAP1_1685	8.63
DAP1_1688	11.95
DAP1_1689	9.31
DAP1_1693	11.33
DAP1_1697	8.74
DAP1_1700	12.67
DAP1_1702	11.74
DAP1_1707	8.42
DAP1_1711	8.94
DAP1_1714	13.36
DAP1_1718	8.87
DAP1_1730	12.11
DAP1_1739	10.77
DAP1_1740	12.28
DAP1_1741	8.46
DAP1_1743	9.94
DAP1_1746	10.47
DAP1_1749	9.47
DAP1_1753	8.45
DAP1_1756	9.85
DAP1_1757	13.04
DAP1_1759	11.35
DAP1_1761	8.91
DAP1_1762	12.42
DAP1_1765	12.62
DAP1_1766	9.79
DAP1_1768	7.71
DAP1_1771	11.09
DAP1_1772	9
DAP1_1775	12.69
DAP1_1776	12.3
DAP1_1777	13.19
DAP1_1780	8.93
DAP1_1784	12.01
DAP1_1786	8.54
DAP1_1787	11.56
DAP1_1789	10.93
DAP1_1790	12.69
DAP1_1795	13.2
DAP1_1799	9.99
DAP1_1804	12.73
DAP1_1808	12.88
DAP1_1823	9.11
DAP1_1824	9.69
DAP1_1825	10.35
DAP1_1826	12.01
DAP1_1828	12.6
DAP1_1836	9.84
DAP1_1838	10.54
DAP1_1841	12.08
DAP1_1842	10.78
DAP1_1844	10.91
DAP1_1850	10.73
DAP1_1851	8.47
DAP1_1856	11.79
DAP1_1861	10.27
DAP1_1862	9.24
DAP1_1868	13.43
DAP1_1869	7.97
DAP1_1870	11.92
DAP1_1871	10.36
DAP1_1873	11.03
DAP1_1874	12.54
DAP1_1876	14.1
DAP1_1882	12.25
DAP1_1883	11.08
DAP1_1884	10.85
DAP1_1885	10.61
DAP1_1886	13.02
DAP1_1887	9.34
DAP1_1888	8.35
DAP1_1893	13.28
DAP1_1895	8.11
DAP1_1899	10.94
DAP1_1908	10.83
DAP1_1913	11.38
DAP1_1931	9.51
DAP1_1935	11.7
DAP1_1938	10.63
DAP1_1942	12.13
DAP1_1944	9.84
DAP1_1946	11.14
DAP1_1949	13.81
DAP1_1950	9.58
DAP1_1951	8.6
DAP1_1953	9.47
DAP1_1954	13.21
DAP1_1955	12.19
DAP1_1959	12
DAP1_1961	8.35
DAP1_1967	9.35
DAP1_1969	8.43
DAP1_1974	11
DAP1_1980	9.19
DAP1_1983	10.8
DAP1_1984	8.4
DAP1_1985	10.06
DAP1_1987	13.41
DAP1_1989	11.04
DAP1_1990	11.96
DAP1_1994	9.1
DAP1_1998	10.62
DAP1_2003	8.96
DAP1_2008	10.52
DAP1_2016	8.97
DAP1_2017	13.86
DAP1_2019	9.82
DAP1_2021	9.15
DAP1_2022	9.9
DAP1_2024	12.2
DAP1_2027	11.71
DAP1_2029	10.13
DAP1_2035	10.43
DAP1_2037	11.58
DAP1_2038	11.75
DAP1_2039	8.19
DAP1_2043	10.72
DAP1_2044	12.29
DAP1_2048	12.45
DAP1_2049	12.03
DAP1_2050	10.59
DAP1_2051	9.57
DAP1_2054	9.69
DAP1_2057	8.82
DAP1_2059	8.55
DAP1_2062	13.55
DAP1_2065	12.31
DAP1_2081	11.22
DAP1_2087	11.19
DAP1_2091	9.73
DAP1_2094	10.23
DAP1_2095	13.75
DAP1_2097	12.88
DAP1_2099	10.48
DAP1_2100	12.31
DAP1_2110	11.21
