Reporter Identifier	VALUE
DAP1_0003	11.86
DAP1_0010	11.85
DAP1_0021	9.6
DAP1_0023	8.85
DAP1_0027	10.68
DAP1_0028	8.11
DAP1_0030	11.12
DAP1_0031	13.4
DAP1_0033	10.54
DAP1_0036	9.62
DAP1_0038	10
DAP1_0040	13.06
DAP1_0041	8.87
DAP1_0042	11.66
DAP1_0050	12.66
DAP1_0051	8.5
DAP1_0054	11.32
DAP1_0056	12.59
DAP1_0061	10.45
DAP1_0062	8.51
DAP1_0063	11.89
DAP1_0066	11.65
DAP1_0067	12.62
DAP1_0069	10.29
DAP1_0070	10.55
DAP1_0074	11.31
DAP1_0075	11.82
DAP1_0080	8.25
DAP1_0087	9.65
DAP1_0096	11.43
DAP1_0101	8.61
DAP1_0102	11.9
DAP1_0103	12.64
DAP1_0105	9.93
DAP1_0109	9.08
DAP1_0110	9.72
DAP1_0111	10.45
DAP1_0113	11.65
DAP1_0119	8.33
DAP1_0121	9.15
DAP1_0122	8.64
DAP1_0124	13.08
DAP1_0125	9.1
DAP1_0130	11.66
DAP1_0140	11.49
DAP1_0147	10.4
DAP1_0152	13.29
DAP1_0153	8.4
DAP1_0154	13.32
DAP1_0162	11.62
DAP1_0171	10.38
DAP1_0172	14.2
DAP1_0174	13.58
DAP1_0178	8.4
DAP1_0182	11.54
DAP1_0185	11.3
DAP1_0186	9.91
DAP1_0205	13.27
DAP1_0206	11.32
DAP1_0208	12.3
DAP1_0209	11.34
DAP1_0210	9.01
DAP1_0213	8.38
DAP1_0215	8.43
DAP1_0220	13.29
DAP1_0223	12.71
DAP1_0230	8.33
DAP1_0233	13.1
DAP1_0234	11.44
DAP1_0240	11.96
DAP1_0247	9.75
DAP1_0256	12.86
DAP1_0261	12.22
DAP1_0263	10.42
DAP1_0265	12.08
DAP1_0269	10.2
DAP1_0270	11.45
DAP1_0273	12.8
DAP1_0285	12.72
DAP1_0296	8.97
DAP1_0300	11.42
DAP1_0312	13.55
DAP1_0315	9.93
DAP1_0331	12.58
DAP1_0341	11.93
DAP1_0361	12.97
DAP1_0368	12.74
DAP1_0377	12.59
DAP1_0398	12.78
DAP1_0401	12.78
DAP1_0403	9.63
DAP1_0427	10.37
DAP1_0430	11.32
DAP1_0433	8.1
DAP1_0437	10.92
DAP1_0442	10.23
DAP1_0453	12.86
DAP1_0460	8.26
DAP1_0480	11.32
DAP1_0482	11.58
DAP1_0509	12.68
DAP1_0515	10.07
DAP1_0542	9.15
DAP1_0559	8.75
DAP1_0581	11.49
DAP1_0585	10.88
DAP1_0587	8.03
DAP1_0594	14.09
DAP1_0601	8.06
DAP1_0605	12.3
DAP1_0606	11.38
DAP1_0607	9.92
DAP1_0609	14.56
DAP1_0614	10.55
DAP1_0619	11.91
DAP1_0620	13.54
DAP1_0623	8.28
DAP1_0629	14.56
DAP1_0630	10.54
DAP1_0631	11.82
DAP1_0634	10.45
DAP1_0636	13.17
DAP1_0648	7.99
DAP1_0649	13.22
DAP1_0651	11.61
DAP1_0654	12.32
DAP1_0656	13.33
DAP1_0657	14.07
DAP1_0671	10.33
DAP1_0674	11.55
DAP1_0678	12.11
DAP1_0682	12.98
DAP1_0691	9.48
DAP1_0692	9.37
DAP1_0696	9.42
DAP1_0697	11.24
DAP1_0700	13.65
DAP1_0715	11.76
DAP1_0717	8.3
DAP1_0718	10.54
DAP1_0720	8.59
DAP1_0721	12.73
DAP1_0724	7.93
DAP1_0731	10.8
DAP1_0732	12.22
DAP1_0740	12.08
DAP1_0742	12.59
DAP1_0743	12.56
DAP1_0744	12.99
DAP1_0745	9.7
DAP1_0747	8.91
DAP1_0751	11.4
DAP1_0752	12.71
DAP1_0753	9.08
DAP1_0754	11.51
DAP1_0756	10.33
DAP1_0758	14.59
DAP1_0759	12.1
DAP1_0764	11.92
DAP1_0775	11.05
DAP1_0778	10.92
DAP1_0780	9.66
DAP1_0781	12.3
DAP1_0791	9.71
DAP1_0799	11.84
DAP1_0800	12.41
DAP1_0805	11.61
DAP1_0807	9.45
DAP1_0813	11.26
DAP1_0814	12.44
DAP1_0815	9.44
DAP1_0820	12.24
DAP1_0822	13.37
DAP1_0839	10.67
DAP1_0840	13.29
DAP1_0844	11.65
DAP1_0859	11.55
DAP1_0861	11.7
DAP1_0864	12.45
DAP1_0881	9.26
DAP1_0884	11.05
DAP1_0885	9.82
DAP1_0887	11.65
DAP1_0889	9.48
DAP1_0890	12.59
DAP1_0891	12.91
DAP1_0895	11.27
DAP1_0897	9.41
DAP1_0901	10.79
DAP1_0905	8.27
DAP1_0913	11.59
DAP1_0915	8.46
DAP1_0917	10.16
DAP1_0920	12.27
DAP1_0925	12.73
DAP1_0926	8.21
DAP1_0929	12.32
DAP1_0931	10.43
DAP1_0933	9.91
DAP1_0935	8.15
DAP1_0936	13.04
DAP1_0940	13.68
DAP1_0942	11.45
DAP1_0943	9.51
DAP1_0944	11.55
DAP1_0946	12.51
DAP1_0949	11.16
DAP1_0950	11.22
DAP1_0951	13.82
DAP1_0952	13.38
DAP1_0958	10.68
DAP1_0960	10.1
DAP1_0961	9.94
DAP1_0963	12.24
DAP1_0969	8.89
DAP1_0971	9.1
DAP1_0973	12.84
DAP1_0974	12.33
DAP1_0976	12.37
DAP1_0977	9.22
DAP1_0978	10.59
DAP1_0979	13.01
DAP1_0984	11.3
DAP1_0987	9.05
DAP1_0989	13.15
DAP1_0991	10.36
DAP1_0992	12.65
DAP1_1000	11.56
DAP1_1001	8.73
DAP1_1002	12.36
DAP1_1006	10.13
DAP1_1009	11.11
DAP1_1011	13.19
DAP1_1015	11
DAP1_1020	13.63
DAP1_1022	12.93
DAP1_1024	12.15
DAP1_1030	8.39
DAP1_1032	8.57
DAP1_1037	10.9
DAP1_1039	11.86
DAP1_1040	10.42
DAP1_1041	11.56
DAP1_1042	9.39
