Reporter Identifier	VALUE
DAP1_0003	11.62
DAP1_0010	12.01
DAP1_0021	10.43
DAP1_0023	9.02
DAP1_0027	10.24
DAP1_0028	9.24
DAP1_0030	11.65
DAP1_0031	12.44
DAP1_0033	9.59
DAP1_0036	9.22
DAP1_0038	9.58
DAP1_0040	13.41
DAP1_0041	9.69
DAP1_0042	9.64
DAP1_0050	13
DAP1_0051	8.24
DAP1_0054	11.41
DAP1_0056	11.81
DAP1_0061	9.84
DAP1_0062	9.64
DAP1_0063	11.1
DAP1_0066	12.45
DAP1_0067	12.68
DAP1_0069	9.62
DAP1_0070	11.93
DAP1_0074	10.67
DAP1_0075	9.01
DAP1_0080	8.24
DAP1_0087	9.45
DAP1_0096	11.47
DAP1_0101	8.36
DAP1_0102	12.15
DAP1_0103	12.66
DAP1_0105	10.73
DAP1_0109	10.78
DAP1_0110	8.99
DAP1_0111	10.51
DAP1_0113	12.68
DAP1_0119	8.66
DAP1_0121	8.68
DAP1_0122	9.69
DAP1_0124	13.01
DAP1_0125	8.67
DAP1_0130	9.9
DAP1_0140	10.64
DAP1_0147	11.24
DAP1_0152	12.42
DAP1_0153	8.15
DAP1_0154	13.8
DAP1_0162	11.57
DAP1_0171	11.29
DAP1_0172	13.97
DAP1_0174	12.4
DAP1_0178	8.25
DAP1_0182	11.95
DAP1_0185	11.41
DAP1_0186	8.41
DAP1_0205	13.42
DAP1_0206	10.88
DAP1_0208	10.18
DAP1_0209	11.51
DAP1_0210	8.93
DAP1_0213	8.32
DAP1_0215	8.34
DAP1_0220	13.84
DAP1_0223	9.76
DAP1_0230	8.99
DAP1_0233	13.02
DAP1_0234	12.32
DAP1_0240	10.59
DAP1_0247	12.26
DAP1_0256	13.27
DAP1_0261	11.46
DAP1_0263	10.18
DAP1_0265	10.95
DAP1_0269	9.31
DAP1_0270	11.65
DAP1_0273	12.78
DAP1_0285	13.68
DAP1_0296	8.69
DAP1_0300	11.62
DAP1_0312	12.78
DAP1_0315	8.43
DAP1_0331	12.82
DAP1_0341	10.87
DAP1_0361	12.7
DAP1_0368	12.29
DAP1_0377	12.56
DAP1_0398	13.2
DAP1_0401	12.87
DAP1_0403	10.11
DAP1_0427	12.45
DAP1_0430	10.85
DAP1_0433	8.31
DAP1_0437	11.4
DAP1_0442	11.17
DAP1_0453	12.55
DAP1_0460	8.68
DAP1_0480	12.45
DAP1_0482	10.13
DAP1_0509	12.58
DAP1_0515	8.43
DAP1_0542	8.67
DAP1_0559	8.73
DAP1_0581	11.02
DAP1_0585	10.53
DAP1_0587	8.09
DAP1_0594	12.87
DAP1_0601	8.11
DAP1_0605	11.95
DAP1_0606	10.83
DAP1_0607	10.32
DAP1_0609	14.11
DAP1_0614	8.32
DAP1_0619	10.01
DAP1_0620	12.79
