Reporter Identifier	VALUE
DAP1_0003	9.47
DAP1_0010	12.75
DAP1_0021	8.31
DAP1_0023	9.74
DAP1_0027	9.16
DAP1_0028	8.66
DAP1_0030	11.87
DAP1_0031	12.95
DAP1_0033	9.36
DAP1_0036	9.88
DAP1_0038	10.75
DAP1_0040	13.25
DAP1_0041	9.52
DAP1_0042	9.12
DAP1_0050	13.08
DAP1_0051	8.81
DAP1_0054	10.97
DAP1_0056	10.57
DAP1_0061	10.25
DAP1_0062	8.54
DAP1_0063	11.66
DAP1_0066	11.2
DAP1_0067	13.13
DAP1_0069	10.66
DAP1_0070	12.24
DAP1_0074	11.14
DAP1_0075	10.12
DAP1_0080	8.34
DAP1_0087	8.26
DAP1_0096	8.56
DAP1_0101	8.9
DAP1_0102	11.6
DAP1_0103	12.28
DAP1_0105	8.98
DAP1_0109	9.45
DAP1_0110	8
DAP1_0111	10.11
DAP1_0113	12.28
DAP1_0119	8.06
DAP1_0121	9.76
DAP1_0122	9.08
DAP1_0124	13.59
DAP1_0125	9.97
DAP1_0130	11.76
DAP1_0140	10.4
DAP1_0147	10.16
DAP1_0152	12.97
DAP1_0153	8.02
DAP1_0154	13.3
DAP1_0162	11.16
DAP1_0171	11.55
DAP1_0172	13.77
DAP1_0174	13.53
DAP1_0178	8.48
DAP1_0182	12.71
DAP1_0185	10.97
DAP1_0186	10.38
DAP1_0205	12.85
DAP1_0206	11.59
DAP1_0208	10.72
DAP1_0209	10.24
DAP1_0210	9.48
DAP1_0213	8.7
DAP1_0215	8.23
DAP1_0220	13.28
DAP1_0223	11.56
DAP1_0230	8.83
DAP1_0233	12.42
DAP1_0234	9.88
DAP1_0240	11.45
DAP1_0247	12.37
DAP1_0256	13.28
DAP1_0261	11.89
DAP1_0263	10.87
DAP1_0265	9.92
DAP1_0269	9.59
DAP1_0270	12.53
DAP1_0273	11.22
DAP1_0285	12.65
DAP1_0296	9.88
DAP1_0300	9.1
DAP1_0312	13.58
DAP1_0315	9.01
DAP1_0331	12.54
DAP1_0341	11.83
DAP1_0361	13.06
DAP1_0368	11.42
DAP1_0377	12.67
DAP1_0398	13.47
DAP1_0401	12.48
DAP1_0403	10.55
DAP1_0427	11.9
DAP1_0430	10.32
DAP1_0433	8.04
DAP1_0437	11.89
DAP1_0442	10.6
DAP1_0453	12.34
DAP1_0460	8.47
DAP1_0480	11.47
DAP1_0482	11.22
DAP1_0509	12.33
DAP1_0515	10.7
DAP1_0542	8.28
DAP1_0559	9.17
DAP1_0581	12.78
DAP1_0585	8.34
DAP1_0587	8.15
DAP1_0594	14.05
DAP1_0601	10.94
DAP1_0605	11.97
DAP1_0606	11.24
DAP1_0607	8.99
DAP1_0609	14.59
DAP1_0614	8.3
DAP1_0619	11.36
DAP1_0620	12.71
DAP1_0623	8.24
DAP1_0629	14.64
DAP1_0630	10.08
DAP1_0631	11.82
DAP1_0634	11.59
DAP1_0636	13.57
DAP1_0648	10.46
DAP1_0649	13.53
DAP1_0651	12.08
DAP1_0654	12.2
DAP1_0656	13.31
DAP1_0657	13.8
DAP1_0671	8.95
DAP1_0674	10.04
DAP1_0678	12.31
DAP1_0682	13.22
DAP1_0691	9.67
DAP1_0692	8.85
DAP1_0696	9.66
DAP1_0697	11.28
DAP1_0700	13.74
DAP1_0715	10.58
DAP1_0717	10.8
DAP1_0718	9.49
DAP1_0720	9.35
DAP1_0721	12.57
DAP1_0724	10.34
DAP1_0731	10.9
DAP1_0732	11.65
DAP1_0740	11.62
DAP1_0742	10.96
DAP1_0743	12.8
DAP1_0744	12.73
DAP1_0745	9.61
DAP1_0747	8.37
DAP1_0751	10.57
DAP1_0752	12.41
DAP1_0753	9.29
DAP1_0754	9.5
DAP1_0756	8.1
DAP1_0758	14.39
DAP1_0759	12.19
DAP1_0764	12.83
DAP1_0775	10.6
DAP1_0778	9.52
DAP1_0780	10.71
DAP1_0781	10.39
DAP1_0791	8.42
DAP1_0799	11.93
DAP1_0800	12.2
DAP1_0805	11.14
DAP1_0807	8.71
DAP1_0813	11.73
DAP1_0814	12.7
DAP1_0815	8.76
DAP1_0820	11.71
DAP1_0822	13.47
DAP1_0839	10.46
DAP1_0840	13.37
DAP1_0844	12.73
DAP1_0859	11.2
DAP1_0861	11.56
DAP1_0864	12.58
DAP1_0881	8.55
DAP1_0884	10.38
DAP1_0885	7.98
DAP1_0887	11.55
DAP1_0889	8.24
DAP1_0890	12.35
DAP1_0891	12.55
DAP1_0895	9.7
DAP1_0897	11.46
DAP1_0901	11.11
DAP1_0905	11.12
DAP1_0913	10.63
DAP1_0915	8.31
DAP1_0917	8.62
DAP1_0920	11.97
DAP1_0925	12.5
DAP1_0926	8.75
DAP1_0929	12.03
DAP1_0931	10.8
DAP1_0933	11.45
DAP1_0935	8.26
DAP1_0936	13.05
DAP1_0940	13.75
DAP1_0942	10.49
DAP1_0943	11.93
DAP1_0944	9.56
DAP1_0946	12.57
DAP1_0949	8.48
DAP1_0950	9.74
