Reporter Identifier	VALUE
DAP1_0003	11.82
DAP1_0010	12.6
DAP1_0021	10.47
DAP1_0023	8.66
DAP1_0027	10.86
DAP1_0028	8.92
DAP1_0030	11.97
DAP1_0031	12.58
DAP1_0033	8.66
DAP1_0036	9.56
DAP1_0038	8.96
DAP1_0040	13.45
DAP1_0041	8.95
DAP1_0042	8.4
DAP1_0050	12.73
DAP1_0051	8.4
DAP1_0054	11.62
DAP1_0056	11.62
DAP1_0061	9.65
DAP1_0062	8.84
DAP1_0063	11.38
DAP1_0066	11.89
DAP1_0067	12.92
DAP1_0069	10.9
DAP1_0070	12.19
DAP1_0074	11.19
DAP1_0075	10.19
DAP1_0080	8.24
DAP1_0087	8.94
DAP1_0096	10.69
DAP1_0101	8.28
DAP1_0102	12.03
DAP1_0103	11.85
DAP1_0105	8.42
DAP1_0109	10.54
DAP1_0110	8.65
DAP1_0111	9.65
DAP1_0113	12.08
DAP1_0119	9.39
DAP1_0121	8.54
DAP1_0122	10.04
DAP1_0124	13.27
DAP1_0125	8.94
DAP1_0130	9.03
DAP1_0140	10.9
DAP1_0147	11.11
DAP1_0152	12.77
DAP1_0153	8.95
DAP1_0154	13.58
DAP1_0162	11.55
DAP1_0171	11.19
DAP1_0172	12.89
DAP1_0174	14.02
DAP1_0178	8.76
DAP1_0182	12.23
DAP1_0185	11.49
DAP1_0186	10.2
DAP1_0205	13.64
DAP1_0206	11.23
DAP1_0208	9.55
DAP1_0209	11.32
DAP1_0210	8.72
DAP1_0213	9.09
DAP1_0215	8.18
DAP1_0220	13.67
DAP1_0223	10.6
DAP1_0230	8.22
DAP1_0233	12.89
DAP1_0234	11.47
DAP1_0240	9.92
DAP1_0247	12.06
DAP1_0256	13.14
DAP1_0261	12.09
DAP1_0263	9.98
DAP1_0265	10.98
DAP1_0269	9.42
DAP1_0270	12.1
DAP1_0273	12.84
DAP1_0285	12.67
DAP1_0296	9.1
DAP1_0300	11.16
DAP1_0312	13.13
DAP1_0315	8.41
DAP1_0331	12.79
DAP1_0341	10.68
DAP1_0361	12.95
DAP1_0368	12.78
DAP1_0377	12.67
DAP1_0398	13.27
DAP1_0401	12.5
DAP1_0403	10.52
DAP1_0427	11.8
DAP1_0430	10.78
DAP1_0433	8.06
DAP1_0437	11.08
DAP1_0442	9.44
DAP1_0453	12.6
DAP1_0460	8.31
DAP1_0480	11.94
DAP1_0482	10.37
DAP1_0509	12.61
DAP1_0515	10.17
DAP1_0542	8.57
DAP1_0559	8.51
DAP1_0581	10.8
DAP1_0585	10.49
DAP1_0587	8.26
DAP1_0594	13.52
DAP1_0601	9.02
DAP1_0605	11.87
DAP1_0606	9.95
DAP1_0607	10.92
DAP1_0609	14.34
DAP1_0614	8.16
DAP1_0619	8.77
DAP1_0620	12.77
DAP1_0623	9.81
DAP1_0629	14.44
DAP1_0630	8.62
DAP1_0631	11.53
DAP1_0634	11.95
DAP1_0636	12.99
DAP1_0648	7.95
DAP1_0649	12.02
DAP1_0651	11.82
DAP1_0654	10.23
DAP1_0656	13.51
DAP1_0657	13.36
DAP1_0671	11
DAP1_0674	9.38
DAP1_0678	11.95
DAP1_0682	13.14
DAP1_0691	9.39
DAP1_0692	10.8
DAP1_0696	8.59
DAP1_0697	11.39
DAP1_0700	13.89
DAP1_0715	11.08
DAP1_0717	9.49
DAP1_0718	9.36
DAP1_0720	8.53
DAP1_0721	12.65
DAP1_0724	9.59
DAP1_0731	10.3
DAP1_0732	10.43
DAP1_0740	11.45
DAP1_0742	11.14
DAP1_0743	12.53
DAP1_0744	13.12
DAP1_0745	9.54
DAP1_0747	10.33
DAP1_0751	11.49
DAP1_0752	12.97
DAP1_0753	9.38
DAP1_0754	12.45
DAP1_0756	8.23
DAP1_0758	14.18
DAP1_0759	8.41
DAP1_0764	11.8
DAP1_0775	11.17
DAP1_0778	9.63
DAP1_0780	10.03
DAP1_0781	12.02
DAP1_0791	9.45
DAP1_0799	11.66
DAP1_0800	12.73
DAP1_0805	12.6
DAP1_0807	8.98
DAP1_0813	11.6
DAP1_0814	12.52
DAP1_0815	9.94
DAP1_0820	11.47
DAP1_0822	13.31
DAP1_0839	9.17
DAP1_0840	13.5
DAP1_0844	11.61
DAP1_0859	11.6
DAP1_0861	10.62
DAP1_0864	11.95
DAP1_0881	9.68
DAP1_0884	10.59
DAP1_0885	8.76
DAP1_0887	11.24
DAP1_0889	8.29
DAP1_0890	12.86
DAP1_0891	12.64
DAP1_0895	10.5
DAP1_0897	10.87
DAP1_0901	11.1
DAP1_0905	10.42
DAP1_0913	11.77
DAP1_0915	8.85
DAP1_0917	8.27
DAP1_0920	12.46
DAP1_0925	12.77
DAP1_0926	8.46
DAP1_0929	12.03
DAP1_0931	10.62
DAP1_0933	11.28
DAP1_0935	8.05
DAP1_0936	12.51
DAP1_0940	14.18
DAP1_0942	10.92
DAP1_0943	11.28
DAP1_0944	10.89
DAP1_0946	12.94
DAP1_0949	9.56
DAP1_0950	11.05
DAP1_0951	13.62
DAP1_0952	13.42
DAP1_0958	11.21
DAP1_0960	10.16
DAP1_0961	8.49
DAP1_0963	12.01
DAP1_0969	9.07
DAP1_0971	9.82
DAP1_0973	12.68
DAP1_0974	11.22
DAP1_0976	12.74
DAP1_0977	10.76
DAP1_0978	9.55
DAP1_0979	12.98
DAP1_0984	11.52
DAP1_0987	9.38
DAP1_0989	13.31
DAP1_0991	9.81
DAP1_0992	12.81
DAP1_1000	8.51
DAP1_1001	8.58
DAP1_1002	12.18
DAP1_1006	10.4
DAP1_1009	12.01
DAP1_1011	12.76
DAP1_1015	11.61
DAP1_1020	13.74
DAP1_1022	12.26
DAP1_1024	12.62
DAP1_1030	10.05
DAP1_1032	9.61
DAP1_1037	12.42
DAP1_1039	11.66
DAP1_1040	10.75
DAP1_1041	12.03
DAP1_1042	9.23
DAP1_1044	11.04
DAP1_1046	11.15
DAP1_1047	8.95
DAP1_1051	11.98
DAP1_1055	12.32
DAP1_1060	8.27
DAP1_1063	9.83
DAP1_1066	13.9
DAP1_1071	9.1
DAP1_1072	8.23
DAP1_1077	10.52
DAP1_1078	10.88
DAP1_1079	13.94
DAP1_1080	8.51
DAP1_1085	12.15
DAP1_1086	9.1
DAP1_1087	11.99
DAP1_1088	12.43
DAP1_1093	13.94
DAP1_1097	10.19
DAP1_1098	10.67
DAP1_1099	8.71
DAP1_1102	11.3
DAP1_1104	13.11
DAP1_1105	10.91
DAP1_1109	13.03
DAP1_1110	9.3
DAP1_1111	12.98
DAP1_1124	11.56
DAP1_1125	8.93
DAP1_1138	9.5
DAP1_1145	10.07
DAP1_1151	11.13
DAP1_1164	11.73
DAP1_1170	12.18
DAP1_1171	9.49
DAP1_1173	8.28
DAP1_1178	10.6
DAP1_1182	8.03
DAP1_1190	11.11
DAP1_1191	10.77
DAP1_1203	10.91
DAP1_1219	11.39
DAP1_1222	9.65
DAP1_1225	9.94
DAP1_1227	10.9
DAP1_1228	13.38
DAP1_1229	11.51
DAP1_1240	10.63
DAP1_1241	8.7
DAP1_1248	10.4
DAP1_1250	11.51
DAP1_1255	8.13
DAP1_1256	9.6
DAP1_1262	9.67
DAP1_1265	8.31
DAP1_1267	10.26
DAP1_1269	11.86
DAP1_1270	8.79
DAP1_1272	9.61
DAP1_1276	10.39
