Reporter Identifier	VALUE
DAP1_0003	10.02
DAP1_0010	12.61
DAP1_0021	9.08
DAP1_0023	8.95
DAP1_0027	9.84
DAP1_0028	9.43
DAP1_0030	12.31
DAP1_0031	12.96
DAP1_0033	11.15
DAP1_0036	9.04
DAP1_0038	10.12
DAP1_0040	13.29
DAP1_0041	9.45
DAP1_0042	10.18
DAP1_0050	12.74
DAP1_0051	8.31
DAP1_0054	11.21
DAP1_0056	12.21
DAP1_0061	9.92
DAP1_0062	11.63
DAP1_0063	11.76
DAP1_0066	11.96
DAP1_0067	12.63
DAP1_0069	9.63
DAP1_0070	12.51
DAP1_0074	10.82
DAP1_0075	10.82
DAP1_0080	8.42
DAP1_0087	9.97
DAP1_0096	10.41
DAP1_0101	9.1
DAP1_0102	11.77
DAP1_0103	11.43
DAP1_0105	10.59
DAP1_0109	11.5
DAP1_0110	8.09
DAP1_0111	10.54
DAP1_0113	12.21
DAP1_0119	8.46
DAP1_0121	8.73
DAP1_0122	8.58
DAP1_0124	13.14
DAP1_0125	9.38
DAP1_0130	9.42
DAP1_0140	12
DAP1_0147	10.31
DAP1_0152	13.04
DAP1_0153	8.12
DAP1_0154	13.29
DAP1_0162	11.64
DAP1_0171	11.57
DAP1_0172	14.13
DAP1_0174	13.43
DAP1_0178	8.14
DAP1_0182	12.04
DAP1_0185	12.51
DAP1_0186	11.05
DAP1_0205	13.07
DAP1_0206	9.8
DAP1_0208	9.29
DAP1_0209	10.95
DAP1_0210	8.84
DAP1_0213	8.61
DAP1_0215	8.41
DAP1_0220	13.46
DAP1_0223	12
DAP1_0230	8.2
DAP1_0233	12.87
DAP1_0234	11.82
DAP1_0240	11.52
DAP1_0247	11.94
DAP1_0256	12.85
DAP1_0261	9.75
DAP1_0263	10.67
DAP1_0265	10.65
DAP1_0269	11.48
DAP1_0270	11.4
DAP1_0273	13.02
DAP1_0285	12.84
DAP1_0296	10.01
DAP1_0300	11.11
DAP1_0312	13.32
DAP1_0315	8.18
DAP1_0331	12.58
DAP1_0341	11.18
DAP1_0361	12.77
DAP1_0368	12.26
DAP1_0377	12.46
DAP1_0398	13.32
DAP1_0401	12.71
DAP1_0403	10.76
DAP1_0427	11.81
DAP1_0430	10.13
DAP1_0433	8.08
DAP1_0437	11.26
DAP1_0442	10.78
DAP1_0453	12.35
DAP1_0460	8.48
DAP1_0480	11.91
DAP1_0482	10.17
DAP1_0509	12.65
DAP1_0515	9.77
DAP1_0542	7.99
DAP1_0559	8.69
DAP1_0581	11.35
DAP1_0585	11
DAP1_0587	11.13
DAP1_0594	13.95
DAP1_0601	9.03
DAP1_0605	12.27
DAP1_0606	10.4
DAP1_0607	9.14
DAP1_0609	14.25
DAP1_0614	10.73
DAP1_0619	10.89
DAP1_0620	13.06
DAP1_0623	10.11
DAP1_0629	14.41
DAP1_0630	8.82
DAP1_0631	11.48
DAP1_0634	11.29
DAP1_0636	13.1
DAP1_0648	8.97
DAP1_0649	13.3
DAP1_0651	11.24
DAP1_0654	11.67
DAP1_0656	12.96
DAP1_0657	14.02
DAP1_0671	10.43
DAP1_0674	9.91
DAP1_0678	12.15
DAP1_0682	13.12
DAP1_0691	9.96
DAP1_0692	9.97
DAP1_0696	8.94
DAP1_0697	10.91
DAP1_0700	13.57
DAP1_0715	10.25
DAP1_0717	10.27
DAP1_0718	8.76
DAP1_0720	8.67
DAP1_0721	12.79
DAP1_0724	9.35
DAP1_0731	11.17
DAP1_0732	11.78
DAP1_0740	11.54
DAP1_0742	11.23
DAP1_0743	12.31
DAP1_0744	12.96
DAP1_0745	8.29
DAP1_0747	9.14
DAP1_0751	11.48
DAP1_0752	12.96
DAP1_0753	9.03
DAP1_0754	11.15
DAP1_0756	8.52
DAP1_0758	14.17
DAP1_0759	10.48
DAP1_0764	12.65
DAP1_0775	11.27
DAP1_0778	9.7
DAP1_0780	10.44
DAP1_0781	12.6
DAP1_0791	11.63
DAP1_0799	11.36
DAP1_0800	11.91
DAP1_0805	12.61
DAP1_0807	8.93
DAP1_0813	11.46
DAP1_0814	12.89
DAP1_0815	8.27
DAP1_0820	11.31
DAP1_0822	13.32
DAP1_0839	10.03
DAP1_0840	13.4
DAP1_0844	12.01
DAP1_0859	11.81
DAP1_0861	11.1
DAP1_0864	12.12
DAP1_0881	8.76
DAP1_0884	10.67
DAP1_0885	9.39
DAP1_0887	10.77
DAP1_0889	9.58
DAP1_0890	12.53
DAP1_0891	12.34
DAP1_0895	10.15
DAP1_0897	10.17
DAP1_0901	11.44
DAP1_0905	10.6
DAP1_0913	11.41
DAP1_0915	9.96
DAP1_0917	8.34
DAP1_0920	12.36
DAP1_0925	12.64
DAP1_0926	8.09
DAP1_0929	12.75
DAP1_0931	9.76
DAP1_0933	11.26
DAP1_0935	8.34
DAP1_0936	12.97
DAP1_0940	14.05
DAP1_0942	11.15
DAP1_0943	11.14
DAP1_0944	11.01
DAP1_0946	12.55
DAP1_0949	11.72
DAP1_0950	10.54
DAP1_0951	13.73
DAP1_0952	13.37
DAP1_0958	11.07
DAP1_0960	10.03
DAP1_0961	9.9
DAP1_0963	11.53
DAP1_0969	8.93
DAP1_0971	9.21
DAP1_0973	13.03
DAP1_0974	10.69
DAP1_0976	12.43
DAP1_0977	10.31
DAP1_0978	9.8
DAP1_0979	12.68
DAP1_0984	10.76
DAP1_0987	9.09
DAP1_0989	13.21
DAP1_0991	11.05
DAP1_0992	12.73
DAP1_1000	9
DAP1_1001	8.7
DAP1_1002	11.85
DAP1_1006	9.64
DAP1_1009	12.13
DAP1_1011	12.53
DAP1_1015	11.79
DAP1_1020	13.39
DAP1_1022	12.63
DAP1_1024	11.82
DAP1_1030	8.19
DAP1_1032	9.4
DAP1_1037	10.72
DAP1_1039	11.41
DAP1_1040	12.16
DAP1_1041	10.7
DAP1_1042	10.17
DAP1_1044	8.93
DAP1_1046	11.13
DAP1_1047	9.18
DAP1_1051	12.12
DAP1_1055	12.48
DAP1_1060	8.29
DAP1_1063	11.21
DAP1_1066	13.93
DAP1_1071	11.04
DAP1_1072	8.22
DAP1_1077	11.64
DAP1_1078	8.64
DAP1_1079	14.03
DAP1_1080	8.73
DAP1_1085	11.56
DAP1_1086	10.26
DAP1_1087	12.19
DAP1_1088	12.47
DAP1_1093	13.47
DAP1_1097	9.26
DAP1_1098	10.86
DAP1_1099	11.97
DAP1_1102	10.77
DAP1_1104	13.27
DAP1_1105	11.56
DAP1_1109	11.69
DAP1_1110	8.63
DAP1_1111	13.13
DAP1_1124	10.14
DAP1_1125	8.8
DAP1_1138	9.67
DAP1_1145	11.24
DAP1_1151	11.85
DAP1_1164	11.57
DAP1_1170	12.54
DAP1_1171	10.16
DAP1_1173	8.23
DAP1_1178	10.8
DAP1_1182	8.04
DAP1_1190	9.41
DAP1_1191	9.43
DAP1_1203	10.99
DAP1_1219	10.09
DAP1_1222	9.69
DAP1_1225	12.05
DAP1_1227	10.58
DAP1_1228	13.46
DAP1_1229	11.37
DAP1_1240	10.32
DAP1_1241	8.45
DAP1_1248	11.77
DAP1_1250	11.24
DAP1_1255	8.17
DAP1_1256	9
DAP1_1262	11.3
DAP1_1265	8.71
DAP1_1267	10.16
DAP1_1269	10.76
DAP1_1270	9.56
DAP1_1272	9.01
DAP1_1276	11.07
DAP1_1277	11.82
DAP1_1285	12.89
DAP1_1286	10.62
DAP1_1307	13.48
DAP1_1309	12.62
DAP1_1311	9.3
DAP1_1312	9.93
DAP1_1317	10.2
DAP1_1319	12.7
DAP1_1320	12.42
DAP1_1321	10.9
DAP1_1324	12.07
DAP1_1326	8.28
DAP1_1330	8.83
DAP1_1331	8.43
DAP1_1333	12.49
DAP1_1334	9.54
DAP1_1335	13.2
DAP1_1337	11.79
DAP1_1338	11.79
DAP1_1339	9.9
DAP1_1340	12.1
DAP1_1341	8.93
DAP1_1343	8.66
DAP1_1344	9.32
DAP1_1360	12.38
DAP1_1370	11.56
DAP1_1375	13.79
DAP1_1377	8.87
DAP1_1382	12.95
DAP1_1384	12.54
DAP1_1389	11.32
DAP1_1390	11.62
DAP1_1392	11.54
DAP1_1407	12.9
DAP1_1432	12.19
DAP1_1439	12.79
DAP1_1462	8.93
DAP1_1482	13.58
DAP1_1493	13.62
DAP1_1543	9.69
DAP1_1549	10.76
DAP1_1550	11.48
DAP1_1553	8.1
DAP1_1558	8.99
DAP1_1559	13.3
DAP1_1562	9.2
DAP1_1563	8.63
DAP1_1564	8.24
DAP1_1565	9.28
DAP1_1577	10.56
DAP1_1581	8.23
DAP1_1586	11.62
DAP1_1587	11.56
DAP1_1588	12.14
DAP1_1590	11.24
DAP1_1595	13.14
DAP1_1596	10.55
DAP1_1599	9.36
DAP1_1600	9.71
DAP1_1601	13.19
DAP1_1604	9.51
DAP1_1608	12.35
DAP1_1610	11.92
DAP1_1617	8.18
DAP1_1623	8.81
DAP1_1628	9.16
DAP1_1629	10.2
DAP1_1634	13.32
DAP1_1640	12.08
DAP1_1644	8.56
DAP1_1645	12.72
DAP1_1646	10.37
DAP1_1647	8.63
DAP1_1650	11.07
DAP1_1651	11.82
DAP1_1653	8.02
DAP1_1655	10.46
DAP1_1658	9.52
DAP1_1661	10.22
DAP1_1665	10.82
DAP1_1671	10.05
DAP1_1676	8.91
DAP1_1678	13.66
DAP1_1679	10.48
DAP1_1680	11.97
DAP1_1682	10.2
DAP1_1685	8.65
DAP1_1688	11.6
DAP1_1689	8.89
DAP1_1693	12.02
DAP1_1697	8.69
DAP1_1700	11.95
DAP1_1702	12.27
DAP1_1707	8.51
DAP1_1711	8.95
DAP1_1714	12.98
DAP1_1718	8.83
DAP1_1730	12.39
DAP1_1739	10.1
DAP1_1740	11.56
DAP1_1741	9.86
DAP1_1743	10.74
DAP1_1746	10.63
DAP1_1749	10.93
DAP1_1753	8.81
DAP1_1756	8.8
DAP1_1757	12.98
DAP1_1759	11.09
DAP1_1761	8.68
DAP1_1762	12.51
DAP1_1765	12.7
DAP1_1766	11
DAP1_1768	8.23
DAP1_1771	9.58
DAP1_1772	11.24
DAP1_1775	12.72
DAP1_1776	9.05
DAP1_1777	12.82
DAP1_1780	8.17
DAP1_1784	10.06
DAP1_1786	8.51
DAP1_1787	10.88
DAP1_1789	11.54
DAP1_1790	12.53
DAP1_1795	12.81
DAP1_1799	11.22
DAP1_1804	12.84
DAP1_1808	12.86
DAP1_1823	10.62
DAP1_1824	9.36
DAP1_1825	8.55
DAP1_1826	11.22
DAP1_1828	12.74
DAP1_1836	8.26
DAP1_1838	10.82
DAP1_1841	12.71
DAP1_1842	8.6
DAP1_1844	10.91
DAP1_1850	11.22
DAP1_1851	8.34
DAP1_1856	11.89
DAP1_1861	9.89
DAP1_1862	9.86
DAP1_1868	13.31
DAP1_1869	9.89
DAP1_1870	11.83
DAP1_1871	11.59
DAP1_1873	9.86
DAP1_1874	12.34
DAP1_1876	14.02
DAP1_1882	11.98
DAP1_1883	9.61
DAP1_1884	11.56
DAP1_1885	10.53
DAP1_1886	13.39
DAP1_1887	9.19
DAP1_1888	8.07
DAP1_1893	13.36
DAP1_1895	8.05
DAP1_1899	10.03
DAP1_1908	11.22
DAP1_1913	13.15
DAP1_1931	8.97
DAP1_1935	10.61
DAP1_1938	11.28
DAP1_1942	12.05
DAP1_1944	8.88
DAP1_1946	10.64
DAP1_1949	13.76
DAP1_1950	11.31
DAP1_1951	9.44
DAP1_1953	9.19
DAP1_1954	13.31
DAP1_1955	13.13
DAP1_1959	12.45
DAP1_1961	8.18
DAP1_1967	10.61
DAP1_1969	8.57
DAP1_1974	11.15
DAP1_1980	8.5
DAP1_1983	10.81
DAP1_1984	8.42
