Reporter Identifier	VALUE
DAP1_0003	12.03
DAP1_0010	12.17
DAP1_0021	9.36
DAP1_0023	10.11
DAP1_0027	10.84
DAP1_0028	8.18
DAP1_0030	11.64
DAP1_0031	11.92
DAP1_0033	10.88
DAP1_0036	9.41
DAP1_0038	12.03
DAP1_0040	13.24
DAP1_0041	9.44
DAP1_0042	8.83
DAP1_0050	12.93
DAP1_0051	9.31
DAP1_0054	10.2
DAP1_0056	11.6
DAP1_0061	10.58
DAP1_0062	13.22
DAP1_0063	12.26
DAP1_0066	12.12
DAP1_0067	12.53
DAP1_0069	10.72
DAP1_0070	10.73
DAP1_0074	10.64
DAP1_0075	9.28
DAP1_0080	8.34
DAP1_0087	10.82
DAP1_0096	11.01
DAP1_0101	10.31
DAP1_0102	12.07
DAP1_0103	12.14
DAP1_0105	8.18
DAP1_0109	11.23
DAP1_0110	8.15
DAP1_0111	10.22
DAP1_0113	11.88
DAP1_0119	11.99
DAP1_0121	8.9
DAP1_0122	11.12
DAP1_0124	13.36
DAP1_0125	12.23
DAP1_0130	8.94
DAP1_0140	8.31
DAP1_0147	10.57
DAP1_0152	12.96
DAP1_0153	8.33
DAP1_0154	13.33
DAP1_0162	11
DAP1_0171	12.79
DAP1_0172	13.31
DAP1_0174	13.79
DAP1_0178	8.31
DAP1_0182	12.45
DAP1_0185	13.62
DAP1_0186	10.19
DAP1_0205	13.37
DAP1_0206	10.29
DAP1_0208	8.95
DAP1_0209	10.42
DAP1_0210	9.17
DAP1_0213	9.05
DAP1_0215	8.3
DAP1_0220	13.34
DAP1_0223	9.18
DAP1_0230	8.46
DAP1_0233	12.79
DAP1_0234	12.44
DAP1_0240	10.75
DAP1_0247	11.44
DAP1_0256	11.94
DAP1_0261	11.86
DAP1_0263	9.95
DAP1_0265	11.25
DAP1_0269	9.13
DAP1_0270	11.9
DAP1_0273	12.69
DAP1_0285	11.46
DAP1_0296	12.3
DAP1_0300	10.86
DAP1_0312	12.91
DAP1_0315	9.19
DAP1_0331	13.76
DAP1_0341	11.66
DAP1_0361	12.73
DAP1_0368	12.86
DAP1_0377	12.07
DAP1_0398	13.72
DAP1_0401	12.3
DAP1_0403	10.07
DAP1_0427	11.87
DAP1_0430	10.35
DAP1_0433	8.06
DAP1_0437	11.23
DAP1_0442	10.25
DAP1_0453	12.6
DAP1_0460	8.24
DAP1_0480	11.56
DAP1_0482	10.17
DAP1_0509	12.94
DAP1_0515	10.27
DAP1_0542	7.91
DAP1_0559	8.99
DAP1_0581	12.13
DAP1_0585	9.51
DAP1_0587	12.22
DAP1_0594	13.55
DAP1_0601	8.19
DAP1_0605	13.27
DAP1_0606	9.99
DAP1_0607	9.7
DAP1_0609	14.26
DAP1_0614	8.48
DAP1_0619	12.78
DAP1_0620	12.98
DAP1_0623	8.57
DAP1_0629	13.8
DAP1_0630	9.26
DAP1_0631	11.45
DAP1_0634	11.93
DAP1_0636	13.34
DAP1_0648	9.55
DAP1_0649	12.84
DAP1_0651	11.79
DAP1_0654	9.44
DAP1_0656	12.98
DAP1_0657	12.6
DAP1_0671	12.56
DAP1_0674	10.29
DAP1_0678	13.68
DAP1_0682	12.88
DAP1_0691	12.08
DAP1_0692	10.89
DAP1_0696	9.12
DAP1_0697	10.54
DAP1_0700	13.35
DAP1_0715	13.33
DAP1_0717	11.35
DAP1_0718	9.19
DAP1_0720	8.87
DAP1_0721	12.83
DAP1_0724	11.09
DAP1_0731	9.91
DAP1_0732	9.9
DAP1_0740	9.4
DAP1_0742	10.6
DAP1_0743	12.45
DAP1_0744	12.62
DAP1_0745	8.4
DAP1_0747	9.53
DAP1_0751	11.93
DAP1_0752	11.38
DAP1_0753	9.45
DAP1_0754	12.36
DAP1_0756	8.62
DAP1_0758	14.02
DAP1_0759	8.12
DAP1_0764	11.55
DAP1_0775	9.97
DAP1_0778	9.87
DAP1_0780	9.93
DAP1_0781	11.53
DAP1_0791	12.41
DAP1_0799	11.15
DAP1_0800	13.06
DAP1_0805	11.54
DAP1_0807	10.22
DAP1_0813	11.45
DAP1_0814	12.75
DAP1_0815	8.4
DAP1_0820	11.01
DAP1_0822	13.35
DAP1_0839	9.18
DAP1_0840	13.47
DAP1_0844	11.76
DAP1_0859	11.96
DAP1_0861	9.94
DAP1_0864	10.87
DAP1_0881	8.38
DAP1_0884	10.88
DAP1_0885	8.07
DAP1_0887	11.3
DAP1_0889	10.7
DAP1_0890	12.69
DAP1_0891	9.81
DAP1_0895	9.74
DAP1_0897	10.69
DAP1_0901	11.63
DAP1_0905	9.84
DAP1_0913	11.56
DAP1_0915	9.5
DAP1_0917	8.25
DAP1_0920	12.52
DAP1_0925	12.71
DAP1_0926	10.54
DAP1_0929	11.64
DAP1_0931	10.56
DAP1_0933	11.89
DAP1_0935	8.22
DAP1_0936	12.57
DAP1_0940	14.14
DAP1_0942	11.65
DAP1_0943	10.71
DAP1_0944	10.98
DAP1_0946	12.25
DAP1_0949	12.7
DAP1_0950	11.06
DAP1_0951	13.7
