Reporter Identifier	VALUE
DAP1_0003	11.86
DAP1_0010	12.54
DAP1_0021	9.27
DAP1_0023	9.14
DAP1_0027	10.12
DAP1_0028	9.47
DAP1_0030	11.89
DAP1_0031	12.62
DAP1_0033	8.98
DAP1_0036	9.15
DAP1_0038	10.46
DAP1_0040	13.3
DAP1_0041	9.22
DAP1_0042	9.42
DAP1_0050	13.01
DAP1_0051	8.47
DAP1_0054	11.42
DAP1_0056	11.45
DAP1_0061	9.93
DAP1_0062	10.8
DAP1_0063	12.23
DAP1_0066	11.54
DAP1_0067	12.55
DAP1_0069	11.16
DAP1_0070	11.55
DAP1_0074	10.81
DAP1_0075	9.76
DAP1_0080	8.32
DAP1_0087	8.14
DAP1_0096	11.03
DAP1_0101	8.49
DAP1_0102	11.75
DAP1_0103	11.93
DAP1_0105	8.79
DAP1_0109	10.92
DAP1_0110	8.17
DAP1_0111	10.47
DAP1_0113	11.96
DAP1_0119	10.38
DAP1_0121	8.85
DAP1_0122	10.3
DAP1_0124	13.37
DAP1_0125	9.57
DAP1_0130	9.92
DAP1_0140	8.68
DAP1_0147	10.78
DAP1_0152	13.04
DAP1_0153	8.96
DAP1_0154	13.82
DAP1_0162	11.83
DAP1_0171	11.53
DAP1_0172	13.75
DAP1_0174	13.42
DAP1_0178	8.58
DAP1_0182	11.28
DAP1_0185	11.53
DAP1_0186	8.34
DAP1_0205	12.95
DAP1_0206	10.83
DAP1_0208	10.13
DAP1_0209	11.49
DAP1_0210	9.08
DAP1_0213	9.1
DAP1_0215	8.24
DAP1_0220	13.66
DAP1_0223	11.69
DAP1_0230	8.62
DAP1_0233	13
DAP1_0234	12.22
DAP1_0240	11.3
DAP1_0247	11.69
DAP1_0256	13.11
DAP1_0261	12.04
DAP1_0263	9.94
DAP1_0265	11.37
DAP1_0269	10.95
DAP1_0270	11.74
DAP1_0273	12.63
DAP1_0285	12.33
DAP1_0296	10.2
DAP1_0300	12.38
DAP1_0312	13.09
DAP1_0315	8.77
DAP1_0331	12.81
DAP1_0341	10.06
DAP1_0361	12.67
DAP1_0368	12.67
DAP1_0377	12.2
DAP1_0398	13.27
DAP1_0401	12.94
DAP1_0403	10.11
DAP1_0427	11.78
DAP1_0430	10.48
DAP1_0433	8.35
DAP1_0437	11.47
DAP1_0442	10.19
DAP1_0453	12.44
DAP1_0460	8.23
DAP1_0480	12.02
DAP1_0482	11.3
DAP1_0509	12.68
DAP1_0515	9.72
DAP1_0542	8.17
DAP1_0559	8.97
DAP1_0581	10.66
DAP1_0585	10.34
DAP1_0587	10.91
DAP1_0594	13.61
DAP1_0601	8.26
DAP1_0605	11.95
DAP1_0606	9.38
DAP1_0607	8.97
DAP1_0609	14.24
DAP1_0614	8.03
DAP1_0619	10.31
DAP1_0620	13.27
DAP1_0623	8.08
DAP1_0629	13.99
DAP1_0630	10.38
DAP1_0631	11.18
DAP1_0634	11.15
DAP1_0636	12.85
DAP1_0648	8.15
DAP1_0649	13.24
DAP1_0651	11.56
DAP1_0654	10.41
DAP1_0656	13.26
DAP1_0657	13
DAP1_0671	9.98
DAP1_0674	9.52
DAP1_0678	11.64
DAP1_0682	13.31
DAP1_0691	10.12
DAP1_0692	10.4
DAP1_0696	8.94
DAP1_0697	10.54
DAP1_0700	13.56
DAP1_0715	9.98
DAP1_0717	10.01
DAP1_0718	9.02
DAP1_0720	8.76
DAP1_0721	12.28
DAP1_0724	9.56
DAP1_0731	11.49
DAP1_0732	11.14
DAP1_0740	11.27
DAP1_0742	11.21
DAP1_0743	12.21
DAP1_0744	13.18
DAP1_0745	9.26
DAP1_0747	8.17
DAP1_0751	12.25
DAP1_0752	12.44
DAP1_0753	10.21
DAP1_0754	11.85
DAP1_0756	9.61
DAP1_0758	14.08
DAP1_0759	9.4
DAP1_0764	12.24
DAP1_0775	10.64
DAP1_0778	10.11
DAP1_0780	9.88
DAP1_0781	11.89
DAP1_0791	8.01
DAP1_0799	10.72
DAP1_0800	12.69
DAP1_0805	12.64
DAP1_0807	9.23
DAP1_0813	12.04
DAP1_0814	12.32
DAP1_0815	8.19
DAP1_0820	11.7
DAP1_0822	13.05
DAP1_0839	9.94
DAP1_0840	13.7
DAP1_0844	11.85
DAP1_0859	10.96
DAP1_0861	10.83
DAP1_0864	11.01
DAP1_0881	9.71
DAP1_0884	8.86
DAP1_0885	8.99
DAP1_0887	10.57
DAP1_0889	9.37
DAP1_0890	13.07
DAP1_0891	10.95
DAP1_0895	10.67
DAP1_0897	10.69
DAP1_0901	11.98
DAP1_0905	10.1
DAP1_0913	12.08
DAP1_0915	9.8
DAP1_0917	8.51
DAP1_0920	12.75
DAP1_0925	13.05
DAP1_0926	9.2
DAP1_0929	13.4
DAP1_0931	10.85
DAP1_0933	10.82
DAP1_0935	8.15
DAP1_0936	12.58
DAP1_0940	14.05
DAP1_0942	9.59
DAP1_0943	11.66
DAP1_0944	10.37
DAP1_0946	13.03
DAP1_0949	10.5
DAP1_0950	10.94
DAP1_0951	13.32
DAP1_0952	12.15
DAP1_0958	11.59
DAP1_0960	10.44
DAP1_0961	9.93
DAP1_0963	12.09
DAP1_0969	9.3
DAP1_0971	9.58
DAP1_0973	12.61
DAP1_0974	12.56
DAP1_0976	12.76
DAP1_0977	11.32
DAP1_0978	9.65
DAP1_0979	12.88
DAP1_0984	11.58
DAP1_0987	9.55
DAP1_0989	13.38
DAP1_0991	9.91
DAP1_0992	12.62
DAP1_1000	9.98
DAP1_1001	8.88
DAP1_1002	12.11
DAP1_1006	10.74
DAP1_1009	11.96
DAP1_1011	12.96
DAP1_1015	11.45
DAP1_1020	13.17
DAP1_1022	12.84
DAP1_1024	12.65
DAP1_1030	10.18
DAP1_1032	10.03
DAP1_1037	12.32
DAP1_1039	11.69
DAP1_1040	9.73
DAP1_1041	11.48
DAP1_1042	10.45
DAP1_1044	11.35
DAP1_1046	8.81
DAP1_1047	8.92
DAP1_1051	11.51
DAP1_1055	12.52
DAP1_1060	8.02
DAP1_1063	10.66
DAP1_1066	13.97
DAP1_1071	8.46
DAP1_1072	8.17
DAP1_1077	11.21
DAP1_1078	11.51
DAP1_1079	13.69
DAP1_1080	9
DAP1_1085	11.71
DAP1_1086	9.98
DAP1_1087	12.31
DAP1_1088	12.81
DAP1_1093	13.86
DAP1_1097	8.87
DAP1_1098	11.27
DAP1_1099	9.48
DAP1_1102	11.78
DAP1_1104	12.8
DAP1_1105	10.17
DAP1_1109	13.05
DAP1_1110	9.62
DAP1_1111	13.35
DAP1_1124	11.88
DAP1_1125	10.66
DAP1_1138	7.98
DAP1_1145	10.78
DAP1_1151	10.47
DAP1_1164	12.27
DAP1_1170	12.59
DAP1_1171	9.28
DAP1_1173	8.35
DAP1_1178	11.05
DAP1_1182	8.35
DAP1_1190	10.35
DAP1_1191	10.18
DAP1_1203	11.24
DAP1_1219	9.95
DAP1_1222	8.26
DAP1_1225	10.38
DAP1_1227	9.56
DAP1_1228	14.34
DAP1_1229	11.57
DAP1_1240	10.95
DAP1_1241	8.62
DAP1_1248	10.05
DAP1_1250	11.78
DAP1_1255	8.58
DAP1_1256	9.73
DAP1_1262	10.01
DAP1_1265	7.96
DAP1_1267	9.78
DAP1_1269	11.95
DAP1_1270	9.65
DAP1_1272	10.02
DAP1_1276	10.21
DAP1_1277	12.26
DAP1_1285	12.31
DAP1_1286	10.49
DAP1_1307	13.51
DAP1_1309	12.49
DAP1_1311	10.46
DAP1_1312	10.53
DAP1_1317	10.48
DAP1_1319	12.94
DAP1_1320	11.09
DAP1_1321	8.68
DAP1_1324	12.81
DAP1_1326	8.74
DAP1_1330	7.94
DAP1_1331	9.84
DAP1_1333	11.63
DAP1_1334	10.2
DAP1_1335	13.49
DAP1_1337	12.49
DAP1_1338	10.75
DAP1_1339	10.46
DAP1_1340	12.18
DAP1_1341	8.5
DAP1_1343	8.97
DAP1_1344	8.44
DAP1_1360	12.35
DAP1_1370	11.63
DAP1_1375	13.62
DAP1_1377	9.23
DAP1_1382	13.28
DAP1_1384	11.62
DAP1_1389	11.51
DAP1_1390	10.97
DAP1_1392	11.45
DAP1_1407	12.2
DAP1_1432	11.28
DAP1_1439	12.86
DAP1_1462	9.66
DAP1_1482	13.11
DAP1_1493	13.61
DAP1_1543	10.45
DAP1_1549	9.59
DAP1_1550	11.74
DAP1_1553	8.94
DAP1_1558	9.04
DAP1_1559	13.63
DAP1_1562	8.33
DAP1_1563	8.85
DAP1_1564	10.49
DAP1_1565	8.34
DAP1_1577	8.73
DAP1_1581	8.88
DAP1_1586	9.34
DAP1_1587	12.36
DAP1_1588	12.25
DAP1_1590	11.66
DAP1_1595	13.31
DAP1_1596	10.66
DAP1_1599	9.96
DAP1_1600	9.25
DAP1_1601	12.57
DAP1_1604	8.42
DAP1_1608	12.25
DAP1_1610	11.63
DAP1_1617	8
DAP1_1623	9.85
DAP1_1628	9.5
DAP1_1629	10.6
DAP1_1634	13.12
DAP1_1640	11.52
DAP1_1644	8.71
DAP1_1645	13.42
DAP1_1646	10.42
DAP1_1647	8.89
DAP1_1650	12.32
DAP1_1651	11.78
DAP1_1653	8.31
DAP1_1655	8.65
DAP1_1658	10.09
DAP1_1661	10.03
DAP1_1665	11.04
DAP1_1671	9.6
DAP1_1676	8.49
DAP1_1678	12.93
DAP1_1679	11.16
DAP1_1680	11.42
DAP1_1682	9.44
DAP1_1685	8.88
DAP1_1688	12.67
DAP1_1689	8
DAP1_1693	11.74
DAP1_1697	11.29
DAP1_1700	11.9
DAP1_1702	12.38
DAP1_1707	8.61
DAP1_1711	9.41
DAP1_1714	13.05
DAP1_1718	10.32
DAP1_1730	12.79
DAP1_1739	11.38
DAP1_1740	12.46
DAP1_1741	11.44
DAP1_1743	8.94
DAP1_1746	9.96
DAP1_1749	10.88
DAP1_1753	8.78
DAP1_1756	9.41
DAP1_1757	12.97
DAP1_1759	11.09
DAP1_1761	8.92
DAP1_1762	12.1
DAP1_1765	12.8
DAP1_1766	8.91
DAP1_1768	8.06
DAP1_1771	11.3
DAP1_1772	11.06
