Reporter Identifier	VALUE
DAP1_0003	12.24
DAP1_0010	12.82
DAP1_0021	9.63
DAP1_0023	8.99
DAP1_0027	8.37
DAP1_0028	9.18
DAP1_0030	11.63
DAP1_0031	13.3
DAP1_0033	11.06
DAP1_0036	9.44
DAP1_0038	10.09
DAP1_0040	13.33
DAP1_0041	9.14
DAP1_0042	10.42
DAP1_0050	12.92
DAP1_0051	8.4
DAP1_0054	9.76
DAP1_0056	11.79
DAP1_0061	10.7
DAP1_0062	8.45
DAP1_0063	12.07
DAP1_0066	11.62
DAP1_0067	12.63
DAP1_0069	10.8
DAP1_0070	12.49
DAP1_0074	10.3
DAP1_0075	11.39
DAP1_0080	8.22
DAP1_0087	9.59
DAP1_0096	10.87
DAP1_0101	8.7
DAP1_0102	12.47
DAP1_0103	12.46
DAP1_0105	8.5
DAP1_0109	10.33
DAP1_0110	8.21
DAP1_0111	10.49
DAP1_0113	12.73
DAP1_0119	8.38
DAP1_0121	8.77
DAP1_0122	8.77
DAP1_0124	13.52
DAP1_0125	9.36
DAP1_0130	10.35
DAP1_0140	10.1
DAP1_0147	11.43
DAP1_0152	13.27
DAP1_0153	8.32
DAP1_0154	13.96
DAP1_0162	11.88
DAP1_0171	11.27
DAP1_0172	13.48
DAP1_0174	13.74
DAP1_0178	9.59
DAP1_0182	12.12
DAP1_0185	9.62
DAP1_0186	9.77
DAP1_0205	12.83
DAP1_0206	11.27
DAP1_0208	10.68
DAP1_0209	11.46
DAP1_0210	8.97
DAP1_0213	9.32
DAP1_0215	8.15
DAP1_0220	13.41
DAP1_0223	11.82
DAP1_0230	8.45
DAP1_0233	12.91
DAP1_0234	12.82
DAP1_0240	11.38
DAP1_0247	11.53
DAP1_0256	13.46
DAP1_0261	12.6
DAP1_0263	9.57
DAP1_0265	10.48
DAP1_0269	8.79
DAP1_0270	11.49
DAP1_0273	12.88
DAP1_0285	13.4
DAP1_0296	9.54
DAP1_0300	11.52
DAP1_0312	13.43
DAP1_0315	8.54
DAP1_0331	12.51
DAP1_0341	11.65
DAP1_0361	12.96
DAP1_0368	12.22
DAP1_0377	11.79
DAP1_0398	13.44
DAP1_0401	12.85
DAP1_0403	9.2
DAP1_0427	12
DAP1_0430	11.03
DAP1_0433	9.28
DAP1_0437	10.36
DAP1_0442	11.18
DAP1_0453	11.98
DAP1_0460	8.34
DAP1_0480	11.8
DAP1_0482	9.98
DAP1_0509	12.49
DAP1_0515	9.68
DAP1_0542	9.57
DAP1_0559	8.83
DAP1_0581	10.31
DAP1_0585	10.29
DAP1_0587	8.11
DAP1_0594	14.05
DAP1_0601	10.34
DAP1_0605	11.9
DAP1_0606	9.73
DAP1_0607	8.31
DAP1_0609	14.25
DAP1_0614	8.36
DAP1_0619	10.89
DAP1_0620	13.48
DAP1_0623	10.46
DAP1_0629	14.72
DAP1_0630	8.96
DAP1_0631	12.29
DAP1_0634	11.16
DAP1_0636	13.22
DAP1_0648	8.09
DAP1_0649	13.68
