Reporter Identifier	VALUE
DAP1_0003	11.62
DAP1_0010	12.27
DAP1_0021	8.97
DAP1_0023	8.67
DAP1_0027	10.49
DAP1_0028	8.16
DAP1_0030	12.2
DAP1_0031	12.78
DAP1_0033	10.4
DAP1_0036	9.5
DAP1_0038	8.87
DAP1_0040	13.3
DAP1_0041	8.75
DAP1_0042	8.97
DAP1_0050	12.78
DAP1_0051	10.28
DAP1_0054	10.88
DAP1_0056	11.56
DAP1_0061	11.16
DAP1_0062	8.38
DAP1_0063	12.06
DAP1_0066	11.9
DAP1_0067	12.67
DAP1_0069	9.98
DAP1_0070	11.97
DAP1_0074	11.5
DAP1_0075	11.36
DAP1_0080	8.27
DAP1_0087	8.3
DAP1_0096	10.38
DAP1_0101	8.43
DAP1_0102	11.96
DAP1_0103	13.01
DAP1_0105	9.2
DAP1_0109	9.45
DAP1_0110	8.22
DAP1_0111	10.16
DAP1_0113	12.49
DAP1_0119	8.12
DAP1_0121	8.52
DAP1_0122	8.42
DAP1_0124	13.69
DAP1_0125	9.2
DAP1_0130	11.04
DAP1_0140	11.22
DAP1_0147	10.66
DAP1_0152	13.03
DAP1_0153	9.23
DAP1_0154	13.79
DAP1_0162	10.73
DAP1_0171	10.96
DAP1_0172	12.48
DAP1_0174	13.85
DAP1_0178	8.96
DAP1_0182	12.3
DAP1_0185	10.64
DAP1_0186	10.19
DAP1_0205	13.3
DAP1_0206	10.95
DAP1_0208	9.64
DAP1_0209	11.25
DAP1_0210	8.73
DAP1_0213	8.88
DAP1_0215	8.26
DAP1_0220	13.71
DAP1_0223	9
DAP1_0230	9.37
DAP1_0233	12.39
DAP1_0234	10.69
DAP1_0240	9.69
DAP1_0247	11.7
DAP1_0256	13.25
DAP1_0261	12.18
DAP1_0263	11.13
DAP1_0265	11.2
DAP1_0269	9.54
DAP1_0270	11.07
DAP1_0273	12.69
DAP1_0285	12.31
DAP1_0296	9.17
DAP1_0300	10.97
DAP1_0312	12.98
DAP1_0315	11.11
DAP1_0331	12.97
DAP1_0341	11
DAP1_0361	12.72
DAP1_0368	12.45
DAP1_0377	12.87
DAP1_0398	13.33
DAP1_0401	12.74
DAP1_0403	9.6
DAP1_0427	12.07
DAP1_0430	10.57
DAP1_0433	9.4
DAP1_0437	11.86
DAP1_0442	10.71
DAP1_0453	12.37
DAP1_0460	7.99
DAP1_0480	10.67
DAP1_0482	11.09
DAP1_0509	13.3
DAP1_0515	9.5
DAP1_0542	7.97
DAP1_0559	8.52
DAP1_0581	9.9
DAP1_0585	8.34
DAP1_0587	9.29
DAP1_0594	13.95
DAP1_0601	8.3
DAP1_0605	10.96
DAP1_0606	10.88
DAP1_0607	10.52
DAP1_0609	14.24
DAP1_0614	8.75
DAP1_0619	9.87
DAP1_0620	13.92
DAP1_0623	11.29
DAP1_0629	14.4
DAP1_0630	8.57
DAP1_0631	11.59
DAP1_0634	11.75
DAP1_0636	12.73
DAP1_0648	9.85
DAP1_0649	13.14
DAP1_0651	12.48
DAP1_0654	11.65
DAP1_0656	13.4
DAP1_0657	13.51
DAP1_0671	11.39
DAP1_0674	10.42
DAP1_0678	12.45
DAP1_0682	13.23
DAP1_0691	9.62
DAP1_0692	9.05
DAP1_0696	8.71
DAP1_0697	10.16
DAP1_0700	13.59
DAP1_0715	10.52
DAP1_0717	10.88
DAP1_0718	10.53
DAP1_0720	8.5
DAP1_0721	12.76
DAP1_0724	11.03
DAP1_0731	9.08
DAP1_0732	12
DAP1_0740	10.57
DAP1_0742	10.73
DAP1_0743	12.17
DAP1_0744	12.86
DAP1_0745	9.04
DAP1_0747	8.71
DAP1_0751	11.94
DAP1_0752	12.58
DAP1_0753	9.59
DAP1_0754	11.56
DAP1_0756	9.35
DAP1_0758	14.25
DAP1_0759	11.24
DAP1_0764	12.23
DAP1_0775	10.35
DAP1_0778	9.27
DAP1_0780	9.11
DAP1_0781	11.97
DAP1_0791	9
DAP1_0799	12.06
DAP1_0800	12.44
DAP1_0805	12.82
DAP1_0807	9.92
DAP1_0813	11.88
DAP1_0814	12.05
DAP1_0815	8.29
DAP1_0820	11.44
DAP1_0822	13.29
DAP1_0839	8.73
DAP1_0840	13.41
DAP1_0844	11.74
DAP1_0859	10.31
DAP1_0861	11.63
DAP1_0864	12.11
DAP1_0881	9.52
DAP1_0884	11.29
DAP1_0885	8.94
DAP1_0887	10.6
DAP1_0889	8.92
DAP1_0890	12.66
DAP1_0891	13.55
DAP1_0895	9.14
DAP1_0897	9.74
DAP1_0901	10.67
DAP1_0905	9.66
DAP1_0913	10.99
DAP1_0915	8.19
DAP1_0917	8.37
DAP1_0920	12.54
DAP1_0925	12.48
DAP1_0926	8.5
DAP1_0929	12.32
DAP1_0931	9.52
DAP1_0933	10.74
DAP1_0935	8.28
DAP1_0936	12.98
DAP1_0940	14.14
DAP1_0942	11.09
DAP1_0943	11.62
DAP1_0944	11.15
DAP1_0946	13.11
DAP1_0949	10.06
DAP1_0950	11.94
DAP1_0951	13.67
DAP1_0952	13.37
DAP1_0958	11.5
DAP1_0960	9.71
DAP1_0961	8.41
DAP1_0963	12.29
DAP1_0969	8.8
DAP1_0971	9.49
DAP1_0973	12.87
DAP1_0974	10.85
DAP1_0976	12.63
DAP1_0977	10.46
DAP1_0978	8.63
DAP1_0979	12.71
DAP1_0984	11.61
DAP1_0987	8.9
DAP1_0989	13.21
DAP1_0991	10.51
DAP1_0992	12.41
DAP1_1000	9.63
DAP1_1001	8.56
DAP1_1002	12.47
DAP1_1006	10.46
DAP1_1009	12.09
DAP1_1011	12.88
DAP1_1015	11.53
DAP1_1020	13.16
DAP1_1022	13.11
DAP1_1024	12.69
DAP1_1030	11.27
DAP1_1032	9.49
DAP1_1037	11.72
DAP1_1039	11.67
DAP1_1040	9.42
DAP1_1041	11.34
DAP1_1042	10.59
DAP1_1044	10.63
DAP1_1046	11.57
DAP1_1047	9.85
DAP1_1051	12.47
DAP1_1055	12.27
DAP1_1060	8.35
DAP1_1063	8.91
DAP1_1066	14.07
DAP1_1071	9.6
DAP1_1072	8.34
DAP1_1077	11.12
DAP1_1078	10.79
DAP1_1079	14.13
DAP1_1080	8.52
DAP1_1085	11.73
DAP1_1086	9.23
DAP1_1087	11.85
DAP1_1088	12.82
DAP1_1093	13.76
DAP1_1097	10.75
DAP1_1098	8.62
DAP1_1099	11.74
DAP1_1102	12.36
DAP1_1104	12.89
DAP1_1105	11.43
DAP1_1109	10.89
DAP1_1110	9.76
DAP1_1111	13.17
DAP1_1124	11.88
DAP1_1125	10.31
DAP1_1138	9.17
DAP1_1145	10.86
DAP1_1151	11.49
DAP1_1164	11.79
DAP1_1170	12.45
DAP1_1171	10.66
DAP1_1173	10.22
DAP1_1178	11.14
DAP1_1182	8.05
DAP1_1190	10.2
DAP1_1191	9.94
DAP1_1203	11.3
DAP1_1219	11.7
DAP1_1222	10.64
DAP1_1225	12.25
DAP1_1227	10.08
DAP1_1228	13.98
DAP1_1229	12.11
DAP1_1240	10.94
DAP1_1241	8.12
DAP1_1248	12.07
DAP1_1250	10.53
DAP1_1255	8.9
DAP1_1256	9.97
DAP1_1262	10.14
DAP1_1265	8.24
DAP1_1267	9.93
DAP1_1269	10.83
DAP1_1270	9.82
DAP1_1272	9.45
DAP1_1276	9.35
DAP1_1277	12.3
DAP1_1285	12.58
DAP1_1286	10.32
DAP1_1307	13.63
DAP1_1309	12.39
DAP1_1311	9.54
DAP1_1312	10.5
DAP1_1317	9.84
DAP1_1319	12.8
DAP1_1320	12.25
DAP1_1321	9.64
DAP1_1324	12.56
DAP1_1326	8.24
DAP1_1330	9.24
DAP1_1331	9.66
DAP1_1333	12.59
DAP1_1334	9.55
DAP1_1335	13.49
DAP1_1337	12.57
DAP1_1338	11.04
DAP1_1339	10.01
DAP1_1340	12.28
DAP1_1341	9.69
DAP1_1343	8.47
DAP1_1344	10.49
DAP1_1360	12.36
DAP1_1370	11.77
DAP1_1375	13.84
DAP1_1377	8.58
DAP1_1382	12.65
DAP1_1384	12.59
DAP1_1389	10.99
DAP1_1390	8.89
DAP1_1392	11.22
DAP1_1407	12.97
DAP1_1432	11.4
DAP1_1439	13.2
DAP1_1462	9.64
DAP1_1482	12.64
DAP1_1493	13.56
DAP1_1543	9.65
DAP1_1549	8.57
DAP1_1550	12.05
DAP1_1553	9.52
DAP1_1558	8.69
DAP1_1559	13.57
DAP1_1562	8.06
DAP1_1563	9.22
DAP1_1564	10.07
DAP1_1565	9.46
DAP1_1577	8.27
DAP1_1581	8.71
DAP1_1586	10.37
DAP1_1587	12.29
DAP1_1588	12.02
DAP1_1590	11.34
DAP1_1595	13.18
DAP1_1596	11.05
DAP1_1599	9.9
DAP1_1600	10.02
DAP1_1601	12.88
DAP1_1604	9.26
DAP1_1608	12.4
DAP1_1610	10.89
DAP1_1617	9.85
DAP1_1623	8.01
DAP1_1628	9.82
DAP1_1629	9.54
DAP1_1634	13.3
DAP1_1640	13.26
DAP1_1644	8.47
DAP1_1645	13.36
DAP1_1646	11.16
DAP1_1647	8.47
DAP1_1650	11.67
DAP1_1651	11.68
DAP1_1653	7.93
DAP1_1655	9.97
DAP1_1658	8.64
DAP1_1661	10.32
DAP1_1665	11.08
DAP1_1671	10.46
DAP1_1676	8.63
DAP1_1678	13.66
DAP1_1679	11.11
DAP1_1680	11.8
DAP1_1682	9.94
DAP1_1685	8.61
DAP1_1688	11.64
DAP1_1689	10.6
DAP1_1693	11.79
DAP1_1697	8.57
DAP1_1700	9.13
DAP1_1702	12.33
DAP1_1707	8.41
DAP1_1711	8.81
DAP1_1714	13.08
DAP1_1718	9.17
DAP1_1730	12.78
DAP1_1739	11.17
DAP1_1740	12.66
DAP1_1741	10.84
DAP1_1743	11.46
DAP1_1746	10.98
DAP1_1749	9.81
DAP1_1753	8.52
DAP1_1756	9.61
DAP1_1757	12.66
DAP1_1759	12.96
DAP1_1761	9.57
DAP1_1762	12.42
DAP1_1765	12.52
DAP1_1766	10.23
DAP1_1768	8.23
DAP1_1771	11.2
DAP1_1772	10.27
DAP1_1775	12.76
DAP1_1776	12.07
DAP1_1777	13.34
DAP1_1780	8.12
DAP1_1784	11.77
DAP1_1786	9.07
DAP1_1787	10.62
DAP1_1789	11.85
DAP1_1790	11.96
DAP1_1795	12.96
DAP1_1799	11.06
DAP1_1804	12.63
DAP1_1808	12.97
DAP1_1823	11.64
DAP1_1824	9.89
DAP1_1825	10.23
DAP1_1826	11.84
DAP1_1828	12.14
DAP1_1836	9.09
DAP1_1838	11.18
DAP1_1841	12.2
DAP1_1842	10.17
DAP1_1844	11.6
DAP1_1850	10.86
DAP1_1851	9.21
DAP1_1856	11.99
DAP1_1861	9.91
DAP1_1862	8.98
DAP1_1868	13.41
DAP1_1869	9.58
DAP1_1870	12.31
DAP1_1871	9.05
DAP1_1873	10.36
DAP1_1874	12.41
DAP1_1876	14.1
DAP1_1882	11.75
DAP1_1883	10.08
DAP1_1884	11.46
DAP1_1885	10.49
DAP1_1886	13.28
DAP1_1887	10.47
DAP1_1888	8.91
DAP1_1893	13.36
DAP1_1895	8.17
DAP1_1899	9.73
DAP1_1908	11.78
DAP1_1913	13.07
DAP1_1931	8.91
DAP1_1935	11.62
DAP1_1938	8.5
DAP1_1942	12.22
DAP1_1944	9.93
DAP1_1946	10.78
DAP1_1949	13.82
DAP1_1950	9.41
DAP1_1951	9.22
DAP1_1953	10.65
DAP1_1954	13.26
DAP1_1955	12.67
DAP1_1959	12.41
DAP1_1961	8.33
DAP1_1967	9.44
DAP1_1969	8.41
DAP1_1974	11.86
DAP1_1980	8.87
DAP1_1983	10.74
DAP1_1984	8.41
DAP1_1985	9.36
DAP1_1987	13.15
DAP1_1989	11.43
DAP1_1990	10.8
DAP1_1994	8.2
DAP1_1998	10.92
DAP1_2003	12.1
DAP1_2008	10.86
DAP1_2016	8.06
DAP1_2017	13.92
DAP1_2019	9.44
DAP1_2021	8.91
DAP1_2022	9.61
DAP1_2024	12.2
DAP1_2027	11.55
DAP1_2029	10.79
DAP1_2035	8.67
DAP1_2037	12.84
DAP1_2038	11.51
DAP1_2039	9.65
DAP1_2043	9.53
DAP1_2044	12.25
DAP1_2048	12.47
DAP1_2049	12.6
DAP1_2050	11.24
DAP1_2051	9.66
DAP1_2054	8.54
DAP1_2057	13.11
DAP1_2059	9.99
DAP1_2062	12.59
DAP1_2065	12.53
DAP1_2081	10.82
DAP1_2087	11.72
DAP1_2091	8.95
DAP1_2094	11.66
DAP1_2095	13.66
DAP1_2097	12.59
DAP1_2099	11.28
DAP1_2100	10.17
DAP1_2110	10.9
DAP1_2114	8.89
DAP1_2117	8.94
DAP1_2122	12.18
DAP1_2127	10.79
DAP1_2129	12.81
DAP1_2136	8.19
DAP1_2137	12.57
DAP1_2139	11.39
DAP1_2143	12.97
DAP1_2144	9.31
DAP1_2149	8.83
DAP1_2152	11.28
DAP1_2153	8.42
DAP1_2155	11.99
DAP1_2157	8.38
DAP1_2158	10.73
DAP1_2160	12.08
DAP1_2161	11.69
DAP1_2162	12.06
DAP1_2163	9.85
DAP1_2164	8.35
DAP1_2166	13.14
DAP1_2167	9.03
DAP1_2168	11.48
DAP1_2170	12.31
DAP1_2173	13.42
DAP1_2174	11.66
DAP1_2179	8.34
DAP1_2180	9.62
DAP1_2182	8.56
DAP1_2184	9.44
DAP1_2185	13.36
DAP1_2187	11.96
DAP1_2190	11.92
DAP1_2192	9.85
DAP1_2195	8.29
DAP1_2198	12.25
DAP1_2202	10.72
DAP1_2204	10.95
DAP1_2205	13.42
DAP1_2208	8.93
DAP1_2209	11.8
DAP1_2215	13.85
DAP1_2216	10.5
DAP1_2222	11.57
DAP1_2225	8.91
DAP1_2230	10.77
DAP1_2232	11.13
DAP1_2236	14
DAP1_2247	10.01
DAP1_2249	14.28
DAP1_2252	12.02
DAP1_2254	9.99
DAP1_2256	9.2
DAP1_2257	12.76
DAP1_2259	12.05
DAP1_2261	10.33
DAP1_2265	11.57
DAP1_2271	12.36
DAP1_2277	8.32
DAP1_2281	12.32
DAP1_2291	8.82
DAP1_2296	12.44
DAP1_2297	12.61
DAP1_2298	9.11
DAP1_2304	13.86
DAP1_2305	11.17
DAP1_2308	12.68
DAP1_2311	9.17
DAP1_2312	12.3
DAP1_2316	8.62
DAP1_2318	9.67
