Reporter Identifier	VALUE
DAP1_0003	10.52
DAP1_0010	12.48
DAP1_0021	11.06
DAP1_0023	9.02
DAP1_0027	11.04
DAP1_0028	7.96
DAP1_0030	12.21
DAP1_0031	12.65
DAP1_0033	9.54
DAP1_0036	9.67
DAP1_0038	11.51
DAP1_0040	13.11
DAP1_0041	9.03
DAP1_0042	9.66
DAP1_0050	12.39
DAP1_0051	8.32
DAP1_0054	11.3
DAP1_0056	12.73
DAP1_0061	9.33
DAP1_0062	12.29
DAP1_0063	11.92
DAP1_0066	11.14
DAP1_0067	11.67
DAP1_0069	9.68
DAP1_0070	10.13
DAP1_0074	10.19
DAP1_0075	9.87
DAP1_0080	8.16
DAP1_0087	8.21
DAP1_0096	11.6
DAP1_0101	8.85
DAP1_0102	11.76
DAP1_0103	12.03
DAP1_0105	8.38
DAP1_0109	10.15
DAP1_0110	8.09
DAP1_0111	10.73
DAP1_0113	12.67
DAP1_0119	11.1
DAP1_0121	8.78
DAP1_0122	8.83
DAP1_0124	13.12
DAP1_0125	10.44
DAP1_0130	12.36
DAP1_0140	11.79
DAP1_0147	9.95
DAP1_0152	12.73
DAP1_0153	9.55
DAP1_0154	13.73
DAP1_0162	12.14
DAP1_0171	12.19
DAP1_0172	13.87
DAP1_0174	13.58
DAP1_0178	8.48
DAP1_0182	11.35
DAP1_0185	12.94
DAP1_0186	10.62
DAP1_0205	13.55
DAP1_0206	10.71
DAP1_0208	9.44
DAP1_0209	8.66
DAP1_0210	9.08
DAP1_0213	8.66
DAP1_0215	8.4
DAP1_0220	13.39
DAP1_0223	10.74
DAP1_0230	8.73
DAP1_0233	11.19
DAP1_0234	13.1
DAP1_0240	11.71
DAP1_0247	12.15
DAP1_0256	13.06
DAP1_0261	12.59
DAP1_0263	11.16
DAP1_0265	10.24
DAP1_0269	10.19
DAP1_0270	11.82
DAP1_0273	12.85
DAP1_0285	13
DAP1_0296	10.01
DAP1_0300	8.73
DAP1_0312	13.76
DAP1_0315	8.57
DAP1_0331	12.6
DAP1_0341	12.1
DAP1_0361	12.05
DAP1_0368	11.26
DAP1_0377	13.1
DAP1_0398	12.77
DAP1_0401	12.53
DAP1_0403	8.28
DAP1_0427	11.43
DAP1_0430	8.29
DAP1_0433	7.95
DAP1_0437	10.72
DAP1_0442	12.81
DAP1_0453	9.87
DAP1_0460	8.48
DAP1_0480	11.45
DAP1_0482	13.27
DAP1_0509	13.21
DAP1_0515	10.68
DAP1_0542	8.02
DAP1_0559	8.9
DAP1_0581	10.76
DAP1_0585	8.84
DAP1_0587	8.54
DAP1_0594	13.14
DAP1_0601	9.45
DAP1_0605	11.87
DAP1_0606	9.94
DAP1_0607	10.09
DAP1_0609	14.56
DAP1_0614	9.18
DAP1_0619	11.5
DAP1_0620	13.44
DAP1_0623	10.47
DAP1_0629	14.4
DAP1_0630	10.3
DAP1_0631	11.33
DAP1_0634	9.63
DAP1_0636	12.99
DAP1_0648	8.19
DAP1_0649	13.09
DAP1_0651	12.45
DAP1_0654	11.72
DAP1_0656	11.63
DAP1_0657	13.83
DAP1_0671	10.41
DAP1_0674	8.94
DAP1_0678	13.63
DAP1_0682	13.32
DAP1_0691	11.18
DAP1_0692	10.24
DAP1_0696	9.22
DAP1_0697	14.07
DAP1_0700	14.18
DAP1_0715	10.6
DAP1_0717	8.05
DAP1_0718	12.53
DAP1_0720	8.75
DAP1_0721	12.56
DAP1_0724	8.14
DAP1_0731	9.58
DAP1_0732	11.33
DAP1_0740	9.01
DAP1_0742	11.52
DAP1_0743	10.37
DAP1_0744	11.68
DAP1_0745	8.46
DAP1_0747	7.99
DAP1_0751	12.24
DAP1_0752	12.43
DAP1_0753	10.4
DAP1_0754	12.23
DAP1_0756	8.27
DAP1_0758	14.22
DAP1_0759	10.26
DAP1_0764	11.8
DAP1_0775	11.44
DAP1_0778	10.48
DAP1_0780	9.99
DAP1_0781	11.94
DAP1_0791	12.08
DAP1_0799	11.32
DAP1_0800	11.25
DAP1_0805	8.74
DAP1_0807	9.47
DAP1_0813	10.92
DAP1_0814	11.15
DAP1_0815	9.49
DAP1_0820	8.94
DAP1_0822	12.99
DAP1_0839	9.42
DAP1_0840	13.76
DAP1_0844	12.4
DAP1_0859	11.69
DAP1_0861	10.19
DAP1_0864	11.98
DAP1_0881	10.21
DAP1_0884	11.71
DAP1_0885	9.13
DAP1_0887	12.03
DAP1_0889	8.95
DAP1_0890	12.59
DAP1_0891	12.46
DAP1_0895	11.46
DAP1_0897	9.17
DAP1_0901	10.61
DAP1_0905	9.1
