Reporter Identifier	VALUE
DAP1_0003	11.79
DAP1_0010	12.21
DAP1_0021	9.63
DAP1_0023	9.35
DAP1_0027	11.73
DAP1_0028	8.43
DAP1_0030	11.43
DAP1_0031	12.66
DAP1_0033	9.95
DAP1_0036	9.71
DAP1_0038	10.32
DAP1_0040	13.31
DAP1_0041	9.43
DAP1_0042	8.88
DAP1_0050	12.81
DAP1_0051	8.87
DAP1_0054	11.51
DAP1_0056	11.29
DAP1_0061	9.9
DAP1_0062	10.7
DAP1_0063	11.24
DAP1_0066	12.35
DAP1_0067	12.5
DAP1_0069	10.81
DAP1_0070	10.18
DAP1_0074	11.4
DAP1_0075	8.38
DAP1_0080	8.39
DAP1_0087	8.28
DAP1_0096	8.28
DAP1_0101	8.79
DAP1_0102	11.66
DAP1_0103	11.85
DAP1_0105	8.7
DAP1_0109	11.22
DAP1_0110	8.86
DAP1_0111	10.95
DAP1_0113	11.98
DAP1_0119	9.59
DAP1_0121	8.99
DAP1_0122	10.93
DAP1_0124	13.28
DAP1_0125	9.75
DAP1_0130	9.17
DAP1_0140	10.23
DAP1_0147	10
DAP1_0152	13.03
DAP1_0153	8.59
DAP1_0154	13.64
DAP1_0162	11.62
DAP1_0171	10.06
DAP1_0172	13.38
DAP1_0174	13.69
DAP1_0178	8.1
DAP1_0182	11.94
DAP1_0185	11.66
DAP1_0186	10.74
DAP1_0205	13.35
DAP1_0206	11.55
DAP1_0208	8.96
DAP1_0209	11.18
DAP1_0210	9.29
DAP1_0213	8.72
DAP1_0215	8.35
DAP1_0220	13.56
DAP1_0223	10.87
DAP1_0230	8.88
DAP1_0233	12.85
DAP1_0234	12.01
DAP1_0240	11.39
DAP1_0247	12.32
DAP1_0256	12.9
DAP1_0261	12.1
DAP1_0263	10.57
DAP1_0265	11.15
DAP1_0269	9.1
DAP1_0270	11.59
DAP1_0273	12.73
DAP1_0285	12.46
DAP1_0296	9.73
DAP1_0300	12.28
DAP1_0312	13
DAP1_0315	8.96
DAP1_0331	12.61
DAP1_0341	9.35
DAP1_0361	12.66
DAP1_0368	12.12
DAP1_0377	13.05
DAP1_0398	13.19
DAP1_0401	12.94
DAP1_0403	8.44
DAP1_0427	12.58
DAP1_0430	11.34
DAP1_0433	8.04
DAP1_0437	11.21
DAP1_0442	10.3
DAP1_0453	12.25
DAP1_0460	8.55
DAP1_0480	11.77
DAP1_0482	10.49
DAP1_0509	12.96
DAP1_0515	8.04
DAP1_0542	8.06
DAP1_0559	8.99
DAP1_0581	11.2
DAP1_0585	11.1
DAP1_0587	9.85
DAP1_0594	13.46
DAP1_0601	8.25
DAP1_0605	11.75
DAP1_0606	10.65
DAP1_0607	10.2
DAP1_0609	14.33
DAP1_0614	8.49
DAP1_0619	9.51
DAP1_0620	12.97
DAP1_0623	8.33
DAP1_0629	14.18
DAP1_0630	9.32
DAP1_0631	10.53
DAP1_0634	11.06
DAP1_0636	13.26
DAP1_0648	8.58
DAP1_0649	12.77
DAP1_0651	12.29
DAP1_0654	10.12
DAP1_0656	13.2
DAP1_0657	12.98
DAP1_0671	10.85
DAP1_0674	9.13
DAP1_0678	11.97
DAP1_0682	13.11
DAP1_0691	10.62
DAP1_0692	10.55
DAP1_0696	11.06
DAP1_0697	10.98
DAP1_0700	13.67
DAP1_0715	10.87
DAP1_0717	9.48
DAP1_0718	9.27
DAP1_0720	9.09
DAP1_0721	12.23
DAP1_0724	9.46
DAP1_0731	11.06
DAP1_0732	11.05
DAP1_0740	11.44
DAP1_0742	11.47
DAP1_0743	12.24
DAP1_0744	13.14
DAP1_0745	9.59
DAP1_0747	9.1
DAP1_0751	11.13
DAP1_0752	12.03
DAP1_0753	8.97
DAP1_0754	12.06
DAP1_0756	10.19
DAP1_0758	14.21
DAP1_0759	11.38
DAP1_0764	12.37
DAP1_0775	12.01
DAP1_0778	9.68
DAP1_0780	9.91
DAP1_0781	12.01
DAP1_0791	11.3
DAP1_0799	11.6
DAP1_0800	12.88
DAP1_0805	12.81
DAP1_0807	11.09
DAP1_0813	10.65
DAP1_0814	12.32
DAP1_0815	9.59
DAP1_0820	10.98
DAP1_0822	13.36
DAP1_0839	12.03
DAP1_0840	13.43
DAP1_0844	11.51
DAP1_0859	10.85
DAP1_0861	9.62
DAP1_0864	10.2
DAP1_0881	8.47
DAP1_0884	12.25
DAP1_0885	8
DAP1_0887	11.42
DAP1_0889	8.62
DAP1_0890	12.41
DAP1_0891	11.55
DAP1_0895	9.66
DAP1_0897	11.21
DAP1_0901	11.93
DAP1_0905	10.86
DAP1_0913	12.2
DAP1_0915	9.69
DAP1_0917	8.55
DAP1_0920	12.38
DAP1_0925	13.44
DAP1_0926	8.27
DAP1_0929	12.66
DAP1_0931	11.01
DAP1_0933	10.74
DAP1_0935	8.64
DAP1_0936	12.39
DAP1_0940	14.09
DAP1_0942	11.48
DAP1_0943	11.6
DAP1_0944	10.98
DAP1_0946	12.5
DAP1_0949	11.7
DAP1_0950	9.9
DAP1_0951	13.64
DAP1_0952	13.66
DAP1_0958	10.71
DAP1_0960	9.98
DAP1_0961	10.51
DAP1_0963	11.75
DAP1_0969	9.4
DAP1_0971	9.97
DAP1_0973	13.02
DAP1_0974	10.98
DAP1_0976	12.6
DAP1_0977	11.05
DAP1_0978	9.15
DAP1_0979	12.62
DAP1_0984	10.47
DAP1_0987	9.57
DAP1_0989	13.34
DAP1_0991	9.67
DAP1_0992	12.29
DAP1_1000	8.06
DAP1_1001	8.95
DAP1_1002	12.1
DAP1_1006	10.64
DAP1_1009	12.08
DAP1_1011	13.29
DAP1_1015	10.76
DAP1_1020	13.61
DAP1_1022	13.09
DAP1_1024	12.7
DAP1_1030	10.28
DAP1_1032	9.86
DAP1_1037	12.54
DAP1_1039	10.65
DAP1_1040	9.47
DAP1_1041	11.32
DAP1_1042	8.93
DAP1_1044	10.05
DAP1_1046	11.21
DAP1_1047	10.4
DAP1_1051	11.53
DAP1_1055	12.53
DAP1_1060	8.29
DAP1_1063	10.14
DAP1_1066	13.89
DAP1_1071	10.36
DAP1_1072	8.21
DAP1_1077	9.77
DAP1_1078	10.44
DAP1_1079	13.97
DAP1_1080	9.08
DAP1_1085	11.84
DAP1_1086	9.57
DAP1_1087	12.18
DAP1_1088	12.18
DAP1_1093	13.89
DAP1_1097	10.48
DAP1_1098	9.25
DAP1_1099	9.93
DAP1_1102	11.5
DAP1_1104	12.99
DAP1_1105	11.4
DAP1_1109	12.27
DAP1_1110	9.46
DAP1_1111	13.13
DAP1_1124	12.41
DAP1_1125	9.85
DAP1_1138	10.04
DAP1_1145	9.95
DAP1_1151	10.29
DAP1_1164	12.06
DAP1_1170	11.94
DAP1_1171	9.51
DAP1_1173	8.7
DAP1_1178	9.98
DAP1_1182	8
DAP1_1190	10.56
DAP1_1191	11.03
DAP1_1203	11.71
DAP1_1219	11.66
DAP1_1222	8.3
DAP1_1225	9.53
DAP1_1227	10.39
DAP1_1228	13.96
DAP1_1229	12.12
DAP1_1240	9.6
DAP1_1241	8.57
DAP1_1248	9.4
DAP1_1250	11.96
DAP1_1255	7.92
DAP1_1256	10.79
DAP1_1262	10.01
DAP1_1265	7.94
DAP1_1267	10.32
DAP1_1269	11.36
DAP1_1270	10.08
DAP1_1272	10.54
DAP1_1276	11.25
DAP1_1277	13.29
DAP1_1285	11.68
DAP1_1286	10.62
DAP1_1307	13.26
DAP1_1309	11.6
DAP1_1311	9.88
DAP1_1312	10.07
DAP1_1317	9.81
DAP1_1319	13.21
DAP1_1320	12.03
DAP1_1321	9.98
DAP1_1324	12.44
DAP1_1326	10.01
DAP1_1330	8.31
DAP1_1331	8.63
DAP1_1333	11.93
DAP1_1334	10.07
DAP1_1335	13.29
DAP1_1337	12.17
DAP1_1338	8.94
DAP1_1339	9.75
DAP1_1340	12.64
DAP1_1341	8.35
DAP1_1343	8.96
DAP1_1344	9.63
DAP1_1360	12.64
DAP1_1370	12.25
DAP1_1375	13.75
DAP1_1377	8.95
DAP1_1382	13.06
DAP1_1384	10.97
DAP1_1389	11
DAP1_1390	10.11
DAP1_1392	12.34
DAP1_1407	11.93
DAP1_1432	10.25
DAP1_1439	13.39
DAP1_1462	8.93
DAP1_1482	14.07
DAP1_1493	13.59
DAP1_1543	8.33
DAP1_1549	10.54
DAP1_1550	11.96
DAP1_1553	8.19
DAP1_1558	8.13
DAP1_1559	13.38
DAP1_1562	9.22
DAP1_1563	8.93
DAP1_1564	10.99
DAP1_1565	8.44
DAP1_1577	9.89
