Reporter Identifier	VALUE
DAP1_0003	11.55
DAP1_0010	12.74
DAP1_0021	10.35
DAP1_0023	9.41
DAP1_0027	10.9
DAP1_0028	8.24
DAP1_0030	11.86
DAP1_0031	12.73
DAP1_0033	9.96
DAP1_0036	9.71
DAP1_0038	9.41
DAP1_0040	13.18
DAP1_0041	9.72
DAP1_0042	8.96
DAP1_0050	12.93
DAP1_0051	8.44
DAP1_0054	10.09
DAP1_0056	12.22
DAP1_0061	10.05
DAP1_0062	8.61
DAP1_0063	11.06
DAP1_0066	12.52
DAP1_0067	12.3
DAP1_0069	9.16
DAP1_0070	12.09
DAP1_0074	11.33
DAP1_0075	9.88
DAP1_0080	8.35
DAP1_0087	9.73
DAP1_0096	9.61
DAP1_0101	8.49
DAP1_0102	12.01
DAP1_0103	12.7
DAP1_0105	8.74
DAP1_0109	10.55
DAP1_0110	8.84
DAP1_0111	10.7
DAP1_0113	12.47
DAP1_0119	9.95
DAP1_0121	8.65
DAP1_0122	8.46
DAP1_0124	13.42
DAP1_0125	8.95
DAP1_0130	9.29
DAP1_0140	10.2
DAP1_0147	11.68
DAP1_0152	12.66
DAP1_0153	9.59
DAP1_0154	13.8
DAP1_0162	11.53
DAP1_0171	10.44
DAP1_0172	13.28
DAP1_0174	13.55
DAP1_0178	8.39
DAP1_0182	12.19
DAP1_0185	11.35
DAP1_0186	9.61
DAP1_0205	13.54
DAP1_0206	11.16
DAP1_0208	9.93
DAP1_0209	10.72
DAP1_0210	8.8
DAP1_0213	8.5
DAP1_0215	8.12
DAP1_0220	13.83
DAP1_0223	11.13
DAP1_0230	8.28
DAP1_0233	13.08
DAP1_0234	12.87
DAP1_0240	10.47
DAP1_0247	12.3
DAP1_0256	13.13
DAP1_0261	12.32
DAP1_0263	10.23
DAP1_0265	11.51
DAP1_0269	10.39
DAP1_0270	12.21
DAP1_0273	12.68
DAP1_0285	12.84
DAP1_0296	9.06
DAP1_0300	11.29
DAP1_0312	12.99
DAP1_0315	8.61
DAP1_0331	12.61
DAP1_0341	10.45
DAP1_0361	12.94
DAP1_0368	13.22
DAP1_0377	12.77
DAP1_0398	13.91
DAP1_0401	12.53
DAP1_0403	10.31
DAP1_0427	12.27
DAP1_0430	9.41
DAP1_0433	8.88
DAP1_0437	11.62
DAP1_0442	10.84
DAP1_0453	12.46
DAP1_0460	8.13
DAP1_0480	12.57
DAP1_0482	9.54
