Reporter Identifier	VALUE
DAP1_0003	11.65
DAP1_0010	12.32
DAP1_0021	8.71
DAP1_0023	9.52
DAP1_0027	11.35
DAP1_0028	8.46
DAP1_0030	12.2
DAP1_0031	12.67
DAP1_0033	10.24
DAP1_0036	9.95
DAP1_0038	10.46
DAP1_0040	12.94
DAP1_0041	9.67
DAP1_0042	9.45
DAP1_0050	12.5
DAP1_0051	9.48
DAP1_0054	12.31
DAP1_0056	11.4
DAP1_0061	9.68
DAP1_0062	12.68
DAP1_0063	10.91
DAP1_0066	12.57
DAP1_0067	11.44
DAP1_0069	8.56
DAP1_0070	11.91
DAP1_0074	10.22
DAP1_0075	8.54
DAP1_0080	8.47
DAP1_0087	10.1
DAP1_0096	8.36
DAP1_0101	9.03
DAP1_0102	11.93
DAP1_0103	12.03
DAP1_0105	8.91
DAP1_0109	10.17
DAP1_0110	8.15
DAP1_0111	9.63
DAP1_0113	11.6
DAP1_0119	8.87
DAP1_0121	9.26
DAP1_0122	9.24
DAP1_0124	13.27
DAP1_0125	11.64
DAP1_0130	10.72
DAP1_0140	10.44
DAP1_0147	10.65
DAP1_0152	13.03
DAP1_0153	9.6
DAP1_0154	13.67
DAP1_0162	11.89
DAP1_0171	12.23
DAP1_0172	12.92
DAP1_0174	13.95
DAP1_0178	8.7
DAP1_0182	11.17
DAP1_0185	13.59
DAP1_0186	8.62
DAP1_0205	13.63
DAP1_0206	10.52
DAP1_0208	11.26
DAP1_0209	9.2
DAP1_0210	9.57
DAP1_0213	8.64
DAP1_0215	8.73
DAP1_0220	13.41
DAP1_0223	11.86
DAP1_0230	9.1
DAP1_0233	12.58
DAP1_0234	11.28
DAP1_0240	10.8
DAP1_0247	11.79
DAP1_0256	13.08
DAP1_0261	11.03
DAP1_0263	9.69
DAP1_0265	10.73
DAP1_0269	9.13
DAP1_0270	11.42
DAP1_0273	12.39
DAP1_0285	11.85
DAP1_0296	11.4
DAP1_0300	12.37
DAP1_0312	13.6
DAP1_0315	10.2
DAP1_0331	13.35
DAP1_0341	11.47
DAP1_0361	12.62
DAP1_0368	12.7
DAP1_0377	13.26
DAP1_0398	13.27
DAP1_0401	12.66
DAP1_0403	8.57
DAP1_0427	10.97
DAP1_0430	11.16
DAP1_0433	8.26
DAP1_0437	11.28
DAP1_0442	12.7
DAP1_0453	12.13
DAP1_0460	8.13
DAP1_0480	11.69
DAP1_0482	8.23
DAP1_0509	12.84
DAP1_0515	8.18
DAP1_0542	8.2
DAP1_0559	9.42
DAP1_0581	10.88
DAP1_0585	10.5
DAP1_0587	12.54
DAP1_0594	13.37
DAP1_0601	8.16
DAP1_0605	12.79
DAP1_0606	10.1
DAP1_0607	9.5
DAP1_0609	14.54
DAP1_0614	8.18
DAP1_0619	12.15
DAP1_0620	13.7
DAP1_0623	7.96
DAP1_0629	13.81
DAP1_0630	10.57
DAP1_0631	11.26
DAP1_0634	10.59
DAP1_0636	13.45
DAP1_0648	8.35
DAP1_0649	13.3
DAP1_0651	11.68
DAP1_0654	9.56
DAP1_0656	12.87
DAP1_0657	12.11
DAP1_0671	11.77
DAP1_0674	9.01
DAP1_0678	13.25
DAP1_0682	13.56
DAP1_0691	10.97
DAP1_0692	9.81
DAP1_0696	10.44
DAP1_0697	9.56
DAP1_0700	13.75
DAP1_0715	11.94
DAP1_0717	8.06
DAP1_0718	9.41
DAP1_0720	8.84
DAP1_0721	13.24
DAP1_0724	10.52
DAP1_0731	12.38
DAP1_0732	8.19
DAP1_0740	8.92
DAP1_0742	11.38
DAP1_0743	12.34
DAP1_0744	13.08
DAP1_0745	8.22
DAP1_0747	8.3
DAP1_0751	12.31
DAP1_0752	11.82
DAP1_0753	9.07
DAP1_0754	12.8
DAP1_0756	8.65
DAP1_0758	14.36
DAP1_0759	8.29
DAP1_0764	10.16
DAP1_0775	10.78
DAP1_0778	10.44
DAP1_0780	9.91
DAP1_0781	11.53
DAP1_0791	12.21
DAP1_0799	11.54
DAP1_0800	11.73
DAP1_0805	10.73
DAP1_0807	10.34
DAP1_0813	11.94
DAP1_0814	11.94
DAP1_0815	10.2
DAP1_0820	8.29
DAP1_0822	13.27
DAP1_0839	11.6
DAP1_0840	13.87
DAP1_0844	11.75
DAP1_0859	10.35
DAP1_0861	9.92
DAP1_0864	11.28
DAP1_0881	8.69
DAP1_0884	9.08
DAP1_0885	9.3
DAP1_0887	11.5
DAP1_0889	8.52
DAP1_0890	12.28
DAP1_0891	8.89
DAP1_0895	9.89
DAP1_0897	12.14
DAP1_0901	11.82
DAP1_0905	11.13
DAP1_0913	11.71
DAP1_0915	12.02
DAP1_0917	8.42
DAP1_0920	12.15
DAP1_0925	11.51
DAP1_0926	7.96
DAP1_0929	12.75
DAP1_0931	11.07
DAP1_0933	11.39
DAP1_0935	8.6
DAP1_0936	12.47
DAP1_0940	13.91
DAP1_0942	11.52
DAP1_0943	11.75
DAP1_0944	10.24
DAP1_0946	13.12
DAP1_0949	13.2
DAP1_0950	11.35
DAP1_0951	13.76
DAP1_0952	10.9
DAP1_0958	10.01
DAP1_0960	10.41
DAP1_0961	9.46
DAP1_0963	12.59
DAP1_0969	9.65
DAP1_0971	10.46
DAP1_0973	13.18
DAP1_0974	11.58
DAP1_0976	12.92
DAP1_0977	9.97
DAP1_0978	9.54
DAP1_0979	12.26
DAP1_0984	11.04
DAP1_0987	9.82
DAP1_0989	13.48
DAP1_0991	8.13
DAP1_0992	11.13
DAP1_1000	11.38
DAP1_1001	9.24
DAP1_1002	12.72
DAP1_1006	10.09
DAP1_1009	9.53
DAP1_1011	12.67
DAP1_1015	10.76
DAP1_1020	12.35
DAP1_1022	13.19
DAP1_1024	13.95
DAP1_1030	10.78
DAP1_1032	9.81
DAP1_1037	12.64
DAP1_1039	10.96
DAP1_1040	8.41
DAP1_1041	10.18
DAP1_1042	11.7
DAP1_1044	8.54
DAP1_1046	10.13
DAP1_1047	9.46
DAP1_1051	12.38
DAP1_1055	11.64
DAP1_1060	8.36
DAP1_1063	12.52
DAP1_1066	14.01
DAP1_1071	8.32
DAP1_1072	8.1
DAP1_1077	11.33
DAP1_1078	8.46
DAP1_1079	14.06
DAP1_1080	10.92
DAP1_1085	11.44
DAP1_1086	11.66
DAP1_1087	12.38
DAP1_1088	12.47
DAP1_1093	13.85
DAP1_1097	8.85
DAP1_1098	12.8
DAP1_1099	10.45
DAP1_1102	9.53
DAP1_1104	12.6
DAP1_1105	11.01
DAP1_1109	12.4
DAP1_1110	8.34
DAP1_1111	12.88
DAP1_1124	12.45
DAP1_1125	8.5
DAP1_1138	11.2
DAP1_1145	11.13
DAP1_1151	10.47
DAP1_1164	11.82
DAP1_1170	12.69
DAP1_1171	10.6
DAP1_1173	8.33
DAP1_1178	12.03
DAP1_1182	8.26
DAP1_1190	8.08
DAP1_1191	9.81
DAP1_1203	11.39
DAP1_1219	8.83
DAP1_1222	8.09
DAP1_1225	8.32
DAP1_1227	9.67
DAP1_1228	13.26
DAP1_1229	12.24
DAP1_1240	10.47
DAP1_1241	8.52
DAP1_1248	9.47
DAP1_1250	11.69
DAP1_1255	8.23
DAP1_1256	8.26
DAP1_1262	10.97
DAP1_1265	8.27
DAP1_1267	10.06
DAP1_1269	11.89
DAP1_1270	10.85
DAP1_1272	9.79
DAP1_1276	11.76
DAP1_1277	11.1
DAP1_1285	10.87
DAP1_1286	12.27
DAP1_1307	12.3
DAP1_1309	11.5
DAP1_1311	12.73
DAP1_1312	11.95
DAP1_1317	10.61
DAP1_1319	13.32
DAP1_1320	12.45
DAP1_1321	8.01
DAP1_1324	12.59
DAP1_1326	11.07
DAP1_1330	8.34
DAP1_1331	11.44
DAP1_1333	12.3
DAP1_1334	9.77
DAP1_1335	13.16
DAP1_1337	11.57
DAP1_1338	10.51
DAP1_1339	11.57
DAP1_1340	12.79
DAP1_1341	8.05
DAP1_1343	8.84
DAP1_1344	9.87
DAP1_1360	12.01
DAP1_1370	10.95
DAP1_1375	13.65
DAP1_1377	9.53
DAP1_1382	12.66
DAP1_1384	11.39
DAP1_1389	12.06
DAP1_1390	12.28
DAP1_1392	9.99
