Reporter Identifier	VALUE
DAP1_0003	9.97
DAP1_0010	12.37
DAP1_0021	10.47
DAP1_0023	9.42
DAP1_0027	11.7
DAP1_0028	8.87
DAP1_0030	11.83
DAP1_0031	12.7
DAP1_0033	10.24
DAP1_0036	10.48
DAP1_0038	11.84
DAP1_0040	12.5
DAP1_0041	10.22
DAP1_0042	9.25
DAP1_0050	11.95
DAP1_0051	10.72
DAP1_0054	10.21
DAP1_0056	11.68
DAP1_0061	10.23
DAP1_0062	12.69
DAP1_0063	9.82
DAP1_0066	11.92
DAP1_0067	12.15
DAP1_0069	9.11
DAP1_0070	10.75
DAP1_0074	11.11
DAP1_0075	8.61
DAP1_0080	8.03
DAP1_0087	10.89
DAP1_0096	8.45
DAP1_0101	10.74
DAP1_0102	12.13
DAP1_0103	12.7
DAP1_0105	9.09
DAP1_0109	10.06
DAP1_0110	8.07
DAP1_0111	10.57
DAP1_0113	10.76
DAP1_0119	8.64
DAP1_0121	9.73
DAP1_0122	9.86
DAP1_0124	13.56
DAP1_0125	11.8
DAP1_0130	12.21
DAP1_0140	11.14
DAP1_0147	10.62
DAP1_0152	13.34
DAP1_0153	11.06
DAP1_0154	13.42
DAP1_0162	11.3
DAP1_0171	11.83
DAP1_0172	13.3
DAP1_0174	12.55
DAP1_0178	9.35
DAP1_0182	12.37
DAP1_0185	13.63
DAP1_0186	8.91
DAP1_0205	13.43
DAP1_0206	10.11
DAP1_0208	9.38
DAP1_0209	11.09
DAP1_0210	9.94
DAP1_0213	9.25
DAP1_0215	9.22
DAP1_0220	13.43
DAP1_0223	10.02
DAP1_0230	9.11
DAP1_0233	12.35
DAP1_0234	12.6
DAP1_0240	9.56
DAP1_0247	12.71
DAP1_0256	12.3
DAP1_0261	9.61
DAP1_0263	12.07
DAP1_0265	12.4
DAP1_0269	9.97
DAP1_0270	11.84
DAP1_0273	11.99
DAP1_0285	12.34
DAP1_0296	12.1
DAP1_0300	9.58
DAP1_0312	13.38
DAP1_0315	9.69
DAP1_0331	13.38
DAP1_0341	11.62
DAP1_0361	11.26
DAP1_0368	11.99
DAP1_0377	12.37
DAP1_0398	13.51
DAP1_0401	12.56
DAP1_0403	10.99
DAP1_0427	11.52
DAP1_0430	11.66
DAP1_0433	7.97
DAP1_0437	11.08
DAP1_0442	11.74
DAP1_0453	10.67
DAP1_0460	8.56
DAP1_0480	11.56
DAP1_0482	8.19
DAP1_0509	12.59
DAP1_0515	11.46
DAP1_0542	8.29
DAP1_0559	9.71
DAP1_0581	10.01
DAP1_0585	8.39
DAP1_0587	12.65
DAP1_0594	13.31
DAP1_0601	8.02
DAP1_0605	12.73
DAP1_0606	8.98
DAP1_0607	9.94
DAP1_0609	14.29
DAP1_0614	8.45
DAP1_0619	11.56
DAP1_0620	12.24
DAP1_0623	8.53
DAP1_0629	13.73
DAP1_0630	10.15
DAP1_0631	11.39
DAP1_0634	11.01
DAP1_0636	12.65
DAP1_0648	11.16
DAP1_0649	13.16
DAP1_0651	11.83
DAP1_0654	10.17
DAP1_0656	12.98
DAP1_0657	12.31
DAP1_0671	11.24
DAP1_0674	9.91
DAP1_0678	12.89
DAP1_0682	12.93
DAP1_0691	11.29
DAP1_0692	11.56
DAP1_0696	8.03
DAP1_0697	10.17
DAP1_0700	12.63
DAP1_0715	9.91
DAP1_0717	11.11
DAP1_0718	11.21
DAP1_0720	9.8
DAP1_0721	10.07
DAP1_0724	8.59
DAP1_0731	11.56
DAP1_0732	8.79
DAP1_0740	9.65
DAP1_0742	12.11
DAP1_0743	10.5
DAP1_0744	12.63
DAP1_0745	8.83
DAP1_0747	8.66
DAP1_0751	12.35
DAP1_0752	10.97
DAP1_0753	10.83
DAP1_0754	12.29
DAP1_0756	9.03
DAP1_0758	14.14
DAP1_0759	8.08
