Reporter Identifier	VALUE
DAP1_0003	12.29
DAP1_0010	12.39
DAP1_0021	9.77
DAP1_0023	9.72
DAP1_0027	11.01
DAP1_0028	9.42
DAP1_0030	11.95
DAP1_0031	12.66
DAP1_0033	10.24
DAP1_0036	9.47
DAP1_0038	10.63
DAP1_0040	13.49
DAP1_0041	9.23
DAP1_0042	11.02
DAP1_0050	12.8
DAP1_0051	8.88
DAP1_0054	10.93
DAP1_0056	10.82
DAP1_0061	10.64
DAP1_0062	9.97
DAP1_0063	11.47
DAP1_0066	12.3
DAP1_0067	12.96
DAP1_0069	10.32
DAP1_0070	11.18
DAP1_0074	9.62
DAP1_0075	10.62
DAP1_0080	8.3
DAP1_0087	9.66
DAP1_0096	10.72
DAP1_0101	8.4
DAP1_0102	12.17
DAP1_0103	12.73
DAP1_0105	8.46
DAP1_0109	9.14
DAP1_0110	8.3
DAP1_0111	10.11
DAP1_0113	11.67
DAP1_0119	9.82
DAP1_0121	8.62
DAP1_0122	8.82
DAP1_0124	13.51
DAP1_0125	9.85
DAP1_0130	9.03
DAP1_0140	11
DAP1_0147	10.97
DAP1_0152	12.79
DAP1_0153	8.32
DAP1_0154	13.67
DAP1_0162	10.6
DAP1_0171	10.72
DAP1_0172	13.43
DAP1_0174	13.55
DAP1_0178	8.8
DAP1_0182	11.88
DAP1_0185	12.24
DAP1_0186	9.53
DAP1_0205	13.43
DAP1_0206	11.47
DAP1_0208	8.92
DAP1_0209	11.09
DAP1_0210	9.03
DAP1_0213	8.45
DAP1_0215	8.77
DAP1_0220	13.36
DAP1_0223	10.58
DAP1_0230	8.47
DAP1_0233	12.4
DAP1_0234	11.66
DAP1_0240	11.55
DAP1_0247	12.18
DAP1_0256	13.12
DAP1_0261	11.98
DAP1_0263	11.12
DAP1_0265	10.94
DAP1_0269	9.12
DAP1_0270	12.48
DAP1_0273	12.79
DAP1_0285	12.59
DAP1_0296	10.22
DAP1_0300	11.55
DAP1_0312	13.32
DAP1_0315	8.97
DAP1_0331	12.86
DAP1_0341	11.02
DAP1_0361	12.68
DAP1_0368	12.32
DAP1_0377	11.09
DAP1_0398	12.64
DAP1_0401	12.65
DAP1_0403	9.44
DAP1_0427	11.77
DAP1_0430	11.4
DAP1_0433	8.27
DAP1_0437	11.63
DAP1_0442	11.12
DAP1_0453	12.74
DAP1_0460	8.03
