Reporter Identifier	VALUE
DAP1_0003	12
DAP1_0010	12.46
DAP1_0021	8.31
DAP1_0023	9.54
DAP1_0027	10.3
DAP1_0028	8.28
DAP1_0030	12.67
DAP1_0031	12.95
DAP1_0033	9.48
DAP1_0036	9.91
DAP1_0038	10.33
DAP1_0040	13.23
DAP1_0041	9.64
DAP1_0042	9.22
DAP1_0050	12.95
DAP1_0051	8.79
DAP1_0054	10.91
DAP1_0056	10.72
DAP1_0061	10.62
DAP1_0062	11.39
DAP1_0063	11.99
DAP1_0066	12.1
DAP1_0067	12.47
DAP1_0069	8.58
DAP1_0070	9.14
DAP1_0074	10.27
DAP1_0075	11.06
DAP1_0080	8.32
DAP1_0087	8.26
DAP1_0096	10.47
DAP1_0101	8.84
DAP1_0102	11.47
DAP1_0103	12.23
DAP1_0105	10.1
DAP1_0109	10.9
DAP1_0110	8.45
DAP1_0111	9.92
DAP1_0113	12.56
DAP1_0119	10.81
DAP1_0121	9.4
DAP1_0122	10.92
DAP1_0124	13.42
DAP1_0125	10.17
DAP1_0130	11.11
DAP1_0140	9.01
DAP1_0147	10.82
DAP1_0152	12.94
DAP1_0153	8.47
DAP1_0154	13.49
DAP1_0162	10.96
DAP1_0171	10.89
DAP1_0172	12.98
DAP1_0174	12.71
DAP1_0178	8.11
DAP1_0182	11.4
DAP1_0185	12.53
DAP1_0186	8.43
DAP1_0205	13.2
DAP1_0206	10.66
DAP1_0208	11.05
DAP1_0209	10.78
DAP1_0210	9.58
DAP1_0213	9.07
DAP1_0215	8.68
DAP1_0220	13.27
DAP1_0223	11.56
DAP1_0230	8.62
DAP1_0233	13.06
DAP1_0234	12.16
DAP1_0240	11.93
DAP1_0247	10.96
DAP1_0256	12.76
DAP1_0261	11.62
DAP1_0263	10.56
DAP1_0265	12.64
DAP1_0269	9.33
DAP1_0270	11.97
DAP1_0273	12.28
DAP1_0285	12.35
DAP1_0296	11.58
DAP1_0300	9.25
DAP1_0312	13.27
DAP1_0315	8.95
DAP1_0331	12.86
DAP1_0341	12.2
DAP1_0361	12.89
DAP1_0368	12.26
DAP1_0377	12.86
DAP1_0398	13.23
DAP1_0401	12.92
DAP1_0403	9.52
DAP1_0427	12.02
DAP1_0430	11.37
DAP1_0433	7.99
DAP1_0437	10.97
DAP1_0442	11.35
DAP1_0453	12.51
DAP1_0460	8.69
DAP1_0480	10.36
DAP1_0482	8.21
DAP1_0509	12.32
DAP1_0515	8.12
DAP1_0542	10.21
DAP1_0559	9.45
DAP1_0581	11
DAP1_0585	11.57
DAP1_0587	10.24
DAP1_0594	13.34
DAP1_0601	8.21
DAP1_0605	12.26
DAP1_0606	8.77
DAP1_0607	11.41
DAP1_0609	14.18
DAP1_0614	8.07
DAP1_0619	11.12
DAP1_0620	13.35
DAP1_0623	8.83
DAP1_0629	14.1
DAP1_0630	10.46
DAP1_0631	10.72
DAP1_0634	10.63
DAP1_0636	13.3
DAP1_0648	10.89
DAP1_0649	13.23
DAP1_0651	12.31
DAP1_0654	11.87
DAP1_0656	13.14
DAP1_0657	13.16
DAP1_0671	9.63
DAP1_0674	9
DAP1_0678	12.77
DAP1_0682	13.5
DAP1_0691	10.47
DAP1_0692	9.09
DAP1_0696	8.25
DAP1_0697	9.53
DAP1_0700	13.77
DAP1_0715	11.82
DAP1_0717	8.38
DAP1_0718	9.62
DAP1_0720	9.39
DAP1_0721	11.93
DAP1_0724	10.22
DAP1_0731	11.39
DAP1_0732	11.95
DAP1_0740	10.43
DAP1_0742	11.62
DAP1_0743	10.65
DAP1_0744	12.49
DAP1_0745	11.31
DAP1_0747	8.01
DAP1_0751	12.25
DAP1_0752	12.14
DAP1_0753	11.88
DAP1_0754	12.22
DAP1_0756	8.68
DAP1_0758	14.13
DAP1_0759	10.71
DAP1_0764	12.06
DAP1_0775	11.67
DAP1_0778	9.64
DAP1_0780	10.17
DAP1_0781	11.74
DAP1_0791	10.11
DAP1_0799	11.5
DAP1_0800	12.35
DAP1_0805	12.4
DAP1_0807	10
DAP1_0813	11.57
DAP1_0814	9.72
DAP1_0815	8.2
DAP1_0820	10.21
DAP1_0822	13.5
DAP1_0839	9.58
DAP1_0840	13.47
DAP1_0844	12.31
DAP1_0859	11.94
DAP1_0861	9.86
DAP1_0864	11.33
DAP1_0881	8.44
DAP1_0884	10.83
DAP1_0885	9.76
DAP1_0887	10.53
DAP1_0889	8.21
DAP1_0890	11.8
DAP1_0891	10.94
DAP1_0895	9.89
DAP1_0897	10.9
DAP1_0901	12.34
DAP1_0905	9.96
DAP1_0913	10.94
DAP1_0915	10.47
DAP1_0917	8.67
DAP1_0920	12.89
DAP1_0925	12.45
DAP1_0926	8.34
DAP1_0929	12.68
DAP1_0931	11.52
DAP1_0933	11.5
DAP1_0935	8.34
DAP1_0936	12.31
DAP1_0940	13.91
DAP1_0942	10.94
DAP1_0943	11.98
DAP1_0944	11.67
DAP1_0946	12.11
DAP1_0949	11.48
DAP1_0950	11.75
DAP1_0951	13.52
DAP1_0952	13.35
DAP1_0958	11.86
DAP1_0960	10.45
DAP1_0961	9.27
DAP1_0963	11.48
DAP1_0969	9.63
DAP1_0971	10.73
DAP1_0973	12.57
DAP1_0974	10.62
DAP1_0976	11.84
DAP1_0977	10.14
DAP1_0978	9.53
DAP1_0979	12.74
DAP1_0984	10.92
DAP1_0987	9.79
DAP1_0989	13.37
DAP1_0991	8.46
DAP1_0992	12.73
DAP1_1000	10.94
DAP1_1001	9.45
DAP1_1002	12.74
DAP1_1006	11.25
DAP1_1009	11.75
DAP1_1011	13.08
DAP1_1015	10.31
DAP1_1020	12.59
DAP1_1022	13.33
DAP1_1024	13.02
DAP1_1030	9.67
DAP1_1032	10.01
DAP1_1037	12.4
DAP1_1039	11.23
DAP1_1040	8.79
DAP1_1041	11.59
DAP1_1042	8.99
DAP1_1044	10.7
DAP1_1046	11.05
DAP1_1047	9.13
DAP1_1051	12.11
DAP1_1055	13
DAP1_1060	10.25
DAP1_1063	11.56
DAP1_1066	14.17
DAP1_1071	8.5
DAP1_1072	8.61
DAP1_1077	11.48
DAP1_1078	10.61
DAP1_1079	14.11
DAP1_1080	9.06
DAP1_1085	11.08
DAP1_1086	11.11
DAP1_1087	12.34
DAP1_1088	11.67
DAP1_1093	13.82
DAP1_1097	8.7
DAP1_1098	12.67
DAP1_1099	11.71
DAP1_1102	11.28
DAP1_1104	13.32
DAP1_1105	10.27
DAP1_1109	10.68
DAP1_1110	10.03
DAP1_1111	12.81
DAP1_1124	11.24
DAP1_1125	10.58
DAP1_1138	8.01
DAP1_1145	9.34
DAP1_1151	8.77
DAP1_1164	12.23
DAP1_1170	12.28
DAP1_1171	10.51
DAP1_1173	8.5
DAP1_1178	11.88
DAP1_1182	8.51
DAP1_1190	11.15
DAP1_1191	8.84
DAP1_1203	10.4
DAP1_1219	9.15
DAP1_1222	8.59
DAP1_1225	12.13
DAP1_1227	11.63
DAP1_1228	13.77
DAP1_1229	12.24
DAP1_1240	10.85
DAP1_1241	8.17
DAP1_1248	10.53
DAP1_1250	11.8
DAP1_1255	8.52
DAP1_1256	8.31
DAP1_1262	11.79
DAP1_1265	8.44
DAP1_1267	10
DAP1_1269	10.29
DAP1_1270	10.03
DAP1_1272	9.83
DAP1_1276	9.55
DAP1_1277	10.42
DAP1_1285	12.68
DAP1_1286	11.63
DAP1_1307	12.69
DAP1_1309	12.41
DAP1_1311	9.5
DAP1_1312	9.63
DAP1_1317	10.45
DAP1_1319	13.36
DAP1_1320	11.38
DAP1_1321	10.41
DAP1_1324	12.52
DAP1_1326	10.32
DAP1_1330	8.56
DAP1_1331	10.47
DAP1_1333	12.34
DAP1_1334	11.82
DAP1_1335	13.35
DAP1_1337	11.95
DAP1_1338	11.63
DAP1_1339	10.67
DAP1_1340	12.33
DAP1_1341	9.89
DAP1_1343	8.98
DAP1_1344	10.24
DAP1_1360	12.63
DAP1_1370	11.99
DAP1_1375	13.7
DAP1_1377	9.45
DAP1_1382	13.13
DAP1_1384	10.41
DAP1_1389	12.11
DAP1_1390	10.54
DAP1_1392	10.56
DAP1_1407	12.42
DAP1_1432	11.09
DAP1_1439	13.25
DAP1_1462	9.85
DAP1_1482	13.08
DAP1_1493	13.58
DAP1_1543	11.26
DAP1_1549	11.4
DAP1_1550	12.15
DAP1_1553	8.23
DAP1_1558	8.07
DAP1_1559	13.25
DAP1_1562	8.32
DAP1_1563	9.18
DAP1_1564	10.3
DAP1_1565	9.17
DAP1_1577	11.84
DAP1_1581	8.26
DAP1_1586	11.78
DAP1_1587	12.19
DAP1_1588	12.22
DAP1_1590	12.04
DAP1_1595	13.22
DAP1_1596	11.1
DAP1_1599	10.78
DAP1_1600	9.97
DAP1_1601	12.69
DAP1_1604	8.19
DAP1_1608	12.67
DAP1_1610	12.33
DAP1_1617	8.57
DAP1_1623	8.3
DAP1_1628	9.89
DAP1_1629	11.33
DAP1_1634	13.24
DAP1_1640	11.76
DAP1_1644	9.16
DAP1_1645	12.5
DAP1_1646	11.62
DAP1_1647	9.47
DAP1_1650	10.55
DAP1_1651	11.02
DAP1_1653	8.54
DAP1_1655	8.48
DAP1_1658	9.57
DAP1_1661	9.07
DAP1_1665	11.04
DAP1_1671	8.33
DAP1_1676	8.86
