Reporter Identifier	VALUE
DAP1_0003	9.65
DAP1_0010	12.12
DAP1_0021	9.35
DAP1_0023	9.94
DAP1_0027	11.51
DAP1_0028	7.98
DAP1_0030	10.37
DAP1_0031	12.82
DAP1_0033	9.66
DAP1_0036	8.29
DAP1_0038	11.32
DAP1_0040	13.31
DAP1_0041	9.66
DAP1_0042	8.83
DAP1_0050	13.1
DAP1_0051	9.02
DAP1_0054	12.23
DAP1_0056	12.01
DAP1_0061	10.66
DAP1_0062	11.28
DAP1_0063	10.64
DAP1_0066	11.07
DAP1_0067	12.08
DAP1_0069	10.07
DAP1_0070	10.34
DAP1_0074	10.03
DAP1_0075	9.96
DAP1_0080	8.2
DAP1_0087	7.99
DAP1_0096	9.35
DAP1_0101	8.61
DAP1_0102	11.07
DAP1_0103	12.29
DAP1_0105	8.86
DAP1_0109	9.48
DAP1_0110	8.15
DAP1_0111	10.65
DAP1_0113	12.49
DAP1_0119	11.21
DAP1_0121	8.89
DAP1_0122	11.71
DAP1_0124	13.21
DAP1_0125	10.49
DAP1_0130	9.74
DAP1_0140	9.09
DAP1_0147	10.23
DAP1_0152	13.26
DAP1_0153	8.35
DAP1_0154	13.63
DAP1_0162	11.89
DAP1_0171	11.71
DAP1_0172	12.84
DAP1_0174	13.97
DAP1_0178	9.3
DAP1_0182	11.82
DAP1_0185	12.78
DAP1_0186	8.64
DAP1_0205	13.25
DAP1_0206	10.9
DAP1_0208	11.31
DAP1_0209	10.98
DAP1_0210	10.15
DAP1_0213	9.86
DAP1_0215	8.53
DAP1_0220	13.32
DAP1_0223	10.7
DAP1_0230	8.78
DAP1_0233	12.62
DAP1_0234	12.65
DAP1_0240	9.29
DAP1_0247	11.43
DAP1_0256	12.56
DAP1_0261	10.68
DAP1_0263	10.62
DAP1_0265	9.49
DAP1_0269	10.77
DAP1_0270	11.68
DAP1_0273	11.71
DAP1_0285	11.5
DAP1_0296	11.6
DAP1_0300	12.27
DAP1_0312	12.94
DAP1_0315	11.2
DAP1_0331	12.97
DAP1_0341	11.8
DAP1_0361	12.54
DAP1_0368	12.61
DAP1_0377	12.71
DAP1_0398	13.3
DAP1_0401	12.84
DAP1_0403	10.32
DAP1_0427	12.45
DAP1_0430	10.55
DAP1_0433	8.19
DAP1_0437	9.37
DAP1_0442	11.35
DAP1_0453	10.94
DAP1_0460	8.65
DAP1_0480	11.56
DAP1_0482	10.57
DAP1_0509	13.04
DAP1_0515	8.01
DAP1_0542	8.33
DAP1_0559	9.15
DAP1_0581	9.6
DAP1_0585	10.55
DAP1_0587	10.89
DAP1_0594	13.37
DAP1_0601	8.72
DAP1_0605	12.91
DAP1_0606	8.46
DAP1_0607	10.15
DAP1_0609	14.22
DAP1_0614	8.61
DAP1_0619	11.74
DAP1_0620	13.75
DAP1_0623	9.02
DAP1_0629	14.08
DAP1_0630	9.47
DAP1_0631	10.81
DAP1_0634	11.81
DAP1_0636	13.05
DAP1_0648	8.11
DAP1_0649	13.36
DAP1_0651	11.63
DAP1_0654	9.67
DAP1_0656	12.55
DAP1_0657	12.17
DAP1_0671	12.29
DAP1_0674	9.66
DAP1_0678	12.63
DAP1_0682	13.19
DAP1_0691	11.11
DAP1_0692	12.16
DAP1_0696	10.28
DAP1_0697	9.7
DAP1_0700	13.16
DAP1_0715	10.75
DAP1_0717	10.21
DAP1_0718	9.59
DAP1_0720	9.43
DAP1_0721	12.55
DAP1_0724	10.07
DAP1_0731	11.19
DAP1_0732	10.84
DAP1_0740	10.18
DAP1_0742	12.58
DAP1_0743	12.69
DAP1_0744	13.43
DAP1_0745	10.88
DAP1_0747	9.57
DAP1_0751	10.79
DAP1_0752	11.47
DAP1_0753	8.95
DAP1_0754	12.75
DAP1_0756	9.92
DAP1_0758	14.09
DAP1_0759	8.39
DAP1_0764	10.46
DAP1_0775	11.17
DAP1_0778	10.44
DAP1_0780	10.18
DAP1_0781	11.92
DAP1_0791	8.69
DAP1_0799	11.1
DAP1_0800	12.9
DAP1_0805	12.46
DAP1_0807	8.37
DAP1_0813	12.59
DAP1_0814	12.2
DAP1_0815	9.58
DAP1_0820	11.6
DAP1_0822	13.21
DAP1_0839	9.57
DAP1_0840	13.44
DAP1_0844	12.45
DAP1_0859	11.19
DAP1_0861	9.98
DAP1_0864	11.77
DAP1_0881	8.4
DAP1_0884	9.18
DAP1_0885	8.19
DAP1_0887	10.66
DAP1_0889	9.99
DAP1_0890	13.29
DAP1_0891	9.09
DAP1_0895	9.9
DAP1_0897	11.53
DAP1_0901	12.25
DAP1_0905	10.95
DAP1_0913	12.22
DAP1_0915	8.44
DAP1_0917	8.23
DAP1_0920	12.57
DAP1_0925	12.72
DAP1_0926	9.2
DAP1_0929	13.32
DAP1_0931	10.31
DAP1_0933	10.8
DAP1_0935	8.7
DAP1_0936	11.86
DAP1_0940	13.91
