Reporter Identifier	VALUE
DAP1_0003	10.87
DAP1_0010	12.52
DAP1_0021	8.55
DAP1_0023	8.95
DAP1_0027	10.85
DAP1_0028	8.56
DAP1_0030	11.83
DAP1_0031	12.82
DAP1_0033	9.44
DAP1_0036	9.39
DAP1_0038	9.57
DAP1_0040	13.67
DAP1_0041	9.02
DAP1_0042	8.64
DAP1_0050	12.96
DAP1_0051	8.34
DAP1_0054	10.57
DAP1_0056	10.19
DAP1_0061	10.73
DAP1_0062	11.55
DAP1_0063	11.47
DAP1_0066	12.16
DAP1_0067	12.56
DAP1_0069	9.33
DAP1_0070	11.26
DAP1_0074	10.68
DAP1_0075	10.34
DAP1_0080	8.49
DAP1_0087	9.6
DAP1_0096	8.45
DAP1_0101	8.5
DAP1_0102	12.04
DAP1_0103	12.66
DAP1_0105	9.4
DAP1_0109	10.2
DAP1_0110	8.04
DAP1_0111	9.86
DAP1_0113	12.08
DAP1_0119	9.31
DAP1_0121	8.66
DAP1_0122	8.43
DAP1_0124	13.39
DAP1_0125	10.47
DAP1_0130	10.82
DAP1_0140	11.27
DAP1_0147	10.84
DAP1_0152	12.94
DAP1_0153	8.13
DAP1_0154	13.48
DAP1_0162	10.52
DAP1_0171	11.62
DAP1_0172	13.81
DAP1_0174	13.64
DAP1_0178	8.32
DAP1_0182	12.04
DAP1_0185	12.31
DAP1_0186	9.54
DAP1_0205	13.42
DAP1_0206	10.33
DAP1_0208	8.94
DAP1_0209	11.16
DAP1_0210	8.95
DAP1_0213	8.65
DAP1_0215	9.5
DAP1_0220	13.59
DAP1_0223	10.92
DAP1_0230	8.5
DAP1_0233	13.36
DAP1_0234	11.94
DAP1_0240	11.81
DAP1_0247	11.23
DAP1_0256	12.75
DAP1_0261	9.73
DAP1_0263	10.45
DAP1_0265	10.24
DAP1_0269	11.31
DAP1_0270	11.59
DAP1_0273	12.63
DAP1_0285	13.1
DAP1_0296	10.4
DAP1_0300	11.13
DAP1_0312	13.29
DAP1_0315	8.81
DAP1_0331	13.25
DAP1_0341	11.19
DAP1_0361	12.55
DAP1_0368	12.25
DAP1_0377	12.09
DAP1_0398	13.24
DAP1_0401	12.48
DAP1_0403	9.17
DAP1_0427	12.09
DAP1_0430	10.93
DAP1_0433	8.27
DAP1_0437	11.67
DAP1_0442	9.29
DAP1_0453	12.88
DAP1_0460	8.06
DAP1_0480	11.36
DAP1_0482	9.87
DAP1_0509	12.63
DAP1_0515	8.47
DAP1_0542	8.37
DAP1_0559	8.81
DAP1_0581	11
DAP1_0585	10.2
DAP1_0587	10.8
DAP1_0594	13.63
DAP1_0601	8.15
DAP1_0605	12.31
DAP1_0606	10.58
DAP1_0607	9.81
DAP1_0609	14.42
DAP1_0614	9.95
DAP1_0619	10.7
DAP1_0620	13.26
DAP1_0623	11.73
DAP1_0629	13.98
DAP1_0630	8.91
