Reporter Identifier	VALUE
DAP1_0003	10.53
DAP1_0010	10.22
DAP1_0021	9.7
DAP1_0023	10.28
DAP1_0027	9.84
DAP1_0028	8.74
DAP1_0030	10.43
DAP1_0031	12.78
DAP1_0033	10.07
DAP1_0036	10.9
DAP1_0038	10.25
DAP1_0040	13.37
DAP1_0041	11.77
DAP1_0042	9.75
DAP1_0050	12.69
DAP1_0051	9.45
DAP1_0054	10.49
DAP1_0056	10.26
DAP1_0061	10.64
DAP1_0062	12.83
DAP1_0063	9.5
DAP1_0066	10.21
DAP1_0067	11.69
DAP1_0069	9.47
DAP1_0070	11.52
DAP1_0074	11.17
DAP1_0075	10.46
DAP1_0080	8.13
DAP1_0087	8.39
DAP1_0096	11.53
DAP1_0101	9.6
DAP1_0102	11.6
DAP1_0103	12.58
DAP1_0105	8.44
DAP1_0109	11.71
DAP1_0110	8.06
DAP1_0111	11.06
DAP1_0113	13.41
DAP1_0119	12.64
DAP1_0121	9.87
DAP1_0122	9.56
DAP1_0124	13.84
DAP1_0125	12.33
DAP1_0130	12.44
DAP1_0140	12.42
DAP1_0147	10.99
DAP1_0152	13.02
DAP1_0153	7.99
DAP1_0154	13.8
DAP1_0162	11.02
DAP1_0171	11.85
DAP1_0172	14.06
DAP1_0174	13.47
DAP1_0178	9.84
DAP1_0182	10.17
DAP1_0185	13.41
DAP1_0186	9.01
DAP1_0205	12.56
DAP1_0206	10.56
DAP1_0208	9.83
DAP1_0209	11.46
DAP1_0210	10.46
DAP1_0213	9.07
DAP1_0215	8.67
DAP1_0220	12.71
DAP1_0223	10.6
DAP1_0230	11.94
DAP1_0233	11.75
DAP1_0234	12.7
DAP1_0240	11.1
DAP1_0247	12.08
DAP1_0256	13.17
DAP1_0261	10.11
DAP1_0263	11.65
DAP1_0265	12.12
DAP1_0269	11.04
DAP1_0270	11.53
DAP1_0273	12.49
DAP1_0285	12.93
DAP1_0296	12.54
DAP1_0300	11.25
DAP1_0312	13.68
DAP1_0315	10.52
DAP1_0331	13.52
DAP1_0341	12.67
DAP1_0361	13.26
DAP1_0368	12.5
DAP1_0377	12.19
DAP1_0398	13.8
DAP1_0401	11.18
DAP1_0403	9.15
DAP1_0427	11.97
DAP1_0430	8.42
DAP1_0433	7.95
DAP1_0437	9.37
DAP1_0442	10.11
DAP1_0453	9.55
DAP1_0460	8.19
DAP1_0480	11.24
DAP1_0482	9.04
DAP1_0509	12.9
DAP1_0515	8.54
DAP1_0542	11.17
DAP1_0559	9.68
DAP1_0581	10.18
DAP1_0585	8.85
DAP1_0587	10.54
DAP1_0594	13.24
DAP1_0601	8.08
DAP1_0605	13.15
DAP1_0606	8.29
DAP1_0607	11.58
DAP1_0609	14.3
DAP1_0614	8.2
DAP1_0619	11.32
DAP1_0620	13.65
DAP1_0623	11.92
DAP1_0629	13.31
DAP1_0630	10.29
DAP1_0631	11.6
DAP1_0634	12.01
DAP1_0636	13.09
DAP1_0648	9.06
DAP1_0649	11.83
DAP1_0651	11.3
DAP1_0654	10.61
DAP1_0656	13
DAP1_0657	13.27
DAP1_0671	11.43
DAP1_0674	10.44
DAP1_0678	11.74
DAP1_0682	12.96
DAP1_0691	11.06
DAP1_0692	8.48
DAP1_0696	8.06
DAP1_0697	10.4
DAP1_0700	13.71
DAP1_0715	12.33
DAP1_0717	8.52
DAP1_0718	10.07
DAP1_0720	9.82
DAP1_0721	10.71
DAP1_0724	8.54
DAP1_0731	8.71
DAP1_0732	8.26
