Reporter Identifier	VALUE
DAP1_0003	11.31
DAP1_0010	12.43
DAP1_0021	8.83
DAP1_0023	9.35
DAP1_0027	11.66
DAP1_0028	9.32
DAP1_0030	11.76
DAP1_0031	11.98
DAP1_0033	9.47
DAP1_0036	10.59
DAP1_0038	11.55
DAP1_0040	13.21
DAP1_0041	9.5
DAP1_0042	10.52
DAP1_0050	12.69
DAP1_0051	9.7
DAP1_0054	11.58
DAP1_0056	10.83
DAP1_0061	9.84
DAP1_0062	13.21
DAP1_0063	10.2
DAP1_0066	12.11
DAP1_0067	13.23
DAP1_0069	11.49
DAP1_0070	9.42
DAP1_0074	11.62
DAP1_0075	9.85
DAP1_0080	8.54
DAP1_0087	8.41
DAP1_0096	8.9
DAP1_0101	10.18
DAP1_0102	12.01
DAP1_0103	12.32
DAP1_0105	9.03
DAP1_0109	11.62
DAP1_0110	8.26
DAP1_0111	10.6
DAP1_0113	11.27
DAP1_0119	11.57
DAP1_0121	9.03
DAP1_0122	8.78
DAP1_0124	13.22
DAP1_0125	12.19
DAP1_0130	9.45
DAP1_0140	8.7
DAP1_0147	10.75
DAP1_0152	13.21
DAP1_0153	8.23
DAP1_0154	13.67
DAP1_0162	11.33
DAP1_0171	12.8
DAP1_0172	13.79
DAP1_0174	13.35
DAP1_0178	9.12
DAP1_0182	11.75
DAP1_0185	13.3
DAP1_0186	8.22
DAP1_0205	13.37
DAP1_0206	11.57
DAP1_0208	8.99
DAP1_0209	10.85
DAP1_0210	10.6
DAP1_0213	8.45
DAP1_0215	8.32
DAP1_0220	13.5
DAP1_0223	10.64
DAP1_0230	8.78
DAP1_0233	12.63
DAP1_0234	11.22
DAP1_0240	11.48
DAP1_0247	12.29
DAP1_0256	12.82
DAP1_0261	11.2
DAP1_0263	11.1
DAP1_0265	10.64
DAP1_0269	9.82
DAP1_0270	12.09
DAP1_0273	12.33
DAP1_0285	11.28
DAP1_0296	12.08
DAP1_0300	11.75
DAP1_0312	13.2
DAP1_0315	9.64
DAP1_0331	13.75
DAP1_0341	12.29
DAP1_0361	12.93
DAP1_0368	12.83
DAP1_0377	11.96
DAP1_0398	13.08
DAP1_0401	12.74
DAP1_0403	8.61
DAP1_0427	11.27
DAP1_0430	10.66
DAP1_0433	7.81
DAP1_0437	10.98
DAP1_0442	9.14
DAP1_0453	11.87
DAP1_0460	8.38
DAP1_0480	11.39
DAP1_0482	8.21
DAP1_0509	12.43
DAP1_0515	8.34
DAP1_0542	9.37
DAP1_0559	10.33
DAP1_0581	9.51
DAP1_0585	9.74
DAP1_0587	12.43
DAP1_0594	13.48
DAP1_0601	8.56
DAP1_0605	12.9
DAP1_0606	8.13
DAP1_0607	9.43
DAP1_0609	14.26
DAP1_0614	8.72
DAP1_0619	12.31
DAP1_0620	12.44
DAP1_0623	8.79
DAP1_0629	13.97
DAP1_0630	9.39
DAP1_0631	11.24
DAP1_0634	12.25
DAP1_0636	13.43
DAP1_0648	8.34
DAP1_0649	12.3
DAP1_0651	12.1
DAP1_0654	9.43
DAP1_0656	12.26
DAP1_0657	12.61
DAP1_0671	11.83
DAP1_0674	9.15
DAP1_0678	13.28
DAP1_0682	13.04
DAP1_0691	11.88
DAP1_0692	10.66
DAP1_0696	8.94
DAP1_0697	9.46
DAP1_0700	13.36
DAP1_0715	12.26
DAP1_0717	9.66
DAP1_0718	9.45
DAP1_0720	9.52
DAP1_0721	11.38
DAP1_0724	11.2
DAP1_0731	11.46
DAP1_0732	11.16
