Reporter Identifier	VALUE
DAP1_0003	12
DAP1_0010	12.73
DAP1_0021	9.39
DAP1_0023	9.03
DAP1_0027	10.95
DAP1_0028	9.62
DAP1_0030	11.52
DAP1_0031	12.61
DAP1_0033	10.39
DAP1_0036	9.74
DAP1_0038	9.63
DAP1_0040	13.31
DAP1_0041	10.21
DAP1_0042	9.6
DAP1_0050	12.74
DAP1_0051	8.62
DAP1_0054	11.93
DAP1_0056	11.94
DAP1_0061	10.07
DAP1_0062	8.77
DAP1_0063	11.89
DAP1_0066	11.76
DAP1_0067	12.53
DAP1_0069	10.88
DAP1_0070	12.19
DAP1_0074	11.21
DAP1_0075	8.74
DAP1_0080	8
DAP1_0087	8.62
DAP1_0096	10.74
DAP1_0101	8.61
DAP1_0102	11.84
DAP1_0103	12.31
DAP1_0105	8.85
DAP1_0109	10.62
DAP1_0110	7.94
DAP1_0111	10.81
DAP1_0113	11.91
DAP1_0119	8.37
DAP1_0121	8.53
DAP1_0122	9.91
DAP1_0124	13.04
DAP1_0125	9.25
DAP1_0130	9.01
DAP1_0140	9.73
DAP1_0147	10.86
DAP1_0152	12.83
DAP1_0153	8.19
DAP1_0154	13.38
DAP1_0162	11.15
DAP1_0171	12.02
DAP1_0172	12.71
DAP1_0174	13.54
DAP1_0178	8.23
DAP1_0182	12.42
DAP1_0185	10.46
DAP1_0186	9.76
DAP1_0205	13.62
DAP1_0206	11.33
DAP1_0208	8.95
DAP1_0209	10.95
DAP1_0210	9.61
DAP1_0213	8.49
DAP1_0215	8.22
DAP1_0220	13.87
DAP1_0223	10.99
DAP1_0230	8.43
DAP1_0233	13.11
DAP1_0234	12.2
DAP1_0240	10.25
DAP1_0247	12.11
DAP1_0256	12.92
DAP1_0261	11.83
DAP1_0263	10.3
DAP1_0265	11.32
DAP1_0269	9
DAP1_0270	11.57
DAP1_0273	12.53
DAP1_0285	12.38
DAP1_0296	9.05
DAP1_0300	11.5
DAP1_0312	12.92
DAP1_0315	9.48
DAP1_0331	12.92
DAP1_0341	10.08
DAP1_0361	12.72
DAP1_0368	12.97
DAP1_0377	13.01
DAP1_0398	13.37
DAP1_0401	12.9
DAP1_0403	10.65
DAP1_0427	12.02
DAP1_0430	10.3
DAP1_0433	8.04
