Reporter Identifier	VALUE
DAP1_0003	11.8
DAP1_0010	11.88
DAP1_0021	9.41
DAP1_0023	9.33
DAP1_0027	8.79
DAP1_0028	8.35
DAP1_0030	11.33
DAP1_0031	12.61
DAP1_0033	10.14
DAP1_0036	10.04
DAP1_0038	11.4
DAP1_0040	13.27
DAP1_0041	9.45
DAP1_0042	8.95
DAP1_0050	12.93
DAP1_0051	9.7
DAP1_0054	11.47
DAP1_0056	10.91
DAP1_0061	10.15
DAP1_0062	12.21
DAP1_0063	10.29
DAP1_0066	11.46
DAP1_0067	13.17
DAP1_0069	9.77
DAP1_0070	11.73
DAP1_0074	9.96
DAP1_0075	9.55
DAP1_0080	8.07
DAP1_0087	9.74
DAP1_0096	10.65
DAP1_0101	8.75
DAP1_0102	11.46
DAP1_0103	12.4
DAP1_0105	9.59
DAP1_0109	10.54
DAP1_0110	8.13
DAP1_0111	11.39
DAP1_0113	12.07
DAP1_0119	10.86
DAP1_0121	9.07
DAP1_0122	10.3
DAP1_0124	13.46
DAP1_0125	10.88
DAP1_0130	9.14
DAP1_0140	10.46
DAP1_0147	10.8
DAP1_0152	13.14
DAP1_0153	8.21
DAP1_0154	13.58
DAP1_0162	11.46
DAP1_0171	12.08
DAP1_0172	12.28
DAP1_0174	13.95
DAP1_0178	8.48
DAP1_0182	11.63
DAP1_0185	12.77
DAP1_0186	10.51
DAP1_0205	13.39
DAP1_0206	10.89
DAP1_0208	8.98
DAP1_0209	11.4
DAP1_0210	9.9
DAP1_0213	8.84
DAP1_0215	8.76
DAP1_0220	13.63
DAP1_0223	10.84
DAP1_0230	8.66
DAP1_0233	13.49
DAP1_0234	12.81
DAP1_0240	10.63
DAP1_0247	11.38
DAP1_0256	12.62
DAP1_0261	10.9
DAP1_0263	11.18
DAP1_0265	11.75
DAP1_0269	9.17
DAP1_0270	11.63
DAP1_0273	12.49
DAP1_0285	12.26
DAP1_0296	10.35
DAP1_0300	9.59
DAP1_0312	13.26
DAP1_0315	9
DAP1_0331	13.2
DAP1_0341	11.01
DAP1_0361	12.65
DAP1_0368	12.65
DAP1_0377	11.87
DAP1_0398	13.75
DAP1_0401	12.69
DAP1_0403	11.08
DAP1_0427	11.53
DAP1_0430	11.05
DAP1_0433	7.95
DAP1_0437	11.67
