Reporter Identifier	VALUE
DAP1_0003	11.37
DAP1_0010	12.46
DAP1_0021	9.9
DAP1_0023	9.28
DAP1_0027	8.68
DAP1_0028	8.27
DAP1_0030	10.65
DAP1_0031	12.79
DAP1_0033	9.12
DAP1_0036	9.97
DAP1_0038	10.05
DAP1_0040	13.23
DAP1_0041	9.57
DAP1_0042	8.92
DAP1_0050	13
DAP1_0051	8.64
DAP1_0054	11.56
DAP1_0056	11.48
DAP1_0061	9.6
DAP1_0062	11.2
DAP1_0063	11.55
DAP1_0066	11.81
DAP1_0067	12.17
DAP1_0069	9.64
DAP1_0070	10.55
DAP1_0074	10.57
DAP1_0075	10.29
DAP1_0080	8.32
DAP1_0087	9.89
DAP1_0096	8.24
DAP1_0101	10.04
DAP1_0102	12.31
DAP1_0103	12.61
DAP1_0105	9.92
DAP1_0109	9.98
DAP1_0110	9.63
DAP1_0111	10.7
DAP1_0113	12.62
DAP1_0119	8.18
DAP1_0121	8.89
DAP1_0122	8.64
DAP1_0124	13.42
DAP1_0125	10.33
DAP1_0130	10.25
DAP1_0140	10.65
DAP1_0147	11.38
DAP1_0152	12.95
DAP1_0153	8.36
DAP1_0154	13.91
DAP1_0162	11.4
DAP1_0171	12.24
DAP1_0172	13.45
DAP1_0174	12.75
DAP1_0178	8.79
DAP1_0182	10.95
DAP1_0185	12.49
DAP1_0186	10.47
DAP1_0205	13.36
DAP1_0206	10.48
DAP1_0208	8.88
DAP1_0209	9.28
DAP1_0210	9.18
DAP1_0213	8.51
DAP1_0215	8.27
DAP1_0220	13.43
DAP1_0223	10.89
DAP1_0230	8.55
DAP1_0233	13.08
DAP1_0234	12.51
DAP1_0240	11.64
DAP1_0247	11.75
DAP1_0256	13.04
DAP1_0261	11.67
DAP1_0263	10.53
DAP1_0265	11.64
DAP1_0269	9.5
DAP1_0270	12.02
DAP1_0273	12.99
DAP1_0285	12.58
DAP1_0296	9.67
DAP1_0300	8.55
DAP1_0312	13.13
DAP1_0315	8.92
DAP1_0331	13.45
DAP1_0341	11.8
DAP1_0361	12.47
DAP1_0368	12.59
DAP1_0377	12.42
DAP1_0398	13.7
DAP1_0401	12.72
DAP1_0403	10.5
DAP1_0427	11.48
DAP1_0430	8.43
DAP1_0433	9.7
DAP1_0437	11.31
DAP1_0442	10.56
