Reporter Identifier	VALUE
DAP1_0003	11.66
DAP1_0010	12.4
DAP1_0021	8.9
DAP1_0023	9.64
DAP1_0027	11.82
DAP1_0028	8.17
DAP1_0030	11.59
DAP1_0031	13.25
DAP1_0033	9.51
DAP1_0036	10.1
DAP1_0038	10.21
DAP1_0040	13.24
DAP1_0041	9.87
DAP1_0042	9.56
DAP1_0050	12.85
DAP1_0051	9.46
DAP1_0054	10.94
DAP1_0056	12.12
DAP1_0061	11.16
DAP1_0062	11.49
DAP1_0063	11.44
DAP1_0066	11.65
DAP1_0067	12.62
DAP1_0069	9.14
DAP1_0070	12.08
DAP1_0074	10.21
DAP1_0075	10.89
DAP1_0080	8.18
DAP1_0087	10.38
DAP1_0096	8.35
DAP1_0101	9.62
DAP1_0102	12.52
DAP1_0103	10.79
DAP1_0105	9.34
DAP1_0109	11.18
DAP1_0110	8.62
DAP1_0111	10.65
DAP1_0113	13.16
DAP1_0119	8.77
DAP1_0121	9.74
DAP1_0122	9.27
DAP1_0124	13.2
DAP1_0125	10.08
DAP1_0130	9.58
DAP1_0140	8.91
DAP1_0147	11.26
DAP1_0152	12.79
DAP1_0153	8.62
DAP1_0154	13.52
DAP1_0162	11.84
DAP1_0171	11.21
DAP1_0172	13.8
DAP1_0174	13.62
DAP1_0178	8.04
DAP1_0182	12.45
DAP1_0185	12.62
DAP1_0186	12.12
DAP1_0205	13.62
DAP1_0206	9.95
DAP1_0208	11.35
DAP1_0209	9.21
DAP1_0210	9.82
DAP1_0213	9.05
DAP1_0215	8.66
DAP1_0220	13.41
DAP1_0223	9.81
DAP1_0230	9.33
DAP1_0233	12.84
DAP1_0234	12.38
DAP1_0240	12.23
DAP1_0247	12.12
DAP1_0256	13.42
DAP1_0261	11.61
DAP1_0263	8.55
DAP1_0265	11.46
DAP1_0269	9.79
DAP1_0270	10.09
DAP1_0273	12.11
DAP1_0285	12.31
DAP1_0296	11.15
DAP1_0300	11.21
DAP1_0312	13.55
DAP1_0315	9.26
DAP1_0331	12.58
DAP1_0341	10.54
DAP1_0361	12.92
DAP1_0368	12.58
DAP1_0377	13.03
DAP1_0398	13.45
DAP1_0401	12.29
DAP1_0403	11.07
DAP1_0427	11.7
DAP1_0430	11.55
DAP1_0433	8.39
DAP1_0437	11.59
DAP1_0442	9.46
DAP1_0453	12.76
DAP1_0460	9.11
DAP1_0480	11.41
DAP1_0482	9.18
DAP1_0509	12.94
DAP1_0515	10.8
DAP1_0542	8.06
DAP1_0559	9.34
DAP1_0581	10.79
DAP1_0585	9.28
DAP1_0587	8.69
DAP1_0594	13.9
DAP1_0601	8.13
DAP1_0605	12.1
DAP1_0606	11.17
DAP1_0607	11.15
DAP1_0609	14.4
DAP1_0614	10.12
DAP1_0619	11.05
DAP1_0620	13.23
DAP1_0623	12.26
DAP1_0629	14.09
DAP1_0630	9.66
DAP1_0631	12.11
DAP1_0634	12.25
DAP1_0636	13.3
DAP1_0648	10.74
DAP1_0649	12.85
DAP1_0651	12.74
DAP1_0654	11.92
DAP1_0656	13.19
DAP1_0657	11.92
DAP1_0671	11.01
DAP1_0674	9.15
DAP1_0678	11.76
DAP1_0682	13.19
DAP1_0691	10.21
DAP1_0692	10.87
DAP1_0696	10.17
DAP1_0697	13.68
DAP1_0700	13.65
DAP1_0715	11.78
DAP1_0717	10.5
DAP1_0718	9.84
DAP1_0720	9.59
DAP1_0721	12.91
DAP1_0724	10.01
DAP1_0731	9.24
DAP1_0732	11.02
DAP1_0740	11.21
DAP1_0742	11.36
DAP1_0743	13.15
DAP1_0744	12.85
DAP1_0745	10.62
DAP1_0747	10.02
DAP1_0751	10.41
DAP1_0752	12.78
DAP1_0753	11.39
DAP1_0754	11.05
DAP1_0756	10.57
DAP1_0758	14.43
DAP1_0759	8.72
DAP1_0764	12.52
DAP1_0775	10.18
DAP1_0778	9.92
DAP1_0780	9.58
DAP1_0781	12.59
DAP1_0791	8.98
DAP1_0799	10.67
DAP1_0800	12.35
DAP1_0805	10.95
DAP1_0807	11.39
DAP1_0813	11.57
DAP1_0814	11.76
DAP1_0815	11.09
DAP1_0820	10.61
DAP1_0822	13.37
DAP1_0839	10.94
DAP1_0840	13.43
DAP1_0844	12.62
DAP1_0859	12.04
DAP1_0861	11.48
DAP1_0864	10.21
DAP1_0881	8.62
DAP1_0884	9.36
DAP1_0885	8.5
DAP1_0887	11.31
DAP1_0889	7.96
DAP1_0890	12.63
DAP1_0891	11.42
DAP1_0895	10.12
DAP1_0897	10.75
DAP1_0901	8.91
DAP1_0905	8.48
DAP1_0913	12.01
DAP1_0915	8.27
DAP1_0917	8.66
DAP1_0920	12.58
DAP1_0925	12.7
DAP1_0926	8.26
DAP1_0929	11.63
DAP1_0931	10.69
