Reporter Identifier	VALUE
DAP1_0003	11.82
DAP1_0010	12.66
DAP1_0021	9.47
DAP1_0023	8.58
DAP1_0027	10.04
DAP1_0028	8.46
DAP1_0030	11.61
DAP1_0031	12.85
DAP1_0033	9.6
DAP1_0036	9.05
DAP1_0038	9.23
DAP1_0040	13.39
DAP1_0041	9.55
DAP1_0042	9.49
DAP1_0050	12.98
DAP1_0051	8.71
DAP1_0054	11.53
DAP1_0056	12.06
DAP1_0061	9.47
DAP1_0062	8.4
DAP1_0063	12.3
DAP1_0066	11.85
DAP1_0067	13.06
DAP1_0069	9.38
DAP1_0070	12.52
DAP1_0074	10.91
DAP1_0075	10.72
DAP1_0080	8.28
DAP1_0087	8.84
DAP1_0096	8.29
DAP1_0101	8.22
DAP1_0102	12.04
DAP1_0103	11.96
DAP1_0105	8.64
DAP1_0109	9.58
DAP1_0110	7.94
DAP1_0111	10.2
DAP1_0113	12.33
DAP1_0119	8.6
DAP1_0121	8.45
DAP1_0122	9.52
DAP1_0124	13.32
DAP1_0125	8.68
DAP1_0130	10.31
DAP1_0140	11.42
DAP1_0147	11.04
DAP1_0152	12.2
DAP1_0153	8.96
DAP1_0154	13.5
DAP1_0162	11.56
DAP1_0171	11.2
DAP1_0172	13.5
DAP1_0174	12.74
DAP1_0178	8.12
DAP1_0182	11.18
DAP1_0185	9.48
DAP1_0186	8.38
DAP1_0205	12.98
DAP1_0206	11.1
DAP1_0208	10.83
DAP1_0209	12.01
DAP1_0210	9.13
DAP1_0213	8.33
DAP1_0215	9.84
DAP1_0220	13.5
DAP1_0223	11.75
DAP1_0230	8.91
DAP1_0233	12.71
DAP1_0234	12.18
DAP1_0240	11.16
DAP1_0247	12.14
DAP1_0256	13.02
DAP1_0261	11.58
DAP1_0263	9.87
DAP1_0265	10.88
DAP1_0269	8.78
DAP1_0270	11.9
DAP1_0273	12.63
DAP1_0285	12.96
DAP1_0296	8.55
DAP1_0300	9.17
DAP1_0312	13.21
DAP1_0315	8.27
DAP1_0331	12.68
DAP1_0341	11.43
DAP1_0361	12.76
DAP1_0368	12.34
DAP1_0377	12.8
DAP1_0398	13.87
DAP1_0401	12.76
DAP1_0403	10.78
DAP1_0427	12.08
DAP1_0430	11.01
DAP1_0433	8.03
DAP1_0437	11.63
DAP1_0442	10.88
DAP1_0453	12.56
DAP1_0460	8.24
DAP1_0480	11.95
DAP1_0482	11.78
DAP1_0509	12.82
DAP1_0515	8.97
DAP1_0542	8.77
DAP1_0559	8.54
DAP1_0581	11.07
DAP1_0585	9.64
DAP1_0587	8.25
DAP1_0594	13.23
DAP1_0601	8.21
DAP1_0605	11.8
DAP1_0606	11.21
DAP1_0607	9.63
DAP1_0609	14.3
DAP1_0614	8.24
DAP1_0619	11.5
DAP1_0620	13.11
DAP1_0623	11.96
DAP1_0629	14.44
DAP1_0630	10.75
DAP1_0631	11.46
DAP1_0634	11.04
DAP1_0636	12.55
DAP1_0648	10.46
DAP1_0649	12.68
DAP1_0651	11.56
DAP1_0654	11.77
DAP1_0656	13.16
DAP1_0657	13.34
DAP1_0671	10.27
DAP1_0674	10.07
DAP1_0678	11.76
DAP1_0682	13.3
DAP1_0691	8.9
DAP1_0692	9.31
DAP1_0696	8.49
DAP1_0697	10.02
DAP1_0700	13.75
DAP1_0715	10.72
DAP1_0717	10.38
DAP1_0718	11.17
DAP1_0720	8.81
DAP1_0721	12.69
DAP1_0724	9.01
DAP1_0731	9.84
DAP1_0732	12.22
DAP1_0740	10.84
DAP1_0742	10.16
DAP1_0743	12.48
DAP1_0744	12.96
DAP1_0745	8.91
DAP1_0747	8.47
DAP1_0751	11.76
