Reporter Identifier	VALUE
DAP1_0003	11.77
DAP1_0010	12.55
DAP1_0021	9.08
DAP1_0023	9.06
DAP1_0027	9.92
DAP1_0028	8.86
DAP1_0030	11.73
DAP1_0031	12.28
DAP1_0033	8.7
DAP1_0036	9.41
DAP1_0038	10.09
DAP1_0040	13.22
DAP1_0041	9.92
DAP1_0042	8.47
DAP1_0050	12.63
DAP1_0051	8.6
DAP1_0054	12.29
DAP1_0056	11.95
DAP1_0061	9.47
DAP1_0062	9.82
DAP1_0063	10.15
DAP1_0066	11.44
DAP1_0067	13.06
DAP1_0069	9.77
DAP1_0070	11.6
DAP1_0074	10.94
DAP1_0075	9.5
DAP1_0080	8.12
DAP1_0087	9.4
DAP1_0096	8.27
DAP1_0101	8.81
DAP1_0102	11.99
DAP1_0103	12.56
DAP1_0105	9.61
DAP1_0109	10.51
DAP1_0110	7.89
DAP1_0111	10.94
DAP1_0113	12.26
DAP1_0119	8.26
DAP1_0121	8.57
DAP1_0122	10.26
DAP1_0124	13.28
DAP1_0125	9.81
DAP1_0130	9.47
DAP1_0140	10.82
DAP1_0147	10.81
DAP1_0152	12.93
DAP1_0153	9.22
DAP1_0154	13.85
DAP1_0162	11.62
DAP1_0171	11.75
DAP1_0172	12.97
DAP1_0174	12.97
DAP1_0178	8.28
DAP1_0182	12.15
DAP1_0185	10.75
DAP1_0186	9.25
DAP1_0205	12.68
DAP1_0206	11.14
DAP1_0208	9.43
DAP1_0209	10.98
DAP1_0210	8.91
DAP1_0213	8.36
DAP1_0215	8.33
DAP1_0220	13.38
DAP1_0223	10.89
DAP1_0230	8.46
DAP1_0233	12.74
DAP1_0234	11.7
DAP1_0240	11.22
DAP1_0247	12.1
DAP1_0256	13.32
DAP1_0261	11.66
DAP1_0263	10.51
DAP1_0265	10.96
DAP1_0269	9.55
DAP1_0270	11.82
DAP1_0273	12.53
DAP1_0285	12.07
DAP1_0296	8.82
DAP1_0300	10.57
DAP1_0312	13.12
DAP1_0315	8.41
DAP1_0331	12.64
DAP1_0341	11.15
DAP1_0361	12.76
DAP1_0368	11.95
DAP1_0377	13.2
DAP1_0398	13.46
DAP1_0401	12.29
DAP1_0403	9.64
DAP1_0427	11.91
DAP1_0430	9.84
DAP1_0433	8.57
DAP1_0437	11.43
DAP1_0442	11.13
DAP1_0453	12.34
DAP1_0460	9.14
DAP1_0480	12.49
DAP1_0482	10.85
DAP1_0509	12.32
DAP1_0515	10.28
DAP1_0542	9.4
DAP1_0559	8.6
DAP1_0581	10.97
DAP1_0585	10.48
DAP1_0587	9.41
DAP1_0594	13.05
DAP1_0601	8.89
DAP1_0605	11.98
DAP1_0606	10.08
DAP1_0607	9.63
DAP1_0609	14.15
