Reporter Identifier	VALUE
DAP1_0003	12.04
DAP1_0010	12.09
DAP1_0021	9.84
DAP1_0023	9.41
DAP1_0027	10.17
DAP1_0028	8.7
DAP1_0030	12.27
DAP1_0031	12.62
DAP1_0033	10.36
DAP1_0036	9.32
DAP1_0038	9.36
DAP1_0040	13.58
DAP1_0041	8.84
DAP1_0042	9.58
DAP1_0050	12.67
DAP1_0051	8.22
DAP1_0054	11.35
DAP1_0056	12.09
DAP1_0061	10.16
DAP1_0062	9.05
DAP1_0063	12.06
DAP1_0066	12.18
DAP1_0067	13.15
DAP1_0069	9.75
DAP1_0070	12.36
DAP1_0074	10.67
DAP1_0075	9.5
DAP1_0080	8.12
DAP1_0087	9.69
DAP1_0096	8.29
DAP1_0101	8.89
DAP1_0102	11.97
DAP1_0103	12.25
DAP1_0105	9.6
DAP1_0109	10.85
DAP1_0110	7.98
DAP1_0111	11.11
DAP1_0113	12.28
DAP1_0119	9
DAP1_0121	8.49
DAP1_0122	9.41
DAP1_0124	13.17
DAP1_0125	8.53
DAP1_0130	11.46
DAP1_0140	10.54
DAP1_0147	10.41
DAP1_0152	12.43
DAP1_0153	8.04
DAP1_0154	13.4
DAP1_0162	11.93
DAP1_0171	11.28
DAP1_0172	13.89
DAP1_0174	13.33
DAP1_0178	8.29
DAP1_0182	11.89
DAP1_0185	10.07
DAP1_0186	10.44
DAP1_0205	13.02
DAP1_0206	10.82
DAP1_0208	9.06
DAP1_0209	11.09
DAP1_0210	8.76
DAP1_0213	8.39
DAP1_0215	8.3
DAP1_0220	13.34
DAP1_0223	10.59
DAP1_0230	8.5
DAP1_0233	12.32
DAP1_0234	11.89
DAP1_0240	10.3
DAP1_0247	12.18
DAP1_0256	13.35
DAP1_0261	11.61
DAP1_0263	10.21
DAP1_0265	11.44
DAP1_0269	9.6
DAP1_0270	12.01
DAP1_0273	12.91
DAP1_0285	12.45
DAP1_0296	8.39
DAP1_0300	11.61
DAP1_0312	13.14
DAP1_0315	8.67
DAP1_0331	12.73
DAP1_0341	10.92
DAP1_0361	13.07
DAP1_0368	12.58
DAP1_0377	12.61
DAP1_0398	13.27
DAP1_0401	13.02
DAP1_0403	9.92
DAP1_0427	12.22
DAP1_0430	10.79
DAP1_0433	8.69
DAP1_0437	11.48
DAP1_0442	9.94
DAP1_0453	11.97
DAP1_0460	8.39
DAP1_0480	12.38
DAP1_0482	10.48
DAP1_0509	12.69
DAP1_0515	10.82
DAP1_0542	9.45
DAP1_0559	8.52
DAP1_0581	10.78
DAP1_0585	11.14
DAP1_0587	8.14
DAP1_0594	13.22
DAP1_0601	9.02
DAP1_0605	11.4
DAP1_0606	10.86
DAP1_0607	9.53
DAP1_0609	14.18
DAP1_0614	8.31
DAP1_0619	11.4
DAP1_0620	12.98
DAP1_0623	10.58
DAP1_0629	14.29
DAP1_0630	9.55
DAP1_0631	11.63
DAP1_0634	12.03
DAP1_0636	12.77
DAP1_0648	9.46
DAP1_0649	12.3
DAP1_0651	11.93
DAP1_0654	10.88
DAP1_0656	12.93
DAP1_0657	13.86
DAP1_0671	11
DAP1_0674	9.54
DAP1_0678	11.71
DAP1_0682	13.15
DAP1_0691	9.46
DAP1_0692	10.07
DAP1_0696	7.99
DAP1_0697	11.22
DAP1_0700	14.01
DAP1_0715	11.57
DAP1_0717	9.49
DAP1_0718	9.84
DAP1_0720	8.46
DAP1_0721	12.55
DAP1_0724	10.21
DAP1_0731	11.06
DAP1_0732	11.58
