Reporter Identifier	VALUE
DAP1_0003	12.62
DAP1_0010	12.97
DAP1_0021	10.08
DAP1_0023	10.05
DAP1_0027	10.75
DAP1_0028	10.22
DAP1_0030	11.65
DAP1_0031	11.92
DAP1_0033	9.79
DAP1_0036	8.3
DAP1_0038	11.78
DAP1_0040	13.32
DAP1_0041	10.05
DAP1_0042	12.73
DAP1_0050	13.19
DAP1_0051	9.84
DAP1_0054	11.09
DAP1_0056	10.57
DAP1_0061	10.82
DAP1_0062	12.19
DAP1_0063	10.75
DAP1_0066	11.56
DAP1_0067	13.32
DAP1_0069	8.06
DAP1_0070	9.58
DAP1_0074	10.86
DAP1_0075	10.73
DAP1_0080	8.94
DAP1_0087	8.08
DAP1_0096	8.44
DAP1_0101	9.37
DAP1_0102	12.48
DAP1_0103	12.28
DAP1_0105	10.45
DAP1_0109	10.41
DAP1_0110	8.12
DAP1_0111	9.04
DAP1_0113	11.95
DAP1_0119	10.57
DAP1_0121	9.64
DAP1_0122	9.48
DAP1_0124	13.5
DAP1_0125	12.25
DAP1_0130	9.74
DAP1_0140	8.95
DAP1_0147	11.49
DAP1_0152	12.84
DAP1_0153	8.07
DAP1_0154	13.6
DAP1_0162	11.3
DAP1_0171	12.12
DAP1_0172	13.28
DAP1_0174	13.67
DAP1_0178	9.05
DAP1_0182	11.55
DAP1_0185	13.39
DAP1_0186	9.46
DAP1_0205	12.69
DAP1_0206	10.09
DAP1_0208	9.51
DAP1_0209	11.59
DAP1_0210	9.89
DAP1_0213	8.88
DAP1_0215	10.16
DAP1_0220	13.1
DAP1_0223	9.89
DAP1_0230	9.27
DAP1_0233	12.99
DAP1_0234	12.32
DAP1_0240	11.53
DAP1_0247	11.95
DAP1_0256	13.29
DAP1_0261	11.43
DAP1_0263	8.66
DAP1_0265	11.44
DAP1_0269	9.72
DAP1_0270	11.74
DAP1_0273	12.66
DAP1_0285	12.41
DAP1_0296	11.8
DAP1_0300	12.1
DAP1_0312	13.47
DAP1_0315	8.87
DAP1_0331	13.15
DAP1_0341	10.28
DAP1_0361	12.81
DAP1_0368	11.33
DAP1_0377	11.8
DAP1_0398	13.55
DAP1_0401	12.62
DAP1_0403	10.4
DAP1_0427	11.94
DAP1_0430	11.58
DAP1_0433	8.11
DAP1_0437	12.2
DAP1_0442	9.29
DAP1_0453	12.68
DAP1_0460	8.02
DAP1_0480	10.01
DAP1_0482	8.86
DAP1_0509	12.23
DAP1_0515	11.14
DAP1_0542	10.41
DAP1_0559	10.91
DAP1_0581	11.11
DAP1_0585	8.37
DAP1_0587	12.18
DAP1_0594	13.64
DAP1_0601	8.3
DAP1_0605	13.04
DAP1_0606	8.55
DAP1_0607	10.57
DAP1_0609	14.22
DAP1_0614	8.91
DAP1_0619	12.15
DAP1_0620	13.4
DAP1_0623	8.14
DAP1_0629	14.05
DAP1_0630	9.92
DAP1_0631	11.64
DAP1_0634	12.42
DAP1_0636	13.44
DAP1_0648	9.41
DAP1_0649	11.66
DAP1_0651	12.92
DAP1_0654	9.84
DAP1_0656	12.81
DAP1_0657	12.76
DAP1_0671	11.5
DAP1_0674	9.44
DAP1_0678	12.75
DAP1_0682	12.75
DAP1_0691	11.94
DAP1_0692	10.22
DAP1_0696	8.38
DAP1_0697	9.72
DAP1_0700	13.5
DAP1_0715	9.74
DAP1_0717	8.03
DAP1_0718	9.85
DAP1_0720	8.89
DAP1_0721	10.92
DAP1_0724	8.48
DAP1_0731	11.96
DAP1_0732	11.67
DAP1_0740	9.56
DAP1_0742	10.92
DAP1_0743	10.6
DAP1_0744	12.73
DAP1_0745	8.24
DAP1_0747	8.02
DAP1_0751	11.44
DAP1_0752	11.29
DAP1_0753	11.31
DAP1_0754	12.35
DAP1_0756	8.52
DAP1_0758	14.09
DAP1_0759	11.63
DAP1_0764	12.52
DAP1_0775	11.69
DAP1_0778	9.97
DAP1_0780	9.63
DAP1_0781	12.38
DAP1_0791	12.27
DAP1_0799	11.11
DAP1_0800	12.17
DAP1_0805	11.21
DAP1_0807	8.33
DAP1_0813	8.98
DAP1_0814	11.42
DAP1_0815	8.32
DAP1_0820	12.04
DAP1_0822	12.96
DAP1_0839	9.9
DAP1_0840	13.47
DAP1_0844	12.79
DAP1_0859	10.73
DAP1_0861	11.33
DAP1_0864	11.67
DAP1_0881	8.44
DAP1_0884	11.62
DAP1_0885	10.66
DAP1_0887	10.38
DAP1_0889	8.44
DAP1_0890	11.97
DAP1_0891	10.14
DAP1_0895	10.27
DAP1_0897	12.28
DAP1_0901	9.18
DAP1_0905	11.22
DAP1_0913	12.03
DAP1_0915	8.43
DAP1_0917	8.17
DAP1_0920	11.84
DAP1_0925	12.56
DAP1_0926	10.04
DAP1_0929	12.68
DAP1_0931	10.62
DAP1_0933	11.1
DAP1_0935	8.17
DAP1_0936	12.5
DAP1_0940	13.91
DAP1_0942	12.03
DAP1_0943	11.57
DAP1_0944	10.6
DAP1_0946	12.82
DAP1_0949	12.32
DAP1_0950	12.24
DAP1_0951	13.84
