Reporter Identifier	VALUE
DAP1_0003	11.83
DAP1_0010	12.72
DAP1_0021	9
DAP1_0023	9.49
DAP1_0027	11.24
DAP1_0028	8.86
DAP1_0030	11.53
DAP1_0031	12.67
DAP1_0033	10.93
DAP1_0036	10.05
DAP1_0038	11.43
DAP1_0040	13.26
DAP1_0041	11.21
DAP1_0042	9.41
DAP1_0050	12.5
DAP1_0051	8.63
DAP1_0054	11.32
DAP1_0056	10.93
DAP1_0061	10.24
DAP1_0062	11.52
DAP1_0063	9.93
DAP1_0066	11.71
DAP1_0067	12.51
DAP1_0069	10.71
DAP1_0070	11.36
DAP1_0074	11.28
DAP1_0075	10.18
DAP1_0080	8.31
DAP1_0087	8.06
DAP1_0096	8.28
DAP1_0101	9.39
DAP1_0102	10.2
DAP1_0103	12.48
DAP1_0105	8.95
DAP1_0109	9.62
DAP1_0110	8.17
DAP1_0111	10.25
DAP1_0113	12.18
DAP1_0119	11
DAP1_0121	9.47
DAP1_0122	11.02
DAP1_0124	13.16
DAP1_0125	9.91
DAP1_0130	9.49
DAP1_0140	11.48
DAP1_0147	10.26
DAP1_0152	13.29
DAP1_0153	8.08
DAP1_0154	13.5
DAP1_0162	11.68
DAP1_0171	10.86
DAP1_0172	13.94
DAP1_0174	13.41
DAP1_0178	8.31
DAP1_0182	11.79
DAP1_0185	11.98
DAP1_0186	9.87
DAP1_0205	13.42
DAP1_0206	10.81
DAP1_0208	9.36
DAP1_0209	11.04
DAP1_0210	9.86
DAP1_0213	8.81
DAP1_0215	8.71
DAP1_0220	13.55
DAP1_0223	10.25
DAP1_0230	8.66
DAP1_0233	13.27
DAP1_0234	12.19
DAP1_0240	10.54
DAP1_0247	12.06
DAP1_0256	12.95
DAP1_0261	11.94
DAP1_0263	8.41
DAP1_0265	11.28
DAP1_0269	9.34
DAP1_0270	12.06
DAP1_0273	12.55
DAP1_0285	12.78
DAP1_0296	10.2
DAP1_0300	11.67
DAP1_0312	13.32
DAP1_0315	8.65
DAP1_0331	13.03
DAP1_0341	9.78
DAP1_0361	12.95
DAP1_0368	12.23
DAP1_0377	13.23
DAP1_0398	13.62
DAP1_0401	12.58
DAP1_0403	9.92
DAP1_0427	11.98
DAP1_0430	10.39
DAP1_0433	7.97
DAP1_0437	11.16
DAP1_0442	12.61
DAP1_0453	11.57
DAP1_0460	8.51
DAP1_0480	12.35
DAP1_0482	11.13
DAP1_0509	12.51
DAP1_0515	10.59
DAP1_0542	8.11
DAP1_0559	9.46
DAP1_0581	11.59
DAP1_0585	10.91
DAP1_0587	8.45
DAP1_0594	13.39
DAP1_0601	10.03
DAP1_0605	12.52
DAP1_0606	10.17
DAP1_0607	9.3
DAP1_0609	14.34
DAP1_0614	8.61
DAP1_0619	9.92
DAP1_0620	13.34
DAP1_0623	8.41
DAP1_0629	14.13
DAP1_0630	9.53
DAP1_0631	10.99
DAP1_0634	11.61
DAP1_0636	12.89
DAP1_0648	8.33
DAP1_0649	12.76
DAP1_0651	11.8
DAP1_0654	9.63
DAP1_0656	12.69
DAP1_0657	12.9
DAP1_0671	8.95
DAP1_0674	10.23
DAP1_0678	12.67
DAP1_0682	12.87
DAP1_0691	10.53
DAP1_0692	11.04
DAP1_0696	10.5
DAP1_0697	12.41
DAP1_0700	13.41
DAP1_0715	9.48
DAP1_0717	10.19
DAP1_0718	9.59
DAP1_0720	9.38
DAP1_0721	12.27
DAP1_0724	10.68
DAP1_0731	10.89
DAP1_0732	11.64
DAP1_0740	11.05
DAP1_0742	12.11
DAP1_0743	10.82
DAP1_0744	13.28
DAP1_0745	10.31
DAP1_0747	9.83
DAP1_0751	11.92
DAP1_0752	11.66
DAP1_0753	9.32
DAP1_0754	12.59
DAP1_0756	8.95
DAP1_0758	14.23
DAP1_0759	8.63
DAP1_0764	11.43
DAP1_0775	10.41
DAP1_0778	11.21
DAP1_0780	9.96
DAP1_0781	12.06
DAP1_0791	11
DAP1_0799	12.11
DAP1_0800	11.67
DAP1_0805	12.68
DAP1_0807	8.9
DAP1_0813	11.44
DAP1_0814	11.95
DAP1_0815	8.14
DAP1_0820	11.24
DAP1_0822	13.31
DAP1_0839	9.56
DAP1_0840	13.49
DAP1_0844	11.97
DAP1_0859	11.28
DAP1_0861	9.81
DAP1_0864	11.54
DAP1_0881	8.5
DAP1_0884	11.09
DAP1_0885	8
DAP1_0887	9.79
DAP1_0889	9.73
DAP1_0890	12.26
DAP1_0891	8.71
DAP1_0895	9.81
