Reporter Identifier	VALUE
DAP1_0003	11.99
DAP1_0010	11.91
DAP1_0021	8.1
DAP1_0023	9.47
DAP1_0027	10.5
DAP1_0028	8.58
DAP1_0030	11.74
DAP1_0031	12.72
DAP1_0033	9.51
DAP1_0036	10.86
DAP1_0038	11.23
DAP1_0040	13.3
DAP1_0041	9.61
DAP1_0042	9.09
DAP1_0050	12.95
DAP1_0051	8.04
DAP1_0054	11.59
DAP1_0056	9.86
DAP1_0061	9.85
DAP1_0062	11.91
DAP1_0063	11.92
DAP1_0066	12.17
DAP1_0067	12.4
DAP1_0069	8.8
DAP1_0070	11.57
DAP1_0074	10.23
DAP1_0075	9.94
DAP1_0080	9.19
DAP1_0087	10.11
DAP1_0096	10.58
DAP1_0101	8.9
DAP1_0102	11.57
DAP1_0103	12.64
DAP1_0105	9.51
DAP1_0109	10.62
DAP1_0110	8.42
DAP1_0111	10.47
DAP1_0113	12.19
DAP1_0119	10.68
DAP1_0121	9.47
DAP1_0122	9.3
DAP1_0124	13.32
DAP1_0125	11.23
DAP1_0130	10.06
DAP1_0140	8.9
DAP1_0147	10.92
DAP1_0152	13.2
DAP1_0153	8.56
DAP1_0154	13.54
DAP1_0162	11.75
DAP1_0171	11.54
DAP1_0172	12.76
DAP1_0174	13.09
DAP1_0178	8.3
DAP1_0182	11.71
DAP1_0185	12.83
DAP1_0186	8.75
DAP1_0205	13.23
DAP1_0206	11.3
DAP1_0208	11.34
DAP1_0209	10.47
DAP1_0210	9.52
DAP1_0213	9.45
DAP1_0215	8.59
DAP1_0220	13.59
DAP1_0223	10.65
DAP1_0230	9
DAP1_0233	12.6
DAP1_0234	11.64
DAP1_0240	11.43
DAP1_0247	11.68
DAP1_0256	12.84
DAP1_0261	12.06
DAP1_0263	11.19
DAP1_0265	11.76
DAP1_0269	9.29
DAP1_0270	11.96
DAP1_0273	12.39
DAP1_0285	12.08
DAP1_0296	10.15
DAP1_0300	11.9
DAP1_0312	13.17
DAP1_0315	8.88
DAP1_0331	13.38
DAP1_0341	9.68
DAP1_0361	12.76
DAP1_0368	12.24
DAP1_0377	12.53
DAP1_0398	13.82
DAP1_0401	12.77
DAP1_0403	10.54
DAP1_0427	10.67
DAP1_0430	10.17
DAP1_0433	8.49
DAP1_0437	11.31
DAP1_0442	11.18
DAP1_0453	12.46
DAP1_0460	8.28
DAP1_0480	12.17
DAP1_0482	10.54
DAP1_0509	13.34
DAP1_0515	9.87
DAP1_0542	7.99
DAP1_0559	9.4
DAP1_0581	11.24
DAP1_0585	8.3
DAP1_0587	10.52
DAP1_0594	13.51
DAP1_0601	8.04
DAP1_0605	12.53
DAP1_0606	8.25
DAP1_0607	9.94
DAP1_0609	14.17
DAP1_0614	8.39
DAP1_0619	10.22
DAP1_0620	13.36
DAP1_0623	8.61
DAP1_0629	14.13
DAP1_0630	9.55
DAP1_0631	11.28
DAP1_0634	12.09
DAP1_0636	13.14
DAP1_0648	10.3
DAP1_0649	13.32
DAP1_0651	11.43
DAP1_0654	9.66
DAP1_0656	13.18
DAP1_0657	12.66
DAP1_0671	11.83
DAP1_0674	9.98
DAP1_0678	11.44
DAP1_0682	13.22
DAP1_0691	10.82
DAP1_0692	10.63
DAP1_0696	8.19
DAP1_0697	10.53
DAP1_0700	13.53
DAP1_0715	12.1
DAP1_0717	9.94
DAP1_0718	9.59
DAP1_0720	9.28
DAP1_0721	12.95
