Reporter Identifier	VALUE
DAP1_0003	12.71
DAP1_0010	12.04
DAP1_0021	9.46
DAP1_0023	10.85
DAP1_0027	11.82
DAP1_0028	8.4
DAP1_0030	9.89
DAP1_0031	13.3
DAP1_0033	10.59
DAP1_0036	8.72
DAP1_0038	11.37
DAP1_0040	13.34
DAP1_0041	10.7
DAP1_0042	9.91
DAP1_0050	12.94
DAP1_0051	8.69
DAP1_0054	12.13
DAP1_0056	12.05
DAP1_0061	11.4
DAP1_0062	9.88
DAP1_0063	10.5
DAP1_0066	11.86
DAP1_0067	12.42
DAP1_0069	8.81
DAP1_0070	9.92
DAP1_0074	9.62
DAP1_0075	10.35
DAP1_0080	8.27
DAP1_0087	8.36
DAP1_0096	9.67
DAP1_0101	9.63
DAP1_0102	12.59
DAP1_0103	12.09
DAP1_0105	9.64
DAP1_0109	10.58
DAP1_0110	7.45
DAP1_0111	9.91
DAP1_0113	12.98
DAP1_0119	9.65
DAP1_0121	10.04
DAP1_0122	9.43
DAP1_0124	13.53
DAP1_0125	11.09
DAP1_0130	11.53
DAP1_0140	10.05
DAP1_0147	10.15
DAP1_0152	13.21
DAP1_0153	8.98
DAP1_0154	14.06
DAP1_0162	12.46
DAP1_0171	9.65
DAP1_0172	13.87
DAP1_0174	13.16
DAP1_0178	9.94
DAP1_0182	12.97
DAP1_0185	11.82
DAP1_0186	9.01
DAP1_0205	12.76
DAP1_0206	10.89
DAP1_0208	9.97
DAP1_0209	9.9
DAP1_0210	10.62
DAP1_0213	8.09
DAP1_0215	9.11
DAP1_0220	11.81
DAP1_0223	10.83
DAP1_0230	8.2
DAP1_0233	13.36
DAP1_0234	12.15
DAP1_0240	10.68
DAP1_0247	10.48
DAP1_0256	12.78
DAP1_0261	11.09
DAP1_0263	9.01
DAP1_0265	11.54
DAP1_0269	10.17
DAP1_0270	11.77
DAP1_0273	13.2
DAP1_0285	11.97
DAP1_0296	11.35
DAP1_0300	8.38
DAP1_0312	13.67
DAP1_0315	10.2
DAP1_0331	12.61
DAP1_0341	11.68
DAP1_0361	12.94
DAP1_0368	13.38
DAP1_0377	12.87
DAP1_0398	13.73
DAP1_0401	11.96
DAP1_0403	9.45
DAP1_0427	10.01
DAP1_0430	8.66
DAP1_0433	8.01
DAP1_0437	11.67
DAP1_0442	12.13
DAP1_0453	11.11
DAP1_0460	9.36
DAP1_0480	9.62
DAP1_0482	9.12
DAP1_0509	12.48
DAP1_0515	8.77
DAP1_0542	8.39
DAP1_0559	10.36
DAP1_0581	10.83
DAP1_0585	12.8
DAP1_0587	8.71
DAP1_0594	13.57
DAP1_0601	8.04
DAP1_0605	11.09
DAP1_0606	8.38
DAP1_0607	9.6
DAP1_0609	14.59
DAP1_0614	9.6
DAP1_0619	8.72
DAP1_0620	13.55
DAP1_0623	12.2
DAP1_0629	14.41
DAP1_0630	10.76
DAP1_0631	11.24
DAP1_0634	10.61
DAP1_0636	13.61
DAP1_0648	8.9
DAP1_0649	12.73
DAP1_0651	12.81
DAP1_0654	10.88
DAP1_0656	13.6
DAP1_0657	13.54
DAP1_0671	9.66
DAP1_0674	11.25
DAP1_0678	12.43
DAP1_0682	12.75
DAP1_0691	10.72
DAP1_0692	11.42
DAP1_0696	8.39
DAP1_0697	10.84
DAP1_0700	13.61
DAP1_0715	11.76
DAP1_0717	8.51
DAP1_0718	10.71
DAP1_0720	10.22
DAP1_0721	12.7
DAP1_0724	8.63
DAP1_0731	9.45
DAP1_0732	9.27
DAP1_0740	10.28
DAP1_0742	12.89
DAP1_0743	10.64
DAP1_0744	12.61
DAP1_0745	8.21
DAP1_0747	8.83
DAP1_0751	12.37
DAP1_0752	12.1
DAP1_0753	10.48
DAP1_0754	11.21
DAP1_0756	9.62
DAP1_0758	14.52
DAP1_0759	8.53
DAP1_0764	12.2
DAP1_0775	8.63
DAP1_0778	12.05
DAP1_0780	10.53
DAP1_0781	11.41
DAP1_0791	8.46
DAP1_0799	9.38
DAP1_0800	12.63
DAP1_0805	11.98
DAP1_0807	9.01
DAP1_0813	10.03
DAP1_0814	13.19
DAP1_0815	9.32
DAP1_0820	9.53
DAP1_0822	12.74
DAP1_0839	10.77
DAP1_0840	13.33
DAP1_0844	11.23
DAP1_0859	12.09
DAP1_0861	10.93
DAP1_0864	11.68
DAP1_0881	12.27
DAP1_0884	9.63
DAP1_0885	8.77
DAP1_0887	8.07
DAP1_0889	8.62
DAP1_0890	13.34
DAP1_0891	10.6
DAP1_0895	11.03
DAP1_0897	10.86
DAP1_0901	11.57
DAP1_0905	8.58
DAP1_0913	10.31
DAP1_0915	11.91
