Reporter Identifier	VALUE
DAP1_0003	11.41
DAP1_0010	12.73
DAP1_0021	8.88
DAP1_0023	8.97
DAP1_0027	9.56
DAP1_0028	9.18
DAP1_0030	12.17
DAP1_0031	12.65
DAP1_0033	9.17
DAP1_0036	10.14
DAP1_0038	11.52
DAP1_0040	13.34
DAP1_0041	9.15
DAP1_0042	8.84
DAP1_0050	12.94
DAP1_0051	9.21
DAP1_0054	11.18
DAP1_0056	11.65
DAP1_0061	9.66
DAP1_0062	12.63
DAP1_0063	10.31
DAP1_0066	12.15
DAP1_0067	12.5
DAP1_0069	9.87
DAP1_0070	12.1
DAP1_0074	10.65
DAP1_0075	9.16
DAP1_0080	8.22
DAP1_0087	9.09
DAP1_0096	10.23
DAP1_0101	8.67
DAP1_0102	12.21
DAP1_0103	12.5
DAP1_0105	9.02
DAP1_0109	10.95
DAP1_0110	7.89
DAP1_0111	11.33
DAP1_0113	12.14
DAP1_0119	11.3
DAP1_0121	8.72
DAP1_0122	9.92
DAP1_0124	13.54
DAP1_0125	11.65
DAP1_0130	9.9
DAP1_0140	9.87
DAP1_0147	11.13
DAP1_0152	12.98
DAP1_0153	9.96
DAP1_0154	13.84
DAP1_0162	11.35
DAP1_0171	12.3
DAP1_0172	13
DAP1_0174	13.13
DAP1_0178	9.79
DAP1_0182	11.69
DAP1_0185	13.2
DAP1_0186	8.94
DAP1_0205	12.78
DAP1_0206	10.98
DAP1_0208	9.65
DAP1_0209	10.84
DAP1_0210	9.47
DAP1_0213	8.32
DAP1_0215	8.23
DAP1_0220	13.78
DAP1_0223	11.47
DAP1_0230	8.54
DAP1_0233	13.33
DAP1_0234	12.65
DAP1_0240	11.17
DAP1_0247	12.01
DAP1_0256	13.12
DAP1_0261	12.24
DAP1_0263	10.45
DAP1_0265	11.14
DAP1_0269	8.97
DAP1_0270	12.26
DAP1_0273	12.72
DAP1_0285	12.83
DAP1_0296	11.75
DAP1_0300	11.54
DAP1_0312	12.95
DAP1_0315	9.55
DAP1_0331	13.27
DAP1_0341	9.65
DAP1_0361	12.62
DAP1_0368	12.6
DAP1_0377	11.87
DAP1_0398	14.1
DAP1_0401	12.28
DAP1_0403	11.37
DAP1_0427	12.12
DAP1_0430	10.88
DAP1_0433	7.99
DAP1_0437	12.07
DAP1_0442	10.06
DAP1_0453	12.6
DAP1_0460	8.01
DAP1_0480	11.87
DAP1_0482	9.68
DAP1_0509	12.97
DAP1_0515	11.3
DAP1_0542	8.12
DAP1_0559	8.79
DAP1_0581	10.73
DAP1_0585	10.52
DAP1_0587	12.05
DAP1_0594	12.97
DAP1_0601	8.07
DAP1_0605	12.93
DAP1_0606	9.62
DAP1_0607	10.52
DAP1_0609	14.11
DAP1_0614	8.18
DAP1_0619	12.2
DAP1_0620	13.46
DAP1_0623	11.08
DAP1_0629	14.39
DAP1_0630	8.94
DAP1_0631	11.86
DAP1_0634	11.98
DAP1_0636	13.22
DAP1_0648	8.43
DAP1_0649	12.67
DAP1_0651	12.25
DAP1_0654	9.64
DAP1_0656	13.66
DAP1_0657	12.39
DAP1_0671	12
DAP1_0674	9.46
DAP1_0678	12.66
DAP1_0682	12.97
DAP1_0691	11.4
DAP1_0692	10.69
DAP1_0696	7.98
DAP1_0697	8.96
DAP1_0700	13.43
DAP1_0715	11.73
DAP1_0717	10.21
DAP1_0718	9.52
DAP1_0720	8.71
DAP1_0721	13.09
DAP1_0724	9.68
DAP1_0731	10.93
DAP1_0732	9.73
DAP1_0740	10.83
DAP1_0742	11.27
DAP1_0743	12.28
DAP1_0744	12.87
DAP1_0745	9.07
DAP1_0747	8.83
DAP1_0751	12.22
DAP1_0752	11.74
DAP1_0753	9.83
DAP1_0754	12
DAP1_0756	8.19
DAP1_0758	13.79
DAP1_0759	8.23
DAP1_0764	12.04
DAP1_0775	11.64
DAP1_0778	10.01
DAP1_0780	10.27
DAP1_0781	12.49
DAP1_0791	12.11
DAP1_0799	11.27
DAP1_0800	12.46
DAP1_0805	11.92
DAP1_0807	10.27
DAP1_0813	10.81
DAP1_0814	12.63
DAP1_0815	8.31
DAP1_0820	11.47
DAP1_0822	12.79
DAP1_0839	11.12
DAP1_0840	13.43
DAP1_0844	11.45
DAP1_0859	11.9
DAP1_0861	10.35
DAP1_0864	12
DAP1_0881	8.13
DAP1_0884	10.48
DAP1_0885	8.11
DAP1_0887	11.07
DAP1_0889	7.95
DAP1_0890	12.86
DAP1_0891	10.85
DAP1_0895	10.89
DAP1_0897	10.51
DAP1_0901	11.27
DAP1_0905	10.28
DAP1_0913	12.04
DAP1_0915	8.72
DAP1_0917	8.31
DAP1_0920	12.55
DAP1_0925	11.6
DAP1_0926	8.15
DAP1_0929	12.69
DAP1_0931	11.13
DAP1_0933	10.26
DAP1_0935	8.36
DAP1_0936	12.43
DAP1_0940	13.82
DAP1_0942	11.33
DAP1_0943	11.22
DAP1_0944	11.07
DAP1_0946	13.43
DAP1_0949	12.07
DAP1_0950	11.33
DAP1_0951	13.61
DAP1_0952	12.47
DAP1_0958	11.28
DAP1_0960	10.46
DAP1_0961	9.64
DAP1_0963	12.19
DAP1_0969	9.23
DAP1_0971	9.55
DAP1_0973	11.8
DAP1_0974	11.82
DAP1_0976	12.52
DAP1_0977	10.15
DAP1_0978	8.98
DAP1_0979	12.27
DAP1_0984	10.42
DAP1_0987	9.45
DAP1_0989	13.35
DAP1_0991	9.42
DAP1_0992	12.57
DAP1_1000	10.48
DAP1_1001	8.72
DAP1_1002	12.3
DAP1_1006	10.36
DAP1_1009	11.24
DAP1_1011	11.78
DAP1_1015	11.38
DAP1_1020	12.61
DAP1_1022	12.46
DAP1_1024	11.65
DAP1_1030	11.53
DAP1_1032	10.03
DAP1_1037	12.2
DAP1_1039	11.51
DAP1_1040	9.26
DAP1_1041	12.08
DAP1_1042	11.78
DAP1_1044	11.21
DAP1_1046	10.84
DAP1_1047	9.89
DAP1_1051	12.47
DAP1_1055	12.25
DAP1_1060	8.29
DAP1_1063	11.7
DAP1_1066	13.96
