Reporter Identifier	VALUE
DAP1_0003	11.87
DAP1_0010	12.4
DAP1_0021	9
DAP1_0023	9.7
DAP1_0027	11.28
DAP1_0028	8.76
DAP1_0030	11.91
DAP1_0031	12.52
DAP1_0033	9.36
DAP1_0036	10.04
DAP1_0038	12.5
DAP1_0040	13.32
DAP1_0041	8.82
DAP1_0042	9.88
DAP1_0050	13.24
DAP1_0051	9.71
DAP1_0054	11.59
DAP1_0056	10.24
DAP1_0061	9.58
DAP1_0062	13.76
DAP1_0063	10.57
DAP1_0066	11.76
DAP1_0067	12.51
DAP1_0069	9.84
DAP1_0070	11.63
DAP1_0074	10.82
DAP1_0075	9.86
DAP1_0080	8.33
DAP1_0087	9
DAP1_0096	8.64
DAP1_0101	9.71
DAP1_0102	12.78
DAP1_0103	12.02
DAP1_0105	8.31
DAP1_0109	11.71
DAP1_0110	8.62
DAP1_0111	10.15
DAP1_0113	12.14
DAP1_0119	12.62
DAP1_0121	8.53
DAP1_0122	10.38
DAP1_0124	13.2
DAP1_0125	13.29
DAP1_0130	9.88
DAP1_0140	10.44
DAP1_0147	10.68
DAP1_0152	12.45
DAP1_0153	9.08
DAP1_0154	13.61
DAP1_0162	10.3
DAP1_0171	13.47
DAP1_0172	12.91
DAP1_0174	12.86
DAP1_0178	8.23
DAP1_0182	11.8
DAP1_0185	13.88
DAP1_0186	9.57
DAP1_0205	13.28
DAP1_0206	10.82
DAP1_0208	10.04
DAP1_0209	11.03
DAP1_0210	8.69
DAP1_0213	8.26
DAP1_0215	8.5
DAP1_0220	13.28
DAP1_0223	10.55
DAP1_0230	9.2
DAP1_0233	12.84
DAP1_0234	12.3
DAP1_0240	11.22
DAP1_0247	12.01
DAP1_0256	12.98
DAP1_0261	11.66
DAP1_0263	10.67
DAP1_0265	10.87
DAP1_0269	8.82
DAP1_0270	11.9
DAP1_0273	12.69
DAP1_0285	12.18
DAP1_0296	13.01
DAP1_0300	10.79
DAP1_0312	12.81
DAP1_0315	9.38
DAP1_0331	14.16
DAP1_0341	11.86
DAP1_0361	12.53
DAP1_0368	12.1
DAP1_0377	11.65
DAP1_0398	13.03
DAP1_0401	12.68
DAP1_0403	8.86
DAP1_0427	11.74
DAP1_0430	9.74
DAP1_0433	9.47
DAP1_0437	11.23
DAP1_0442	10.25
DAP1_0453	12.16
DAP1_0460	8.13
DAP1_0480	11.72
DAP1_0482	9.46
DAP1_0509	12.82
DAP1_0515	10.93
DAP1_0542	8.33
DAP1_0559	8.52
DAP1_0581	11.23
DAP1_0585	9.27
DAP1_0587	13.11
DAP1_0594	12.97
DAP1_0601	8.86
DAP1_0605	13.33
DAP1_0606	9.53
DAP1_0607	10.18
DAP1_0609	13.96
DAP1_0614	8.94
DAP1_0619	13.27
DAP1_0620	12.53
DAP1_0623	10.76
DAP1_0629	14.08
DAP1_0630	8.79
DAP1_0631	11.29
DAP1_0634	11.2
DAP1_0636	13.44
DAP1_0648	8.93
DAP1_0649	12.55
DAP1_0651	11.49
DAP1_0654	10.36
DAP1_0656	13.31
DAP1_0657	12.86
DAP1_0671	12.67
DAP1_0674	10.27
DAP1_0678	13.94
DAP1_0682	12.77
DAP1_0691	12.79
DAP1_0692	9.26
DAP1_0696	8.84
DAP1_0697	10.03
DAP1_0700	13.41
DAP1_0715	13.05
DAP1_0717	10.71
DAP1_0718	10.67
DAP1_0720	9.17
DAP1_0721	12.6
DAP1_0724	8.07
DAP1_0731	9.61
DAP1_0732	10.14
DAP1_0740	11.43
DAP1_0742	10.19
DAP1_0743	12.75
DAP1_0744	12.59
DAP1_0745	8.4
DAP1_0747	9.57
DAP1_0751	11.34
DAP1_0752	11.68
