Reporter Identifier	VALUE
DAP1_0003	11.94
DAP1_0010	12.74
DAP1_0021	9.46
DAP1_0023	8.89
DAP1_0027	10.46
DAP1_0028	8.12
DAP1_0030	10.88
DAP1_0031	12.77
DAP1_0033	10.13
DAP1_0036	9.3
DAP1_0038	10.12
DAP1_0040	13.38
DAP1_0041	10.06
DAP1_0042	9.98
DAP1_0050	12.82
DAP1_0051	8.16
DAP1_0054	11.99
DAP1_0056	10.84
DAP1_0061	10.74
DAP1_0062	11.2
DAP1_0063	11.55
DAP1_0066	12.26
DAP1_0067	13.18
DAP1_0069	9.6
DAP1_0070	11
DAP1_0074	10.52
DAP1_0075	10.15
DAP1_0080	8.03
DAP1_0087	9.2
DAP1_0096	8.3
DAP1_0101	8.54
DAP1_0102	11.54
DAP1_0103	12.55
DAP1_0105	8.47
DAP1_0109	11.24
DAP1_0110	8.08
DAP1_0111	10.44
DAP1_0113	12.29
DAP1_0119	10.72
DAP1_0121	8.59
DAP1_0122	9.98
DAP1_0124	13.44
DAP1_0125	9.26
DAP1_0130	11.27
DAP1_0140	11.25
DAP1_0147	10.76
DAP1_0152	12.73
DAP1_0153	9.38
DAP1_0154	13.39
DAP1_0162	10.74
DAP1_0171	10.89
DAP1_0172	13.65
DAP1_0174	13.13
DAP1_0178	8.2
DAP1_0182	12.18
DAP1_0185	12.67
DAP1_0186	8.41
DAP1_0205	12.56
DAP1_0206	10.04
DAP1_0208	10.6
DAP1_0209	8.52
DAP1_0210	9.55
DAP1_0213	8.67
DAP1_0215	8.31
DAP1_0220	13.43
DAP1_0223	11.78
DAP1_0230	9.56
DAP1_0233	12.75
DAP1_0234	11.94
DAP1_0240	10.83
DAP1_0247	12.18
DAP1_0256	13.08
DAP1_0261	12.08
DAP1_0263	9.64
DAP1_0265	10.69
DAP1_0269	9.47
DAP1_0270	11.37
DAP1_0273	12.51
DAP1_0285	13
DAP1_0296	11.47
DAP1_0300	9.73
DAP1_0312	13.42
DAP1_0315	9.36
DAP1_0331	12.61
DAP1_0341	11.81
DAP1_0361	12.85
DAP1_0368	12.21
DAP1_0377	11.56
DAP1_0398	13.49
DAP1_0401	12.85
DAP1_0403	10.49
DAP1_0427	11.67
DAP1_0430	10.67
DAP1_0433	9.22
DAP1_0437	12.17
DAP1_0442	11.25
