Reporter Identifier	VALUE
DAP1_0003	11.78
DAP1_0010	12.62
DAP1_0021	10.84
DAP1_0023	8.86
DAP1_0027	9.44
DAP1_0028	8.65
DAP1_0030	12.54
DAP1_0031	12.5
DAP1_0033	10.49
DAP1_0036	9.43
DAP1_0038	9.37
DAP1_0040	13.57
DAP1_0041	10.73
DAP1_0042	9.37
DAP1_0050	12.89
DAP1_0051	8.25
DAP1_0054	10.57
DAP1_0056	11.65
DAP1_0061	10.16
DAP1_0062	10.25
DAP1_0063	12.14
DAP1_0066	13.02
DAP1_0067	12.44
DAP1_0069	9.18
DAP1_0070	12.04
DAP1_0074	10.84
DAP1_0075	10.03
DAP1_0080	8.2
DAP1_0087	9.02
DAP1_0096	10.41
DAP1_0101	8.68
DAP1_0102	11.87
DAP1_0103	11.97
DAP1_0105	9.05
DAP1_0109	9.47
DAP1_0110	7.96
DAP1_0111	10.19
DAP1_0113	12.66
DAP1_0119	9.61
DAP1_0121	8.82
DAP1_0122	8.75
DAP1_0124	13.47
DAP1_0125	9.33
DAP1_0130	11.05
DAP1_0140	11.63
DAP1_0147	10.69
DAP1_0152	12.84
DAP1_0153	8.01
DAP1_0154	13.96
DAP1_0162	12.02
DAP1_0171	9.86
DAP1_0172	13.99
DAP1_0174	12.81
DAP1_0178	8.19
DAP1_0182	12.01
DAP1_0185	11.62
DAP1_0186	8.37
DAP1_0205	12.92
DAP1_0206	11.97
DAP1_0208	9.59
DAP1_0209	9.82
DAP1_0210	9.84
DAP1_0213	8.53
DAP1_0215	9.24
DAP1_0220	13.27
DAP1_0223	11.16
DAP1_0230	8.58
DAP1_0233	12.19
DAP1_0234	11.46
DAP1_0240	11.48
DAP1_0247	12.25
DAP1_0256	13.3
DAP1_0261	12.37
DAP1_0263	10.4
DAP1_0265	11.12
DAP1_0269	9.47
DAP1_0270	12.77
DAP1_0273	12.41
DAP1_0285	13.21
DAP1_0296	8.56
DAP1_0300	8.63
DAP1_0312	13.66
DAP1_0315	9.68
DAP1_0331	13.07
DAP1_0341	10.85
DAP1_0361	12.94
DAP1_0368	12.35
DAP1_0377	11.6
DAP1_0398	14.25
DAP1_0401	11.05
DAP1_0403	9.63
DAP1_0427	12.71
DAP1_0430	10.99
DAP1_0433	7.91
DAP1_0437	11.42
DAP1_0442	10.58
DAP1_0453	12.94
DAP1_0460	8.19
DAP1_0480	12.3
DAP1_0482	10.71
DAP1_0509	11.9
DAP1_0515	10.51
DAP1_0542	8.84
DAP1_0559	8.88
DAP1_0581	11.58
DAP1_0585	10.88
DAP1_0587	8
DAP1_0594	13.04
DAP1_0601	8.52
DAP1_0605	11.46
DAP1_0606	10.63
DAP1_0607	10.2
DAP1_0609	14.1
DAP1_0614	8.14
DAP1_0619	10.62
DAP1_0620	12.75
DAP1_0623	10.56
DAP1_0629	14.22
DAP1_0630	9.96
DAP1_0631	11.16
DAP1_0634	11.28
DAP1_0636	12.16
DAP1_0648	9.43
DAP1_0649	12.4
DAP1_0651	11.34
DAP1_0654	11.16
DAP1_0656	13.62
DAP1_0657	12.77
DAP1_0671	10.67
DAP1_0674	9.01
DAP1_0678	10.95
DAP1_0682	13.41
DAP1_0691	9.36
DAP1_0692	10.45
DAP1_0696	8.44
DAP1_0697	9.13
DAP1_0700	13.66
DAP1_0715	11.17
DAP1_0717	9.66
DAP1_0718	9.19
DAP1_0720	8.51
DAP1_0721	13.14
DAP1_0724	9.62
DAP1_0731	9.6
DAP1_0732	11.3
DAP1_0740	9.1
DAP1_0742	10.43
DAP1_0743	11.24
DAP1_0744	12.46
DAP1_0745	8.34
DAP1_0747	8.01
DAP1_0751	8.26
DAP1_0752	12.42
DAP1_0753	10
DAP1_0754	11.65
DAP1_0756	8.48
DAP1_0758	13.86
DAP1_0759	10.86
DAP1_0764	12.93
DAP1_0775	12.29
DAP1_0778	9.21
