Reporter Identifier	VALUE
DAP1_0003	9.93
DAP1_0010	11.85
DAP1_0021	9.13
DAP1_0023	9.7
DAP1_0027	11.86
DAP1_0028	8.66
DAP1_0030	11.74
DAP1_0031	13.67
DAP1_0033	9.57
DAP1_0036	8.28
DAP1_0038	11.64
DAP1_0040	13.21
DAP1_0041	9.87
DAP1_0042	9.28
DAP1_0050	13.29
DAP1_0051	9.28
DAP1_0054	10.99
DAP1_0056	11.58
DAP1_0061	10.73
DAP1_0062	10.47
DAP1_0063	11.91
DAP1_0066	10.56
DAP1_0067	12.9
DAP1_0069	8.7
DAP1_0070	11.15
DAP1_0074	11.26
DAP1_0075	11.47
DAP1_0080	8.75
DAP1_0087	8.15
DAP1_0096	11.97
DAP1_0101	9.55
DAP1_0102	11.76
DAP1_0103	11.22
DAP1_0105	9.07
DAP1_0109	10.34
DAP1_0110	8.07
DAP1_0111	9.49
DAP1_0113	12.34
DAP1_0119	8.62
DAP1_0121	9.15
DAP1_0122	9.24
DAP1_0124	13.71
DAP1_0125	11.41
DAP1_0130	9.85
DAP1_0140	11.32
DAP1_0147	10.57
DAP1_0152	13.21
DAP1_0153	10.46
DAP1_0154	13.29
DAP1_0162	10.5
DAP1_0171	8.92
DAP1_0172	13.81
DAP1_0174	11.83
DAP1_0178	9.09
DAP1_0182	9.45
DAP1_0185	11.44
DAP1_0186	10.09
DAP1_0205	12.81
DAP1_0206	9.78
DAP1_0208	9.49
DAP1_0209	11.61
DAP1_0210	9.88
DAP1_0213	8.8
DAP1_0215	12.2
DAP1_0220	12.66
DAP1_0223	12.52
DAP1_0230	8.84
DAP1_0233	12.88
DAP1_0234	11.46
DAP1_0240	12.47
DAP1_0247	12.23
DAP1_0256	13.5
DAP1_0261	12.08
DAP1_0263	10.94
DAP1_0265	12
DAP1_0269	9.64
DAP1_0270	11.08
DAP1_0273	12.39
DAP1_0285	10.74
DAP1_0296	10.65
DAP1_0300	9.33
DAP1_0312	13.96
DAP1_0315	9.47
DAP1_0331	12.68
DAP1_0341	13.09
DAP1_0361	9.89
DAP1_0368	12.09
DAP1_0377	13.64
DAP1_0398	12.62
DAP1_0401	12.32
DAP1_0403	11.34
DAP1_0427	11.37
DAP1_0430	8.45
DAP1_0433	8.23
DAP1_0437	10.79
DAP1_0442	9.3
DAP1_0453	9.78
DAP1_0460	8.25
DAP1_0480	12.3
DAP1_0482	11.72
DAP1_0509	12.8
DAP1_0515	8.76
DAP1_0542	8.44
DAP1_0559	9.39
DAP1_0581	9.91
DAP1_0585	8.58
DAP1_0587	8.46
DAP1_0594	13.96
DAP1_0601	8.29
DAP1_0605	9.86
DAP1_0606	11.26
DAP1_0607	11.01
DAP1_0609	14.57
DAP1_0614	8.78
DAP1_0619	11.63
DAP1_0620	13.48
DAP1_0623	9.18
DAP1_0629	14.5
DAP1_0630	10.6
DAP1_0631	11.24
DAP1_0634	9.83
DAP1_0636	12.81
DAP1_0648	8.61
DAP1_0649	13.71
DAP1_0651	11.66
DAP1_0654	11.64
DAP1_0656	12.02
DAP1_0657	13.8
DAP1_0671	9.5
DAP1_0674	12.34
DAP1_0678	11.51
DAP1_0682	13.46
DAP1_0691	9.27
DAP1_0692	10.19
DAP1_0696	8.12
DAP1_0697	9.91
DAP1_0700	13.57
DAP1_0715	9.61
DAP1_0717	8.45
DAP1_0718	9.86
DAP1_0720	9.5
DAP1_0721	12.67
DAP1_0724	8.29
DAP1_0731	10.41
DAP1_0732	11.61
DAP1_0740	12.25
DAP1_0742	11.5
DAP1_0743	12.98
DAP1_0744	12.57
DAP1_0745	8.62
DAP1_0747	8.41
DAP1_0751	11.4
DAP1_0752	12.59
DAP1_0753	12.02
DAP1_0754	12.4
DAP1_0756	11.64
DAP1_0758	14.51
DAP1_0759	10.35
DAP1_0764	13.36
DAP1_0775	8.43
DAP1_0778	11.34
DAP1_0780	10.52
DAP1_0781	11.75
DAP1_0791	8.72
DAP1_0799	10.98
DAP1_0800	11.69
DAP1_0805	11.83
DAP1_0807	11.51
DAP1_0813	11.74
DAP1_0814	12.57
DAP1_0815	8.42
DAP1_0820	11.54
DAP1_0822	13.21
DAP1_0839	9.79
DAP1_0840	13.28
DAP1_0844	10.04
DAP1_0859	8.46
DAP1_0861	10.61
DAP1_0864	12.54
DAP1_0881	8.54
DAP1_0884	10.05
DAP1_0885	10.87
DAP1_0887	10.42
DAP1_0889	8.5
DAP1_0890	12.8
DAP1_0891	12.52
DAP1_0895	10.15
DAP1_0897	9.93
DAP1_0901	9.07
DAP1_0905	11.37
DAP1_0913	12.21
DAP1_0915	8.26
DAP1_0917	8.37
DAP1_0920	12.7
