Reporter Identifier	VALUE
DAP1_0003	10.21
DAP1_0010	10.92
DAP1_0021	8.93
DAP1_0023	9.9
DAP1_0027	12.69
DAP1_0028	9
DAP1_0030	11.15
DAP1_0031	12.52
DAP1_0033	11.57
DAP1_0036	8.44
DAP1_0038	12.57
DAP1_0040	12.95
DAP1_0041	10.22
DAP1_0042	9.88
DAP1_0050	11.85
DAP1_0051	10.7
DAP1_0054	8.8
DAP1_0056	12.37
DAP1_0061	10.25
DAP1_0062	12.85
DAP1_0063	11.93
DAP1_0066	12.46
DAP1_0067	13.19
DAP1_0069	11.09
DAP1_0070	11.22
DAP1_0074	11.48
DAP1_0075	12.39
DAP1_0080	8.93
DAP1_0087	10.9
DAP1_0096	9.4
DAP1_0101	9.52
DAP1_0102	12.65
DAP1_0103	11.62
DAP1_0105	11.97
DAP1_0109	12.34
DAP1_0110	8.06
DAP1_0111	11.21
DAP1_0113	11.02
DAP1_0119	12.3
DAP1_0121	9.87
DAP1_0122	10.08
DAP1_0124	13.66
DAP1_0125	12.94
DAP1_0130	9.48
DAP1_0140	9.51
DAP1_0147	10.59
DAP1_0152	12.98
DAP1_0153	8.93
DAP1_0154	12.6
DAP1_0162	8.37
DAP1_0171	13.17
DAP1_0172	12.62
DAP1_0174	13.17
DAP1_0178	9.45
DAP1_0182	10.64
DAP1_0185	13.66
DAP1_0186	10.33
DAP1_0205	11.59
DAP1_0206	11.82
DAP1_0208	10.97
DAP1_0209	12.41
DAP1_0210	10.26
DAP1_0213	9.45
DAP1_0215	8.58
DAP1_0220	13.18
DAP1_0223	12.89
DAP1_0230	8.91
DAP1_0233	12.77
DAP1_0234	10.38
DAP1_0240	12.41
DAP1_0247	9.89
DAP1_0256	10.88
DAP1_0261	11.49
DAP1_0263	9.78
DAP1_0265	9.69
DAP1_0269	9.87
DAP1_0270	12.71
DAP1_0273	12.3
DAP1_0285	11.32
DAP1_0296	12.06
DAP1_0300	8.13
DAP1_0312	13.8
DAP1_0315	11.51
DAP1_0331	13.27
DAP1_0341	12.26
DAP1_0361	12.11
DAP1_0368	11.92
DAP1_0377	9.4
DAP1_0398	12.98
DAP1_0401	12.18
DAP1_0403	11.79
DAP1_0427	11.2
DAP1_0430	11.76
DAP1_0433	10.6
DAP1_0437	11.59
DAP1_0442	11.71
DAP1_0453	11.99
DAP1_0460	8.19
DAP1_0480	11.02
DAP1_0482	9.35
DAP1_0509	12.73
DAP1_0515	8.12
DAP1_0542	8.22
DAP1_0559	9.94
DAP1_0581	10.24
DAP1_0585	9.25
DAP1_0587	12.5
DAP1_0594	13.71
DAP1_0601	8.13
DAP1_0605	13.19
DAP1_0606	10.16
DAP1_0607	10.19
DAP1_0609	14.17
DAP1_0614	8.37
DAP1_0619	12.62
DAP1_0620	13.23
DAP1_0623	8.12
DAP1_0629	13.68
DAP1_0630	10.23
DAP1_0631	10.66
DAP1_0634	10.84
DAP1_0636	13.09
DAP1_0648	9.56
DAP1_0649	13.42
DAP1_0651	11.55
DAP1_0654	11.97
DAP1_0656	13.13
DAP1_0657	12.4
DAP1_0671	12.8
DAP1_0674	11.15
DAP1_0678	13.39
DAP1_0682	12.19
DAP1_0691	12.23
DAP1_0692	8.33
DAP1_0696	11.62
DAP1_0697	11.65
DAP1_0700	12.96
DAP1_0715	10.05
DAP1_0717	10.16
DAP1_0718	11
DAP1_0720	9.75
DAP1_0721	11.38
DAP1_0724	10.5
DAP1_0731	9.14
DAP1_0732	12.24
DAP1_0740	9.88
DAP1_0742	9.32
DAP1_0743	10.19
DAP1_0744	12.79
DAP1_0745	9.25
DAP1_0747	8.79
DAP1_0751	11.74
DAP1_0752	11.9
DAP1_0753	11.98
DAP1_0754	9.47
DAP1_0756	9
DAP1_0758	14.02
DAP1_0759	10.93
DAP1_0764	12.66
DAP1_0775	10.69
DAP1_0778	10.91
DAP1_0780	9.71
DAP1_0781	12.58
DAP1_0791	12.18
DAP1_0799	10.92
DAP1_0800	10.06
DAP1_0805	9.64
DAP1_0807	9.24
DAP1_0813	9.93
DAP1_0814	12.12
DAP1_0815	8.42
DAP1_0820	8.18
DAP1_0822	11.77
DAP1_0839	10.26
DAP1_0840	13.07
DAP1_0844	12.37
DAP1_0859	11.81
DAP1_0861	11.49
DAP1_0864	11.71
DAP1_0881	8.35
DAP1_0884	9.07
DAP1_0885	10.66
DAP1_0887	11.27
DAP1_0889	8.1
DAP1_0890	10.21
DAP1_0891	12.36
DAP1_0895	12.03
DAP1_0897	10.3
DAP1_0901	8.95
DAP1_0905	11.45
DAP1_0913	12.41
DAP1_0915	10.65
DAP1_0917	8.45
DAP1_0920	12.27
DAP1_0925	11.23
DAP1_0926	8.5
DAP1_0929	11.94
DAP1_0931	10.51
DAP1_0933	11.05
DAP1_0935	8.97
DAP1_0936	12.8
DAP1_0940	13.51
DAP1_0942	11.46
DAP1_0943	10.9
DAP1_0944	8.6
DAP1_0946	13.21
DAP1_0949	12.84
DAP1_0950	12.03
DAP1_0951	13.42
DAP1_0952	12.67
DAP1_0958	8.51
DAP1_0960	10.53
DAP1_0961	9.38
DAP1_0963	8.94
DAP1_0969	10.69
DAP1_0971	8.32
DAP1_0973	11.72
DAP1_0974	10.67
DAP1_0976	11.07
DAP1_0977	8.47
DAP1_0978	11.3
DAP1_0979	12.22
DAP1_0984	10.73
DAP1_0987	10.42
DAP1_0989	12.98
DAP1_0991	11.79
DAP1_0992	12.06
DAP1_1000	11.21
DAP1_1001	9.72
DAP1_1002	9.58
DAP1_1006	10.77
DAP1_1009	11.66
DAP1_1011	13.5
DAP1_1015	10.88
DAP1_1020	11.94
DAP1_1022	12.98
DAP1_1024	10.09
DAP1_1030	11.27
DAP1_1032	9.48
DAP1_1037	11.83
DAP1_1039	11.1
DAP1_1040	12.2
DAP1_1041	9.3
DAP1_1042	12.77
DAP1_1044	8.34
DAP1_1046	8.83
DAP1_1047	9.34
DAP1_1051	11.78
DAP1_1055	12.27
DAP1_1060	8.01
DAP1_1063	12.77
DAP1_1066	14.22
DAP1_1071	8.78
DAP1_1072	8.23
DAP1_1077	12.31
DAP1_1078	11.79
DAP1_1079	14.2
DAP1_1080	9.46
DAP1_1085	9.3
DAP1_1086	13.17
DAP1_1087	11.29
DAP1_1088	12.36
DAP1_1093	12.93
DAP1_1097	9.07
DAP1_1098	13.68
DAP1_1099	11.83
DAP1_1102	11.53
DAP1_1104	12.88
DAP1_1105	9.17
DAP1_1109	9.89
DAP1_1110	8.49
DAP1_1111	12.61
DAP1_1124	11.32
DAP1_1125	8.93
DAP1_1138	8.54
DAP1_1145	12.69
DAP1_1151	12.42
DAP1_1164	11.71
DAP1_1170	12.63
DAP1_1171	11.76
DAP1_1173	8.59
DAP1_1178	10.58
DAP1_1182	10.85
DAP1_1190	10.64
DAP1_1191	8.11
DAP1_1203	11.48
DAP1_1219	8.56
DAP1_1222	8.92
DAP1_1225	12.75
DAP1_1227	10.39
DAP1_1228	13.16
DAP1_1229	12.65
DAP1_1240	9.9
DAP1_1241	8.83
DAP1_1248	11.28
DAP1_1250	11.48
DAP1_1255	11.25
DAP1_1256	8.25
DAP1_1262	9.11
DAP1_1265	10.45
DAP1_1267	10.99
DAP1_1269	11.19
DAP1_1270	10.77
DAP1_1272	10.43
DAP1_1276	12.53
DAP1_1277	11.64
DAP1_1285	12.27
DAP1_1286	9.63
DAP1_1307	12.48
DAP1_1309	13.03
DAP1_1311	12.99
DAP1_1312	12.98
DAP1_1317	10.42
DAP1_1319	13.08
DAP1_1320	13.38
DAP1_1321	8.74
DAP1_1324	11.8
DAP1_1326	8.25
DAP1_1330	8.47
DAP1_1331	10.72
DAP1_1333	12.57
DAP1_1334	8.58
DAP1_1335	12.98
DAP1_1337	12.16
DAP1_1338	12.34
DAP1_1339	11.25
DAP1_1340	12.45
DAP1_1341	8.06
DAP1_1343	10.09
DAP1_1344	8.88
DAP1_1360	10.95
DAP1_1370	13.06
DAP1_1375	13.23
DAP1_1377	9.2
DAP1_1382	12.64
DAP1_1384	10.7
DAP1_1389	10.52
DAP1_1390	8.31
DAP1_1392	9.58
DAP1_1407	13.23
DAP1_1432	11.31
DAP1_1439	12.61
DAP1_1462	10.64
DAP1_1482	13.74
DAP1_1493	11.82
DAP1_1543	11.59
DAP1_1549	10.15
DAP1_1550	12.28
DAP1_1553	8.22
DAP1_1558	8.01
DAP1_1559	13.03
DAP1_1562	8.35
DAP1_1563	8.4
DAP1_1564	10.85
DAP1_1565	9.67
DAP1_1577	13.32
DAP1_1581	8.02
DAP1_1586	10.51
DAP1_1587	11.92
DAP1_1588	11.82
DAP1_1590	11.05
DAP1_1595	12.17
DAP1_1596	10.04
DAP1_1599	10.76
DAP1_1600	10.13
DAP1_1601	13.08
DAP1_1604	8.27
DAP1_1608	10.97
DAP1_1610	9.86
DAP1_1617	12.29
DAP1_1623	7.95
DAP1_1628	10.57
DAP1_1629	8.88
DAP1_1634	12.47
DAP1_1640	10
DAP1_1644	9.01
DAP1_1645	11.5
DAP1_1646	10.91
DAP1_1647	9.9
DAP1_1650	11.07
DAP1_1651	11.53
DAP1_1653	8.31
DAP1_1655	10.96
DAP1_1658	10.23
DAP1_1661	10.83
DAP1_1665	8.16
DAP1_1671	9.09
DAP1_1676	10.57
DAP1_1678	13.27
DAP1_1679	11.57
DAP1_1680	10.32
DAP1_1682	8.5
DAP1_1685	10.01
DAP1_1688	12.07
DAP1_1689	8.86
DAP1_1693	11.57
DAP1_1697	11.98
DAP1_1700	12.14
DAP1_1702	12.15
DAP1_1707	8.68
DAP1_1711	10.38
DAP1_1714	12.81
DAP1_1718	11.65
DAP1_1730	11.91
DAP1_1739	8.05
DAP1_1740	11.94
DAP1_1741	9.48
DAP1_1743	12.2
DAP1_1746	11.25
DAP1_1749	8.91
DAP1_1753	8.24
DAP1_1756	11.83
DAP1_1757	12.31
DAP1_1759	9.2
DAP1_1761	9.98
DAP1_1762	12.74
DAP1_1765	12.64
DAP1_1766	9.73
DAP1_1768	9.57
DAP1_1771	10.75
DAP1_1772	10.37
DAP1_1775	10.63
DAP1_1776	12.41
DAP1_1777	11.92
DAP1_1780	8.02
DAP1_1784	11.67
DAP1_1786	9.26
DAP1_1787	9.96
DAP1_1789	11.66
DAP1_1790	12.75
DAP1_1795	11.62
DAP1_1799	11.39
DAP1_1804	12.68
DAP1_1808	12.32
DAP1_1823	11.03
DAP1_1824	9.26
DAP1_1825	9.87
DAP1_1826	11.01
DAP1_1828	13.18
DAP1_1836	9.53
DAP1_1838	10.45
DAP1_1841	11.58
DAP1_1842	9.88
DAP1_1844	11.18
DAP1_1850	11.84
DAP1_1851	8.45
DAP1_1856	10.53
DAP1_1861	11.12
DAP1_1862	9.75
DAP1_1868	12.69
DAP1_1869	10.51
DAP1_1870	12.29
DAP1_1871	9.01
DAP1_1873	10.92
DAP1_1874	12.61
DAP1_1876	14
DAP1_1882	9.57
DAP1_1883	11.47
DAP1_1884	8.36
DAP1_1885	9.25
DAP1_1886	13.42
DAP1_1887	8.26
DAP1_1888	8.54
DAP1_1893	13.75
DAP1_1895	9.11
DAP1_1899	9.55
DAP1_1908	11.91
DAP1_1913	13.68
DAP1_1931	10.61
DAP1_1935	11.08
DAP1_1938	8.95
DAP1_1942	11.57
DAP1_1944	10.21
DAP1_1946	9.55
DAP1_1949	12.71
DAP1_1950	10.39
DAP1_1951	11.16
DAP1_1953	8.51
DAP1_1954	13.26
DAP1_1955	13.21
DAP1_1959	11.85
DAP1_1961	8.18
DAP1_1967	9.59
DAP1_1969	9.45
DAP1_1974	12.06
DAP1_1980	8.13
DAP1_1983	10.69
DAP1_1984	8.54
DAP1_1985	11.79
DAP1_1987	13.52
DAP1_1989	11.6
DAP1_1990	8.95
DAP1_1994	9.33
